"Country","CSCC_mean","CSCC_std","CSCC_skew","CSCC_median","CSCC_min","CSCC_q17","CSCC_q83","CSCC_max","F_mean","F_std","F_skew","F_median","F_min","F_q17","F_q83","F_max","FWglob_mean","FWglob_std","FWglob_skew","FWglob_median","FWglob_min","FWglob_q17","FWglob_q83","FWglob_max","FWdom_mean","FWdom_std","FWdom_skew","FWdom_median","FWdom_min","FWdom_q17","FWdom_q83","FWdom_max","FWout_mean","FWout_std","FWout_skew","FWout_median","FWout_min","FWout_q17","FWout_q83","FWout_max","FWin_mean","FWin_std","FWin_skew","FWin_median","FWin_min","FWin_q17","FWin_q83","FWin_max","FWnet_mean","FWnet_std","FWnet_skew","FWnet_median","FWnet_min","FWnet_q17","FWnet_q83","FWnet_max","Fabmean"
"AFG",0.2707055114791094,0.5243240500874676,0.3348235039472129,0.24844865429806284,-1.9248726984350477,-0.23236391950983373,0.7448178395988588,3.3178647753392823,0.003908862741870596,0.010410798020689078,0.09998248714196561,0.003348788,-0.031656284,-0.003725713,0.012105897,0.03387492,2.4549122599007367,8.684809728886938,0.806200012950557,0.7575859781463468,-98.93456233355043,-2.0601715936416096,7.580044526329824,80.35443485811423,0.003931881486186904,0.023637812396887926,1.0082874650394815,0.0005664196303102104,-0.27346761631344213,-0.007938828539359101,0.016050560066733388,0.2784573769861692,2.451112421095639,8.663836974971074,0.8051507756959451,0.7598849993181149,-98.6244872266492,-2.056050183627902,7.566876980866805,80.11253206865942,3.3582919893414864,6.911997226481109,0.6650202656762636,2.7096674595459396,-37.515938308710105,-2.5520706202137973,9.157937061032207,52.58932391724691,-0.9071795682458477,11.240218984230875,0.15171847408511818,-0.9099805952049483,-97.13821837445803,-9.948061309063968,7.71643471673209,79.53265884402128,0.0030780912251706007
"AGO",0.7848106207478398,0.4866035908541891,0.4297812368249996,0.7509654084970313,-0.8692932064472947,0.33589482547326516,1.2287227387782678,3.5576070172627516,0.05398696642972004,0.03885315194579621,-0.8806781945149191,0.059589405,-0.13170363,0.022872027,0.088727966,0.1595384,33.95912665676669,41.90283712092563,0.7809445049865515,26.652435350159504,-369.3607685341733,1.2627402491137738,69.40469438171753,389.55668594158175,0.15541039985480676,0.16320733751184452,0.6314731799425285,0.13047809155334494,-1.2421603037764233,0.023504005293401933,0.2925191458042967,1.5861101145880205,33.804403633829004,41.74523354536951,0.7816249189250595,26.522157029326053,-368.01349842806496,1.2441758195280204,69.12424025556503,388.23119868829446,9.564190901175706,7.017500990240583,1.0130628348726207,8.4741916857473,-15.687285948822968,3.3233557520538706,15.695358661817327,68.29453310222662,24.240212732653305,41.95093919098013,0.7546474754286606,17.152313708486886,-373.58284859819855,-8.691913604417788,59.88600657508061,376.06115520539225,0.022629177544319996
"ALB",0.01583325276766646,0.0277731362900544,0.4448081418189853,0.014326340114537641,-0.10069360016428308,-0.010694733941784993,0.04055069042812885,0.20769727678659936,0.00096900399829954,0.0024393050422908008,0.08667170244484179,0.00092801,-0.006111376,-0.000915127,0.002965961,0.009093029,0.6135833633956189,2.0422501152626875,0.9144318638842625,0.2928422881701251,-14.813533370501057,-0.47633054105713224,1.8806910361918379,22.74448302300898,0.00005629113601232663,0.00030220223758538247,1.1135522680970456,0.000012859109679973757,-0.0031829804034978846,-0.000098332703847163,0.0002179875923668885,0.004148725489387324,0.6135272669770181,2.041977147329417,0.9143651163768421,0.292852674558174,-14.811208050252823,-0.47623439873490947,1.88056598206562,22.740504532618953,0.19645501256538275,0.36689250862438216,0.7997618687692777,0.15780581660424925,-1.9964405324441334,-0.11619959945462799,0.4997747467046082,3.2858125745577538,0.4170722544116353,2.0722115080960553,0.8715636586649336,0.1541836518557796,-15.6030823703562,-0.7948762329204478,1.7221944380999947,22.679442771256532,0.0009810971740995401
"ARE",2.0681205160799006,1.129387820723102,0.4122371254900839,1.986328377095988,-1.8592059305255049,1.0441532546934784,3.099033459299713,8.551063618540864,0.00007808785817821183,0.0005113567820526883,2.164927844024572,5.625727e-7,-0.001881039,-0.0000699,0.000227475,0.003796128,0.0487848178085944,0.4169293830312696,3.308947219140694,0.000031725047185294556,-4.510729011792077,-0.044569184797191276,0.10445340355564685,7.3791644407899515,0.0005988629201222421,0.0044142806884793495,3.016090292897225,1.0444373477566539e-6,-0.03894374703711328,-0.0005044676467510404,0.001416267129811218,0.07407139657227665,0.04820037201420093,0.41268765713359246,3.3124306795570804,0.000029189923068799542,-4.478245955250462,-0.04407379381563647,0.10300536981905346,7.295806629256202,25.605220623435443,16.977517594168805,0.9788897056748109,23.04849326021865,-33.482670157532546,10.41672497795901,40.53211481860024,173.01447815579954,-25.55702025142124,16.976588958616436,-0.9801328800135845,-23.001562605478085,-173.01442913760746,-40.49869836654253,-10.375141911661933,33.482472981318836,0.00020355976407821177
"ARG",0.9392096851999617,0.9020892816799215,0.7658686559669274,0.828589100893769,-2.202527007010194,0.12009370088739146,1.7434530498199743,7.2309144163266454,0.0537536149634099,0.14136615024855329,-0.42873742528265824,0.059330907,-0.46299377,-0.05437063,0.16657577,0.5489252,34.01138182266324,117.78616657780924,0.19794652489540993,16.815000457064706,-1234.7673541743552,-31.220844669101478,115.8136083857919,1512.1883800995615,0.18440050494183652,0.6988584931680795,0.4694866965378379,0.07591247187080705,-7.066340281403095,-0.16682324919432315,0.6222342349088533,13.083100365692868,33.826863744444914,117.10959162771034,0.19730643750842544,16.74085559646572,-1226.172814082767,-31.06447815935214,115.15308839178356,1502.4851349160829,11.45951215936922,12.228723142410301,1.2459088364963098,9.156065887022312,-42.96925732039568,1.1144878390775976,21.60818577155715,115.89000781683534,22.367351585075692,118.05002715760703,0.19705409342761115,7.333811764424372,-1225.4272698392529,-46.10077029857768,104.48228905828265,1499.6942092757188,0.03564004889530999
"ARM",-0.017998924149348138,0.02052275723704977,-0.3307442993763253,-0.017396173229629643,-0.17403070335663687,-0.03634402298975587,0.0011457584014830805,0.07355695671273771,0.00013539354716576022,0.001995941802963338,-0.050960207301550174,0.00015627,-0.007259619,-0.001707819,0.001687033,0.007073357,0.09092525976337412,1.6269103235441378,0.15457403287881968,0.03296494312521575,-20.359487837239467,-0.8015499882830306,1.0444982814065096,18.351087548079313,-9.43106676466309e-6,0.00019963627058678486,-0.13897272440969893,-2.824869828085946e-6,-0.003449019521671785,-0.00011859644941859027,0.00009279681167234252,0.0027196283652373104,0.0909344295832596,1.6269585886445619,0.15453924711357228,0.032979310411427556,-20.358678623114702,-0.8015523769884607,1.0446575135425942,18.349639371967317,-0.2220959914646848,0.27693268837485596,-0.7780415352336442,-0.1912394008103957,-2.812447354160395,-0.4561942144643027,0.01256056217576944,1.1381766734987901,0.31303042104794443,1.6533904234031953,0.13475377204056038,0.27464702462949414,-20.199813061844054,-0.6378124818509914,1.30983063104479,18.798984580757512,-0.00004740325533424001
"AUS",0.9047209190554479,0.9631839480289482,0.41501756187734984,0.8597049979972039,-2.5385724330670554,-0.03529280319593052,1.7778504677854836,6.95152888332176,0.030915491381719985,0.2672677240177878,0.11266611583003264,0.021862572,-0.67274386,-0.22745365,0.24175881,0.8233858,19.643946241663887,216.69386549958966,0.43922140113210517,2.478161333244638,-1648.9386326280471,-111.32507254484385,154.665425480974,2619.380772044231,0.10003757154954641,1.3012087901910385,0.46994246286321056,0.009323776602775934,-11.327292448520419,-0.6244869428970676,0.8403642235800622,15.520661473551831,19.54337808343123,215.99170153427832,0.4411697674109675,2.435772453267246,-1647.6439449945228,-110.7572854124123,153.82389021943501,2615.51371381006,11.069518556347019,13.015191437193877,0.8977049015987191,9.351174182014695,-44.6682628746524,-0.3663037205226514,22.200837025081526,143.2983513862227,8.473859527084208,216.9337270814293,0.43989419942596686,-5.83715609628668,-1651.5023100144867,-123.31434044074004,143.7257807845274,2611.0169480520753,0.02120710478862
"AUT",-0.2542767483868262,0.24642545868262242,-0.47664786216207333,-0.2420747073857137,-2.3295074820756576,-0.4737958145369593,-0.023501014626475334,0.7126077370309063,0.002636897987777424,0.004593967878060351,-0.33361895251066553,0.002723713,-0.018500283,-0.000544848,0.006584996,0.022478117,1.6575615176731868,3.990666837127891,0.5792242177590897,1.0710884049181764,-50.20057855406619,-0.5279851833926199,4.38191454761304,55.27607333502426,-0.0024418436297848167,0.006435943924128882,-0.6642718694756186,-0.0014494263689569342,-0.09664485238731894,-0.0066730846088960795,0.0010187645034278594,0.0989990069901802,1.6600211207673625,3.9922380098357344,0.5774768129973118,1.0738449153335514,-50.18026893105997,-0.5275424259838194,4.386358863711075,55.248215169795614,-3.1373523418662654,3.3676633453937312,-0.9576497784593296,-2.6931030423034237,-33.670231266781165,-5.984515917509436,-0.21893115383153428,12.447504903073698,4.797373462633628,5.295013309824663,0.5099434665923404,4.331428693965696,-49.87890182146207,0.5462388732845238,9.112997776993344,61.876955167667255,0.0042659683466774205
"AZE",0.03516711106581753,0.08584685055269758,0.2997045717278645,0.032347942971269125,-0.34903273215122893,-0.04850132101416512,0.11356110251208729,0.5810157816802172,0.0006695575867627393,0.003915011887298501,-0.1353910683208353,0.000753959,-0.009626833,-0.00301821,0.004030146,0.010445928,0.4330815584111823,3.1968723714716862,0.19424975836188943,0.22665739998051337,-25.405401863781137,-1.5650176528450708,2.5311622982224136,26.775754809610977,0.0000817794190436385,0.001351420656637623,0.23062332696132817,0.00002347463266707464,-0.013933019663923258,-0.0006879387957703034,0.0008667507228435054,0.01438804421795556,0.43299304926618826,3.1957478958744536,0.19413187497758824,0.2267042661935548,-25.390833173793236,-1.564666956729637,2.5309029819201574,26.760360407278398,0.4373118696433954,1.1262843486049334,0.5647080257199621,0.35054632117436135,-6.731920331710229,-0.5365149906535054,1.382147295719862,8.478887321587182,-0.004318820377207246,3.3889379273254843,0.14062418421114414,-0.060778678193644395,-25.86645345510645,-2.4156389195542247,2.3858522797158987,25.65746452726027,-0.00004703484333725997
"BDI",0.175558419186234,0.11364687938537586,0.4043476815308043,0.16855659849882068,-0.21126979791493455,0.0701319176637285,0.2791296586381113,0.8348487659700533,0.00152688436817248,0.0019144302843078585,-0.702019982893083,0.00159822,-0.007173766,0,0.003238307,0.00603888,0.9609550486232089,1.7432302505068877,0.42554980675256715,0.5940152103390697,-22.400695820505575,-0.11958823874565516,2.29977210579139,15.537539299555508,0.0009826180053952058,0.001594644823418655,0.3795021116007205,0.0007007067272166228,-0.018235115792240082,-0.0000196351698379568,0.0022171485086708038,0.013293130854248344,0.9599764124898339,1.7416664391431502,0.4257448813185092,0.5932877509476957,-22.382561199391212,-0.11949022154127555,2.2975137587816676,15.525042098736414,2.1729996274894643,1.6445794184943094,0.9712477792896547,1.9240674087838934,-3.812045477884369,0.7067922623696177,3.616078996423533,15.606643262673273,-1.2130232149996307,2.3139285495215716,-0.1465682700432295,-1.1755641611423833,-24.13190311094941,-3.161046887228217,0.6864371830974623,15.59436023827585,0.0006943235773724798
