"Country","CSCC_mean","CSCC_std","CSCC_skew","CSCC_median","CSCC_min","CSCC_q17","CSCC_q83","CSCC_max","F_mean","F_std","F_skew","F_median","F_min","F_q17","F_q83","F_max","FWglob_mean","FWglob_std","FWglob_skew","FWglob_median","FWglob_min","FWglob_q17","FWglob_q83","FWglob_max","FWdom_mean","FWdom_std","FWdom_skew","FWdom_median","FWdom_min","FWdom_q17","FWdom_q83","FWdom_max","FWout_mean","FWout_std","FWout_skew","FWout_median","FWout_min","FWout_q17","FWout_q83","FWout_max","FWin_mean","FWin_std","FWin_skew","FWin_median","FWin_min","FWin_q17","FWin_q83","FWin_max","FWnet_mean","FWnet_std","FWnet_skew","FWnet_median","FWnet_min","FWnet_q17","FWnet_q83","FWnet_max","Fabmean"
"AFG",0.2707055114791094,0.5243240500874676,0.3348235039472129,0.24844865429806284,-1.9248726984350477,-0.23236391950983373,0.7448178395988588,3.3178647753392823,0.0030780912251706007,0.010460910974844143,0.09552543061804064,0.002111742,-0.035833404,-0.004547469,0.011503946999999999,0.03392639,1.9316358809649816,8.641056527103713,0.6628891448956441,0.4765489881217767,-99.63110969972735,-2.562049464807186,6.918077687030645,78.8908180829106,0.003118528685240361,0.023295924525755643,0.8515203258256907,0.0003468789081413412,-0.3111450865409109,-0.008313793434925016,0.014749081840907893,0.27850469700786745,1.9286544149087759,8.620377411042995,0.6620471159683495,0.47787894528922936,-99.31845900886182,-2.555753538051286,6.903741874662655,78.64433107277968,2.200285833526975,4.919669801731317,0.9610537919792083,1.4535827779812038,-29.405987824039656,-1.5471281019273109,6.102413138269679,42.19532882496526,-0.2716314186181989,10.103708504857199,0.2630822710699268,-0.41394215439837867,-99.92808372247752,-7.805158426206287,6.8030283073593445,78.82058141810064,0.0030780912251706007
"AGO",0.7848106207478398,0.4866035908541891,0.4297812368249996,0.7509654084970313,-0.8692932064472947,0.33589482547326516,1.2287227387782678,3.5576070172627516,0.022629177544319996,0.04007394779970698,-0.796606152160916,0.026181853999999997,-0.17561785,-0.011293680000000004,0.05780786,0.14645357,14.190186272948806,34.57880001827586,-0.024943519674462754,9.066204781500211,-466.7814873840674,-6.933492868504431,40.58318425315303,332.14452955195367,0.06518159500290077,0.1416513541688647,-0.15671248654743386,0.05054557064629912,-1.5548584205012415,-0.025934789641247808,0.17429395116234045,1.355559198966848,14.125436594484063,34.44075198668854,-0.02411802888208348,9.015187152452985,-465.0788681629382,-6.907487477365817,40.40490046900889,330.97367680287294,6.299249694029356,5.514459979651314,1.2684736797703267,5.232534271252156,-12.47635080478297,1.4847572086845215,11.024895507082984,57.166086951638036,7.826186900454706,34.411588537062535,-0.018260446333611638,3.3882145382241413,-467.7064389998305,-14.835652931623994,34.292822343110295,317.7651420261755,0.022629177544319996
"ALB",0.01583325276766646,0.0277731362900544,0.4448081418189853,0.014326340114537641,-0.10069360016428308,-0.010694733941784993,0.04055069042812885,0.20769727678659936,0.0009810971740995401,0.002443084019248949,0.08745975423926419,0.000899988,-0.006405926,-0.000877595,0.002989781,0.009295919000000001,0.6210051033055547,2.046751380038563,0.9182517559866339,0.2945374937277263,-14.4397394849563,-0.47255024964746994,1.898977212296802,23.127463405182397,0.00005704991242315706,0.00030286412021503413,1.112745423535309,0.000015626353446744246,-0.0032150999133241033,-0.00009780336230466588,0.00021972365868474567,0.0040748987115124796,0.6209483308320817,2.0464776941225176,0.91818481139481,0.29450982395199027,-14.437472840141469,-0.472496506870094,1.8990528589539502,23.123417923435895,0.12871508069259419,0.2618148176336474,1.115625509976822,0.08567267593846994,-1.5646161190246781,-0.06975228922338285,0.3343757219083747,2.4879334879682107,0.4922332501394875,2.059845076769585,0.8995529023473678,0.19885001317989442,-15.026753502400048,-0.6589338050353941,1.7796506690131793,23.09873750749752,0.0009810971740995401
"ARE",2.0681205160799006,1.129387820723102,0.4122371254900839,1.986328377095988,-1.8592059305255049,1.0441532546934784,3.099033459299713,8.551063618540864,0.00020355976407821177,0.0005319217857865715,1.9374755355495623,0.000069184063,-0.001874129,-0.00001821,0.00039007438500000005,0.004179218,0.12784573709627975,0.44457658136815953,3.2251947592305945,0.030784537944563883,-4.463920077841115,-0.01794866987521843,0.2952541244737938,7.709775405046059,0.0015535124085404978,0.004656887858488746,2.904928189570412,0.00046401985125279496,-0.03788410933544645,-0.0001276203778272564,0.0034250254654155043,0.07934070799811459,0.1263116520023687,0.44010958545356255,3.2287127142009333,0.030292246336150644,-4.431774105891416,-0.017895242426615773,0.2919145479386155,7.650040178890771,16.762279931910303,13.550926575043766,1.1752202737017297,14.370215406299195,-26.548027040003156,4.706402037815297,28.48314066998087,142.36523625427265,-16.635968279907935,13.538992431367598,-1.1781153599164904,-14.254381544804696,-142.3661607918399,-28.341629489396205,-4.5815958520992375,26.552887732422928,0.00020355976407821177
"ARG",0.9392096851999617,0.9020892816799215,0.7658686559669274,0.828589100893769,-2.202527007010194,0.12009370088739146,1.7434530498199743,7.2309144163266454,0.03564004889530999,0.14295588164534706,-0.4140430653583369,0.043303,-0.52873424,-0.075631583,0.1557382,0.555619,22.55390469417947,117.15932554253793,-0.03474031050101211,10.889555402221912,-1222.9377237125077,-43.15572616390336,101.10735822716387,1425.6772968998043,0.12215393526690997,0.6940749999768165,0.15745528234138395,0.04640643565913096,-7.634243469541734,-0.2279640752883122,0.5416147875225938,12.594966058822653,22.43166499493292,116.48792853096263,-0.035111990524017096,10.83852454413735,-1214.425523207344,-42.919625819444946,100.52287623803572,1416.529166583245,7.502587250335529,9.089733036160734,1.5586101888807853,5.375854633994722,-33.650766422234575,0.25587528869900394,14.77171489074812,96.52013667554144,14.929077744597388,117.15971951859377,-0.02863884846118319,4.357753357638234,-1213.91776995903,-52.055159507632766,93.52015580245022,1414.640597850557,0.03564004889530999
"ARM",-0.017998924149348138,0.02052275723704977,-0.3307442993763253,-0.017396173229629643,-0.17403070335663687,-0.03634402298975587,0.0011457584014830805,0.07355695671273771,-0.00004740325533424001,0.0020043141802194918,-0.04714203719498115,-0.00002304299999999999,-0.007753819,-0.0018228950000000002,0.001538925,0.007071167,-0.024424666258908292,1.632048032693783,-0.039075326763545,-0.0025046115972744898,-20.466815453128284,-0.9477146767015351,0.9174306096763261,17.3510517508924,2.5606913730751825e-6,0.00020018791593246317,0.0918309213807644,1.4423223266376478e-7,-0.003435527431541928,-0.00010521410759161953,0.00010739493247373237,0.0027208342330490823,-0.02442757397236687,1.6320968593355223,-0.0390772401327785,-0.0024990824244188314,-20.466001973128883,-0.9478028833212017,0.917505159169477,17.349682492607414,-0.14525460166772425,0.20182572840182697,-1.120012701915162,-0.10957607970082657,-2.118710702746184,-0.311694055507511,0.012073383728208818,0.8845347319353414,0.12082702769535737,1.647914773816348,-0.0510727521873257,0.13021189340581457,-20.400877342063907,-0.8266452182451404,1.0915767267376257,17.66481501745071,-0.00004740325533424001
"AUS",0.9047209190554479,0.9631839480289482,0.41501756187734984,0.8597049979972039,-2.5385724330670554,-0.03529280319593052,1.7778504677854836,6.95152888332176,0.02120710478862,0.26754335727961814,0.11317607095278905,0.010601231000000001,-0.71598829,-0.23481689,0.23726760999999996,0.82879759,13.48980805392574,216.53828963572673,0.36394837908097977,1.384473430856401,-1674.4876472093276,-118.90214947744188,147.1996239831568,2620.2568831753933,0.06819896685103267,1.300208300365656,0.3785620205361148,0.005364883554684152,-11.720540063742343,-0.6602892867671162,0.8030534647456578,15.218778316117925,13.42124215990003,215.83419513121285,0.36554225427414827,1.3676902438652085,-1673.1728994034158,-118.27082341660494,146.5260084520081,2616.3885315161506,7.248754506285862,9.582038091678028,1.2411002900936514,5.340200852476735,-35.40196661587903,-0.4986687040786199,15.18741921551677,124.74492722478965,6.172487653614169,216.592684066298,0.36624920786730447,-4.6167429490017335,-1676.0503821741652,-126.15710774353322,140.24248054161305,2614.3652375605034,0.02120710478862
"AUT",-0.2542767483868262,0.24642545868262242,-0.47664786216207333,-0.2420747073857137,-2.3295074820756576,-0.4737958145369593,-0.023501014626475334,0.7126077370309063,0.0042659683466774205,0.004832712476297865,-0.2674906020350256,0.00417902,-0.018225733,0.000481116973,0.008208153000000001,0.026529767,2.683910062259468,4.507292594717911,1.0099936321028993,1.870217697414608,-48.6991700556259,-0.24728438816992235,6.023221116833404,61.289190150777465,-0.003960370192456504,0.007382339079118953,-1.13833864323062,-0.0025819985331791495,-0.09782528241279387,-0.00928058915388898,0.0007286834918200076,0.09646600898367393,2.6878920913611037,4.508329001656908,1.0084028305884196,1.8747165062121542,-48.67946785670641,-0.24435861795456337,6.028857559698864,61.25666635242103,-2.049100141955205,2.4842797898649667,-1.2886459004756434,-1.579992283364437,-25.356336854399395,-4.0938970455685855,-0.009648434197698636,9.762508565637862,4.736992233316308,5.258649569072037,0.8288525927607157,4.014416233747984,-48.478209212481765,0.6084305379092882,8.968669325535167,64.16831100016086,0.0042659683466774205
"AZE",0.03516711106581753,0.08584685055269758,0.2997045717278645,0.032347942971269125,-0.34903273215122893,-0.04850132101416512,0.11356110251208729,0.5810157816802172,-0.00004703484333725997,0.003950619063509659,-0.13505098655297046,0.00008249799999999986,-0.012119363,-0.0037623,0.003547918,0.010349578,-0.018999306636448055,3.2038181922180784,-0.1859816888852047,0.015137980447889691,-31.303559850698246,-2.057451352433041,2.017659323825563,26.298567593877593,-9.912849916078813e-6,0.0013472797026284886,-0.22374589743868184,6.988996817594476e-7,-0.014909129507309942,-0.0007625892851150037,0.0007486352211369863,0.013623722351295943,-0.0189962603974738,3.2027007293639658,-0.18597031135480094,0.01514626461018214,-31.289339337312423,-2.056941472475311,2.0170752144867827,26.283447544669297,0.2867752924191321,0.7970480410417664,0.8151567566164108,0.1825451221913098,-5.2762260947575506,-0.3262963191884571,0.9152954117363371,6.388536633154972,-0.3057715528166058,3.2986405025425416,-0.18283326274743572,-0.2146737210927736,-31.53406393292344,-2.5249213129370935,1.889243667335963,25.063024076115504,-0.00004703484333725997
"BDI",0.175558419186234,0.11364687938537586,0.4043476815308043,0.16855659849882068,-0.21126979791493455,0.0701319176637285,0.2791296586381113,0.8348487659700533,0.0006943235773724798,0.0019844412759852316,-0.6328242074913204,0.000721108,-0.008978696,-0.001092243326,0.002509223,0.00592291,0.4353133959762203,1.653972269953639,-0.25985849225852575,0.2073839572378129,-23.398592855617068,-0.55442940410928,1.602295620247191,14.369190369061416,0.0004482321949484639,0.0015433568037599562,-0.20448056044142165,0.00027308792414910445,-0.018539917026995652,-0.0005439842995351803,0.001581688603079073,0.01070064367103326,0.43486976867451294,1.652452052761826,-0.2597572159080697,0.20710992962752017,-23.37943252224546,-0.5538854374615544,1.6008108640713044,14.35763289820404,1.423115856318993,1.277747775599415,1.2416387262297393,1.175516915974128,-3.022836411183582,0.3074133729703906,2.518775209602236,13.172151381233451,-0.9882460876444803,1.9868504600533063,-0.43182775462495426,-0.894876154030879,-25.961550209917462,-2.5970669717446833,0.5384134991746815,14.17161895350618,0.0006943235773724798
