iso,CSCC_mean,CSCC_std,CSCC_skew,CSCC_median,CSCC_q17,CSCC_q83,CSCC_min,CSCC_max,Fa_mean,Fa_std,Fa_skew,Fa_median,Fa_q17,Fa_q83,Fa_min,Fa_max,FaWdom_mean,FaWdom_std,FaWdom_skew,FaWdom_median,FaWdom_q17,FaWdom_q83,FaWdom_min,FaWdom_max,FaWout_mean,FaWout_std,FaWout_skew,FaWout_median,FaWout_q17,FaWout_q83,FaWout_min,FaWout_max,FaWin_mean,FaWin_std,FaWin_skew,FaWin_median,FaWin_q17,FaWin_q83,FaWin_min,FaWin_max,FaWnet_mean,FaWnet_std,FaWnet_skew,FaWnet_median,FaWnet_q17,FaWnet_q83,FaWnet_min,FaWnet_max
JPN,1.303803549748817,2.177941822002298,0.3101948052263338,1.2037964417761007,-0.7978191200717567,3.3371832786775384,-6.513476535431073,11.056865487419879,0.020480016,0.014001682,0.2882329821586609,0.019806696,0.009335978887975216,0.03183206170797348,-0.023047842,0.06429031,0.09759247674116621,0.21389225564433642,1.2908486102951557,0.06188298571158379,-0.05769196869151344,0.25323459703152607,-0.7891249091366234,2.036255061577532,12.800272961830865,9.52466137192119,0.6753915283961819,11.81740314964523,5.22409179141885,20.639733227257516,-20.875605732163674,66.45634951727432,16.02582496048668,27.66154925271212,0.47712720630218636,14.866015694306832,-10.262517915860013,40.601151106079534,-72.10495721331104,177.8103490092128,-3.2255519986558165,29.35568814653532,-0.3777740076243354,-2.1191648884510768,-29.890186161160187,24.57186063319703,-169.256004572336,96.22734553457238
KAZ,-0.5267306737668589,0.4095329212615824,-0.6508952415144608,-0.4961215479214377,-0.8935748414567953,-0.15131606963038677,-3.32047163389955,0.8280465932409818,0.02237831,0.064175926,0.7438298463821411,0.0147145325,-0.020551100373268127,0.059548620134592056,-0.20451885,0.31429136,-0.04435223681115499,0.16248217155475,-2.6127426098897994,-0.01804689827734194,-0.11968406656751268,0.031119928693091003,-2.9523382405428653,0.9055768665682313,14.026275984042272,41.832960692451366,0.7483408883461916,8.909505753469512,-12.365914684039495,39.789347673112324,-194.67505968307768,260.83472026453296,-6.459992380422672,5.147382685002977,-0.792035637561874,-5.946161619122712,-10.87643032801105,-1.8389071258688305,-42.47915613300781,8.518183628718244,20.486268364464944,42.252437593913726,0.7485823406100939,15.891873684076717,-6.697215423102589,46.853490616957764,-184.7139045111001,263.30866555636607
KEN,0.9385454511044246,0.6448041480024418,0.47594773386222283,0.8978161290223771,0.34821541021728675,1.5142870689243548,-0.9710072014325768,3.9315872494785586,0.03647118,0.030983524,0.45197048783302307,0.03218663,0.009172613732516766,0.06310858577489853,-0.041766625,0.13475554,0.1280978498320342,0.16034829490679223,1.85041559484591,0.08961579612655204,0.006899323802236561,0.24829699352290588,-0.4006308826590146,1.3689669450804063,22.94013023013039,20.662184048553353,0.7070915292200779,19.844700308780993,5.415879820252064,41.09381530946995,-35.83158052852835,123.29987487996286,11.680776881145375,8.560445292784372,0.8112500067237071,10.59886632858822,3.9971536676052324,19.291456934847663,-10.486712959009951,62.553199606742524,11.259353348985012,22.379032664801493,0.5645815774540406,8.682829299439362,-8.57215137954517,31.286917928786927,-68.57293982764729,111.60052734429657
KGZ,-0.054522941853450684,0.05187454607023088,-0.5873031443333119,-0.051973967046928166,-0.10054822840699916,-0.00562531927815139,-0.399993380489531,0.1303544141910642,0.003231088,0.008300564,0.5520598292350769,0.0028440405,-0.0017584504093974829,0.00817006453871727,-0.027250502,0.03639367,-0.0006372577090765597,0.0024090649000604453,-2.5275671085711986,-0.0002712898617581573,-0.0017547582488103375,0.0004433958647719424,-0.048126951227445154,0.016191773192782394,2.0399318310636145,5.3760138879511326,0.6166747890528964,1.5957670528419619,-1.1577626204126779,5.113209503917841,-26.6921956367515,29.929875982471337,-0.6883145761086775,0.646694828467611,-0.6049631287654635,-0.6250524733036779,-1.263413135811004,-0.11200913429483943,-4.295555186326216,2.0970923965726347,2.7282464071722923,5.4117679210914345,0.5876259066070987,2.2415564709695914,-0.6625235357902315,5.954100925047499,-25.948768204782482,29.339275272000634
KHM,0.4259577915546648,0.2340323519902405,0.5086263115876895,0.401884429532031,0.20982914248094045,0.6401318016376641,-0.251254958169683,1.569721138006043,0.012702366,0.016452376,0.6504664421081543,0.012690623,-0.0014110030606389046,0.026697294786572456,-0.027523588,0.07300929,0.019682020788286934,0.03129343257009815,1.7806883965727769,0.013663953290023605,-0.0019272600825228968,0.04149909058700116,-0.09688493686765312,0.2871574186503006,8.032689180301075,10.864288289614489,0.9496410033096415,7.1584429973549994,-0.7558226161609155,16.721889626551096,-24.192546865907904,74.32713248809503,5.1913558914119875,3.1259483121629934,0.8030827540615435,4.785700439321118,2.4131735371786602,7.956256387902147,-3.5804429514642764,24.169453811885134,2.8413332888890857,11.3149081548208,0.8571909624188228,1.852830312821479,-6.911842084935447,12.19118655896058,-35.83403677606188,72.3270868723722
KOR,-0.34394808855082387,1.296794401065299,-0.033352772236453235,-0.32786321372880833,-1.5122122291050972,0.8387483569463915,-6.29929810579853,5.727351373603108,0.0058021727,0.0071444144,-0.5859839916229248,0.005581286,0.0014878999209031463,0.011052179150283337,-0.027740002,0.02746352,-0.0070785936781730075,0.04382561427503087,-0.45976489131893233,-0.003793822324579864,-0.03566418083564443,0.022046751552667894,-0.36738387777102804,0.33932494985922607,3.6692764418107413,4.7777775008248815,-0.373241667744333,3.6214991171376205,0.8894350197257859,7.154190118976701,-24.105852058797115,26.613530958776984,-4.059449187983423,16.120677557383896,0.004907241562368939,-3.6984741819181792,-18.36492694973288,10.186020450220843,-81.86611936363865,83.70931491616022,7.728725629794164,16.840723638778343,-0.009439462123623845,7.4457563484163245,-7.463058590587795,22.783178183739864,-80.4026446931232,81.64580777915326
KWT,0.8379093002640063,0.464599142431956,0.31877070213002273,0.8135883287072274,0.4099025670017566,1.257793019610096,-0.4777971639824116,3.242670750949178,-3.579746e-06,0.00022041047,0.988839864730835,-5.6056626e-07,-6.669374124612659e-05,5.0189100875286385e-05,-0.0010311112,0.001734399,-2.3761377328392457e-05,0.0007572537520082555,-0.17421790732198716,-1.1397764221152262e-06,-0.00016837133248757272,0.00013330511254536345,-0.008757922948949318,0.008349509700756909,-0.003289269130265488,0.14247807817478494,0.5368479140663012,-0.00032506460215722097,-0.03990622956281001,0.03095832120843665,-1.1418554549647058,1.3386911521286775,10.628647403737702,6.3387627322048035,0.6072332315555052,9.938926099010063,4.949798312154368,16.20831391914487,-6.623196658606984,42.264499265202396,-10.631936672867965,6.3460725172871095,-0.608614637448303,-9.949265217689312,-16.243802411055153,-4.946149287067104,-42.28305991844493,6.574140303490525
LAO,0.19352481516124662,0.11659043770919619,0.4958960969134705,0.18279930167606467,0.09002439437912749,0.3015482408718106,-0.15731310482585076,0.7199448878772328,0.015754174,0.021774905,-0.08752564340829849,0.018139644,-0.0020821462385356426,0.02968524396419525,-0.06630593,0.09278544,0.011085250539627611,0.01934133787796322,1.3701606938718365,0.009492712781083601,-0.0017514919611240282,0.02407575445279565,-0.08559312832549548,0.21755249043177569,9.917019179364788,14.366885004848779,0.23879233597842625,10.36792411879132,-1.2365358764669325,20.132238645539832,-54.339322383315825,111.09978065532069,2.3626081254597575,1.5486675539693744,0.9187804589486357,2.1712036999796966,1.018978332311207,3.6588818807697083,-2.1302839017105577,12.05339086585534,7.554411053905029,14.446938022461485,0.22670919684737834,8.081333448614922,-4.006828836969252,18.158747337353688,-56.69847559474061,104.82085472835374
LBN,0.046795243251556144,0.07911614662618824,0.34813028836009313,0.04335624338044018,-0.031613352175364436,0.11682473869651815,-0.19562080807231993,0.4280838524882136,0.00014645234,0.00045496397,1.6307677030563354,7.9831865e-05,-0.0001313143438892439,0.0004862293426413089,-0.0015563874,0.003290142,2.6215143752599656e-05,0.00015486308840200123,2.7114339310098474,4.673094236375601e-08,-3.958181104086991e-05,9.464306284966384e-05,-0.00117225378728333,0.002503826764438318,0.09466215974302004,0.3011577394644567,2.1767037226686803,0.044434824861383795,-0.08052129285169919,0.2889240632233336,-1.2766140727426056,2.8362219291839685,0.5662234853731004,1.0018513207130246,0.5271186736604127,0.5010128473931521,-0.37001041625472725,1.450128961473184,-3.2353171394696765,6.396272109680726,-0.4715613256300803,1.0451579644877385,-0.41719794622956136,-0.41832423748563513,-1.397687280426792,0.4793424805670009,-6.396272109680726,3.6699380973026132
LBR,0.18037795500600945,0.10679012227500453,0.5343802827879056,0.16892221613318698,0.08278968055614687,0.2799657450946777,-0.14027357897745613,0.6838601737462771,0.006925319,0.0056786374,-0.2705015540122986,0.007043128,0.002155693480744958,0.012394025921821594,-0.009883092,0.02094859,0.004608129438549581,0.005123328378751406,0.9168281416576236,0.0034867325528055095,0.0005454653681552797,0.009106345010121504,-0.021182675371316212,0.034079322447647,4.378558698316864,3.8403914339945167,0.10409493700610671,4.175372020597909,1.1550657643137252,7.957050063631889,-9.158846551884874,19.835663438093526,2.2278181864402735,1.4148053901204862,0.8579798955945702,2.037395854829981,0.9719836537600496,3.461616080222759,-1.302337018159936,10.68906202033084,2.15074051187659,4.086152210319033,0.03911008379801867,2.025538160716347,-1.444722404363736,5.898202496692817,-15.769837759923009,18.192777453874584
LBY,0.39863991332762927,0.2642449604225752,0.4811713634487254,0.3834406187264755,0.15730489202059034,0.634184250270451,-0.3144164247320887,1.5399517907593925,0.000110322806,0.010207501,-1.1573209762573242,0.00030456574,-0.0015594884753227234,0.003126335795968771,-0.08072373,0.062696464,0.00017492308320020425,0.01775159448086703,-0.7224218475716003,0.0002500623455491624,-0.002034445696323899,0.003838698756439715,-0.25424856616346686,0.22854570730752738,0.04431805931842123,6.471710502382401,-1.9629542132637003,0.1742905157699638,-0.9681569867678009,1.8249846000599794,-89.24387001005606,59.27167729604461,4.965982177885441,3.4672596680300534,0.6391821185263242,4.580380337190205,1.8571493660742833,8.13478507967278,-5.3040551817496215,24.053067423177446,-4.92166411856702,7.303660406453843,-1.3740872490653573,-4.404132038938656,-8.913949087953034,-0.9408380677841285,-96.07974092213352,49.48310184321837
LKA,0.7915064762372954,0.45197147654163744,0.5075154610430731,0.75035230879825,0.37578831377162725,1.2008871518629958,-0.6351435484789394,2.62844891793581,0.005288928,0.008365953,2.0071654319763184,0.0047804355,-0.0007364114280790091,0.010126215405762196,-0.02212821,0.054411992,0.01570597845259802,0.029901480368358765,3.2823018001168425,0.01070847904699943,-0.0020087124158607622,0.03066144536540782,-0.11009935447562985,0.3889908535612085,3.3094645370348603,5.422938769048436,2.1470633431415793,2.6925350885936545,-0.47051987130606426,6.322245589362691,-21.093640133018422,49.886099711616,9.849714433953418,5.900293196661983,0.7423121353722075,9.17302564002587,4.550634440262456,15.154252539812724,-6.763605361099549,43.321501822003256,-6.540249896918557,7.905256169031778,0.2584464451921249,-6.330412722750334,-13.336243431517987,-0.016191475056075974,-45.41582735091723,35.554688369488815
LSO,0.004022571697861251,0.018807557005622914,0.23236168832821608,0.0037588835202043793,-0.014301266238091916,0.020975855552604287,-0.08078084489278843,0.10396204707975908,0.00063328794,0.00465924,0.43959736824035645,0.00064417016,-0.003361951094120741,0.0039122989401221275,-0.014289777,0.016790947,5.264480311806395e-06,0.0003351382538655685,0.41456346546435674,8.273774375395626e-07,-0.00015706035283160935,0.00016530614753197158,-0.003130122176452417,0.003217415573607348,0.39156367908045614,3.0233200750241473,0.46139917096533145,0.38636946240913284,-2.0296991079992863,2.5295199525499488,-12.454718077631965,14.90631425752418,0.04351052504073978,0.23655000553751757,0.19932119300033224,0.040524068256719614,-0.17776389383338762,0.2531344573769771,-1.233509605917179,1.22841106678693,0.3480531540397164,3.0353156179761784,0.46201362943354096,0.3195395501714471,-2.073516352350243,2.4622594516886287,-12.295753577234983,14.77936707337374
LTU,-0.06523919045315982,0.05258740159770637,-0.6480877644411265,-0.061717141265515585,-0.1108330167649477,-0.017279788323365613,-0.4029650415352535,0.09621976482137723,0.0024707597,0.004772473,-0.28745460510253906,0.002517569,-0.0006946679204702377,0.006185157224535942,-0.013374667,0.018097587,-0.0005894178008578323,0.0015790728359631938,-0.31933874447408217,-0.00036363291413557915,-0.0015530763867694342,0.00020549846738893555,-0.015108226493959754,0.01578137369771638,1.5669400653116616,3.123619724786167,-0.12798167755173592,1.4827326802438756,-0.46222024584975163,3.9126295590236917,-12.246006708418745,16.592323999376163,-0.8071465254776198,0.673332115353027,-0.8475810259376533,-0.7440430516633807,-1.3836447349254735,-0.21352068727482562,-5.877471487845039,1.0947028530875997,2.3740865907892816,3.2021324328963394,-0.08696384399868953,2.268433263316896,0.1318434677167334,4.831359772571971,-12.156417407297212,17.52870054480985
LUX,-0.020547291929070347,0.02766451860098722,-0.16335346242759433,-0.019645725527504185,-0.045966499960421445,0.004697408145691595,-0.14078003535979855,0.08793564209120955,1.0799775e-05,0.00016480924,-1.7415122985839844,0.0,-2.979383134515956e-05,0.00010278342961100861,-0.0009979578,0.0005440622,-4.0981733420002997e-07,2.056448184664128e-05,2.5207927281494937,0.0,-6.309174321615238e-06,3.2035345498230303e-06,-0.0001713170635899977,0.0003067257776766643,0.007187803152941203,0.10759469337923983,-1.867519271477675,0.0,-0.02056600590960878,0.06707129219912619,-0.886051413643985,0.5271149488950728,-0.24538591017707184,0.35126416308666364,-0.35842432941949026,-0.23121811312323537,-0.5480437306626396,0.0685884898123426,-2.259148494523093,1.2533785538834608,0.25257371333001305,0.3652028685283563,0.28677344206669864,0.23840225878139248,-0.07186371617730482,0.5690608693556609,-1.2533785538834608,2.259148494523093
