Country,iso,Fbc_mean,Fbc_std,Fbc_skew,Fbc_median,Fbc_q17,Fbc_q83,Fbc_min,Fbc_max
Senegal,SEN,-0.003768324751680792,0.0011808905437685276,-0.9345787323458605,-0.0037211909306845404,-0.00459745162183243,-0.0026794456743961803,-0.008041540930684541,-0.00114601567439618
Singapore,SGP,-0.013600808552935245,0.002282445887552106,0.5883470397922573,-0.01431307,-0.015360040941717,-0.01097346,-0.016992069999999998,-0.00919944
Solomon Islands,SLB,-0.0008608612379688658,0.0006636970434964449,-0.6873172445858743,-0.00066054,-0.0015903500000000001,-0.00014348,-0.0025304200000000002,-8.045e-05
Sierra Leone,SLE,-0.003011197413335336,0.0008256042736073874,-0.31293199863875504,-0.00301655,-0.00380896,-0.00212956,-0.0051062847631535785,-0.00159514
El Salvador,SLV,-0.001422578985791866,0.0005937843904954182,0.33031525217096497,-0.00155019836289482,-0.00199906283121073,-0.00074811836289482,-0.0024876328312107296,-5.3395028175150065e-05
Somaliland,SOM,-0.0033774800604812597,0.001968008067460381,0.780155192997208,-0.00395892,-0.005099370375885825,-0.00011545976390059021,-0.0061820600000000005,-6.0960375885825e-05
Republic of Serbia,SRB,-0.009581699786545755,0.001687327157572305,1.0814953606425184,-0.010433916947244598,-0.010933140504052502,-0.007672546947244599,-0.0113975274362323,-0.0040295446902686004
South Sudan,SSD,-0.002355576994211393,0.001633473127404753,-0.5996443655504917,-0.001867547236280687,-0.0033035200000000003,-0.0013965100000000001,-0.00693439,0.0026872300000000005
São Tomé and Principe,STP,-5.003036107086082e-05,2.0699208281616834e-05,-2.883206915309432,-4.559e-05,-5.6620000000000003e-05,-3.807e-05,-0.0001536781824993289,-2.188e-05
Suriname,SUR,-0.0015075023626551643,0.0002689699060403515,0.011523200460332518,-0.001512278580855452,-0.0018034384868894121,-0.00121953249818653,-0.002043356571933429,-0.000878348580855452
Slovakia,SVK,-0.010536187780014793,0.006144093171297493,-1.8012212385852397,-0.009103654727890102,-0.01089722850588351,-0.00784150801605763,-0.03173028850588351,0.0015214102415527318
Slovenia,SVN,-0.004553480934358898,0.0007006728813497592,-0.6076372086849465,-0.00441916072871179,-0.00539502630185589,-0.0039068249808952,-0.00619859257914847,-0.00348146964519651
Sweden,SWE,-0.013922325464669174,0.0029797677912986806,-0.3741457569722355,-0.0133736569904701,-0.0177685912034962,-0.0109261424738578,-0.0198775742078845,-0.008647262083198302
eSwatini,SWZ,-0.0002622466824539699,9.275012209007942e-05,-0.5970721165985743,-0.00024657000000000005,-0.000361443071732514,-0.00018295999999999997,-0.00054818,-9.111000000000001e-05
Seychelles,SYC,-0.00014979637823485216,1.7767370304705005e-05,0.9260062612297523,-0.000157,-0.00016600000000000002,-0.000125,-0.000167529661875,-0.00011300000000000001
Syria,SYR,-0.007427409349407198,0.0007449465836394793,-0.7885381217492857,-0.007159029841377281,-0.00831939874200484,-0.00675815208762669,-0.009146603261605971,-0.006383445420540041
Chad,TCD,-0.007046677961073742,0.004096465802673961,-0.12021569654060592,-0.006860671976917758,-0.012463818419216193,-0.002371328395647505,-0.01340917313897027,-0.001205761288800216
Togo,TGO,-0.00093425192127914,0.0005464056777215552,-1.178810618688149,-0.000727725869474188,-0.0014372852094784111,-0.0004745657839325241,-0.002697105209478411,-0.000130683689956332
Thailand,THA,-0.08466830265733956,0.005459257139551974,0.2774378068132586,-0.08557382304337789,-0.09005438582107339,-0.0784987645217514,-0.09716142816449401,-0.0713056030545319
Tajikistan,TJK,-0.0024429325172187133,0.0007229296486995418,0.2508072742406611,-0.0024824394854756,-0.00328849336418048,-0.0016715894854756,-0.0037039503300018897,-0.000775455952181464
Turkmenistan,TKM,-0.017304551105766314,0.0010479411773537596,-0.98565584463564,-0.016797676309263102,-0.0187331648454144,-0.0165208063092631,-0.020171026575393502,-0.0159494118554536
East Timor,TLS,-0.0007183579061095169,0.00035234059144650536,0.008381047204107477,-0.000785252869029415,-0.001084179342543567,-0.00027549934254356704,-0.00136323771950748,-0.00011854286902941491
Tonga,TON,-4.993343431200458e-05,1.2394385450123937e-05,-0.3055322916927819,-5e-05,-6.263e-05,-3.7e-05,-7.94869602950682e-05,-3.1e-05
Trinidad and Tobago,TTO,-0.01094184771290901,0.0010647567168857392,-0.18890607794257655,-0.0108336605886647,-0.0122812249779079,-0.009767523467830542,-0.0126854603479477,-0.00929679377576338
Tunisia,TUN,-0.008218684951351793,0.00047082476347863286,0.32040724782619384,-0.008254740157419522,-0.00869590874397009,-0.007770590103176241,-0.00941009209305237,-0.00696413127042836
Turkey,TUR,-0.10684230042870844,0.009563402615597063,0.28805055423957177,-0.107996831026225,-0.11569569104813,-0.096555741695463,-0.128619964868336,-0.0837831191496085
Tuvalu,TUV,-3.017951418720273e-06,3.7801491209405043e-08,-1.844756276977015,-3e-06,-3.06306413426324e-06,-3e-06,-3.11621761770409e-06,-3e-06
United Republic of Tanzania,TZA,-0.03549827003902908,0.020591681489206287,-0.8087780382124478,-0.03043935271892626,-0.06753033497806109,-0.01587022755593264,-0.07620481611227654,-0.010225571353411261
All Countries,Total,-10.664844470902741,0.3733724987184384,-0.03798951162592321,-10.6688235681611,-10.993640351211178,-10.347777039996487,-11.526311130024917,-9.845857617047592
Uganda,UGA,-0.004590551078567703,0.0024117756959704333,-0.12605913816146652,-0.00446160361943605,-0.0072971278372945605,-0.00187902361943605,-0.00908194216312342,-0.0013206880376637601
Ukraine,UKR,-0.06223612388292829,0.01054926777323669,0.3139594555500933,-0.0625536174646409,-0.07088520061413328,-0.05705347104852251,-0.0860107269259342,-0.0344334413317043
Uruguay,URY,-0.002599153083168837,0.0017797688973116355,-0.5401732416503399,-0.00249319128915216,-0.00421521245892957,-0.0007692650186301301,-0.007136303266696089,0.00024172498136986994
United States of America,USA,-1.420950801044508,0.07944163295638336,0.6500318188317431,-1.43211952569772,-1.4984945752336998,-1.3385799956977198,-1.5677609152337,-1.15884885848672
Uzbekistan,UZB,-0.029676788413906013,0.002331427261987758,-0.8293612491092267,-0.029121520715075247,-0.0326018639733005,-0.0274858887298208,-0.0363622960752638,-0.0258976902821535
Saint Vincent and the Grenadines,VCT,-6.072090757910372e-05,1.2085015872030992e-05,-3.4809143909740494,-6.0530000000000005e-05,-6.54e-05,-5.345e-05,-0.00013144000000000003,-4.065e-05
Venezuela,VEN,-0.035728253351369914,0.014215667333401804,-0.13787465942814803,-0.03586636263713681,-0.051398572127176995,-0.019507887973142003,-0.068136092127177,-0.0124564280163029
Vietnam,VNM,-0.09957412018893728,0.02722520212226172,-0.6238319937345811,-0.09705449980829679,-0.123840544824622,-0.0724772115422201,-0.19512408316414992,-0.045258304180262596
Vanuatu,VUT,-1.5088648343205036e-05,0.00013956850643273593,1.1790903023184436,-6.183e-05,-0.00011559000000000001,9.27e-05,-0.000263490656324575,0.00034471999999999997
Samoa,WSM,-0.0001420350550596165,0.00011857661761180423,-1.7225622845128692,-8.541000000000001e-05,-0.00020827,-5.927836486643219e-05,-0.00052217,-6.339999999999997e-06
Yemen,YEM,-0.003517117019565353,0.001601970985530361,-1.3939165873412673,-0.0027847437996601,-0.00650414552652364,-0.0024659355585229903,-0.00703481100338571,-0.0019668279036780902
South Africa,ZAF,-0.12047513626308537,0.006067521805243918,0.46729289071277647,-0.12111000296485501,-0.126797646693001,-0.114962276809726,-0.132100681542554,-0.10535910997087901
Zambia,ZMB,-0.01612340462305092,0.0034872587837229936,-0.8707134008026005,-0.015358562297777502,-0.01874686185937982,-0.012623447022279551,-0.025299521859379823,-0.011361483695753271
Zimbabwe,ZWE,-0.004583189181016472,0.0018844669474883217,0.37493833408300686,-0.004800292816468901,-0.0064794398382220005,-0.002017929838222,-0.0079930928164689,-0.0005763187450862201
