Country,iso,Fbc_mean,Fbc_std,Fbc_skew,Fbc_median,Fbc_q17,Fbc_q83,Fbc_min,Fbc_max
Republic of Serbia,SRB,0.009583210391736369,0.0016950334651400366,-1.0984013914212722,0.010438867436232301,0.007672546947244599,0.010932980504052501,0.0040295446902686004,0.0113975274362323
South Sudan,SSD,0.0023597555750139235,0.0016477126866733505,0.5823917910552567,0.001866824472561374,0.0013965100000000001,0.0032855200000000005,-0.0026872300000000005,0.00693439
São Tomé and Principe,STP,5.0068239307285755e-05,2.0708043132203168e-05,2.8552858746910523,4.56e-05,3.807e-05,5.6620000000000003e-05,2.188e-05,0.0001536781824993289
Suriname,SUR,0.0015092939955876766,0.0002691237843097524,-0.01051109414634216,0.001512278580855452,0.001225098486889412,0.0018042023872369682,0.000878348580855452,0.002043356571933429
Slovakia,SVK,0.010484606992669225,0.006099544248472585,1.8227643084696845,0.00911245934908123,0.00784150801605763,0.01089535772790286,-0.0015214102415527318,0.03173028850588351
Slovenia,SVN,0.004552823828906387,0.0006941829669050492,0.6067292104468888,0.0044244496451965095,0.0039097949808952,0.00538343630185589,0.00348146964519651,0.00619859257914847
Sweden,SWE,0.013890887917428905,0.002979345464775699,0.3959133833229998,0.013341081174416599,0.0109261424738578,0.0177685912034962,0.008647262083198302,0.0198775742078845
eSwatini,SWZ,0.0002628042573090125,9.317544823937039e-05,0.5936745766083443,0.00024736999999999996,0.00018295999999999997,0.00036192,9.111000000000001e-05,0.00054818
Seychelles,SYC,0.00014976951447321802,1.7736372900548335e-05,-0.9228900602998481,0.000157,0.000125,0.00016600000000000002,0.00011300000000000001,0.000167529661875
Syria,SYR,0.007423940624358022,0.0007400825094103176,0.7983970328891131,0.00716288729962445,0.00675966208762669,0.00831665874200484,0.006383445420540041,0.009146603261605971
Chad,TCD,0.007082151892946428,0.004122930538966682,0.1080503657451219,0.006860671976917758,0.002364001984894516,0.012475527525229086,0.001205761288800216,0.01340917313897027
Togo,TGO,0.0009311070843167388,0.0005468178490605515,1.2058689688877062,0.0007184384748978441,0.00047067368995633204,0.0014372852094784111,0.000130683689956332,0.002697105209478411
Thailand,THA,0.0846539013150087,0.005455941403445346,-0.27806739121339563,0.08549765304337789,0.0783844813782199,0.089988631561144,0.0713056030545319,0.09716142816449401
Tajikistan,TJK,0.0024440126812884967,0.0007234682266445152,-0.2681918169620672,0.0024833201608415,0.00167910188465398,0.00328849336418048,0.000775455952181464,0.0037039503300018897
Turkmenistan,TKM,0.01731601258615358,0.0010556185226763169,0.9568000047813999,0.0167982463092631,0.0165208063092631,0.0187558745615709,0.0159494118554536,0.020171026575393502
