Country,iso,Fc_mean,Fc_std,Fc_skew,Fc_median,Fc_q17,Fc_q83,Fc_min,Fc_max
Paraguay,PRY,-0.001971632146855539,0.00033598935194159135,0.6728459157185468,-0.00208773639274892,-0.0022547939831439683,-0.0015749496332705553,-0.00229272403464633,-0.0014116121724890801
State of Palestine,PSE,-0.0008625119303136795,9.999534002938042e-05,0.4720610724614968,-0.0008865,-0.0009458250351242941,-0.00079149,-0.000997640505,-0.000665
French Polynesia,PYF,-0.0002372955853954513,5.744760013279727e-06,-0.9744673236832804,-0.0002378223016125,-0.00023946999999999998,-0.00023153000000000003,-0.000250311250729513,-0.000231
Qatar,QAT,-0.02578031696183162,0.0021385767165891254,0.30375154452297154,-0.02618389292259305,-0.02771690235587228,-0.023897018884530812,-0.02856251933623,-0.0221814863519992
Romania,ROU,-0.02104362072839799,0.0006225111591475176,0.7186457157361529,-0.0211624213874235,-0.02159482647853831,-0.020493788731265884,-0.0217355809477768,-0.0199216066420651
Russia,RUS,-0.45809813974502944,0.014930163752460965,-1.169844989107142,-0.451222521076141,-0.4673113641194841,-0.44675049879157125,-0.49186406213887,-0.445668480317428
Rwanda,RWA,-0.0003293287155454178,8.239613332721682e-05,-0.05616714220882336,-0.00033330621107377197,-0.00040123725391739376,-0.00024678090028241854,-0.000455520587802602,-0.00021350299269861002
Saudi Arabia,SAU,-0.1767313152676693,0.013730192649776698,0.8990390405288798,-0.18146821951201048,-0.18769719801390417,-0.16595852711974057,-0.19191602976194802,-0.14766583342421502
Sudan,SDN,-0.005344391359920856,0.0005013517171142888,0.8910945907190039,-0.005437245672765825,-0.005773795681474537,-0.004928730832126743,-0.00592034399135982,-0.00441493249205144
Senegal,SEN,-0.0029187672351476943,0.00044368008884063196,0.33321169537184625,-0.0029434689697486255,-0.0033956711860253044,-0.002543264202083615,-0.0034697109306845403,-0.00214319567439618
Singapore,SGP,-0.01357810146718921,0.0024080990063440285,0.5866573810501843,-0.014401336865087551,-0.01515207024260699,-0.01096075,-0.016901,-0.009219
Saint Helena,SHN,-3.7940220103992664e-06,9.113615662110119e-07,-0.3996248607866921,-3.5e-06,-4.934920449941995e-06,-3e-06,-5.0630117078756905e-06,-3e-06
Solomon Islands,SLB,-8.305552819239096e-05,7.5393204492604736e-06,-1.8349913357161547,-7.9913199775e-05,-8.667630765817203e-05,-7.9e-05,-0.000102,-7.8e-05
Sierra Leone,SLE,-0.0003037735937902455,2.8590447425393304e-05,-0.93124672799214,-0.0002965,-0.0003275873699931919,-0.0002800600722800154,-0.000359544763153578,-0.00027400000000000005
El Salvador,SLV,-0.001838088396151695,0.000187905839320527,-0.5538069203370098,-0.0017999855459354002,-0.002072646926867337,-0.0016715376844717346,-0.0021336028312107297,-0.0016292850281751502
Somalia,SOM,-0.00017026831940608248,5.5506800128831555e-06,1.492327731116205,-0.00017199999999999998,-0.000174,-0.00016673799363275003,-0.000174,-0.000157630375885825
Saint Pierre and Miquelon,SPM,-1.71214619234135e-05,1.248216444616632e-06,0.8261640283136304,-1.8e-05,-1.8e-05,-1.56048005e-05,-1.8e-05,-1.5055469234135e-05
Serbia,SRB,-0.01200095612497798,0.0006657234867346717,2.445644823953679,-0.01219377152102765,-0.012317163070732627,-0.012016443633901858,-0.0124261874362323,-0.0101498746902686
South Sudan,SSD,-0.00045690477531688085,4.328716150209712e-05,0.19853593066802497,-0.00046350000000000004,-0.000493695441885494,-0.00040654000000000005,-0.000522,-0.00039400000000000004
Sao Tome and Principe,STP,-3.917223143436095e-05,5.552930059276316e-06,-0.541493727206539,-3.8e-05,-4.303704196681188e-05,-3.6060000000000004e-05,-5.03881824993289e-05,-3e-05
Suriname,SUR,-0.0007895686387824717,0.00011930215443595445,0.3804084188482274,-0.00079677043706319,-0.0009020961636508824,-0.0006925171254206535,-0.000942926571933429,-0.000570228580855452
Slovakia,SVK,-0.009358645737570507,0.0004818355394211378,0.7464671636653166,-0.009482941275338795,-0.009791337858580253,-0.008923020312043763,-0.00987082850588351,-0.008502789758447269
Slovenia,SVN,-0.003782328025927948,0.00022536428752827566,0.02342105118627436,-0.00377796500136463,-0.0039752652334606965,-0.0035379406285753275,-0.00412889257914847,-0.00346650964519651
Sweden,SWE,-0.011289499652569129,0.0007816789025390004,0.4788228790932964,-0.011530691544672799,-0.011856927231629125,-0.010395422455474711,-0.0123367142078845,-0.010017062083198301
Eswatini,SWZ,-0.0002885403683316531,4.6421311377124336e-05,-0.2631300907743885,-0.000290681535866257,-0.000312599087444488,-0.00025396,-0.000382,-0.00021
Sint Maarten (Dutch part),SXM,-0.00018998718357021382,1.0280592799917591e-05,0.21192902162060423,-0.00019050000000000002,-0.00020035000000000002,-0.00017918890490419822,-0.00020300000000000003,-0.000173628618901764
Seychelles,SYC,-0.0001496821199273724,1.8768410031777053e-05,0.9132620066568502,-0.000156145768699362,-0.00016494,-0.00013083000000000002,-0.000167529661875,-0.00011300000000000001
Syria,SYR,-0.0075669555580207505,0.0007767867129270559,-0.8044244679729092,-0.00725094086041269,-0.008357787355514344,-0.007005625397114503,-0.00907250326160597,-0.006680275420540041
Turks and Caicos Islands,TCA,-9.289200639325266e-05,8.041577900749036e-06,0.7187310930060651,-9.7e-05,-9.929000007328747e-05,-8.453e-05,-0.0001003030425,-7.8e-05
Chad,TCD,-0.0005555970196744378,7.160769115964695e-05,-1.6108627252756553,-0.0005307554824098815,-0.0005898027806668342,-0.0005119498704351083,-0.000725493138970269,-0.000498191288800216
Togo,TGO,-0.0005899984253322902,0.0001071963393720015,0.2765461315225175,-0.0006109671294151841,-0.0006892820457859768,-0.0004802320225700409,-0.000724565209478411,-0.00042082368995633205
Thailand,THA,-0.07522054106267712,0.0021793851324274694,0.03869365268354719,-0.07484464378256464,-0.07723038420309293,-0.07344981431950735,-0.07851862816449401,-0.0717654330545319
Tajikistan,TJK,-0.0019075844872613404,0.0006191718466400132,0.48216302652738924,-0.00203582572518878,-0.0024978009516945713,-0.0013570598130894387,-0.00253872033000189,-0.000793365952181464
Turkmenistan,TKM,-0.01677953388921169,0.0004203321589409137,-0.5249657157922409,-0.016701128729813698,-0.017126705276454966,-0.016514314636761594,-0.017621756575393503,-0.0161190618554536
Timor-Leste,TLS,-0.0001405392542083943,2.3556526492506154e-05,0.6064395028202627,-0.00014453735536322748,-0.00016242369525161032,-0.00011812606884871987,-0.00016533771950748,-9.607286902941491e-05
Tonga,TON,-3.989880291994556e-05,8.566827083617608e-06,-0.3865530780756085,-3.7e-05,-5.0494002385062086e-05,-3.153e-05,-5.19369602950682e-05,-3.1e-05
Trinidad and Tobago,TTO,-0.011013852859533938,0.0011219619836301176,-0.18097438667551802,-0.010905124846995351,-0.012329670460383635,-0.009861456465295178,-0.0126597003479477,-0.00945797377576338
Tunisia,TUN,-0.008135873441115927,0.000389944221710847,0.5406500001797709,-0.008246056265358445,-0.008390026044372502,-0.007730962728169479,-0.00869700209305237,-0.00743062127042836
Türkiye,TUR,-0.11083033965841069,0.008980931096463318,0.444475790822966,-0.1117463267648165,-0.11842509601446644,-0.10237609455993775,-0.123554254868336,-0.0947957891496085
Tuvalu,TUV,-3.0179281751967333e-06,3.981823289278762e-08,-1.8466823703889488,-3e-06,-3.029640143103723e-06,-3e-06,-3.11621761770409e-06,-3e-06
Taiwan,TWN,-0.07591432692363775,0.0013213631208990133,-0.4001535152554284,-0.07549440502183405,-0.07743563768958268,-0.07480354719931809,-0.0779830786026201,-0.0742909927114376
Tanzania,TZA,-0.003273061910835766,0.0006360953940124555,-0.21358541624414085,-0.0031484451374294503,-0.0039456144424991815,-0.0026483405367268005,-0.00418795611227654,-0.0025100713534112603
Uganda,UGA,-0.001401342692395351,0.000219020776811341,0.49189766484549846,-0.0014889305211324851,-0.0015725791640738003,-0.0011792289853984706,-0.00169296216312342,-0.0010247080376637602
Ukraine,UKR,-0.0613443762320842,0.01078076028994629,0.3286525437739947,-0.06098094746567195,-0.06689128992793587,-0.05692916403001073,-0.0811896869259342,-0.0385170213317043
Uruguay,URY,-0.001884689403845433,0.00017765733778394405,-0.8075214619025805,-0.0018088554960775253,-0.0020939292172314798,-0.0017696338107893845,-0.00219419326669609,-0.0016819250186301301
USA,USA,-1.427821524222544,0.06589990806838054,0.8472411096969612,-1.43491774691635,-1.4808695877207585,-1.3800714652131065,-1.5089195052336999,-1.2867434584867201
Uzbekistan,UZB,-0.029912321795899522,0.002215340392919787,-1.0811808735545867,-0.0294240390019629,-0.031416093978792775,-0.028214953967106143,-0.034447196075263795,-0.0275120002821535
Saint Vincent and the Grenadines,VCT,-6.417478497365641e-05,3.110407855919222e-06,0.28994544180342874,-6.437392486828205e-05,-6.647e-05,-6.106e-05,-6.900000000000001e-05,-5.9e-05
Venezuela,VEN,-0.02878544600704714,0.013530098305226898,-0.1304646260946657,-0.028690161836868552,-0.0416281574385072,-0.014692075732250448,-0.049411352127177,-0.0125069780163029
British Virgin Islands,VGB,-5.2354038447690026e-05,7.4591404650315046e-06,-0.2655974165017437,-4.97701922384501e-05,-6.041e-05,-4.4529999999999995e-05,-6.3e-05,-4.4e-05
Viet Nam,VNM,-0.07166255267051644,0.020777301109560112,-0.021935360105449723,-0.06608379567525845,-0.09361138361007028,-0.05398547137595063,-0.0988229131641499,-0.040798704180262595
Vanuatu,VUT,-4.522868321194012e-05,9.01905465060739e-06,0.07021294731137447,-4.4e-05,-5.5543402623568315e-05,-3.806e-05,-5.7130656324575e-05,-3e-05
Wallis and Futuna Islands,WLF,-6.741832408792378e-06,5.194744721156796e-07,0.7718136700325036,-7e-06,-7.069160333908693e-06,-6e-06,-7.2711744413095404e-06,-6e-06
Samoa,WSM,-6.420738238664323e-05,6.243067075793367e-06,0.5322194813017015,-6.54627295e-05,-6.800973148722313e-05,-5.8710000000000005e-05,-7.4e-05,-5.3e-05
Kosovo,XKX,-0.0022350141809036853,0.00012160308922655242,1.231403268039506,-0.0022735637436730903,-0.002303001137382188,-0.0021827318830179923,-0.00239997201042623,-0.00194669088886955
Yemen,YEM,-0.0035668965329731595,0.0016852600335742019,-1.3965475863404664,-0.0028083121312760953,-0.004962885754174366,-0.0025420850083151007,-0.006817271003385711,-0.0024372279036780904
South Africa,ZAF,-0.120826356495601,0.0060278489163232574,0.5777194558495561,-0.120841555113507,-0.12603112823777088,-0.11675237746441545,-0.128770221542554,-0.108895139970879
Zambia,ZMB,-0.0017976292077070092,0.0003826039678433137,0.42767737865420247,-0.0019472669877960052,-0.002124166263990172,-0.0013581928688861343,-0.0022228018593798203,-0.00120528369575327
Zimbabwe,ZWE,-0.002859797013872367,0.0003600805174685824,0.4947151549579163,-0.002873525608016215,-0.003220665295231993,-0.0026064198380644737,-0.0033446928164689,-0.00214236874508622
