Country,iso,Fab_mf_mean,Fab_mf_std,Fab_mf_skew,Fab_mf_median,Fab_mf_q17,Fab_mf_q83,Fab_mf_min,Fab_mf_max
Costa Rica,CRI,0.001986253895977179,0.0028221337793055807,0.2164972668768362,0.0017390329016309977,-0.0003089865359482168,0.004390925074298382,-0.010187569409954548,0.010669628978874683
Cuba,CUB,0.0017046570930204072,0.002989488693713584,-1.3060245466475713,0.001627114398979023,-0.000258971732987836,0.004027265185566544,-0.019797753880901336,0.012823808429429531
Cyprus,CYP,0.00010826567947169541,0.00016542098645534663,-0.38366274522125027,0.00011826000000000001,-6.08e-06,0.00022239000000000002,-0.0007911078620897233,0.000911269400627166
Czechia,CZE,0.0030707825170437682,0.006042157210777489,-0.34213564800372237,0.0031000733701667563,-0.0020545736817383763,0.008399833007993698,-0.030894088397698402,0.028798224306373597
Germany,DEU,0.00697655829350361,0.022001227025230958,-0.5944891737916606,0.006881772588849068,-0.007686116554846762,0.024567224512380956,-0.10962292524232864,0.11980259670740127
Djibouti,DJI,-1.0096566e-05,8.129603423178906e-06,-0.3492927049662802,-6.92e-06,-2.1850000000000003e-05,-5.4400000000000004e-06,-2.623e-05,7.9e-06
Denmark,DNK,-0.0005122951034937191,0.0005362215733217506,0.5684042609642435,-0.00040497,-0.00109941,-0.00016517000000000002,-0.003469018147034049,0.003119564993700385
Dominican Republic,DOM,0.0010346594512833848,0.0029115799234699876,0.13906435817014987,0.0009359285836209357,-0.0012588131306788327,0.0036752960555529596,-0.010553395911159516,0.011011612772197723
Algeria,DZA,-0.00011103836539327585,0.0006869846452002326,0.327636105137318,-0.00021679000000000002,-0.000703631478376016,0.00063438,-0.003056683473157287,0.0020545692751482133
Ecuador,ECU,0.006437247948696768,0.009679387400842255,-0.20595765195805563,0.006648965783131122,-0.0023837575297474857,0.015624497841055393,-0.029891161167769433,0.036684032353515625
Egypt,EGY,-0.0006754534378017911,0.0008272836721419323,-0.792871944443601,-0.0003549017319527878,-0.0014304295054028183,-0.0001423549583947193,-0.003780577086708844,0.0029411819049090147
Eritrea,ERI,-0.00041444669720000005,0.0005514916315196505,-1.636616297686659,-0.00021539,-0.00114487,-3.032e-05,-0.0018137399999999999,3.268e-05
Spain,ESP,0.006541759315387788,0.008333354794071246,-1.2996010790348285,0.007208929850779772,0.0006544360340470074,0.013798266508815289,-0.03172600194304466,0.025921413710126878
Estonia,EST,0.0014016405778090049,0.0025422875257972073,0.5397321423961007,0.001555699261776209,-0.0007651400302057421,0.0032109246046712154,-0.0076112932349514965,0.014090181043009757
Ethiopia,ETH,-0.0021831735769390534,0.032962663571877306,0.2852763949880103,-0.002229011836128232,-0.039362505756320956,0.02638928061339791,-0.08208030654835702,0.102024344532938
Finland,FIN,0.002862731577925696,0.011971036263322554,-0.8989236984605803,0.0036189330487966537,-0.007785716238225996,0.014228247735557555,-0.07401040226013184,0.03674065852986336
Fiji,FJI,0.00031245400534368224,0.001412395173471406,-2.4693991041581675,0.0001473,-6.269963234114692e-05,0.001237387548393309,-0.009284771022381783,0.005427471642780304
France,FRA,0.014548815779969762,0.01999008693753292,-0.11346269449362195,0.01533850886637926,-0.0020321565527248384,0.03149575752726555,-0.05553084162055969,0.10328231472873688
Gabon,GAB,0.011293766839755873,0.009081339232114244,0.2575354923349479,0.01065591265566826,0.0032104450196790693,0.019051320609602927,-0.023610876983742715,0.043316843250875474
United Kingdom,GBR,-0.002684902401161603,0.002038406787197066,-0.24221884744142222,-0.0030497000000000002,-0.004249393852398322,-0.0005245834221115709,-0.015400418104319573,0.005206244435471297
Georgia,GEO,0.002381372238361341,0.0018279707764368854,-0.49097959836892296,0.0024654330269891023,0.0008745178637205064,0.004033939529949725,-0.004545380334537029,0.008537497756015063
Ghana,GHA,0.001334971142848116,0.008423144690988005,-0.588823679710289,0.0015474956621837617,-0.0055358195283350346,0.008507613355423212,-0.039895903166484836,0.030506880751008988
Guinea,GIN,0.0013887523263790764,0.007321591774428852,0.0472117639907801,0.001873150787752866,-0.00469947927128613,0.007822357119572163,-0.024647457092690468,0.03187256820947647
Gambia,GMB,-0.000276649723,0.0002536534097249866,-0.69625211532965,-0.00029408,-0.00055346,-1.317e-05,-0.0009385099999999999,2.146e-05
Guinea-Bissau,GNB,0.00011509546733788396,0.0016197373906054145,0.389670631946316,1.6922267514616197e-05,-0.0009836777711211145,0.0012656547196269036,-0.006022616104428768,0.007763818700780869
Equatorial Guinea,GNQ,0.0006574752205130681,0.0012524305233785377,0.09047745794069538,0.0004772969094361365,-0.00048510648694925003,0.0019318565844124555,-0.005150947543338537,0.004904625007383824
Greece,GRC,0.0033228498725560644,0.00406659620486682,0.14488051381202746,0.002975377894462645,6.201003443121909e-05,0.00707582250469327,-0.010217874061803817,0.020494750144093035
Guatemala,GTM,0.0005895012441494667,0.007548613137210559,0.2688851997087609,0.0004691173308897017,-0.006153775550894735,0.007241723902219534,-0.02509993755110264,0.032701117586574555
Guyana,GUY,0.003001116641178736,0.004786468495523772,0.3604502968702985,0.002903603435460329,-0.00120309,0.007016219855124951,-0.010129135426416396,0.02354972283466816
Honduras,HND,0.003088810252610201,0.007516599801322214,-0.31585718382308337,0.0029523684945702553,-0.003235247365615703,0.009663669374103546,-0.030179146696891784,0.027060339675030708
Croatia,HRV,0.001704642872697244,0.004357691656535237,-1.4937850166100823,0.002126325458799601,-0.0009990767150431872,0.0047539628491044044,-0.02198610266798973,0.01353046634258747
