Country,iso,Fc_mean,Fc_std,Fc_skew,Fc_median,Fc_q17,Fc_q83,Fc_min,Fc_max
Papua New Guinea,PNG,-0.001904997587439771,0.00021680022524753586,0.7007526136983556,-0.00205203469891761,-0.0021133504994928698,-0.00166814964021424,-0.0021160076755912904,-0.00145502688816967
Poland,POL,-0.08751485482523318,0.00295141777179284,-0.05640709993019128,-0.0878622396456057,-0.0917219929298205,-0.08449679236673449,-0.09191235355851791,-0.082541678623686
North Korea,PRK,-0.011059056427830784,0.002978230564527838,0.36218498028759366,-0.012999413533612501,-0.0141200338253736,-0.00737271480131008,-0.014400715064430001,-0.00672039623144963
Portugal,PRT,-0.01296717621676916,0.0013228961790640982,0.2412173263854986,-0.0130846950228211,-0.0142557437589346,-0.011104545294382201,-0.0150559930413725,-0.010994571726509101
Paraguay,PRY,-0.001973197742178026,0.0003178305466965007,0.682699066130772,-0.0020104947886022103,-0.00227868113309111,-0.0014896915938864602,-0.00229272403464633,-0.0014116121724890801
Palestine,PSE,-0.000862838126073307,9.469647966933821e-05,0.4764152034749248,-0.000882,-0.000988478798136796,-0.0007740000000000001,-0.000997640505,-0.000665
French Polynesia,PYF,-0.0002373116476455972,5.448825026441157e-06,-0.9703754815034892,-0.000238644603225,-0.00024,-0.000231,-0.000250311250729513,-0.000231
Qatar,QAT,-0.025780560208408826,0.0020301807303881045,0.3017347576043713,-0.0255563042244846,-0.0279781297853155,-0.0233951151023475,-0.02856251933623,-0.0221814863519992
Romania,ROU,-0.02103904502278975,0.0005914543223834276,0.7019450185499276,-0.021089086529098498,-0.0216043122331185,-0.0201174051686183,-0.0217355809477768,-0.0199216066420651
Russia,RUS,-0.45811385154825385,0.014186454568568284,-1.1629649884061695,-0.447717638702741,-0.467383850344881,-0.446202231056281,-0.49186406213887,-0.445668480317428
Rwanda,RWA,-0.0003297063438460294,7.806453944179461e-05,-0.04821541699237052,-0.000351364681972872,-0.000431213438382907,-0.00022647498675716702,-0.000455520587802602,-0.00021350299269861002
Saudi Arabia,SAU,-0.17676614308336483,0.013020234455418956,0.8970076836326266,-0.178693765638376,-0.18928500745528398,-0.16553508526642302,-0.19191602976194802,-0.14766583342421502
Sudan,SDN,-0.005346287924924909,0.00047458470395106894,0.8969856563939211,-0.00547773446098103,-0.005799703087157101,-0.0045430399299338,-0.00592034399135982,-0.00441493249205144
Senegal,SEN,-0.002920416087680791,0.0004203126191579097,0.3377343981607602,-0.00295331658431003,-0.0034170216218324303,-0.0023811027204510998,-0.0034697109306845403,-0.00214319567439618
Singapore,SGP,-0.013571585701935245,0.0022821077332562476,0.5881975307187166,-0.014222,-0.015339340941717,-0.010921,-0.016901,-0.009219
Saint Helena,SHN,-3.801297452078489e-06,8.64288575631791e-07,-0.384100581302866,-4e-06,-5e-06,-3e-06,-5.0630117078756905e-06,-3e-06
Solomon Islands,SLB,-8.302897396886573e-05,7.1297090383305195e-06,-1.8482266695471534,-7.982639955e-05,-8.999999999999999e-05,-7.9e-05,-0.000102,-7.8e-05
Sierra Leone,SLE,-0.00030376596333533625,2.7170747012441073e-05,-0.9267141973496777,-0.000296,-0.000345275748675,-0.00027912225705329204,-0.000359544763153578,-0.00027400000000000005
El Salvador,SLV,-0.001838899597791866,0.0001779398385777809,-0.5512006451522775,-0.00180016231090633,-0.00208635141450436,-0.00166333836289482,-0.0021336028312107297,-0.0016292850281751502
Somaliland,SOM,-0.00017025354548125967,5.27884853749614e-06,1.4798552345027487,-0.00017199999999999998,-0.000174,-0.000163,-0.000174,-0.000157630375885825
Saint Pierre and Miquelon,SPM,-1.711637301726033e-05,1.1842494110996759e-06,0.8168135189883136,-1.8e-05,-1.8e-05,-1.515915e-05,-1.8e-05,-1.5055469234135e-05
Republic of Serbia,SRB,-0.012003075911545756,0.0006287539812332846,2.4639632859680094,-0.0122298325380028,-0.0123278752541379,-0.011939429507567701,-0.0124261874362323,-0.0101498746902686
South Sudan,SSD,-0.000457141910211393,4.078672422474929e-05,0.21296041364939608,-0.000465,-0.0005023732806074341,-0.00039700000000000005,-0.000522,-0.00039400000000000004
São Tomé and Principe,STP,-3.919540907086082e-05,5.262662413892443e-06,-0.5369267847741689,-3.8e-05,-4.53341318442806e-05,-3.5000000000000004e-05,-5.03881824993289e-05,-3e-05
Suriname,SUR,-0.0007896459676551645,0.00011321710786955205,0.38791449890309576,-0.000797152387236968,-0.000934294977897918,-0.000662228580855452,-0.000942926571933429,-0.000570228580855452
Slovakia,SVK,-0.009356355642014796,0.00045805796215024847,0.7416311804188532,-0.009542250106698971,-0.00986895772790286,-0.00861087395112917,-0.00987082850588351,-0.008502789758447269
Slovenia,SVN,-0.0037818141223588983,0.00021387713111996502,0.02442345276148388,-0.0038317249808952,-0.00398926956058952,-0.0035084359061135404,-0.00412889257914847,-0.00346650964519651
Sweden,SWE,-0.011285634738669174,0.0007428918098013352,0.47222990876668514,-0.0114788411744166,-0.0118648169904701,-0.0102277312034962,-0.0123367142078845,-0.010017062083198301
eSwatini,SWZ,-0.00028871977645396997,4.382930841058999e-05,-0.25601313109516377,-0.000293363071732514,-0.000320040611584017,-0.000237,-0.000382,-0.00021
Sint Maarten (Dutch part),SXM,-0.00018995370929399415,9.773694687883078e-06,0.20235453042045504,-0.00018800000000000002,-0.00020300000000000003,-0.000178,-0.00020300000000000003,-0.000173628618901764
Seychelles,SYC,-0.00014979637823485216,1.7767370304705005e-05,0.9260062612297523,-0.000157,-0.00016600000000000002,-0.000125,-0.000167529661875,-0.00011300000000000001
Syria,SYR,-0.007564724154407197,0.000737184567962782,-0.8047597626500045,-0.007152694421200929,-0.00848430874200484,-0.00686748208762669,-0.00907250326160597,-0.006680275420540041
Turks and Caicos Islands,TCA,-9.293002979753914e-05,7.612785091838131e-06,0.7275618448106076,-9.800000000000001e-05,-9.961702143252651e-05,-8.400000000000001e-05,-0.0001003030425,-7.8e-05
Chad,TCD,-0.0005557240170737412,6.794502208185893e-05,-1.6084090954816432,-0.000541447525229086,-0.000639961984894516,-0.000511628395647505,-0.000725493138970269,-0.000498191288800216
Togo,TGO,-0.0005908639632791401,0.00010146842600162315,0.2948141534288312,-0.000630998474897844,-0.000723300251356331,-0.00044829475982532805,-0.000724565209478411,-0.00042082368995633205
Thailand,THA,-0.07522741441533956,0.002069994451642546,0.03851025406397834,-0.0742808545217514,-0.07733005620834901,-0.07277351872703891,-0.07851862816449401,-0.0717654330545319
Tajikistan,TJK,-0.0019108599662187129,0.0005870457561642726,0.48999748581840624,-0.00219991336418048,-0.0025243960230386404,-0.00125549188465398,-0.00253872033000189,-0.000793365952181464
Turkmenistan,TKM,-0.016782227742766314,0.0003996886165252662,-0.5227971495360687,-0.0166904563092631,-0.017139654231758002,-0.0164056848454144,-0.017621756575393503,-0.0161190618554536
East Timor,TLS,-0.00014064805010951699,2.229869307518503e-05,0.6139691836141974,-0.00013903648204899,-0.00016501934254356702,-0.00011682266733431899,-0.00016533771950748,-9.607286902941491e-05
Tonga,TON,-3.993819031200458e-05,8.130301498006532e-06,-0.37855647416600685,-3.7e-05,-5.105106890438741e-05,-3.1e-05,-5.19369602950682e-05,-3.1e-05
Trinidad and Tobago,TTO,-0.011005471352909009,0.0010631530902651938,-0.1910857975888815,-0.010902999105326,-0.0123462149779079,-0.00985491941988296,-0.0126597003479477,-0.00945797377576338
Tunisia,TUN,-0.008135311772351793,0.00036958945332223324,0.5353834352113476,-0.0081654024088069,-0.008390690157419521,-0.00765691238358271,-0.00869700209305237,-0.00743062127042836
Turkey,TUR,-0.11085377445170844,0.008491250714773555,0.45015438963006804,-0.11269838211869801,-0.119351067997782,-0.0993526958751965,-0.123554254868336,-0.0947957891496085
Tuvalu,TUV,-3.017951418720273e-06,3.7801491209405043e-08,-1.844756276977015,-3e-06,-3.06306413426324e-06,-3e-06,-3.11621761770409e-06,-3e-06
Taiwan,TWN,-0.07591009373588001,0.0012514640861026546,-0.39729451444083946,-0.07558951965065501,-0.0774828056768559,-0.0746912727273422,-0.0779830786026201,-0.0742909927114376
United Republic of Tanzania,TZA,-0.0032759920660290773,0.0006033197692353704,-0.20491058928351571,-0.00323085755593264,-0.00403426885192237,-0.0026423249780610897,-0.00418795611227654,-0.0025100713534112603
All Countries,Total,-9.49275393174274,0.22217881133156728,-0.43501341421632844,-9.321285610666449,-9.798802291211178,-9.273218877294108,-9.847293500024916,-9.263347437047592
Uganda,UGA,-0.0014021828615677033,0.00020736141320307387,0.49836761325800716,-0.00150736931433929,-0.00158181361943605,-0.00111617515010917,-0.00169296216312342,-0.0010247080376637602
Ukraine,UKR,-0.0613183695199283,0.010216889955789597,0.330998695225575,-0.0610773938828214,-0.0703163250141333,-0.0564475571187659,-0.0811896869259342,-0.0385170213317043
Uruguay,URY,-0.0018847147861688373,0.00016835358087675733,-0.8144380476773198,-0.0017933869218208901,-0.00214926069179125,-0.00176778597352492,-0.00219419326669609,-0.0016819250186301301
United States of America,USA,-1.427461238744508,0.06270700690694174,0.8451807265005852,-1.4336605281349801,-1.49567591067323,-1.37342052926611,-1.5089195052336999,-1.2867434584867201
Uzbekistan,UZB,-0.02991520567290602,0.002102115622315003,-1.0787243212990179,-0.029553293204491,-0.0331496139733005,-0.027729948729820802,-0.034447196075263795,-0.0275120002821535
Saint Vincent and the Grenadines,VCT,-6.420191557910373e-05,2.9351182920769592e-06,0.3046222750326272,-6.459482249999999e-05,-6.7e-05,-6e-05,-6.900000000000001e-05,-5.9e-05
Venezuela,VEN,-0.028697790748369915,0.012831970210144034,-0.14154945241429795,-0.0232413510366003,-0.0429204503135013,-0.0138927718322334,-0.049411352127177,-0.0125069780163029
British Virgin Islands,VGB,-5.23380583290854e-05,7.098693565181407e-06,-0.2689888427816904,-4.95994069769002e-05,-6.2e-05,-4.4e-05,-6.3e-05,-4.4e-05
Vietnam,VNM,-0.07178858696493728,0.019712781312755695,-0.01290824215535655,-0.0699646998082968,-0.0944283495468785,-0.049109657555785606,-0.0988229131641499,-0.040798704180262595
Vanuatu,VUT,-4.528930934320503e-05,8.546364304532753e-06,0.08152095198872492,-4.4999999999999996e-05,-5.61561757948262e-05,-3.7e-05,-5.7130656324575e-05,-3e-05
Wallis and Futuna Islands,WLF,-6.745486643680638e-06,4.911014520911403e-07,0.7892159794550305,-7e-06,-7.14714964661424e-06,-6e-06,-7.2711744413095404e-06,-6e-06
Samoa,WSM,-6.42330120596165e-05,5.909585784850503e-06,0.5374140668541795,-6.500000000000001e-05,-6.914836486643219e-05,-5.5e-05,-7.4e-05,-5.3e-05
Kosovo,XKX,-0.002236044738571508,0.00011536616666234154,1.233195017977736,-0.00228441207962487,-0.00230660001255023,-0.0021750454374161003,-0.00239997201042623,-0.00194669088886955
Yemen,YEM,-0.0035587406255653533,0.0015938571240720785,-1.4110710586135065,-0.0027521451328384903,-0.00660969552652364,-0.00252349555852299,-0.006817271003385711,-0.0024372279036780904
South Africa,ZAF,-0.12082197313108538,0.005720928758358054,0.5781982873113972,-0.119910050978574,-0.127016266693001,-0.114600086809726,-0.128770221542554,-0.108895139970879
Zambia,ZMB,-0.0017997540780509233,0.00036262131612285357,0.43521328104613516,-0.00202493704510328,-0.00213405123324348,-0.00133093798098736,-0.0022228018593798203,-0.00120528369575327
Zimbabwe,ZWE,-0.0028581183750164725,0.00034146597829865796,0.5012425925098843,-0.0028748506301973504,-0.00326041161097722,-0.00253701657424381,-0.0033446928164689,-0.00214236874508622
