Country,iso,Fabc_mean,Fabc_std,Fabc_skew,Fabc_median,Fabc_q17,Fabc_q83,Fabc_min,Fabc_max
Italy,ITA,-0.08628923365460012,0.020198647590710255,-0.29670788383749935,-0.08549620364749573,-0.10187025567048995,-0.07032287256436559,-0.17395770286363957,-0.0010257421835154212
Jamaica,JAM,-0.0016601023486317883,0.0017323923929900263,1.8258624875830227,-0.00174192344154076,-0.0022670614496836604,-0.0009299896881952934,-0.011888532402913064,0.012395685348753306
Jordan,JOR,-0.006429238777830164,0.0011773772992705047,1.0627801736266205,-0.0065325912432438234,-0.007143086748947992,-0.005619631253553655,-0.011541040399625089,0.0011741806838683035
Japan,JPN,-0.2922156739745859,0.029063109444755597,-0.03451952790821338,-0.29248304594442953,-0.32204804420738586,-0.26229544237397023,-0.3809170190933255,-0.21113392092727862
Kazakhstan,KAZ,-0.05774368048027179,0.06462163510011908,0.6547890311460987,-0.06311909086245951,-0.10284749965568407,-0.01611763070312691,-0.3071752061130058,0.24912153593169786
Kenya,KEN,0.028818500404600333,0.03142332734777863,0.48305308743463543,0.024790248379707915,0.001699398356627769,0.057419803305667254,-0.05753046807030788,0.13140580476971644
Kyrgyzstan,KGZ,0.00019934644007838203,0.008074401112876807,0.6445089625426152,-0.000388021279528574,-0.005082237240520179,0.004976292379413141,-0.031877137618801205,0.0339962275944225
Cambodia,KHM,-0.002217211438780326,0.017474452327712383,0.5998333515702795,-0.0029380819319175227,-0.018023766855654825,0.012163778649490137,-0.056088708798224834,0.073893920958326
Kiribati,KIR,-1.2738221357448626e-05,1.3143887914303381e-05,3.675604478147429,-1.8e-05,-1.8e-05,-1.4e-05,-1.86973057062245e-05,7.186994226789102e-05
South Korea,KOR,-0.1637577159663648,0.009397374027165171,-0.3481749579650939,-0.16371674498040373,-0.17209983329778197,-0.15501449682360363,-0.2094704258608288,-0.1309531202649983
Kuwait,KWT,-0.026204966629017563,0.002882837759210194,0.791267551022956,-0.02647628477001828,-0.029404799809733786,-0.022363731429978696,-0.030538409406878048,-0.018405312053934662
Laos,LAO,0.004798005164063465,0.022016155291621396,0.031688068072581226,0.005977785119632412,-0.01336216405625159,0.020306523296909792,-0.08590737893628336,0.09289487021691369
Lebanon,LBN,-0.006422500169899527,0.000922380760887254,0.31538764601896585,-0.006543630129312573,-0.007261189222723342,-0.005375078585008291,-0.010006536571407054,-0.0019880670104423883
Liberia,LBR,0.001358628664850291,0.005725983194823882,-0.2536866422475425,0.0015360868672962425,-0.0038050082105093534,0.006780926658218817,-0.017773465214615515,0.0168399135332015
Libya,LBY,-0.01302460727381494,0.009933757166327372,-1.2372286593207547,-0.012704080333249268,-0.015995365199205254,-0.009410054897251387,-0.09729342919183864,0.05324560790491398
Sri Lanka,LKA,-0.002043510886142494,0.008601939852555364,1.8180112870954597,-0.0027569820395185775,-0.00818910021474165,0.0028876520060953075,-0.032151741715847476,0.04967502987739496
Lesotho,LSO,-0.00016756118914496756,0.004716223943372535,0.2916564834122165,-0.00013896469483118932,-0.004113168187242703,0.003436298024320758,-0.01669253838855091,0.01779578368299961
Lithuania,LTU,-0.0017669210363707006,0.004835110181113181,-0.3259027406216083,-0.0017766222464085115,-0.00527765682433445,0.002231681464236731,-0.018848784213397664,0.015532365248575417
Luxembourg,LUX,-0.002487702891367471,0.00029347684171570796,0.01355809968803251,-0.0025290502279742564,-0.00271578021401484,-0.002220866406293105,-0.0038649507371106315,-0.001407943198833646
Latvia,LVA,-0.00027880661210271144,0.003590387495262938,-0.12027379922210629,-0.00013967216623969635,-0.003204055508595706,0.0025544004338529666,-0.01226780440853988,0.01116079834722362
Morocco,MAR,-0.020497704736189084,0.018554534995110675,0.7357335392211909,-0.020351908436563232,-0.034213236090841974,-0.008262484272520807,-0.09520994093832433,0.07537540644203616
Moldova,MDA,-0.0005730012702582322,0.0029975654941788517,0.2585953079048945,-0.0006098305437302512,-0.003101009829686092,0.0019655682776676914,-0.009054054971084458,0.009897960450123049
Madagascar,MDG,0.011813431602785909,0.02717763194396255,-0.600337216643648,0.012331496796148483,-0.008757680298478473,0.03630706156252712,-0.12077962841718311,0.09144856300180798
Mexico,MEX,-0.06604695581111067,0.09361438563278637,0.3499785420736466,-0.07402355867695809,-0.130425503517557,0.008608337891296461,-0.35883575643919985,0.2709890362992369
North Macedonia,MKD,-0.0007953514668737932,0.0022764817468429784,1.124661009747748,-0.0008715264823428202,-0.0024811189517041457,0.0007741281855422245,-0.009669126786737443,0.012308982770342827
Mali,MLI,0.00014707675949479962,0.01566233830986089,0.2753372242404834,-0.00012920257230155763,-0.012005546995142533,0.01309018085320635,-0.05264926660201944,0.08084200028083417
Myanmar,MMR,0.008961418013960096,0.03993571534279221,0.23581674149751766,0.008459915935187547,-0.026605999197444066,0.044292742941798274,-0.11500857842598118,0.16456923543180393
Montenegro,MNE,0.0004718916628996901,0.002065805972665764,-0.41190192284999905,0.0005399199124852758,-0.0009170801069991446,0.0019901576346288536,-0.0073307779645705225,0.006860053130537272
Mongolia,MNG,0.004743281912894557,0.04199762232470494,-0.9789947048112341,0.004478453196494762,-0.01874653598137151,0.042425343819021986,-0.2158321308187876,0.11774893417463765
Mozambique,MOZ,0.014554821109493821,0.050418565717428,-0.05275629224414598,0.014379167124014647,-0.026471461936508105,0.05643027393193906,-0.15155955951470992,0.2304625377936809
Mauritania,MRT,-0.0002693244715368119,0.00573945514832166,1.3670452778997082,-0.0009870764286040346,-0.0034679094175016434,0.0029967598926271275,-0.01960290418212414,0.032953781357629566
Mauritius,MUS,-0.0011742485709538627,0.00012825094539803056,-0.5138039716973565,-0.00116999,-0.0012509223047453613,-0.0010911366266116856,-0.0021029136215011774,-0.0006182051940107345
Malawi,MWI,0.00024063572695068197,0.007343403017288305,-0.2532782784199031,0.000969361309433786,-0.006090018634260977,0.006204054480190646,-0.026132324840771236,0.030315311157282265
Malaysia,MYS,-0.0743688063377435,0.024499359385407184,-0.4482917407116856,-0.07227235170726354,-0.09666185423895646,-0.05186202788417676,-0.18586478770483067,0.0028516869386061433
Namibia,NAM,0.0008483216742855611,0.028921835141055015,-1.1172953808354076,0.0026838307342987562,-0.019772963067852745,0.02421672339857366,-0.13341572952414849,0.09419418782711687
Niger,NER,-0.003039559215056015,0.013281388146184018,0.3079323279068813,-0.004345507994399521,-0.013534362209807919,0.007822231046751425,-0.057177294703347,0.053584823417650765
Nigeria,NGA,-0.005482547513122884,0.03116820113333627,-0.08394153304824412,-0.007061796194318504,-0.030876038537913514,0.023287906756548595,-0.11760598252087445,0.13410804602789975
Nicaragua,NIC,0.0027894454843140123,0.008395573194375125,0.14542185413210612,0.00253047731000065,-0.004817956619538122,0.010334608904705273,-0.026264458190553668,0.028668648062058454
Netherlands,NLD,-0.042650996036068305,0.0041949266810065436,0.36584079233664707,-0.04372947297922891,-0.046238963865312406,-0.03819494086750552,-0.05851267849529625,-0.027314418457919088
Norway,NOR,-0.0044902804883229465,0.010865268921834152,0.3266323169001299,-0.00526586961527784,-0.013316012590408688,0.0033355424589966865,-0.045847843876025564,0.0325093053614319
Nepal,NPL,0.0014485617174239845,0.008963220851260292,-2.580341829472407,0.002170676874796604,-0.0033507250409071194,0.007632286146554408,-0.06223124397618312,0.03130902603657636
New Zealand,NZL,0.0017140867568940206,0.011446503122579652,-0.3628727890814536,0.0015151408536608173,-0.008165435032973758,0.012466552126512433,-0.04698356448874286,0.03638228018777817
Oman,OMN,-0.017838238580996355,0.002658251946810646,1.0826742971311893,-0.017592254496108028,-0.019620743632154283,-0.01668098209512002,-0.030447033075245218,-0.0011243839464968198
Pakistan,PAK,-0.046590037516649786,0.025720013785033982,0.8138804454302226,-0.048432860256518176,-0.06731635299620456,-0.026084171986083152,-0.137793085239085,0.07541063005299668
Panama,PAN,0.001871547495019177,0.005926877313130858,0.7377625069996658,0.0011387456179966947,-0.0025339391704446153,0.005871676978305847,-0.02074270173719672,0.029563953923831286
Peru,PER,0.04005432970388188,0.05308622501793191,-0.40192881294083693,0.040472982377237024,0.00035086921251910384,0.07858482505364289,-0.22746337619694457,0.19105410703383544
Philippines,PHL,-0.024587146185691012,0.022124788653443906,1.1771487032977057,-0.026963993881429928,-0.0404102027047717,-0.009407853001174794,-0.10499901926226782,0.10905997006266399
Papua New Guinea,PNG,0.027325630221030867,0.021509320877011066,0.32470619812061013,0.023916860591955046,0.007856794337222021,0.05265635891976876,-0.0544462494390261,0.0803240260403135
Poland,POL,-0.07460378312864675,0.022540514420630275,-0.30900334674620683,-0.07337753723126891,-0.0943792494836215,-0.05432631602435323,-0.15547972008931776,0.007332106425179827
North Korea,PRK,-0.004625107526637141,0.007006885762023204,0.02440564056840692,-0.004451932209411841,-0.010349408643651728,0.0012947426654121856,-0.032673815679206616,0.03321697403417728
Portugal,PRT,-0.01109531958811093,0.005812191012363404,-0.3973604331003448,-0.010805055734147247,-0.016129874626073955,-0.006049229679681698,-0.03574368623332427,0.007741767072957987
Paraguay,PRY,-0.005318328712659884,0.03394597116324357,-0.35391313083645815,-0.004445956151106904,-0.03302035791661415,0.025751532668997185,-0.12024440537238497,0.09189880967560768
Palestine,PSE,-0.000759286725372285,0.0006026289009641893,0.6046179282884349,-0.0008451294797636778,-0.0010235618683951178,-0.0005761431205868722,-0.005026738069678192,0.002379950649614334
Qatar,QAT,-0.02576204336617741,0.002040028182283106,0.29927178888526434,-0.025929369055065623,-0.027975427593762838,-0.0234021951023475,-0.0296737997098039,-0.02096947201419965
Romania,ROU,-0.01433754856929374,0.01696298892456464,-0.6635903744376543,-0.012321815155526031,-0.027926766089679898,-0.001041521012386342,-0.08572561914475825,0.04732708461604174
Russia,RUS,-0.11867680255306168,0.2421666625927176,0.03765084230611457,-0.12412466249654466,-0.35879241398175143,0.1268108848385947,-0.789102137375324,0.6172227157811108
Rwanda,RWA,0.0008928646107240761,0.00221957272780946,0.38171452724958194,0.0007697484711322505,-0.000836088336079548,0.0026467787555244575,-0.007455040834514661,0.009542893488525026
Saudi Arabia,SAU,-0.17592018283331776,0.014875016487117235,0.5587716447329699,-0.17908172427992414,-0.18876872701510372,-0.16464230618826114,-0.24679678482758943,-0.10511830276563615
Sudan,SDN,-0.0001879459969317855,0.030821043339222077,1.0647503402289429,-0.005395437400927682,-0.022214260044079958,0.02341041828039361,-0.11146736573882696,0.14781084862301236
Senegal,SEN,-0.001916264823125255,0.011315752992341149,2.1658717168327075,-0.00315189309676777,-0.00837165311597366,0.002363860284536774,-0.04472527003666572,0.07982612428615596
Solomon Islands,SLB,0.00017251231854486992,0.001427071091698588,0.14934955644680695,-8.045033063010663e-05,-0.0010145449026860134,0.0013996076197351453,-0.00815419616751194,0.004851414942787548
Sierra Leone,SLE,0.0017334946431277636,0.0035964584049920575,-0.3449605673647623,0.0017003032830914201,-0.0014314108311994811,0.0053677924010239,-0.013136533740870952,0.01142514015584469
El Salvador,SLV,-0.00010450552383985805,0.0027138219117762387,-0.8923580116369044,-0.0003038716236637624,-0.0017674006436950885,0.0016414037372015765,-0.021266778550358127,0.013698324594012929
Somaliland,SOM,0.0041736280204257735,0.014405020275179082,0.8749108924747705,0.00135268684038646,-0.00647573433975944,0.01579998201213713,-0.04235506838232041,0.06811433312930597
Republic of Serbia,SRB,-0.007709133504259512,0.007451549565450426,-0.3972395967038101,-0.007528775655848965,-0.01343897736509557,-0.0017132725227400364,-0.044927801354816534,0.024530388175098332
