Country,iso,Fabc_tf_mean,Fabc_tf_std,Fabc_tf_skew,Fabc_tf_median,Fabc_tf_q17,Fabc_tf_q83,Fabc_tf_min,Fabc_tf_max
Brunei,BRN,0.0023190920055959252,0.00013770715569101318,-0.11258040312489859,0.0023245641052863034,0.0021966486299030076,0.0024501573895729734,0.0018845813650964058,0.0027331001333290488
Bulgaria,BGR,0.008773411370392751,0.00046595259908448,-0.10268493265720012,0.0087655943774903,0.008330751437590858,0.009249116214449038,0.006710198577343823,0.01009182036673423
Burkina Faso,BFA,0.006137495464642152,0.0002508157268298681,0.05499803546356471,0.006132257996690162,0.005895811660096579,0.006379702063366161,0.005397826273377148,0.0069097595940216736
Burundi,BDI,-0.00013963383768725673,0.00012717227555679426,0.1663613957219429,-0.0001411291993909374,-0.00025968283868362484,-2.1674884525621736e-05,-0.0005542188117740282,0.00030005907479833244
Cabo Verde,CPV,0.0001436296108635666,2.516458553372025e-06,0.03709656912082733,0.00014354255935932652,0.000141251516975,0.000146036173120116,0.00013632650000000002,0.00015177479558730602
Cambodia,KHM,0.006928738837399503,0.0012184077371033275,0.06104752112518938,0.006932983410542737,0.005755868230406291,0.008065891641905172,0.0027040177679797683,0.01079740580015911
Cameroon,CMR,-0.013067051790931466,0.0011814313211825419,3.820076732698219e-05,-0.0130837815626807,-0.014202626648399153,-0.011893406866031842,-0.016991735612467206,-0.009808500822894445
Canada,CAN,0.009216502742586459,0.0073850995963406765,0.0884954206299095,0.00880870592011003,0.002364940612051519,0.016247383790258352,-0.014647286326041481,0.03038510365901234
Central African Republic,CAF,-0.026377745669199735,0.0018295366550286551,0.06320922588294693,-0.02634374998063461,-0.028136045498992217,-0.02476348605310064,-0.032144081010852886,-0.02018736716386795
Chad,TCD,0.006060500377812166,0.0006644865421372558,0.06039688460906154,0.006047374197458325,0.005427623068433687,0.006666672867745005,0.003834276742785264,0.008151288449876242
Chile,CHL,0.016432110889182255,0.001102815052216153,-0.04616100462725821,0.016417208383787223,0.015408954893640662,0.017526142225111337,0.01286470059802058,0.019712534304632868
