Country,iso,Fab_tf_mean,Fab_tf_std,Fab_tf_skew,Fab_tf_median,Fab_tf_q17,Fab_tf_q83,Fab_tf_min,Fab_tf_max
Suriname,SUR,0.010811913259840612,0.009271191231471168,0.21509665029896818,0.01085942204205513,0.002837207737533439,0.018107237917547227,-0.018073517564110755,0.03838657091296196
Slovakia,SVK,0.0001976260637275767,0.007174461077479846,-1.1668329309309593,0.0017257162185183913,-0.00511868628772974,0.005082813308434127,-0.03277157475431919,0.024306401416790486
Slovenia,SVN,1.1868745826625503e-05,0.0015011107887694956,-0.4842253101479619,0.00015258995973676447,-0.0013222079115865395,0.0013036417226558923,-0.005929744060274959,0.003965594640293122
Sweden,SWE,0.009503075425600345,0.01227845407230624,-0.4793783735331912,0.009915855008633137,-0.0004482879353762446,0.019967737010955812,-0.04928617251192093,0.04361135098199844
Eswatini,SWZ,0.00041574945617570786,0.0009227925505831925,0.21850052630660494,0.0003178916993064992,-0.00013927977970972644,0.0010944485648939997,-0.003920206522457004,0.004156930526211262
Syria,SYR,0.00015840608301871285,0.0001513641088465471,-0.14976532534766568,0.00015254,1.83e-05,0.000289494114050325,-0.0004878183714192361,0.0007183567793396861
Chad,TCD,-0.00552234483186121,0.005043294127402604,-0.6249443825049832,-0.005438586862942576,-0.010859823631996514,-0.0007079711264138626,-0.03656311249362946,0.012202498440988065
Togo,TGO,0.0001532021650015968,0.0015355674825370737,1.73980892772443,2.675e-05,-0.0008156400000000001,0.0011927156195420028,-0.007254719918140173,0.010321868259289265
Thailand,THA,0.006035698575106495,0.02712506293739173,0.06709475504900017,0.005726033801772593,-0.015204835141685955,0.026140539107978818,-0.10438414111404419,0.11752598976922989
Tajikistan,TJK,-0.0005293592770000001,0.00042498050151369764,0.008372002028079795,-0.00043412,-0.00103531,1.367e-05,-0.00116523,1.791e-05
Turkmenistan,TKM,-0.0005363481439999999,0.0009775867869621089,-1.165771025885479,1.986e-05,-0.0021179000000000003,6.144000000000001e-05,-0.00254927,0.00016965
East Timor,TLS,-0.000450191031868361,0.0017171849112423323,-1.505542629376535,-0.00026542826801045796,-0.0014226987199754879,0.0007924073452591896,-0.011243786039733887,0.006760820300518274
Trinidad and Tobago,TTO,0.0003597302404040792,0.0009761462015709323,3.0340691152606047,0.00014038,-2.016e-05,0.0008093759938544512,-0.003335338634798527,0.007269527138394117
Tunisia,TUN,-8.4087526e-05,0.0002934846486901845,0.1815932887839227,-0.00011196,-0.00038852,0.00025765,-0.00071309,0.00046649
Turkey,TUR,0.007803800224784998,0.006959164085090986,0.5037476358972635,0.0078108235652089115,0.0010956841968616845,0.013774103617202044,-0.014513666457734109,0.04457922314564705
Tanzania,TZA,-0.010299518486841776,0.029611258304249377,-0.21564141573291593,-0.00718667869282961,-0.03977184556069374,0.016305346461825517,-0.12295572330723763,0.1051406556631279
All Countries,Total,1.0487683315185132,0.969714435439158,-0.14274176614009396,1.1362678928539363,0.1454290878773454,1.8870322891279465,-1.9899383236353705,4.286336579179533
Uganda,UGA,0.00789060347063087,0.010736799740201445,0.582093204052623,0.006342337447096705,-0.000637984947093129,0.01686590196284771,-0.029636959878907205,0.05085865283618927
