Country,iso,Fc_mean,Fc_std,Fc_skew,Fc_median,Fc_q17,Fc_q83,Fc_min,Fc_max
Saint Kitts and Nevis,KNA,-6.439626670621417e-05,2.2508268342432694e-06,-0.6067325552010397,-6.4e-05,-6.7e-05,-6.27311218088958e-05,-6.900000000000001e-05,-6.1e-05
South Korea,KOR,-0.17255502476280501,0.0058215110264018145,0.05524332030363147,-0.17308331836276902,-0.178640084235156,-0.16432487221237302,-0.182906304182362,-0.163109700210739
Kuwait,KWT,-0.026198747984302398,0.0028671417324591,0.8036649541550819,-0.0265964699179419,-0.0294282508175857,-0.0223466871423589,-0.029503018179529602,-0.0201400410578427
Laos,LAO,-0.0043193546162480344,0.0018260924296915136,0.8395862565875722,-0.00536878364096711,-0.00592315100402094,-0.0012144359225962301,-0.00610691304565927,-0.00116298016842796
Lebanon,LBN,-0.006527615091207085,0.0007698000514821571,0.41173837388290574,-0.0070036458796868695,-0.00721657599458998,-0.00530703894310869,-0.007593909345772001,-0.005293023842055941
Liberia,LBR,-0.00020593200907105118,5.476097520371854e-05,0.6074368454983021,-0.000238609412693997,-0.000243477502896546,-0.000127515535965386,-0.000278274593409824,-0.000115111268256739
Libya,LBY,-0.013283076793632562,0.0018169857499517213,0.0896672593573816,-0.0135493051571598,-0.0150527864073325,-0.0115790058045366,-0.016622226481954,-0.00973642645484631
Saint Lucia,LCA,-0.00013450214132369487,3.264141547491717e-06,-0.20709919592806425,-0.000134,-0.000138996772875,-0.000131,-0.00013900000000000002,-0.00013000000000000002
Liechtenstein,LIE,-4.235118977028812e-05,3.7751174670644995e-06,-1.7518493564963225,-4.18453314909924e-05,-4.40117821513374e-05,-3.90148479411555e-05,-5.25504603328591e-05,-3.87361839778703e-05
Sri Lanka,LKA,-0.005539356260718679,0.000692827120454663,0.9454353481040105,-0.0056290522441448995,-0.00627373596578789,-0.00475436985259555,-0.0063043806618489195,-0.00396029255329199
Lesotho,LSO,-0.0006676678683840031,6.801124428350935e-05,-1.1903699386835773,-0.000652,-0.000740121593938501,-0.000604,-0.000829465041281813,-0.000593
Lithuania,LTU,-0.0036331803868453662,8.555240854232213e-05,-0.2307257189741515,-0.00363537207423581,-0.00374105753002183,-0.0035193651821233698,-0.0037803207314410503,-0.00351660162936681
Luxembourg,LUX,-0.0024812785836728826,0.0002379526021379632,0.7026420826350381,-0.00252806658901944,-0.0026790602140148397,-0.00220385520854175,-0.00282032296360399,-0.00198600537415597
Latvia,LVA,-0.00198087815011311,8.665718660109945e-05,0.01708041781878987,-0.0019692498864214703,-0.0020874679853788497,-0.0019099311758009401,-0.0021444698166145,-0.00180669119903043
Morocco,MAR,-0.01715912036733413,0.0014142983473370858,-0.36946277007367256,-0.016677707969432302,-0.0192310194078721,-0.0156045076624255,-0.019278490335716603,-0.0154493496569409
Moldova,MDA,-0.0014327896862249188,0.00010826109335742788,-0.32169915819280526,-0.0014248120061141202,-0.00160075963352905,-0.0013050653840270302,-0.00160440329201417,-0.00129880354803493
Madagascar,MDG,-0.001041170859927853,0.0001464712474869377,-0.06679269631224154,-0.0010818635248147901,-0.00123618307337725,-0.000875433839791852,-0.00125593983484573,-0.000861863524814792
Maldives,MDV,-0.0004378297682867852,8.589968510080853e-05,-0.02286483593385237,-0.000413,-0.0005402552625,-0.00034899999999999997,-0.000566666786686462,-0.000298
Mexico,MEX,-0.12572340391128684,0.004340212122876323,0.3982806276096922,-0.125495151255013,-0.129618056242537,-0.11971229230154601,-0.133003105242186,-0.11739767554692401
Marshall Islands,MHL,-3.968337444239068e-05,9.717873659120687e-07,-0.543099719151272,-4e-05,-4e-05,-3.9e-05,-4.1870624612530505e-05,-3.8e-05
North Macedonia,MKD,-0.0019481741354689676,0.0001073006774092452,-0.4321744127245894,-0.001952,-0.0020870000000000003,-0.0018209489051094901,-0.00214317514593967,-0.0018160000000000001
Mali,MLI,-0.001347238507342151,0.00041606933036742323,-0.055372489089560745,-0.00127085707750607,-0.0018881870977775,-0.0008557995091850839,-0.00195835213759353,-0.0007487429978626739
Malta,MLT,-0.00048092364565423024,9.362700798865926e-05,-1.19615947561999,-0.000439643777292576,-0.000659688810043668,-0.000419451037117904,-0.000663059825327511,-0.000375437819323144
Myanmar,MMR,-0.007047031684035834,0.0020553052548821743,0.37675908002658964,-0.006430770593893541,-0.00927169567116693,-0.00428920450082852,-0.00943285461235203,-0.0034290203911657804
Montenegro,MNE,-0.0006175803971540253,4.150418058995084e-05,0.1932156444696838,-0.000611,-0.000657,-0.000574,-0.0006760000000000001,-0.00055
Mongolia,MNG,-0.009708679061503165,0.0020863115128540136,0.01788958673856236,-0.009393630223565281,-0.0123671236058787,-0.00699032690925136,-0.0128969768861399,-0.0063446603964129
Mozambique,MOZ,-0.0019179956120363088,0.0003612404703021883,1.4817597270903917,-0.00190968782375455,-0.0022109101535191197,-0.00174011921663326,-0.0023315709388509,-0.0009758530001957671
Mauritania,MRT,-0.0009329596991868957,0.0002318841967271566,0.032668534447478983,-0.0009130203844585841,-0.0012529453099897,-0.000682018439285933,-0.00126549939663577,-0.000563028936512202
Mauritius,MUS,-0.0011573936953557826,5.964017473205231e-05,0.30247464234362714,-0.001149,-0.001234,-0.00111,-0.001238,-0.001039
Malawi,MWI,-0.00040798414814145696,0.0001016993987008327,-0.17652710716503547,-0.000335609462988169,-0.000535551187688389,-0.000295547235844389,-0.0005588716439214911,-0.000284050023728936
Malaysia,MYS,-0.06874137389167904,0.005156239419657788,-0.3776808002305725,-0.065145565953819,-0.0742456247842269,-0.06304425683430111,-0.0783446425124084,-0.0623359175908047
Namibia,NAM,-0.0010422918837985566,0.00012296881816187713,1.95512174954703,-0.00109327121794317,-0.001133984668157,-0.0010038200149918499,-0.0011506968184542602,-0.000700799126637554
Niger,NER,-0.0006184533762844418,9.196594039007795e-05,-0.15262343260501532,-0.0005939240211871531,-0.00074053882050277,-0.000518265077007358,-0.0007497332672533351,-0.000475448748175984
Nigeria,NGA,-0.02870439569488535,0.002373587719924789,0.03614659880310821,-0.029249232418431904,-0.0318022060201344,-0.025882822757386202,-0.0321152336463597,-0.024956518506630002
Nicaragua,NIC,-0.0014181724150063013,9.438781743073187e-05,0.5697152376032184,-0.0014754765013261998,-0.00150082990189837,-0.00129506614667513,-0.00153547350257683,-0.00125693450908057
Netherlands,NLD,-0.043292053710414904,0.003992875586447373,0.7165636020290609,-0.045256760782600096,-0.047087725635072006,-0.0382457846649555,-0.047163753283120904,-0.03564694774372882
Norway,NOR,-0.011845848992903925,0.0004625440458421659,0.48703829605437854,-0.0120537663755459,-0.0122701965065502,-0.0111975982532751,-0.0124164847161572,-0.0111375545851528
Nepal,NPL,-0.0032247264194447916,0.000979980632875953,0.3992501546997973,-0.00339242231577171,-0.004226857252577411,-0.0018844586569031802,-0.004377024184402021,-0.00169700867513896
Nauru,NRU,-1.4667580575975376e-05,8.636329429470727e-07,0.19618743127163316,-1.5e-05,-1.5441278625e-05,-1.4e-05,-1.6196158275754098e-05,-1.3e-05
New Zealand,NZL,-0.009518821010229526,0.00036994975730261336,1.0929925073973972,-0.00967414333039612,-0.0097733428416857,-0.00928768683845343,-0.010027059976347001,-0.008629285157350014
Oman,OMN,-0.017678039937753205,0.0010958092784614745,-0.835114819041246,-0.017199962101460402,-0.019281433979581902,-0.0166595172221294,-0.019878010465100602,-0.0166071202947515
Pakistan,PAK,-0.05232704589281916,0.006544906456448837,0.5982511875796339,-0.054630502078724004,-0.0588093124244795,-0.0424853452103128,-0.060983011667784505,-0.0410439238649488
Panama,PAN,-0.0029987984958885507,0.00022833974084685935,-2.243193387424857,-0.00294444329850002,-0.00306308839610101,-0.0028490366838325,-0.00365195802992133,-0.00281777982084721
Peru,PER,-0.014089799269523251,0.001224007229708738,0.4333581689437613,-0.0143295022392408,-0.015193136870296,-0.0127755388024225,-0.0158987937707208,-0.011671938876715
Philippines,PHL,-0.03492034894938351,0.004968237931576629,0.5474380371192383,-0.0368182472901147,-0.039540713443462105,-0.027615781979431802,-0.0410098581604214,-0.026144739204494498
Palau,PLW,-5.891533002750553e-05,1.6370104028108553e-06,-0.14887519953900918,-5.9e-05,-6.0509235990682196e-05,-5.76889875e-05,-6.2e-05,-5.6e-05
Papua New Guinea,PNG,-0.0019038925861295981,0.00021647700742780777,0.6847001569335773,-0.00187204808669858,-0.0021133504994928698,-0.00166814964021424,-0.0021160076755912904,-0.00145502688816967
Poland,POL,-0.087525802436101,0.00295845132352082,-0.05968288325710089,-0.0867152886976985,-0.0917219929298205,-0.08449679236673449,-0.09191235355851791,-0.082541678623686
North Korea,PRK,-0.011072358013955536,0.0029818984149003096,0.3694648685401747,-0.012999413533612501,-0.0141200338253736,-0.00737271480131008,-0.014400715064430001,-0.00672039623144963
Portugal,PRT,-0.012977649748656945,0.0013304776620316353,0.23764784110949336,-0.0130846950228211,-0.0142557437589346,-0.011104545294382201,-0.0150559930413725,-0.010994571726509101
Paraguay,PRY,-0.001973051229818808,0.00031774192304956465,0.6820135527421292,-0.00216497799689563,-0.00227868113309111,-0.0014896915938864602,-0.00229272403464633,-0.0014116121724890801
Palestine,PSE,-0.0008630871691651393,9.453362916869744e-05,0.47936269852989105,-0.0008910000000000001,-0.000988478798136796,-0.0007740000000000001,-0.000997640505,-0.000665
Qatar,QAT,-0.025792140342585926,0.002024999052398446,0.3122208001584054,-0.0268114816207015,-0.0279781297853155,-0.0233951151023475,-0.02856251933623,-0.0221814863519992
Romania,ROU,-0.021042173033323473,0.0005910180852159112,0.715022539258316,-0.021089086529098498,-0.0216043122331185,-0.0201174051686183,-0.0217355809477768,-0.0199216066420651
Russia,RUS,-0.45810742082364625,0.014167688845440106,-1.1711082001419828,-0.454727403449541,-0.467383850344881,-0.446202231056281,-0.49186406213887,-0.445668480317428
Rwanda,RWA,-0.00032959226057791696,7.801546016730844e-05,-0.05392082042885948,-0.000315247740174672,-0.000431213438382907,-0.00022647498675716702,-0.000455520587802602,-0.00021350299269861002
Saudi Arabia,SAU,-0.17678936504699738,0.012977952075935491,0.9044555582163432,-0.18424267338564498,-0.18928500745528398,-0.16553508526642302,-0.19191602976194802,-0.14766583342421502
Sudan,SDN,-0.005346349521270438,0.0004735550004698901,0.9002042374125151,-0.00539675688455062,-0.005799703087157101,-0.0045430399299338,-0.00592034399135982,-0.00441493249205144
Senegal,SEN,-0.002920532861168343,0.0004196929687546924,0.33618602202381687,-0.0029336213551872203,-0.0034170216218324303,-0.0023811027204510998,-0.0034697109306845403,-0.00214319567439618
Singapore,SGP,-0.013569973222570964,0.002289309322133571,0.5775224949413941,-0.014222,-0.015339340941717,-0.010921,-0.016901,-0.009219
Solomon Islands,SLB,-8.301072956827939e-05,7.114074499062214e-06,-1.8528437277229162,-7.982639955e-05,-8.999999999999999e-05,-7.9e-05,-0.000102,-7.8e-05
