Country,iso,FaWglob_mean,FaWglob_std,FaWglob_skew,FaWglob_median,FaWglob_q17,FaWglob_q83,FaWglob_min,FaWglob_max,FaWglob_tf_mean,FaWglob_tf_std,FaWglob_tf_skew,FaWglob_tf_median,FaWglob_tf_q17,FaWglob_tf_q83,FaWglob_tf_min,FaWglob_tf_max,FaWglob_mf_mean,FaWglob_mf_std,FaWglob_mf_skew,FaWglob_mf_median,FaWglob_mf_q17,FaWglob_mf_q83,FaWglob_mf_min,FaWglob_mf_max,FbWglob_mean,FbWglob_std,FbWglob_skew,FbWglob_median,FbWglob_q17,FbWglob_q83,FbWglob_min,FbWglob_max,FcWglob_mean,FcWglob_std,FcWglob_skew,FcWglob_median,FcWglob_q17,FcWglob_q83,FcWglob_min,FcWglob_max,FabWglob_mean,FabWglob_std,FabWglob_skew,FabWglob_median,FabWglob_q17,FabWglob_q83,FabWglob_min,FabWglob_max,FabWglob_tf_mean,FabWglob_tf_std,FabWglob_tf_skew,FabWglob_tf_median,FabWglob_tf_q17,FabWglob_tf_q83,FabWglob_tf_min,FabWglob_tf_max,FabWglob_mf_mean,FabWglob_mf_std,FabWglob_mf_skew,FabWglob_mf_median,FabWglob_mf_q17,FabWglob_mf_q83,FabWglob_mf_min,FabWglob_mf_max,FbcWglob_mean,FbcWglob_std,FbcWglob_skew,FbcWglob_median,FbcWglob_q17,FbcWglob_q83,FbcWglob_min,FbcWglob_max,FabcWglob_mean,FabcWglob_std,FabcWglob_skew,FabcWglob_median,FabcWglob_q17,FabcWglob_q83,FabcWglob_min,FabcWglob_max,FabcWglob_tf_mean,FabcWglob_tf_std,FabcWglob_tf_skew,FabcWglob_tf_median,FabcWglob_tf_q17,FabcWglob_tf_q83,FabcWglob_tf_min,FabcWglob_tf_max,FabcWglob_mf_mean,FabcWglob_mf_std,FabcWglob_mf_skew,FabcWglob_mf_median,FabcWglob_mf_q17,FabcWglob_mf_q83,FabcWglob_mf_min,FabcWglob_mf_max
Syria,SYR,0.7699765758014246,3.31565361602462,0.9835659007467636,0.3964890882792657,-0.9951445068222913,2.5282815945749135,-32.571688164963305,39.82858354357803,0.013346544172130357,0.09706011695056285,0.3220797343177898,0.0,-0.01376096635274825,0.06000083387081413,-1.0880726677613692,1.0740757542834993,0.013346544172130357,0.09706011695056285,0.3220797343177898,0.0,-0.01376096635274825,0.06000083387081413,-1.0880726677613692,1.0740757542834993,0.08659867433144465,0.10400556232009218,1.0585254193996934,0.07053229595466862,-0.005653171433536756,0.17688626041667604,-0.2364917130127607,1.116849760674778,-4.782345382277585,3.9109322879202204,-0.44774893350601797,-4.573025742024637,-8.321485685389586,-1.0982566725899394,-31.02477601001104,8.05745582829963,0.8565752501328694,3.330669692628789,1.0397958742472537,0.45434715449378776,-0.9337717796311056,2.6554612901132484,-32.18723871620351,39.87301780441569,0.09994521850357503,0.14782721873445626,1.2423217818181502,0.07303501857813824,-0.00958780916334876,0.21345323458525417,-1.0130661153430243,1.6508743113718045,0.09994521850357503,0.14782721873445626,1.2423217818181502,0.07303501857813824,-0.00958780916334876,0.21345323458525417,-1.0130661153430243,1.6508743113718045,-4.695746707946139,3.8427826234917264,-0.4513549418384083,-4.485029872760572,-8.173934125883436,-1.0766650270954796,-30.16336852354106,8.084898682594112,-3.925770132144715,4.574807793195,-1.2585159354919926,-3.24100680418731,-7.553674886776872,-0.17462543560313382,-51.96643839464413,22.623149287321024,-4.68240016377401,3.833453235292375,-0.45452370039477274,-4.473872084380838,-8.148555451318147,-1.0739962618568204,-30.16336852354106,8.084898682594112,-4.68240016377401,3.833453235292375,-0.45452370039477274,-4.473872084380838,-8.148555451318147,-1.0739962618568204,-30.16336852354106,8.084898682594112
Chad,TCD,4.202954424217628,12.712813616645697,-0.7013327855835065,2.4447809250847756,-2.3762580258462864,12.502979706054052,-180.62592069631918,155.7655367687829,0.6361298063201453,2.4352396067057582,-3.0886600408683265,0.30458856018979685,-0.13711507641623238,1.6674544589519948,-51.6341056256589,31.438168417340936,0.6361298063201453,2.4352396067057582,-3.0886600408683265,0.30458856018979685,-0.13711507641623238,1.6674544589519948,-51.6341056256589,31.438168417340936,-4.139587681688992,4.747430401445455,-1.395087693023539,-2.6575532452925303,-8.28372150733462,-0.43042339081599984,-39.44546641458062,11.9921929839277,-0.3517229816250319,0.2898989539000539,-0.5062517315766097,-0.33491260624448616,-0.6116698614819491,-0.07992498169567964,-2.7297336476438985,0.6174609765712582,0.06336674252863594,12.715324903001097,-1.572065840478667,0.17232137708759282,-6.718559440902626,7.482431096582219,-201.1166297378466,136.33125838632904,-3.5034578753688472,5.009119618801779,-1.882658112986622,-2.087362472623177,-7.510011927035065,0.06413634825122505,-75.78929415938026,30.14572327969168,-3.5034578753688472,5.009119618801779,-1.882658112986622,-2.087362472623177,-7.510011927035065,0.06413634825122505,-75.78929415938026,30.14572327969168,-4.4913106633140245,4.9530323761982835,-1.3519120606216823,-3.0351364787930857,-8.798422081712413,-0.5873563039839064,-41.60566091032519,12.523214237065073,-0.28835623909639585,12.718550984826678,-1.648691332790921,0.04366789493394346,-7.116949448569717,7.066736747278462,-202.17715091160545,134.7773656123949,-3.855180856993879,5.176841678304854,-1.845714353276358,-2.41823511176651,-8.01642065423589,-0.03154217785942806,-76.8498153331391,30.600642991496752,-3.855180856993879,5.176841678304854,-1.845714353276358,-2.41823511176651,-8.01642065423589,-0.03154217785942806,-76.8498153331391,30.600642991496752
Togo,TGO,0.9354511025165058,3.105006043623858,0.32421632817033336,0.38751741360174885,-0.6354878393179708,2.856665976585916,-39.949260559891414,43.417791003277706,0.31773144836001943,1.2207802408014186,4.172126423218905,0.0,-0.018081438644974905,0.8260860122175928,-12.974083661504842,26.759566972263492,0.31773144836001943,1.2207802408014186,4.172126423218905,0.0,-0.018081438644974905,0.8260860122175928,-12.974083661504842,26.759566972263492,-0.2153838500472477,0.46956189525688147,-2.591887110170105,-0.0279809896547304,-0.531235940645938,0.058534489712506126,-5.20888913018282,1.7625337460867323,-0.37364774658394795,0.3132103301200861,-0.5609781065868932,-0.3497144134101233,-0.6536591963026096,-0.08298606757894963,-2.726242228882639,0.7068173264190407,0.720067252469258,3.098608204362315,0.14775204142605924,0.2598472918193796,-0.8716065292083015,2.5848062137011936,-39.739944957711224,43.71133763748503,0.10234759831277175,1.2740096125873972,3.2465823719485236,0.007480593941503699,-0.5010737860506232,0.6296316149095397,-12.688255814084433,25.628804731055002,0.10234759831277175,1.2740096125873972,3.2465823719485236,0.007480593941503699,-0.5010737860506232,0.6296316149095397,-12.688255814084433,25.628804731055002,-0.5890315966311955,0.6496029359753293,-1.852094991093371,-0.43484303616861264,-1.0526599622172084,-0.09764165711467623,-7.118909113122834,2.2481714280586695,0.34641950588531006,3.0560297815486566,-0.1855133780199877,0.07739348518069211,-1.233262573377001,2.1016440973443316,-41.15852714415347,42.078566769150996,-0.27130014827117627,1.2905169099399074,2.3367633373619685,-0.22385622507411135,-0.9698865184713678,0.2986936266658146,-14.284529230078439,24.34239308785353,-0.27130014827117627,1.2905169099399074,2.3367633373619685,-0.22385622507411135,-0.9698865184713678,0.2986936266658146,-14.284529230078439,24.34239308785353
Thailand,THA,18.21078686887935,48.31547535449658,0.9872448875835775,8.866342753607418,-7.299043311930334,48.214806662998974,-461.7693095786468,661.415266532851,9.532855855840012,23.1663348344119,0.9520227267866584,5.347362078892855,-3.6145921567740147,24.220677891939225,-222.57403094772948,335.3466567084347,8.662034765800152,20.0852536605899,1.0028746213861859,5.011754873703617,-2.9140860040963035,21.364698174590046,-197.90503951728215,299.3075423037358,-5.966294264447235,6.3288870999139615,-1.1046349616090303,-4.500496473572948,-11.761745572727168,-0.4278108045053019,-55.41755766958444,18.993066097582776,-47.59664964591829,38.53385485910729,-0.3890229220058365,-45.97339508723705,-82.88137450924297,-10.936060352355446,-279.4884432009435,86.62179982268313,12.244492604432116,47.26437299417216,0.7169994932797457,4.525999501693519,-12.171174118661172,40.404148845499535,-510.1637374035304,652.8438311390813,3.5665615913927753,22.432711756838934,0.34600122515725595,1.3789747220341932,-8.476013573383133,16.28092532351668,-270.968458772613,300.8909791019156,2.6957405013529163,19.408980077782363,0.3051830471724248,0.975926938744492,-7.880279737689556,13.543587508340968,-246.29946734216568,267.05189705624326,-53.56294391036551,43.539972658546695,-0.409226827111965,-51.46903379857188,-93.35487335106475,-12.273867144220082,-310.3906107874095,97.58442713396686,-35.352157041486166,54.5014116446646,-1.3321288921707188,-25.894516277482833,-75.03808727468162,1.8413857980924706,-705.9148032469292,403.6693089596945,-44.03008805452551,42.129874688121625,-1.0720098447680053,-38.503804133778885,-79.69651924246456,-7.010594944491775,-466.71952461601177,109.75124565833771,-44.90090914456536,41.249375976550965,-0.9488514686594286,-39.948443972129155,-80.48647984284624,-7.775337868936649,-442.05053318556446,106.66115624981673
Tajikistan,TJK,1.0701214422417333,2.2102031776508286,1.3970743075347045,0.5898757388764788,-0.20370100207851782,2.5134715531799743,-20.756936919416667,32.11167417644007,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.33925726424767294,0.4423438047519814,-1.3733318075607943,-0.19376497301769066,-0.7490196421594167,0.009445867607117055,-3.529398222878388,1.0867841741894477,-1.2098973191384197,1.088051363919802,-0.799417667163902,-1.0533016440892977,-2.1833089516855315,-0.23967782029123919,-9.462903217833228,2.472143995777825,0.7308641779940604,2.146117022304496,1.1413877595230737,0.3060789505209378,-0.4399249646712478,2.083216138803067,-22.507866924397877,31.191025992725322,-0.33925726424767294,0.4423438047519814,-1.3733318075607943,-0.19376497301769066,-0.7490196421594167,0.009445867607117055,-3.529398222878388,1.0867841741894477,-0.33925726424767294,0.4423438047519814,-1.3733318075607943,-0.19376497301769066,-0.7490196421594167,0.009445867607117055,-3.529398222878388,1.0867841741894477,-1.5491545833860925,1.3859700312596894,-0.8089378596217067,-1.3678887320114526,-2.7694805594010283,-0.31099533530100787,-10.890863217787084,3.4763712012713768,-0.47903314114435896,2.150316624310929,-0.33240632404429876,-0.28308869703714645,-1.8882464373606076,0.7613431301701691,-28.309323421273195,27.60694437016628,-1.5491545833860925,1.3859700312596894,-0.8089378596217067,-1.3678887320114526,-2.7694805594010283,-0.31099533530100787,-10.890863217787084,3.4763712012713768,-1.5491545833860925,1.3859700312596894,-0.8089378596217067,-1.3678887320114526,-2.7694805594010283,-0.31099533530100787,-10.890863217787084,3.4763712012713768
Turkmenistan,TKM,0.9180866407318518,6.0332980662280775,0.10540464035104025,0.2334013788634226,-1.7024564806351672,4.17534595812815,-81.32521875912677,75.21289284434677,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.3398031729750536,0.8451795583533896,-2.464051515968977,0.005253848817033474,-0.83836503453107,0.04796278365326259,-7.928073253716425,2.1961782945507133,-10.618399375316438,8.59495408727783,-0.38957762619403885,-10.26072459784307,-18.484497505416925,-2.4367686650698133,-65.68387034622316,18.69593061558042,0.5782834677567983,6.055167608439817,-0.05552781413956282,0.08269984431748748,-2.2132114975896497,3.821409490831525,-87.57940680133528,74.92468422826687,-0.3398031729750536,0.8451795583533896,-2.464051515968977,0.005253848817033474,-0.83836503453107,0.04796278365326259,-7.928073253716425,2.1961782945507133,-0.3398031729750536,0.8451795583533896,-2.464051515968977,0.005253848817033474,-0.83836503453107,0.04796278365326259,-7.928073253716425,2.1961782945507133,-10.95820254829149,8.908939526181758,-0.4144171164191369,-10.547678993357739,-19.044808638688544,-2.510847386835362,-65.57894318176396,19.280257568507462,-10.040115907559638,10.130577958255186,-1.2619942547097962,-8.577356573503128,-18.384939474849276,-1.2493189277625798,-141.99407689615683,35.275326287169825,-10.95820254829149,8.908939526181758,-0.4144171164191369,-10.547678993357739,-19.044808638688544,-2.510847386835362,-65.57894318176396,19.280257568507462,-10.95820254829149,8.908939526181758,-0.4144171164191369,-10.547678993357739,-19.044808638688544,-2.510847386835362,-65.57894318176396,19.280257568507462
Trinidad and Tobago,TTO,0.19951401334748978,0.8049921034029812,4.604248888223533,0.038642927248270606,-0.03837002693473889,0.46735538011455896,-8.109209388205118,17.411513761673476,0.18075849992844992,0.7972501348150655,4.7929976256897655,0.0,-0.005930932360510012,0.4238693269333143,-8.109209388205118,17.411513761673476,0.18075849992844992,0.7972501348150655,4.7929976256897655,0.0,-0.005930932360510012,0.4238693269333143,-8.109209388205118,17.411513761673476,0.040236262686770954,0.05421153702833234,1.1460490733946191,0.030675570720224577,-0.009494158375345087,0.08817895526535081,-0.1380050600542066,0.44235477931902184,-6.964087543984062,5.700725735036111,-0.45452491514058196,-6.663125105736818,-12.1095941590864,-1.5961249094024172,-47.633269224201705,12.862885810609976,0.23975027603426072,0.8129603119457633,4.590760151344237,0.09141677430835457,-0.029457347366542146,0.5260568861372686,-7.8367444663908925,17.58703800078671,0.22099476261522086,0.8046907530179066,4.783121922134401,0.06931153289123382,-0.020734609116538516,0.47847421051307004,-7.8367444663908925,17.58703800078671,0.22099476261522086,0.8046907530179066,4.783121922134401,0.06931153289123382,-0.020734609116538516,0.47847421051307004,-7.8367444663908925,17.58703800078671,-6.923851281297289,5.668796334025023,-0.45545675349769404,-6.623219857849639,-12.042814413560341,-1.5869836637256391,-47.2308225361925,12.78784969216575,-6.7243372679498,5.567407548458951,-0.5044736494608907,-6.372260986283613,-11.747978233843527,-1.5089189620704255,-46.469330803431845,12.47047984036754,-6.743092781368841,5.581074848851175,-0.5022202431743378,-6.389634280205258,-11.780270690172586,-1.510316601798101,-46.469330803431845,12.47047984036754,-6.743092781368841,5.581074848851175,-0.5022202431743378,-6.389634280205258,-11.780270690172586,-1.510316601798101,-46.469330803431845,12.47047984036754
