Country,iso,Fa_mean,Fa_std,Fa_skew,Fa_median,Fa_q17,Fa_q83,Fa_min,Fa_max
Ireland,IRL,0.0015689854983020007,0.004004045436927936,1.2516655450696408,0.00121891382150352,-0.0006114425486885011,0.0030261967331171036,-0.02028316631913185,0.02039509452879429
Iran,IRN,0.002671463509183668,0.024074408686782373,-1.060707520302194,0.004240748938173056,-0.01307929027825594,0.01983083225786686,-0.12525233626365662,0.07878998667001724
Iraq,IRQ,0.0014255016414591228,0.005367040334835001,-0.26586370259847175,0.0008963251020759344,-0.0014371187426149845,0.005282225552946329,-0.02196452021598816,0.021603086963295937
Iceland,ISL,0.0011401360199297915,0.003729764624283212,0.6008709755076067,0.0006680907099507749,-0.0009020707220770419,0.002943688305094838,-0.01716131530702114,0.016203267499804497
Israel,ISR,0.00021989041454774678,0.0008516271306885936,0.2972808146766847,0.00012671104923356324,-0.0004052823060192168,0.0009271090966649354,-0.002135196700692177,0.0033019776456058025
Italy,ITA,0.003065936717556906,0.019025767971669338,-0.30760421331484517,0.004347795620560646,-0.012011097744107246,0.016418032348155975,-0.07288090139627457,0.07262435555458069
Jamaica,JAM,0.00033738916226528005,0.0016951490309189572,1.986860563290788,0.00020772524294443429,-5.242090264800936e-05,0.0010522764641791582,-0.009127261117100716,0.013794971629977226
Jordan,JOR,0.00011785795262387183,0.0010482521699039097,1.6676447519545508,6.728432344971225e-05,-0.00031202909303829074,0.0005430250952485735,-0.004094945732504129,0.006763190496712923
Japan,JPN,0.020324135183041145,0.013992511635695313,0.32833000927681966,0.019806696102023125,0.008985775522887707,0.03136381134390831,-0.02304784208536148,0.06429030746221542
Kazakhstan,KAZ,0.022599887686477596,0.06459623220374865,0.7533006569782962,0.014553138054907322,-0.020909912884235382,0.06078619882464409,-0.2047923356294632,0.31545937061309814
Kenya,KEN,0.035949642113998995,0.031347496762442126,0.47050836694943615,0.03199121356010437,0.009104984812438488,0.06310858577489853,-0.04176662489771843,0.13475553691387177
Kyrgyzstan,KGZ,0.0033012729712299915,0.008178692073591362,0.6179230192211684,0.0029365671798586845,-0.0016157771460711956,0.00817006453871727,-0.0272505022585392,0.0363936685025692
Cambodia,KHM,0.012833346290462264,0.01657700904478883,0.6987231577362387,0.012575501576066017,-0.0008141441503539681,0.026697294786572456,-0.02752358838915825,0.07300928980112076
Kiribati,KIR,4.076186275990494e-06,1.275121869141778e-05,3.7798139881695265,0.0,0.0,0.0,0.0,8.586994226789102e-05
South Korea,KOR,0.00572798015498578,0.007177935431328549,-0.7794557195800932,0.005581285804510117,0.0014878999209031463,0.011021154001355171,-0.027740001678466797,0.0274635199457407
Kuwait,KWT,2.9179615706514996e-06,0.00022862270376379265,1.7594137557408527,-3.496871272545832e-07,-6.375947123160586e-05,5.73610705032479e-05,-0.0010311112273484468,0.0017343990039080381
Laos,LAO,0.015729260080684326,0.021660310246350786,-0.06324617583093163,0.018081938847899437,-0.0012851011706516147,0.02904367633163929,-0.06630592793226242,0.09278544038534164
Lebanon,LBN,0.00015023884070953142,0.0004624482919730174,1.4214670311461197,8.25425231596455e-05,-0.00012969397357665002,0.000497508910484612,-0.0015563874039798975,0.0032901419326663017
Liberia,LBR,0.00690909713647432,0.005635736563236462,-0.24173015612646198,0.007043127901852131,0.0021977245341986418,0.012385551817715168,-0.009883091785013676,0.020948590710759163
Libya,LBY,0.00011675952487810719,0.010220448200246224,-1.1743439534133975,0.00031483889324590564,-0.0015594884753227234,0.003126335795968771,-0.08072373270988464,0.06269646435976028
Sri Lanka,LKA,0.005346617376759713,0.008498509913051169,1.8160576631950383,0.004825195297598839,-0.00082812225446105,0.010423230938613415,-0.022128209471702576,0.05441199243068695
Lesotho,LSO,0.000588640651462374,0.004705019515485645,0.29143143874684624,0.0006441701552830637,-0.003361951094120741,0.0039929356426000595,-0.014289776794612408,0.016790946945548058
Lithuania,LTU,0.002563692883137446,0.004760088056145684,-0.31563803095315707,0.0025185500271618366,-0.0006566109950654209,0.006237045396119356,-0.013374666683375835,0.018097586929798126
Luxembourg,LUX,1.001863876491143e-05,0.00016632022982858172,-1.8687802581817194,0.0,-2.979383134515956e-05,0.00010278342961100861,-0.0009979577735066414,0.000544062175322324
Latvia,LVA,0.00254789446120938,0.003591979366190959,-0.07443008279201022,0.0026793547440320253,-0.0005402052775025368,0.0053526731207966805,-0.00863464642316103,0.012975519523024559
Morocco,MAR,-0.0029068819372684448,0.018459445599834378,0.7351202714349307,-0.0022320114076137543,-0.016698388382792473,0.008438012562692165,-0.06723912060260773,0.08821791410446167
Moldova,MDA,0.0003551856990885517,0.0029795299088253404,0.2291465354392438,0.0002782875089906156,-0.002325416309759021,0.0028561030048877,-0.0075074853375554085,0.010104943998157978
Madagascar,MDG,0.018400544891641186,0.027617672850242796,-0.6928470023906691,0.018835285678505898,-0.0010967091657221317,0.04291318729519844,-0.11013523489236832,0.09200959652662277
Mexico,MEX,0.06273911964397616,0.09358121515851306,0.3429198979504136,0.0557066835463047,-0.003458575811237097,0.13606519997119904,-0.21371059119701385,0.3779546618461609
North Macedonia,MKD,0.00110591431854647,0.002230204209940293,0.9290792755970201,0.001005777157843113,-0.0005377879715524614,0.0025116377510130405,-0.007130596786737442,0.013678712770342827
Mali,MLI,0.005491448257038919,0.015020595677633503,0.40603871084780163,0.005004178266972303,-0.0051736971363425255,0.016845442354679108,-0.04173558950424194,0.0792572870850563
Myanmar,MMR,0.04285963378746121,0.039608739048976674,0.27673403050030154,0.04359634593129158,0.007395236287266016,0.07857681810855865,-0.06402212381362915,0.18411388993263245
Montenegro,MNE,0.000615749370854246,0.0020717229420882874,-0.4121225418329004,0.0006931196548976004,-0.000814675004221499,0.0020981505513191223,-0.006912237964570522,0.0065113031305372715
Mongolia,MNG,0.014750617501320666,0.04227889979803837,-1.0129226365277828,0.014391490258276463,-0.00846581906080246,0.053319260478019714,-0.2009323239326477,0.12272521108388901
Mozambique,MOZ,0.024130450318088643,0.0498946641724824,-0.07990636987585173,0.024838576093316078,-0.015012005344033241,0.06649793684482574,-0.1345418393611908,0.22224681079387665
Mauritania,MRT,0.0009780602461047557,0.005756013036253956,1.3653683415596927,5.5620552302571014e-05,-0.002153032459318638,0.004283971153199673,-0.017160354182124138,0.03351007029414177
Mauritius,MUS,9.457956048438427e-06,9.395995808182363e-05,-0.12307668529089871,0.0,0.0,2.047724228759762e-05,-0.0005245336215011775,0.00042018480598926544
Malawi,MWI,0.003762997744332679,0.0072245417188593255,-0.253444197819111,0.004713559057563543,-0.0021799744572490454,0.009476615116000175,-0.019194593653082848,0.0314326211810112
