Country,iso,Fabc_mean,Fabc_std,Fabc_skew,Fabc_median,Fabc_q17,Fabc_q83,Fabc_min,Fabc_max
Djibouti,DJI,0.0001068390554336929,2.4177407489159636e-05,-0.08816357588786829,0.00010760943575703101,8.436146261919321e-05,0.00013052871579357015,2.4013850069976557e-05,0.00018920867015921968
Dominican Republic,DOM,0.004597425986850967,0.0005314661536284557,-0.15212164260498678,0.004598696306739909,0.004099863900889214,0.005119598283316416,0.0025181555400636147,0.006104256629530257
East Timor,TLS,0.0007241758359074436,0.0002123165215862463,0.03778441162473897,0.0007211159834041904,0.0005201607585706301,0.0009289764293122049,0.0001714295310028758,0.0014508566983393969
Ecuador,ECU,-0.00031627669870991425,0.0011054008601673463,-0.007643452693427369,-0.0003176004206258071,-0.001377088028546794,0.0007057898066072818,-0.00351469523573884,0.0035457052568204127
Egypt,EGY,0.06522110418809743,0.0018073018516546625,0.14684355482824465,0.0651359399600093,0.06352987516327524,0.06704174578712735,0.06007782842664947,0.07125818174780098
El Salvador,SLV,0.00010158675551604576,0.00021522666444691516,0.08538021077393987,0.00010476885173869984,-0.00010362873545699671,0.00029783202604910926,-0.0005691878053746685,0.0008919418038216532
Equatorial Guinea,GNQ,0.0005884825656434234,0.0001441848811978971,0.0535125343770436,0.0005896631359661584,0.00045079613401137453,0.0007241286896079206,0.000135108603983793,0.001113935410650297
Eritrea,ERI,-0.0011723124839369413,0.00019880805921279493,-0.17097114163366123,-0.0011649321173688389,-0.0013690768929257436,-0.0009804415835271672,-0.0017215106921249566,-0.0006310393727010481
Estonia,EST,0.0025281820469962623,0.0003859609620543752,-0.12238048720224831,0.0025331705583884812,0.0021440581017297356,0.0029001738776565024,0.0013421815973573043,0.0037775990070087013
Ethiopia,ETH,-0.029219827495447177,0.00554382648317149,-0.02892386132359466,-0.02905110141496811,-0.03453629704726291,-0.024052169357290192,-0.04546198601811947,-0.013985696247558858
Fiji,FJI,-0.00022779747564565355,0.00015832815946385172,0.14772746720193317,-0.0002310580401290221,-0.0003804141294179918,-7.687541396647191e-05,-0.0006911225089254343,0.0003629449304618611
Finland,FIN,0.0081620673746354,0.0011506704121134039,0.05937724696958166,0.00813681850060756,0.00708145869723372,0.00925210885855072,0.004535725830542755,0.011696944165236887
France,FRA,0.06721726371982464,0.0037583928913699364,-0.03446569739759092,0.06729570203293703,0.06370444600727676,0.07077181237085578,0.05529282809059756,0.07873329969497897
Gabon,GAB,-0.01562983110747688,0.0008556791700695654,0.011669186346974355,-0.01561476736878184,-0.016439578553244273,-0.014839530835949745,-0.0186816537043229,-0.0126366817438954
Gambia,GMB,0.00026565046936180423,5.800868109033525e-05,0.023960013690990208,0.0002641328882602132,0.00020962599906623324,0.00031985671291121626,6.879209776671568e-05,0.0004388212382843396
Georgia,GEO,-0.00047805522081203566,0.00027789794968595774,-0.02611530926006976,-0.0004810322749229086,-0.0007411771370009069,-0.00020096846179585572,-0.0013980246492634146,0.0002931426116520612
Germany,DEU,0.1962938456576483,0.005774899303273313,-0.012271938783211006,0.19630996030574258,0.1907310542361134,0.20205542464509962,0.17577103824854307,0.2170756365259248
Ghana,GHA,-0.00046799205251866994,0.001268352981436011,0.07703796463515995,-0.0004891560382341096,-0.00167076545529243,0.0007705498449112216,-0.004083301288513458,0.0037773159193956593
Greece,GRC,0.012744648189724607,0.0009989294055804503,-0.1868073345291314,0.012754222133484918,0.011827693454467415,0.013687602703361957,0.008633706403347034,0.015593931740240437
Guatemala,GTM,0.002873139597592644,0.0008335151306179765,0.01160784143172015,0.0028677528006617777,0.0020614465177250215,0.0036947325811704478,0.0002286099093471005,0.005488812977617531
Guinea,GIN,-0.002158378282024079,0.0006981019547876377,-0.06183777954313319,-0.0021435786173170587,-0.0028329879990861336,-0.0014974381515605643,-0.0044417802193969635,-0.0002129551007325495
Guinea-Bissau,GNB,-0.0002713940493928923,0.00016125928016297073,-0.03450382870278426,-0.0002688717284759258,-0.0004219317781343959,-0.00011929633892437277,-0.0007889522516746797,0.0002976391189643435
Guyana,GUY,-0.012739620644406575,0.0011872269182055537,-0.0238798996762021,-0.012700537913387941,-0.013932409597807094,-0.011626970271592237,-0.016598665627747092,-0.009124128547034895
Haiti,HTI,7.134312682519118e-05,0.00039528677720724746,-0.07012731092832668,7.704643579609186e-05,-0.0003213583945754585,0.0004614632045713083,-0.001284847627179215,0.0011038910727970473
Honduras,HND,-0.0010724951134748419,0.0006472717633270657,0.1011065577612451,-0.0010716109342639175,-0.0016816510032976366,-0.00047717094155399223,-0.003174762461234032,0.0008051528178372657
Hungary,HUN,0.010024507795104722,0.0006855017642740584,0.008825588566443547,0.010006714343414075,0.009358474473008778,0.010697138263328106,0.0077902612719898965,0.012365785530415
Iceland,ISL,-9.391593226585762e-05,0.000267606895707603,-0.04113417937845925,-9.218031548429854e-05,-0.0003411851735878373,0.0001478026006906668,-0.00110035769690299,0.0008120181171933142
India,IND,0.5115421771781415,0.02401486104606487,-0.01277316583047806,0.5116925981454127,0.4880764511083398,0.5342782108458454,0.4341570507014989,0.5885714649174857
Indonesia,IDN,0.23785079530041037,0.016888621709636356,0.10114141629052509,0.23740402680907663,0.22132941369261971,0.25382195799842144,0.1874999465113191,0.29195116562802154
Iran,IRN,0.1783085847887829,0.004695382295412796,0.052286625917969905,0.17825810786138618,0.17371054309044553,0.18267372679230942,0.16433209745877708,0.1928897655152316
Iraq,IRQ,0.035331290704042756,0.0013532293920228073,0.11453240532770816,0.03532764571840119,0.03402464619490436,0.03658727359322947,0.03171673732166311,0.04042182710448244
Ireland,IRL,0.00808431049298598,0.0004429470991389345,-0.0066848835176503,0.00808879980875691,0.007656963437464039,0.008499642191521625,0.006716899796005903,0.009436968879207985
Israel,ISR,0.016265212404835548,0.00022202444292359358,-0.04400078976613374,0.01626540627460262,0.016061042775770248,0.01647798452680854,0.015559209431909384,0.016960460842910603
Italy,ITA,0.08596202976796494,0.0020221664358602578,-0.25387083205310734,0.08605343483027805,0.08404165443845543,0.08795110575748968,0.07911485447611297,0.09205129206200592
Ivory Coast,CIV,0.014849449326683598,0.002848155067709502,0.162231592956925,0.014803049557647049,0.012062394986311951,0.01751030296095638,0.006026318222237488,0.025822306655506642
Jamaica,JAM,0.0016685886399577974,0.00013574967502773863,-0.11417983305801971,0.001669387726683096,0.0015432733780119954,0.001798513207714592,0.0012232003316572865,0.0021098423391242476
Japan,JPN,0.2923996271763757,0.007960285842321568,0.08550923462374357,0.2923935208606138,0.2849316784229064,0.3001803581575818,0.26599800841150184,0.31857263438368155
Jordan,JOR,0.00643996950099076,0.00018856139848665252,-0.19384175045675292,0.006446742424556645,0.006250521634971427,0.006628128098877816,0.005795774823101829,0.0069638364804871285
Kazakhstan,KAZ,0.05722352216217287,0.004950223109894847,-0.07843808086277854,0.05740461663262113,0.05235529336619582,0.06189761015734179,0.03884600069370527,0.07175087374115485
Kenya,KEN,-0.02873332876627049,0.0023840078561122835,0.025795211920394155,-0.028703928516825065,-0.031068442984815925,-0.026555890603267438,-0.03628589944852533,-0.020996769223067265
Kiribati,KIR,1.2735972558784953e-05,1.0361483538558585e-06,-0.19881370599580653,1.2761656051544267e-05,1.1748665188111856e-05,1.3728737614914125e-05,9.110424723168073e-06,1.5493372183729486e-05
Kuwait,KWT,0.02615111862191409,0.0008771954054684436,-0.17131827555602078,0.026202698967195105,0.025286622030089124,0.026994972217249526,0.02361896819903134,0.028611054939609436
Kyrgyzstan,KGZ,-0.0002757949635996438,0.0005968321378769032,-0.029619987388619217,-0.000264249353969953,-0.0008517188211804127,0.00028124951460978666,-0.002163602291699662,0.0015383531264102502
Laos,LAO,-0.00489923236872162,0.001720564302389797,-0.056424517210028974,-0.0048952369768680126,-0.006536420210118149,-0.003236624391838359,-0.010335540815510337,0.0006147843413888687
Latvia,LVA,0.00021238179792597647,0.0002676163640237606,0.0688002643533353,0.0002119745180249672,-3.36240988344675e-05,0.0004715226373891594,-0.0006207778015277147,0.0010854827596797722
Lebanon,LBN,0.00642982467950534,0.00024336660705267106,-0.26552782559432514,0.0064343295785536875,0.006203427882163052,0.006668066746156764,0.005565458505068436,0.007099880700670556
Lesotho,LSO,0.00021358929534774518,0.0003412962456495292,0.004020984458164523,0.00021221973226207125,-0.0001252172652085515,0.0005237627849332227,-0.0010129006807977688,0.0011943032778005042
Liberia,LBR,-0.0012825555846876294,0.00041275247765605876,0.013857681239762783,-0.00128975029176491,-0.0016627286954867693,-0.0008863583562000817,-0.0026527395043082183,-1.0998294231109087e-05
Libya,LBY,0.012935656384601566,0.0009193037172867367,-0.008443879955994361,0.012932101243954695,0.012038207481148968,0.013830063679535992,0.00992174622543508,0.015894441020606623
Lithuania,LTU,0.0017029969744811625,0.0003563930180838241,-0.03664924076867098,0.001703217687171078,0.0013717640870196152,0.0020382936899634658,0.0005200211001262769,0.002883184891044797
Luxembourg,LUX,0.0024910805676826692,7.774809465144013e-05,-0.2295196044258029,0.0024924900012833462,0.0024153252980575173,0.0025645676029968,0.0022300565825698004,0.002702223896352489
Madagascar,MDG,-0.01186160451770025,0.001998217954861803,0.06591283819464817,-0.011903485365808576,-0.013750665633329774,-0.009881360926155828,-0.019398654676643798,-0.005791458006672811
