Country,iso,Fab_mean,Fab_std,Fab_skew,Fab_median,Fab_q17,Fab_q83,Fab_min,Fab_max
Cameroon,CMR,0.01645063474747577,0.016559270782243098,-0.08479931885274307,0.017598363319220545,0.0011597100942778594,0.031037923628273012,-0.042117765095839504,0.07771943712429047
Democratic Republic of the Congo,COD,0.0347726660093267,0.08533575226396974,-0.24351725035523894,0.03471719969280243,-0.03875840514545442,0.11335258664314271,-0.3287111920211792,0.2866283869415283
Congo,COG,0.01960008959151472,0.015830074477087928,0.4152250145358448,0.01907461666413784,0.00618296324035883,0.03317885336174011,-0.02044449981721163,0.08633447476776122
Cook Islands,COK,4.447819773785718e-06,5.062159088365839e-06,0.9442392218808641,4.59e-06,0.0,1.082e-05,-5.501082682712877e-07,3.12241711563617e-05
Colombia,COL,0.038867582211646046,0.06614745175833281,-0.028214144065432382,0.04078651864427567,-0.021534317220375538,0.10257348499996186,-0.17590908542453765,0.26796469413734436
Comoros,COM,-2.0201529764581367e-06,6.880397838683363e-05,0.053620544796402915,-1.6614397191943132e-06,-7.46e-06,0.0,-0.00033051751656763253,0.00037285496364347637
Cape Verde,CPV,1.0781445672752086e-05,4.294010007595687e-05,4.0579313936062835,0.0,-2.25e-06,5.286241275825887e-07,-3.476006929342635e-05,0.00029113784267090264
Costa Rica,CRI,0.003440795864564616,0.003809834769032552,0.4498691442679086,0.0030074739609676597,0.00021730257049522157,0.006404468892205474,-0.010461997110742331,0.015239180886354446
Cuba,CUB,0.004810418965652491,0.012965494260468358,-1.9509489902308499,0.005089577597284317,-0.001344218595804572,0.011677697985076904,-0.09022266824094773,0.061757155185232164
Cyprus,CYP,0.00020696412889683162,0.0005586410637829983,0.3555766110153494,0.00017338716026728973,-0.00015090520990576595,0.0005641828775244206,-0.0022447131679588558,0.002968971390169859
Czechia,CZE,0.003305535358755302,0.007931009342413019,-0.494804368966503,0.0034286379956626895,-0.0029825625871980187,0.009621114353785515,-0.042249378587083816,0.03901272071030617
Germany,DEU,0.0073792038262516756,0.02804713718601591,-0.6496588209202689,0.008541897477903366,-0.010565547083513737,0.029932289578524826,-0.13154470147743225,0.14615082247978212
Djibouti,DJI,9.348696498957019e-06,0.0003430935414953686,-0.09896465616509334,-7.98021261298185e-06,-0.00018032589633636177,0.00015947706928946077,-0.0020049570575761794,0.0014261922895997762
Denmark,DNK,0.001060165152372618,0.005571026586530977,-0.5893995558091374,0.0010117683778840304,-0.0021395317170719804,0.00430521267714858,-0.03052116383117199,0.021283579670286178
Dominican Republic,DOM,0.00201461825342776,0.006689124493003135,1.3913184492547437,0.001714384215863645,-0.002115434752764702,0.00573816982350707,-0.036853740527334214,0.04996695852205277
Algeria,DZA,-0.0025154020469856956,0.021707521776757412,0.36920348366586225,-0.002192400454548895,-0.016482301237983703,0.01165207119606018,-0.10524284573072433,0.1253448145799637
Ecuador,ECU,0.01057348830588222,0.012705180863649586,-0.11014849569803932,0.010570691967139244,-0.0011983328490257263,0.022803256614570618,-0.03502200349584103,0.05146613326942444
Egypt,EGY,-0.00011447933843386256,0.007976659247911355,6.446993435946107,-0.0002892442321145488,-0.0018853106228139253,0.0008459374745517969,-0.040690085489168165,0.08811025812597274
