model,year,ATA,CHL,ARG,SGS,FLK,ATF,NZL,AUS,URY,ZAF,BRA,LSO,NAM,PRY,SWZ,BWA,MOZ,MDG,BOL,ZWE,NCL,COK,FRA,MUS,VUT,PER,PYF,AGO,ZMB,FJI,MWI,WSM,COD,COM,TZA,PNG,SLB,IDN,TLS,ECU,COG,BDI,KEN,COL,GAB,RWA,UGA,SOM,STP,VEN,GUY,GNQ,MYS,KIR,SUR,CMR,CAF,SSD,ETH,BRN,LBR,CIV,NGA,GHA,PHL,TGO,BEN,LKA,THA,PAN,SLE,GIN,TCD,IND,CRI,SDN,VNM,TTO,MLI,BFA,MMR,KHM,NIC,GNB,DJI,NER,SEN,ERI,YEM,SLV,HND,VCT,GMB,GTM,LAO,MEX,CPV,MRT,BLZ,SAU,OMN,JAM,VIR,HTI,DOM,PRI,CHN,USA,DZA,CYM,LBY,CUB,MAR,ESH,BIR,BGD,BHS,EGY,HKG,TWN,ARE,PAK,QAT,IRN,JPN,NPL,BTN,ESP,KWT,JOR,IRQ,AFG,ISR,TUN,PSE,PRT,SYR,LBN,KOR,CYP,GRC,CYN,SGR,TKM,TUR,ITA,TJK,UZB,PRK,AZE,ARM,KGZ,ALB,KAZ,MKD,BGR,GEO,RUS,CAN,MNG,MNE,XKX,BIH,SRB,HRV,ROU,UKR,SVN,MDA,BAY,CHE,HUN,AUT,DEU,SVK,CZE,POL,BEL,LUX,GBR,NLD,IRL,BLR,LTU,DNK,SWE,LVA,EST,NOR,GRL,ALA,FIN,FRO,ISL
4,2022.0,0.0,119.24824,-1305.8473,0.0,0.0,0.0,213.5265,1699.0304,26.140472,235.28375,13651.002,0.0,0.0,-217.72491,20.80803,0.0,1435.0416,-141.24863,-968.68243,77.69175,20.83325,0.0,54.95612,5.193691,0.0,1882.0593,0.0,1719.0618,776.6774,20.459267,89.02849,0.0,6641.9707,0.0,156.89743,1192.3615,7.18501,5683.2905,71.53845,907.171,1198.2666,12.814838,157.80185,3905.9304,1230.4314,16.579689,129.77882,0.0,0.0,2863.829,965.06024,99.792114,755.23987,0.0,685.3056,863.0302,797.4665,140.2202,231.5336,6.9472,378.90848,870.8343,490.3441,320.2886,622.0795,19.903614,13.82773,183.09253,1489.686,292.4663,310.7794,379.07144,-44.821136,1266.3251,153.01582,6.9315405,948.64374,12.4535475,6.9505844,0.0,2074.9124,562.97107,556.87445,118.26629,0.0,0.0,0.0,0.0,0.0,65.54158,459.776,0.0,0.0,453.1451,1204.7747,1349.6718,0.0,0.0,54.378967,0.0,0.0,21.439785,0.0,47.202885,118.65933,30.456942,5565.6353,10065.147,-25.518297,0.0,0.0,37.453747,0.0,0.0,0.0,77.8847,0.0,-8.618743,0.0,75.833244,0.0,33.07396,0.0,-63.660538,509.17755,124.09227,85.28132,26.826342,0.0,0.0,0.0,1.6623827,0.0,0.0,0.0,23.206,2.6332996,0.0,117.792854,-1.7951257,71.75301,0.0,0.0,0.0,148.9673,71.13358,0.0,0.0,190.8348,7.902463,0.0,0.0,12.7582655,4.9029846,55.254417,126.32514,-2.9956875,7423.273,6164.5854,36.774723,-5.0417647,13.31745,-61.657207,29.76366,-5.038362,-91.2919,30.473055,30.193405,0.0,0.0,32.912052,-64.481735,25.48691,-354.73117,-6.6446013,4.0128365,-46.46724,-2.1904993,4.7875137,11.500208,-1.8554717,1.8795471,534.74243,166.50235,0.0,457.888,280.75058,215.84204,232.58054,0.0,0.0,584.5475,0.0,0.0
5,2013.0,0.0,552.2849,1135.2855,0.0,0.0,0.0,451.99652,1445.6185,37.175964,420.6746,21075.922,0.0,0.0,1673.8193,12.414619,0.0,496.6559,643.38666,4373.5537,72.656906,49.590374,0.0,468.26303,0.0,0.0,4276.4834,0.0,931.942,257.50763,41.369076,-38.12212,0.0,9227.333,0.0,301.80893,2309.7537,18.052738,7122.9336,74.35229,981.5835,1314.1705,19.927637,75.685394,4547.901,910.5799,17.343393,304.80243,0.0,0.0,3552.9692,1085.9686,124.88871,1352.7661,0.0,645.2642,1316.3052,1235.632,94.321945,497.51794,14.375563,595.45184,1383.3525,572.4979,660.5113,1030.183,56.619804,51.722675,274.21448,1190.5897,223.71071,282.80798,293.48373,0.061162487,913.2711,189.5802,0.06001933,1080.953,34.0176,-3.4790207e-07,0.0,1551.3452,592.45746,687.82465,11.191998,0.0,0.0,0.0,0.0,0.0,86.74486,483.9313,0.0,0.0,521.2363,1032.4468,1749.0192,0.0,0.0,69.37307,0.0,0.0,59.98002,0.0,84.034004,136.92297,53.597736,3359.2375,12838.758,23.470932,0.0,0.0,201.50566,0.0,0.0,0.0,92.208885,0.0,0.055775926,0.0,52.72388,0.0,20.337936,0.0,22.618858,608.7526,227.78262,52.97666,109.2143,0.0,0.0,0.0,6.500927,0.0,0.0,0.0,68.23472,4.523674,0.0,42.412746,-0.06053517,39.598694,0.0,0.0,0.0,224.45491,214.44066,0.0,0.0,164.4973,48.246155,0.0,0.0,27.987616,-16.440298,18.69464,118.14483,62.083714,8184.236,6249.465,11.083067,22.156305,15.190284,122.21056,69.62318,67.02765,137.60843,380.03528,48.15248,0.0,0.0,30.068169,16.777065,126.632095,284.11014,109.37915,42.333046,401.1278,10.7071495,5.452479,-12.1835,4.7018843,0.08851331,453.3163,45.26104,0.0,895.2856,84.96178,71.74545,367.7733,0.0,0.0,675.3555,0.0,0.0
5,2014.0,0.0,490.1622,1900.0215,0.0,0.0,0.0,224.61302,1419.8431,63.895008,471.8138,26126.537,0.0,0.0,1972.8579,25.6487,0.0,836.8825,488.56454,5907.572,43.61588,100.37763,0.0,869.6819,0.0,0.0,5223.819,0.0,674.8912,375.55515,17.66762,70.072845,0.0,10616.426,0.0,1014.06506,2092.905,19.19907,7193.416,66.59197,864.4269,1539.3119,46.335564,58.06309,3835.0986,1380.1909,2.8073494,184.84598,0.0,0.0,3453.9478,1152.0614,111.86267,1274.8395,0.0,910.7891,1532.342,1199.2922,193.74648,798.0517,16.240799,513.2571,573.64606,640.1308,258.64874,1041.4137,79.391235,21.59181,408.24277,531.6193,268.20087,278.79318,249.15674,-0.012719635,1189.3055,275.64752,-0.04860457,868.0167,33.54759,-3.4144767e-07,0.0,568.8871,413.13217,396.47574,14.267846,0.0,0.0,0.0,0.0,0.0,-7.437694,341.68945,0.0,0.0,393.589,857.89825,2524.0713,0.0,0.0,42.479942,0.0,0.0,55.983627,0.0,-40.469223,118.56256,19.614222,7195.899,9902.504,9.39982,0.0,0.0,14.640836,0.0,0.0,0.0,34.005676,0.0,0.31567228,0.0,41.666084,0.0,55.365,0.0,-20.183569,1011.82227,333.174,93.44841,331.32123,0.0,0.0,0.0,12.526795,0.0,0.0,0.0,101.281456,-3.9957616,0.0,237.84885,-0.05961223,153.96126,0.0,0.0,0.0,305.35995,466.32333,0.0,0.0,135.05295,22.96996,0.0,0.0,51.552094,2.5067797,34.6459,52.757874,-1.1178004,13928.624,6544.855,34.970306,22.459759,10.719786,210.78731,122.021835,294.40814,127.78843,247.7804,87.783844,0.0,0.0,26.538347,40.36514,139.72577,393.7899,45.043194,96.91023,522.4429,17.871101,3.7559314,49.331745,4.281465,2.884917,407.2499,47.024513,0.0,434.05286,88.904205,95.242195,147.8869,0.0,0.0,512.2653,0.0,0.0
5,2015.0,0.0,191.58324,2331.1946,0.0,0.0,0.0,328.51187,659.5403,53.159298,414.55923,18182.76,0.0,0.0,1886.065,27.18916,0.0,-217.11862,832.05743,4038.596,37.392277,84.12215,0.0,712.5005,0.0,0.0,5024.6694,0.0,743.0373,479.01346,4.1898165,34.319637,0.0,10760.841,0.0,790.0322,1986.8179,19.435793,7129.0234,53.144115,712.51056,1532.2845,45.73664,138.55743,3426.677,899.6568,7.6045737,475.13477,0.0,0.0,2419.3154,1027.4536,61.601566,1523.2583,0.0,941.0277,1648.2397,1071.7279,164.22525,461.4574,17.644552,256.45566,404.46045,575.9291,-40.24362,1051.8866,44.18893,40.50671,292.1771,1151.4398,117.71822,294.5114,369.1957,-0.013169957,1347.2692,134.48576,0.0380305,466.31,13.493004,-3.3511301e-07,0.0,992.2652,146.52025,128.34741,2.2915869,0.0,0.0,0.0,0.0,0.0,-32.60477,-27.225128,0.0,0.0,361.84863,423.68884,3057.0444,0.0,0.0,0.15265848,0.0,0.0,1.4384853,0.0,58.70392,70.37571,24.075762,7978.1025,9969.379,9.84731,0.0,0.0,122.39269,0.0,0.0,0.0,23.788385,0.0,0.54654145,0.0,66.62526,0.0,34.43572,0.0,8.49429,796.2976,138.86407,76.33736,265.55933,0.0,0.0,0.0,3.5525568,0.0,0.0,0.0,9.784905,12.648799,0.0,83.64817,-0.061001305,128.20547,0.0,0.0,0.0,188.25877,140.15445,0.0,0.0,171.41376,10.887097,0.0,0.0,15.469756,-1.7196858,15.949731,114.44503,1.7146207,10633.315,6907.892,67.91856,6.446338,-6.776583,-74.68351,7.427054,-41.12441,-85.14028,-59.175335,-23.777443,0.0,0.0,-27.279032,6.592326,-100.7577,65.31964,-49.109486,-18.813385,26.501968,4.5164337,0.47251987,22.713472,1.6161585,2.261351,95.59031,95.48798,0.0,75.61112,125.01975,37.161087,-97.69124,0.0,0.0,99.69703,0.0,0.0
5,2016.0,0.0,950.28906,2062.558,0.0,0.0,0.0,400.19348,831.9888,34.052048,375.28464,13526.03,0.0,0.0,1922.8418,31.220625,0.0,-481.8176,1009.97534,3065.1865,6.8256445,-29.025524,0.0,412.94568,0.0,0.0,4199.556,0.0,283.94498,-79.07595,3.1081524,-44.064217,0.0,8860.505,0.0,362.4027,1500.5896,17.640142,5247.051,31.490181,1007.9632,1099.0919,106.09343,141.98427,3112.8887,804.73413,19.931404,377.7103,0.0,0.0,1129.1694,435.85678,92.70694,1032.0032,0.0,411.89316,796.0783,995.148,87.5611,673.39844,12.06368,0.29587877,-1178.358,389.66165,-487.42163,790.0087,-2.6364398,-19.35623,151.68489,470.70746,253.66295,154.00954,46.73297,0.012765423,1215.1913,194.42805,0.096559405,482.28452,32.14762,-3.2889588e-07,0.0,1965.8794,12.880638,447.12473,-3.425291,0.0,0.0,0.0,0.0,0.0,18.132956,400.44955,0.0,0.0,350.7752,446.31738,2080.6992,0.0,0.0,6.8544397,0.0,0.0,28.064175,0.0,70.57176,76.56508,16.920244,5621.3584,5731.3975,8.947147,0.0,0.0,148.11609,0.0,0.0,0.0,24.232504,0.0,0.33867624,0.0,64.890076,0.0,69.33358,0.0,26.021173,822.9883,283.28482,108.40791,270.43768,0.0,0.0,0.0,13.578124,0.0,0.0,0.0,123.7507,-5.055243,0.0,158.78903,-0.06097987,147.54477,0.0,0.0,0.0,280.71164,312.55728,0.0,0.0,181.39975,45.611042,0.0,0.0,55.483093,20.027124,57.216507,290.50052,82.662186,11659.919,7093.1094,39.559124,32.348297,35.855556,127.764275,150.35992,127.85133,238.5077,155.67555,37.788437,0.0,0.0,17.73047,24.583633,180.71259,-202.4336,36.286285,-69.71482,-25.470264,3.0904305,-0.16434145,27.661612,3.952893,4.0122046,197.91267,-9.420437,0.0,804.4521,114.60156,154.11934,482.01123,0.0,0.0,659.7237,0.0,0.0
5,2017.0,0.0,135.43811,1654.684,0.0,0.0,0.0,382.61768,1957.0718,38.638645,260.34097,19385.54,0.0,0.0,1434.0624,18.944672,0.0,947.9443,83.61017,3029.883,120.91694,11.29972,0.0,691.5848,0.0,0.0,4266.8403,0.0,590.1385,469.47995,26.370533,-22.64628,0.0,11302.348,0.0,623.91327,1941.3691,22.003235,8933.25,43.079773,1154.7229,1844.9414,47.836384,139.91507,4380.101,1359.9636,3.7903678,531.909,0.0,0.0,3173.8057,1420.6627,110.964966,2074.5166,0.0,748.34674,1225.4146,1179.1711,157.89838,547.8366,27.185068,191.2677,-672.80194,452.43628,-17.442177,1391.1161,34.636623,16.97998,234.92381,1172.6111,259.21036,284.45465,74.545784,0.014965264,1301.3728,223.30879,-0.022759479,1359.4075,36.780952,-3.227941e-07,0.0,2567.0767,639.42816,673.4719,6.349765,0.0,0.0,0.0,0.0,0.0,58.56087,525.1176,0.0,0.0,381.99713,1401.7876,2113.961,0.0,0.0,51.90647,0.0,0.0,35.876877,0.0,98.17858,147.04501,43.18789,6754.2314,14881.385,-0.9332378,0.0,0.0,5.0631537,0.0,0.0,0.0,136.2314,0.0,-0.52204376,0.0,62.22287,0.0,62.746822,0.0,-0.57207626,713.13837,290.48883,62.068275,302.98495,0.0,0.0,0.0,8.158068,0.0,0.0,0.0,46.862167,2.516986,0.0,226.62419,-0.064357854,82.582306,0.0,0.0,0.0,118.42294,-42.086044,0.0,0.0,239.99568,37.851025,0.0,0.0,30.162922,16.24222,26.281258,103.66412,8.755918,10619.764,7676.678,38.3538,-5.7037416,0.6689626,-8.175929,46.12971,57.90158,59.5735,-47.295418,46.881256,0.0,0.0,10.80262,60.98882,44.005833,222.76566,41.721256,43.00357,66.84666,15.538732,4.1727448,38.937965,3.2708101,2.1116436,88.009346,56.667065,0.0,540.8777,108.94568,-11.485525,321.20886,0.0,0.0,365.13272,0.0,0.0
5,2018.0,0.0,405.8588,925.8594,0.0,0.0,0.0,183.52682,1401.6211,32.61939,279.704,25147.855,0.0,0.0,1610.6975,21.865162,0.0,1963.2423,947.84186,5174.5522,77.49213,-0.10815682,0.0,367.80893,0.0,0.0,5692.4185,0.0,899.55536,681.4064,22.594635,90.46827,0.0,12191.724,0.0,1740.2903,2300.631,21.69522,8634.446,53.732388,1460.2769,1704.7473,93.869064,275.76794,5747.2686,1258.5819,23.55508,618.2427,0.0,0.0,4232.699,1298.0966,96.436295,1651.9766,0.0,1034.6676,1594.4738,1559.5426,162.38815,464.7995,23.504377,417.0992,922.2712,699.232,397.01587,1007.3734,66.526505,29.733635,276.68182,1257.191,366.4857,335.97034,351.24478,0.04220974,1355.9055,385.78354,0.03508961,1155.6716,31.985062,-3.168055e-07,0.0,2217.1042,483.3249,728.53827,-5.002314,0.0,0.0,0.0,0.0,0.0,26.687529,515.6666,0.0,0.0,649.3682,1244.7954,2611.9944,0.0,0.0,70.313705,0.0,0.0,64.15996,0.0,52.49348,191.86908,24.497227,6142.9253,9453.039,25.060661,0.0,0.0,219.9743,0.0,0.0,0.0,83.04855,0.0,-0.731019,0.0,74.17065,0.0,70.75325,0.0,4.057402,978.47345,294.38348,54.46613,223.14008,0.0,0.0,0.0,8.193063,0.0,0.0,0.0,96.60351,3.7601848,0.0,199.40222,-0.059962183,170.65442,0.0,0.0,0.0,206.34834,66.278366,0.0,0.0,61.61804,31.323364,0.0,0.0,18.063122,12.118875,51.8086,242.26291,47.95638,8636.633,8824.249,5.088344,78.03847,43.777557,167.99902,129.99393,54.144882,599.4104,671.39575,40.45726,0.0,0.0,31.365631,31.549372,172.37503,324.66644,159.39677,46.884975,611.5771,12.655957,4.4908648,21.361122,4.962046,2.0153344,814.1695,118.11894,0.0,811.5395,126.45821,88.72602,313.31848,0.0,0.0,501.84732,0.0,0.0
5,2019.0,0.0,669.16736,2400.2954,0.0,0.0,0.0,333.77777,868.11597,43.87302,159.22873,20831.512,0.0,0.0,1032.0402,7.050396,0.0,1387.4092,511.80225,2557.7815,34.656513,49.027473,0.0,278.3318,0.0,0.0,5173.941,0.0,1145.9084,536.761,18.082943,85.7861,0.0,11159.269,0.0,878.75726,2604.966,23.995632,8650.429,13.912987,1110.8638,1877.7397,65.37836,290.83508,4830.511,1232.1501,31.142189,543.99615,0.0,0.0,4019.348,1207.6947,107.97214,1324.0156,0.0,572.5181,1666.0171,1122.2102,146.62538,540.7019,20.811045,499.13513,1271.1644,763.0909,440.17856,890.6854,53.889584,39.37272,166.49147,172.53874,312.8053,298.30035,385.9964,0.069966994,853.6691,327.94342,0.09210694,753.7259,23.9947,-3.1092804e-07,0.0,997.6884,263.3294,359.79004,0.5972186,0.0,0.0,0.0,0.0,0.0,25.141233,577.6472,0.0,0.0,262.767,420.79218,878.7388,0.0,0.0,95.23392,0.0,0.0,39.253387,0.0,-46.709423,150.66135,48.08546,6200.3916,10213.529,20.331514,0.0,0.0,41.8528,0.0,0.0,0.0,91.07054,0.0,-0.35307875,0.0,69.15582,0.0,3.8665435,0.0,17.45047,791.8719,271.7897,61.740326,377.8629,0.0,0.0,0.0,4.5584,0.0,0.0,0.0,94.79855,8.855444,0.0,118.488106,-0.062423788,75.09656,0.0,0.0,0.0,273.80988,200.7936,0.0,0.0,207.45767,32.622707,0.0,0.0,35.381767,18.75593,20.628084,160.03702,59.691097,12238.783,7096.773,52.204597,-7.4915485,4.250099,67.36668,99.68122,124.71418,325.97437,354.4025,7.8249073,0.0,0.0,-19.41358,52.646255,-33.111744,-257.91544,9.288415,-23.274796,202.55286,9.094115,-1.7955647,12.825205,4.4298363,1.285459,252.13365,-24.532677,0.0,91.257744,25.351627,39.743176,128.12668,0.0,0.0,429.53973,0.0,0.0
5,2020.0,0.0,575.55414,877.2443,0.0,0.0,0.0,336.43762,-486.21603,16.880331,278.88693,17897.074,0.0,0.0,-103.253784,26.48693,0.0,1071.8165,1042.087,-3347.1208,76.22593,61.225384,0.0,647.5876,0.0,0.0,4550.169,0.0,1184.4679,578.263,42.43403,98.98956,0.0,10182.727,0.0,1891.9703,2146.5415,18.212238,5859.344,21.443054,1093.2867,1728.048,104.19331,356.77264,5337.8696,1073.8619,16.04361,719.0512,0.0,0.0,2383.9526,960.57025,71.33437,1768.1785,0.0,597.55945,1464.1646,1177.419,201.63684,820.857,27.254782,425.19693,1006.9104,350.44125,378.66864,964.37415,44.452084,57.27099,310.5198,604.86316,303.3404,265.03757,366.51196,-0.039963897,1363.5385,209.27382,-0.05761082,885.4457,-0.87471277,-3.051596e-07,0.0,1554.2983,141.83325,509.3687,-1.903033,0.0,0.0,0.0,0.0,0.0,55.145744,116.17215,0.0,0.0,397.2291,298.68146,1599.6016,0.0,0.0,-63.935696,0.0,0.0,-10.922593,0.0,38.22751,145.07428,13.082125,6954.286,13991.602,18.527842,0.0,0.0,3.6597667,0.0,0.0,0.0,104.73223,0.0,0.22179517,0.0,49.6769,0.0,53.89222,0.0,2.8919337,703.7689,343.44183,91.88024,359.95605,0.0,0.0,0.0,6.7044277,0.0,0.0,0.0,49.13983,3.7923744,0.0,299.72922,-0.061528027,165.17798,0.0,0.0,0.0,172.19943,363.5171,0.0,0.0,223.13455,17.375265,0.0,0.0,28.176895,26.798872,35.329823,85.90414,44.02171,11543.558,8239.028,19.711609,-5.5499725,3.2121234,15.631886,59.28016,94.00054,-23.451866,75.856186,46.994865,0.0,0.0,5.053835,42.1876,139.88916,291.55084,5.066073,-27.353512,172.14726,11.254363,0.42107236,38.365685,3.6244962,2.6861596,390.80948,17.359253,0.0,-69.24812,-42.924316,-95.22179,-65.75399,0.0,0.0,153.34209,0.0,0.0
5,2021.0,0.0,738.8028,477.0959,0.0,0.0,0.0,380.48117,585.4593,31.56027,308.78586,23225.523,0.0,0.0,36.24158,19.185633,0.0,101.86407,629.3447,1781.9409,96.01427,38.78672,0.0,1006.6701,0.0,0.0,5787.3467,0.0,1096.7109,246.82729,45.029587,37.08981,0.0,9680.224,0.0,737.63684,2259.0564,19.720371,8673.357,37.404858,1272.539,1459.4542,102.33407,280.87363,7006.7324,1052.6322,23.631334,427.0264,0.0,0.0,4177.8857,1680.6532,95.85387,1904.3402,0.0,1142.066,1175.9744,1333.8962,129.96715,875.0117,23.308453,391.39853,1027.4034,453.943,188.95152,1342.5641,34.995865,-20.487263,376.88123,410.27576,428.83096,340.05734,450.51215,0.031789497,1641.9667,353.37103,0.04080148,1088.6978,20.178326,-2.9949817e-07,0.0,1163.5813,429.8092,594.94354,-6.4764805,0.0,0.0,0.0,0.0,0.0,34.77588,475.9998,0.0,0.0,550.5852,708.8312,1342.8374,0.0,0.0,62.34133,0.0,0.0,59.607788,0.0,107.653755,92.923225,13.279098,5892.073,13251.89,8.602964,0.0,0.0,91.39467,0.0,0.0,0.0,26.883438,0.0,0.5035114,0.0,58.107666,0.0,53.049538,0.0,1.3371875,958.6574,316.23535,70.81881,348.14624,0.0,0.0,0.0,4.33902,0.0,0.0,0.0,161.0346,-0.8960746,0.0,184.71071,-0.060911372,24.368547,0.0,0.0,0.0,238.00784,88.96884,0.0,0.0,147.17154,31.332956,0.0,0.0,13.319001,35.099247,-0.1943899,-32.764122,81.94713,10393.62,7449.5127,-6.2839317,15.032989,-1.1115587,-48.170948,5.749428,-32.49643,75.15345,128.69194,-19.889095,0.0,0.0,34.719837,43.114384,77.83255,113.59311,68.40679,98.20768,323.569,1.4585146,-0.89784795,6.704659,1.8718741,1.3332055,227.86856,90.09291,0.0,683.466,117.23673,72.178185,396.3312,0.0,0.0,307.49118,0.0,0.0
5,2022.0,0.0,271.37067,678.7521,0.0,0.0,0.0,475.0269,1146.013,40.730843,490.44455,27853.766,0.0,0.0,97.77669,37.5297,0.0,1001.47943,1404.5696,467.2656,112.53423,52.916737,0.0,293.5804,0.0,0.0,5734.2583,0.0,1278.5421,533.0169,25.217545,38.44159,0.0,7671.405,0.0,-336.68582,1953.1272,20.804804,9344.357,50.82469,1114.2719,1735.6173,20.933226,88.9959,5851.0864,875.9119,-25.43978,-168.50995,0.0,0.0,3095.1729,1688.4617,89.91868,2104.7869,0.0,1154.417,1627.5918,1208.2191,-36.261047,461.52875,26.59605,537.13635,1048.4376,705.58,497.9979,1309.0913,28.825659,33.380924,321.52838,2102.2603,446.611,400.1205,528.76556,0.02276224,1663.7207,358.181,0.11182704,1036.8221,40.71497,-2.9394178e-07,0.0,2456.194,732.0301,622.3088,12.513185,0.0,0.0,0.0,0.0,0.0,65.35681,567.74896,0.0,0.0,760.6113,1525.3273,1167.1415,0.0,0.0,91.0843,0.0,0.0,41.805504,0.0,110.20366,181.83574,40.6496,4442.363,8393.407,0.06945937,0.0,0.0,206.14485,0.0,0.0,0.0,74.91295,0.0,0.7404639,0.0,59.227913,0.0,16.702223,0.0,-3.5205464,697.1345,326.27826,91.94483,98.44184,0.0,0.0,0.0,3.1714375,0.0,0.0,0.0,-12.709574,0.2608093,0.0,202.45952,-0.061734706,23.908459,0.0,0.0,0.0,129.75555,-142.29718,0.0,0.0,247.37964,23.793213,0.0,0.0,3.8685145,37.273735,25.14514,140.49446,33.562428,10132.224,7235.751,44.600677,10.791099,5.146082,-49.49557,31.518959,-70.83727,-1.4431465,218.79402,-26.47429,0.0,0.0,-3.0673554,25.10702,37.511875,20.71925,36.9701,22.782024,400.7834,-4.3443294,1.1752149,29.263683,5.683007,3.9195864,410.78726,127.95039,0.0,631.5865,91.80445,-13.498025,205.09718,0.0,0.0,442.06287,0.0,0.0
6,2013.0,0.0,163.91203,-2103.7483,0.0,0.0,0.0,225.74062,-528.7202,0.0,220.29005,12991.272,0.0,0.0,-2035.984,45.191547,0.0,160.74023,156.90204,2759.8835,0.0,0.0,0.0,938.4802,0.0,0.0,2448.293,0.0,939.48676,-73.87904,-9.691255,26.372622,0.0,5176.1294,0.0,-270.4685,1229.9036,0.0,6402.406,36.430477,696.9148,647.0008,33.093403,396.0264,2896.378,758.9897,0.0,1622.6072,0.0,0.0,-637.70795,751.4228,85.42091,602.6402,0.0,382.0548,735.8026,2978.675,384.55164,473.85657,29.958967,325.26907,-390.45062,1048.3066,-79.27323,22.815823,0.0,45.286964,235.97842,-2524.555,174.4711,229.61143,437.7896,301.03058,1422.1781,258.02454,196.87067,680.9984,-104.946045,0.0,0.0,162.7163,144.15332,202.21275,14.521277,0.0,0.0,0.0,0.0,0.0,109.47131,-104.11864,0.0,0.0,44.966988,372.66925,1785.7836,0.0,0.0,23.719023,0.0,0.0,173.15868,0.0,0.0,-38.958866,34.932663,6335.433,2697.3325,0.0,0.0,0.0,176.52791,0.0,0.0,0.0,106.20523,0.0,0.0,0.0,114.05496,0.0,9.711292,0.0,10.932132,929.5435,406.36755,-33.447758,65.6281,0.0,0.0,0.0,-8.076194,0.0,0.0,0.0,-61.072292,0.0,0.0,325.76843,0.0,-119.10851,0.0,0.0,0.0,10.467559,-269.25903,0.0,0.0,248.74635,4.311656,0.0,0.0,-49.747715,21.539305,-49.341805,-238.53046,117.25899,14938.156,6491.502,-32.45656,-82.74491,-65.59957,-218.5851,-234.95883,-208.80737,-429.00565,31.907778,-13.466819,0.0,0.0,12.163451,-131.86458,31.530945,598.47815,-91.25855,115.71544,208.20699,31.31212,0.0,40.731857,0.0,10.951413,-40.426567,40.885242,13.891082,671.83887,101.30479,111.62129,136.8078,0.0,0.0,177.84633,0.0,0.0
6,2014.0,0.0,1.0025388,1548.9216,0.0,0.0,0.0,170.02376,-664.2148,0.0,-31.158436,9677.801,0.0,0.0,1486.5544,123.20947,0.0,771.2095,388.4872,1000.0034,0.0,0.0,0.0,820.79504,0.0,0.0,1375.779,0.0,1147.9011,325.4847,26.29212,133.62695,0.0,7609.524,0.0,920.5258,1148.4446,0.0,4724.733,25.246164,242.51476,998.8026,77.47768,299.3185,1191.3132,849.8848,0.0,859.1471,0.0,0.0,-312.73712,953.0822,71.54171,931.308,0.0,307.3214,598.11395,3161.8188,1505.4216,913.661,41.912395,206.46341,54.344116,1308.8334,163.58267,277.81107,0.0,27.218681,-535.8384,1357.5433,104.31524,164.43503,-447.55408,222.94585,3049.6558,199.18452,-213.72182,644.882,225.97435,0.0,0.0,1767.3888,161.87958,-250.31113,53.363953,0.0,0.0,0.0,0.0,0.0,-14.211348,167.36243,0.0,0.0,552.4724,683.3386,3102.7053,0.0,0.0,7.319442,0.0,0.0,-54.249943,0.0,0.0,319.44104,47.995243,6121.1445,6540.571,0.0,0.0,0.0,58.184963,0.0,0.0,0.0,69.72352,0.0,0.0,0.0,123.19345,0.0,60.22814,0.0,-41.20395,799.6509,443.66937,101.760635,45.98017,0.0,0.0,0.0,3.0335572,0.0,0.0,0.0,9.070766,0.0,0.0,261.23102,0.0,255.33615,0.0,0.0,0.0,559.5501,662.1349,0.0,0.0,319.42374,-42.069862,0.0,0.0,89.0255,-17.342583,111.0605,241.02686,25.729578,11811.466,6156.1074,169.15202,112.57574,69.807846,109.37674,125.901115,16.816246,539.7292,139.57771,-20.354963,0.0,0.0,-18.34934,1.4492738,-17.27703,316.32693,-6.6987534,-10.09278,407.07553,42.15961,0.0,81.863144,0.0,37.706642,124.54522,114.04383,45.287575,532.50616,173.83559,144.34537,334.54633,0.0,0.0,308.91653,0.0,0.0
