Country,iso,FaWdom_mean,FaWdom_std,FaWdom_skew,FaWdom_median,FaWdom_q17,FaWdom_q83,FaWdom_min,FaWdom_max,FaWdom_tf_mean,FaWdom_tf_std,FaWdom_tf_skew,FaWdom_tf_median,FaWdom_tf_q17,FaWdom_tf_q83,FaWdom_tf_min,FaWdom_tf_max,FaWdom_mf_mean,FaWdom_mf_std,FaWdom_mf_skew,FaWdom_mf_median,FaWdom_mf_q17,FaWdom_mf_q83,FaWdom_mf_min,FaWdom_mf_max,FbWdom_mean,FbWdom_std,FbWdom_skew,FbWdom_median,FbWdom_q17,FbWdom_q83,FbWdom_min,FbWdom_max,FcWdom_mean,FcWdom_std,FcWdom_skew,FcWdom_median,FcWdom_q17,FcWdom_q83,FcWdom_min,FcWdom_max,FabWdom_mean,FabWdom_std,FabWdom_skew,FabWdom_median,FabWdom_q17,FabWdom_q83,FabWdom_min,FabWdom_max,FabWdom_tf_mean,FabWdom_tf_std,FabWdom_tf_skew,FabWdom_tf_median,FabWdom_tf_q17,FabWdom_tf_q83,FabWdom_tf_min,FabWdom_tf_max,FabWdom_mf_mean,FabWdom_mf_std,FabWdom_mf_skew,FabWdom_mf_median,FabWdom_mf_q17,FabWdom_mf_q83,FabWdom_mf_min,FabWdom_mf_max,FbcWdom_mean,FbcWdom_std,FbcWdom_skew,FbcWdom_median,FbcWdom_q17,FbcWdom_q83,FbcWdom_min,FbcWdom_max,FabcWdom_mean,FabcWdom_std,FabcWdom_skew,FabcWdom_median,FabcWdom_q17,FabcWdom_q83,FabcWdom_min,FabcWdom_max,FabcWdom_tf_mean,FabcWdom_tf_std,FabcWdom_tf_skew,FabcWdom_tf_median,FabcWdom_tf_q17,FabcWdom_tf_q83,FabcWdom_tf_min,FabcWdom_tf_max,FabcWdom_mf_mean,FabcWdom_mf_std,FabcWdom_mf_skew,FabcWdom_mf_median,FabcWdom_mf_q17,FabcWdom_mf_q83,FabcWdom_mf_min,FabcWdom_mf_max
Afghanistan,AFG,0.003880854817343679,0.023890306242410692,1.0309371131167278,0.0005807776925645664,-0.00794299533881117,0.01595682623107984,-0.3160236751620809,0.32597511054013717,0.00011143586230420138,0.0006313422903278391,2.0296627270069014,0.0,-0.00015611909875180413,0.0003951667825453958,-0.006049053266764021,0.010550501950422064,0.00011143586230420138,0.0006313422903278391,2.0296627270069014,0.0,-0.00015611909875180413,0.0003951667825453958,-0.006049053266764021,0.010550501950422064,-0.0008175498784230048,0.002436064528839645,-2.639860423428351,-0.0002310828537376732,-0.0020902638319662934,0.0003387514540581128,-0.04878014842897377,0.022033755800187245,-0.002803918030542527,0.005427340369652389,-0.35169649927112695,-0.002576736558053764,-0.007687241635302398,0.0023513036595730953,-0.037889764271469596,0.02099496218867089,0.0030633049389206745,0.023513035957198423,0.8818237855665376,0.00034041509213517845,-0.008356193492847103,0.01471086434418763,-0.32644210042855454,0.32232327624253904,-0.0007061140161188032,0.002384977992340316,-2.7073442037773376,-0.0001786181333769106,-0.0018966500438914494,0.0004885694442749322,-0.05034656966180442,0.022033755800187245,-0.0007061140161188032,0.002384977992340316,-2.7073442037773376,-0.0001786181333769106,-0.0018966500438914494,0.0004885694442749322,-0.05034656966180442,0.022033755800187245,-0.003621467908965531,0.0072331246930303714,-0.5793684894943689,-0.003189509500080669,-0.009778974472096108,0.0029199653916331513,-0.08666991270044336,0.03901671786949806,0.0002593869083781474,0.02274521881393882,0.19678798750462026,-8.826969561200537e-05,-0.011223283707834064,0.010949996271588883,-0.35759939359285425,0.2856575556452487,-0.0035100320466613312,0.007058073057888125,-0.6062640322043419,-0.003051567183307701,-0.009467830004098145,0.0028058883130445207,-0.08823633393327401,0.03901671786949806,-0.0035100320466613312,0.007058073057888125,-0.6062640322043419,-0.003051567183307701,-0.009467830004098145,0.0028058883130445207,-0.08823633393327401,0.03901671786949806
Angola,AGO,0.15524996319112697,0.16253799500348617,0.6057144698555098,0.13121298616930624,0.023837274784481843,0.29196091883460557,-1.1979676371926689,1.5061146108349137,0.12038297765551063,0.11593411918905716,1.098772634797318,0.10034224962796262,0.02580400438267315,0.215125894930962,-0.642843881282395,1.4478760240843978,0.12038297765551063,0.11593411918905716,1.098772634797318,0.10034224962796262,0.02580400438267315,0.215125894930962,-0.642843881282395,1.4478760240843978,-0.07575561872060536,0.06252781673902147,-1.168530856900874,-0.06093747526608313,-0.13191945027765958,-0.021590456335241526,-0.4906730124320306,0.1212408240157038,-0.01281119826121714,0.00808932513808596,-0.5374952441816532,-0.012121460712239695,-0.02010635127090826,-0.005420939674254267,-0.06275501051237896,0.01667710159398102,0.07949434447052159,0.14619230342700656,0.020802995372251935,0.06257660992710451,-0.018225377216833503,0.1941620292427897,-1.4596595926212887,1.361163185734934,0.04462735893490526,0.10193360812898335,0.5294600547579691,0.03115781754686861,-0.02339747980462653,0.12136908829692589,-1.0371143467721762,1.2968659351412797,0.04462735893490526,0.10193360812898335,0.5294600547579691,0.03115781754686861,-0.02339747980462653,0.12136908829692589,-1.0371143467721762,1.2968659351412797,-0.08856681698182249,0.06868194939820599,-1.093604777865039,-0.07433294589700706,-0.14966219482029744,-0.02930966452611796,-0.5359747560845408,0.13143586926304923,0.06668314620930446,0.14373147769307362,-0.13882601157091248,0.05197160154736516,-0.027204557887379056,0.17809810514397453,-1.4998475915022114,1.318150224609664,0.03181616067368813,0.10007909106196254,0.3210595153029494,0.02079102763713154,-0.03476080940061868,0.10552423259781313,-1.0817463069172215,1.255434804815859,0.03181616067368813,0.10007909106196254,0.3210595153029494,0.02079102763713154,-0.03476080940061868,0.10552423259781313,-1.0817463069172215,1.255434804815859
Albania,ALB,5.7252628780174934e-05,0.0003031345038573524,1.2696625029131146,1.3216205581449522e-05,-9.820783414751379e-05,0.00022010956642942215,-0.003259223329884617,0.004685421158531676,3.090931036160762e-05,0.0001658085286689015,0.9868517156111195,8.481452135501262e-06,-5.741010281364449e-05,0.00012396790737969642,-0.0025737396312766176,0.0032932884094865455,3.090931036160762e-05,0.0001658085286689015,0.9868517156111195,8.481452135501262e-06,-5.741010281364449e-05,0.00012396790737969642,-0.0025737396312766176,0.0032932884094865455,-5.0294286455253665e-08,1.8468316202117817e-05,-1.1428677404616772,2.681463505625798e-07,-1.1941581514948033e-05,1.2417507638149407e-05,-0.00027691408553086956,0.00015439986260827073,-7.975820530683472e-05,0.00013975518920493756,-0.4647630972668288,-7.254290792356092e-05,-0.00020358192592352615,5.2893845371138024e-05,-0.0012437098123871942,0.0005174351278518965,5.7202334493719675e-05,0.00030372329649022017,1.2752500957868778,1.5434269269117655e-05,-9.899584930044865e-05,0.00022085150473584095,-0.003179451666894332,0.004745827595698967,3.085901607515237e-05,0.00016690525364617903,0.9949864227948599,1.0461013373445646e-05,-5.841956268729087e-05,0.0001253263363624808,-0.002493967968286333,0.0033536948466538364,3.085901607515237e-05,0.00016690525364617903,0.9949864227948599,1.0461013373445646e-05,-5.841956268729087e-05,0.0001253263363624808,-0.002493967968286333,0.0033536948466538364,-7.980849959328995e-05,0.00014089733412539688,-0.518918505951102,-7.14716687871752e-05,-0.0002035230141482849,5.201983660396494e-05,-0.0011113714215962322,0.0005783636330885097,-2.255587081311503e-05,0.00028952917130238337,-0.26942984835784584,-8.228598890528146e-06,-0.0001740342799323817,0.00012368097705408958,-0.0040723173513608525,0.003789282550651213,-4.889918923168234e-05,0.00017955535618368546,-1.419193058661592,-1.8778174144909527e-05,-0.00015573729804748643,5.505168424235072e-05,-0.00319589116135108,0.0023971498016060826,-4.889918923168234e-05,0.00017955535618368546,-1.419193058661592,-1.8778174144909527e-05,-0.00015573729804748643,5.505168424235072e-05,-0.00319589116135108,0.0023971498016060826
United Arab Emirates,ARE,0.0005657809851082529,0.004446067042263581,2.8882859996862704,-1.4212087817155537e-07,-0.0005201463317975764,0.0014148516239889967,-0.04029784848280001,0.09066230569640403,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0007886118216301485,0.0012475859671634616,2.175584787522945,0.00023222339411338121,8.550188022467862e-05,0.0018392031518083697,-0.002130048291959681,0.0111952730924574,-0.44710870082487664,0.24362290218420493,-0.424880359046418,-0.4295038426066533,-0.6699505262224007,-0.22640922057489413,-1.8060090432589113,0.41038605635291153,0.0013543928067384014,0.004647562324234165,2.8684830718663745,0.0003405542011254187,-0.00018561596523191342,0.003140669961052958,-0.04012517763548411,0.09958445622247072,0.0007886118216301485,0.0012475859671634616,2.175584787522945,0.00023222339411338121,8.550188022467862e-05,0.0018392031518083697,-0.002130048291959681,0.0111952730924574,0.0007886118216301485,0.0012475859671634616,2.175584787522945,0.00023222339411338121,8.550188022467862e-05,0.0018392031518083697,-0.002130048291959681,0.0111952730924574,-0.44632008900324655,0.24319997774592747,-0.4249022569147251,-0.4288185566792927,-0.6687442731047898,-0.22601268763370244,-1.8057969462529424,0.4103284311084124,-0.4457543080181383,0.24294702389876316,-0.4255461110536811,-0.4280588225999654,-0.6677993859895255,-0.22576058615334638,-1.8061185044079213,0.4023918709332216,-0.44632008900324655,0.24319997774592747,-0.4249022569147251,-0.4288185566792927,-0.6687442731047898,-0.22601268763370244,-1.8057969462529424,0.4103284311084124,-0.44632008900324655,0.24319997774592747,-0.4249022569147251,-0.4288185566792927,-0.6687442731047898,-0.22601268763370244,-1.8057969462529424,0.4103284311084124
Argentina,ARG,0.18247737834578476,0.6967001901175258,0.20795580511900122,0.07618677235760693,-0.16480442372209328,0.6166269156006613,-10.458173228081396,8.706574055152563,0.03463772000903198,0.22121862346248136,-0.6784353568170628,0.019959022293341323,-0.0796072594634816,0.17834840898734655,-3.8432202017218415,1.9228249134973645,0.03153610905901592,0.21460973570278397,-0.6471037296958072,0.018606388730780528,-0.07797233295890227,0.16895623855101843,-3.642553871424125,1.8980846522175994,-0.07106289374881052,0.11554851385849241,-1.7734719940280186,-0.03421204863956154,-0.16526534573456594,0.017581949102132458,-1.147803447269185,0.3937973961695452,-0.1738825755376646,0.16678396127583323,-0.7774674535962639,-0.15375037669123648,-0.321792386619248,-0.022659518499434657,-1.3407172153607785,0.4164539104007273,0.11141448459697423,0.6893708399636065,-0.17568041431256493,0.04247953101571907,-0.23326785969762376,0.5207726618640736,-10.52021714414419,8.689680560044296,-0.036425173739778535,0.24059508458317988,-1.6029226278765412,-0.004405344732169015,-0.17163180344369933,0.10516525892237069,-3.905264117784636,1.836948978764304,-0.03952678468979459,0.23535786570954834,-1.5888317566133265,-0.0061176371166198895,-0.1728697522785463,0.09772670926020961,-3.70459778748692,1.8354534667806002,-0.2449454692864751,0.2523510872859396,-1.1410704830233331,-0.20168085647742806,-0.4556884906614637,-0.02901630942720523,-2.2451886728175308,0.697786098455908,-0.06246809094069034,0.6843137435379015,-1.1850807225351991,-0.006997957357705505,-0.4250752050429288,0.30704039826810114,-11.73453810588181,7.894930070877422,-0.2103077492774431,0.3120793689653326,-2.246789195100371,-0.12527922385059415,-0.42805642609361916,0.003588785385394518,-5.119585079522257,1.1863504809002632,-0.21340936022745918,0.30963406796069365,-2.1902319276714293,-0.13031144317517251,-0.4318469552274461,0.002267606897944833,-4.918918749224541,1.1585199885700175
Armenia,ARM,-9.076640116650015e-06,0.00020042433933322137,-0.13943212958276685,-2.7667865068086855e-06,-0.00011863337021623019,9.373766995117253e-05,-0.002899934163869159,0.0029694867739917014,0.0,0.0,,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,0.0,9.999839760898159e-06,1.9736257385209617e-05,2.1880271644152165,3.0292648926912886e-06,-9.592071823311276e-08,2.171947007160241e-05,-0.00011433494819656927,0.00026130369423122947,0.00010961181710797975,0.0001263553563633939,0.4204701700811391,0.00010445561450935513,-6.6611171519865e-06,0.00022055676187022927,-0.0005149021563112845,0.0010577124094466367,9.231996442481418e-07,0.0002006574192549448,0.048475471241968104,-8.936363721718924e-08,-0.00010730834974989789,0.00010590852398406515,-0.0028891270934716883,0.0029707964628146863,9.999839760898159e-06,1.9736257385209617e-05,2.1880271644152165,3.0292648926912886e-06,-9.592071823311276e-08,2.171947007160241e-05,-0.00011433494819656927,0.00026130369423122947,9.999839760898159e-06,1.9736257385209617e-05,2.1880271644152165,3.0292648926912886e-06,-9.592071823311276e-08,2.171947007160241e-05,-0.00011433494819656927,0.00026130369423122947,0.00011961165686887793,0.0001386822778178095,0.4518580038791887,0.00011333364897972508,-7.213436094844774e-06,0.0002401314483574625,-0.0005728441950426468,0.001319016103677866,0.0001105350167522279,0.00023737058829305922,1.44589739210094,6.365843029252059e-05,-3.4534606240741884e-05,0.0002744761872915048,-0.0021859723608690478,0.003816162733480238,0.00011961165686887793,0.0001386822778178095,0.4518580038791887,0.00011333364897972508,-7.213436094844774e-06,0.0002401314483574625,-0.0005728441950426468,0.001319016103677866,0.00011961165686887793,0.0001386822778178095,0.4518580038791887,0.00011333364897972508,-7.213436094844774e-06,0.0002401314483574625,-0.0005728441950426468,0.001319016103677866
Australia,AUS,0.10562997300975277,1.3011879073257735,0.5279532998281643,0.009631488550287752,-0.6216154522844344,0.8606079959035488,-11.888883263576508,12.959867765692234,0.04184619681283366,0.18593054854433885,1.1861276822237894,0.01459115413839493,-0.051562083686730056,0.13769578393657453,-1.7570608135669321,2.0085220640591492,0.040130576505035626,0.17985872135868677,1.1164771737233914,0.015376213782035852,-0.04942109521748304,0.1323639110310439,-1.6795306728206216,1.9909409786159715,-0.032851497150168496,0.059282350780290406,-2.0595269341235167,-0.013196680704369855,-0.07720320317654558,0.005932002656542432,-0.7365462947175027,0.2587414386662347,-0.3634990517096528,0.38592418736510825,-0.4097028541147124,-0.346370078109689,-0.7130501893379524,0.014810497498201259,-2.890235790765622,1.0490222001486127,0.07277847585958429,1.2992479762668796,0.43684088027425527,0.005258678902133397,-0.6594891506420711,0.817039975426089,-11.910255766449326,12.796902876400658,0.008994699662665166,0.18679504271661687,0.540364555993079,0.0005750179800592157,-0.08974569312511463,0.10417931110012411,-1.8082335703424899,1.9060238644053202,0.007279079354867137,0.1811298853585537,0.44621506936274535,0.00047848361437616364,-0.08715228354678003,0.09937330070469808,-1.7448386781800442,1.8245011447597357,-0.3963505488598213,0.4232856505221558,-0.44043694291834107,-0.37553913422960133,-0.7772548004115596,0.015992733880733006,-3.1254935054350397,1.2302992601577512,-0.29072057585006844,1.3312095918368265,-0.5929191695087012,-0.1171360304864961,-1.143886802219884,0.46541831178526927,-14.174180183529534,11.076712271818032,-0.35450435204698755,0.41946430981785154,-0.8834745397042777,-0.3006634934089285,-0.716471243057608,0.012659839695402858,-4.042357733519959,1.4668650794885498,-0.35621997235478564,0.4187458616170944,-0.8665645261636715,-0.3037809828378854,-0.7167236644370448,0.01239556207388684,-3.9648275927736494,1.4499210415368893
Austria,AUT,-0.0024582401205076442,0.00645753512224019,-0.8094714945014893,-0.0014649933237893046,-0.006668213577184712,0.0009832343926856842,-0.1034123122283355,0.08259056850744707,-0.0021323382093146846,0.005322222605965197,-0.9866205043363576,-0.0013547760408671753,-0.005600890667558039,0.0008458239912614095,-0.08786140321770493,0.06252208441605187,-0.0021323382093146846,0.005322222605965197,-0.9866205043363576,-0.0013547760408671753,-0.005600890667558039,0.0008458239912614095,-0.08786140321770493,0.06252208441605187,-0.0011021913259776106,0.002319479714612893,-2.4294462258074154,-0.00039417635150405675,-0.002199775788351551,0.0002920386837122051,-0.026817612653401445,0.00844780247253609,0.016730575475747283,0.016198813997960554,0.4949967172707312,0.015944834372342242,0.00154913278579007,0.03104414955372398,-0.04942952464005436,0.14042613240549334,-0.003560431446485255,0.007218577190179173,-1.1835339208992905,-0.002226397203700083,-0.008600792963221426,0.0008101195453480331,-0.10242792295760898,0.07907989810834883,-0.0032345295352922956,0.006173370560791195,-1.3668815884740668,-0.002068378491834408,-0.007584940491880207,0.0006583362043111557,-0.09630270998074061,0.059011414016953624,-0.0032345295352922956,0.006173370560791195,-1.3668815884740668,-0.002068378491834408,-0.007584940491880207,0.0006583362043111557,-0.09630270998074061,0.059011414016953624,0.015628384149769668,0.01526340698016424,0.5383814610000757,0.014761087784274263,0.0014285512165196506,0.029090631267773864,-0.048081788656993384,0.13622605386787584,0.013170144029262029,0.0142241335862182,1.0530846019610904,0.011471148331724405,0.0008312570667664139,0.02496994266979609,-0.05790121710331451,0.16972669951511155,0.013496045940454985,0.014087283956319143,0.8859161728866919,0.012026676776926752,0.0010031164658533436,0.025428645232528854,-0.05100729497412301,0.16229984063619152,0.013496045940454985,0.014087283956319143,0.8859161728866919,0.012026676776926752,0.0010031164658533436,0.025428645232528854,-0.05100729497412301,0.16229984063619152
Azerbaijan,AZE,8.79487468015582e-05,0.0013444791313082928,0.31787642642246877,2.7175702215397297e-05,-0.0006859292113457267,0.0008721762618873834,-0.01361680112387814,0.016138050459838942,2.3839644400421495e-05,0.000346497629313129,1.6286305217597021,3.3470460620685686e-07,-0.00013573069953421815,0.00018021596651427953,-0.005146561820659235,0.00785669763999624,2.3839644400421495e-05,0.000346497629313129,1.6286305217597021,3.3470460620685686e-07,-0.00013573069953421815,0.00018021596651427953,-0.005146561820659235,0.00785669763999624,-0.00010539836139778066,0.00031100885328872704,-1.1328947739802655,-5.890564760573729e-05,-0.00032767839327392723,0.00010539943055428366,-0.0037604167193342045,0.0025330294400884427,-0.0012535751453120962,0.0030506568488762945,-0.3025863264010288,-0.0011595243185956298,-0.0040300667205319446,0.001699279623998267,-0.020855816247963076,0.012065448091331827,-1.7449614596222454e-05,0.0013369301076866498,-0.22188643212936499,1.1221374869634347e-08,-0.0007656875776716738,0.000744123918210664,-0.014106460009158798,0.013567580398974282,-8.155871699735917e-05,0.0004302029106832086,-0.5697053854436489,-2.6674841368505214e-05,-0.00034312456629597847,0.00016482811614933755,-0.005151386294926139,0.0057344945650448,-8.155871699735917e-05,0.0004302029106832086,-0.5697053854436489,-2.6674841368505214e-05,-0.00034312456629597847,0.00016482811614933755,-0.005151386294926139,0.0057344945650448,-0.0013589735067098766,0.003310773494995811,-0.30735462141675135,-0.0012549036991505269,-0.004363384389340588,0.0018381960968844376,-0.023426286308827742,0.013258873894304532,-0.0012710247599083187,0.003366908617305497,-0.6392354052366538,-0.0009404630646984722,-0.004026920832515212,0.0015078059051008145,-0.02771611703991978,0.020696300090678788,-0.0013351338623094555,0.0032692835424044785,-0.3301585177568277,-0.0012262979362057586,-0.0042791628000393555,0.0017806774247823983,-0.022069554148111212,0.01454722751706066,-0.0013351338623094555,0.0032692835424044785,-0.3301585177568277,-0.0012262979362057586,-0.0042791628000393555,0.0017806774247823983,-0.022069554148111212,0.01454722751706066
Burundi,BDI,0.0009885653504816945,0.0015953200296612061,0.3186312055794825,0.0007081783554888671,-1.795547593394878e-05,0.002245192597145558,-0.016047709528743886,0.015062647892074543,0.0006270633251791077,0.001157016179417208,-0.03460886376794265,0.0004646159611400632,-3.550757815697306e-05,0.0014978106890466407,-0.014527983422914266,0.01259600035186558,0.0006270633251791077,0.001157016179417208,-0.03460886376794265,0.0004646159611400632,-3.550757815697306e-05,0.0014978106890466407,-0.014527983422914266,0.01259600035186558,-0.00043342105042788227,0.0004818805509772659,-1.7981553477948988,-0.0002606406142863343,-0.0008360097557324469,-8.074152327829371e-05,-0.004203875175443172,0.0009184973757575033,-9.845439047665035e-05,7.262184468555663e-05,-0.898767383645011,-8.670460407606866e-05,-0.00016268141717980735,-3.495976934804659e-05,-0.0006142531126082924,0.00012547063440027683,0.0005551443000538122,0.0015559324841995152,-0.11523167514478042,0.00034862928939988615,-0.0004389041435695453,0.0017333627203291605,-0.016822473589271247,0.012931755482008716,0.00019364227475122546,0.001159510665118362,-0.6580319749030358,0.00012712879272425343,-0.0005108301619914738,0.0010147251008144856,-0.015123874086455527,0.011506033622374463,0.00019364227475122546,0.001159510665118362,-0.6580319749030358,0.00012712879272425343,-0.0005108301619914738,0.0010147251008144856,-0.015123874086455527,0.011506033622374463,-0.0005318754409045326,0.0005221782418818345,-1.681876332607791,-0.00037145315167397015,-0.0009535289698156026,-0.00013481164293709571,-0.004684630850409709,0.0010235368470569196,0.0004566899095771619,0.0015426404344389855,-0.24106306451013315,0.0002753852266317851,-0.0005290497557994461,0.001607190030364215,-0.017332235213930583,0.012721200509162834,9.51878842745751e-05,0.0011544804893611818,-0.8326401400678416,6.228016120359662e-05,-0.0006136010893595601,0.000897484921106012,-0.015322976405919212,0.01126322810884059,9.51878842745751e-05,0.0011544804893611818,-0.8326401400678416,6.228016120359662e-05,-0.0006136010893595601,0.000897484921106012,-0.015322976405919212,0.01126322810884059
Belgium,BEL,-0.0001409040890771455,0.002442028403391946,0.015882610221388996,-9.968832292644192e-06,-0.0013214562316217597,0.0009412922560059699,-0.03848265501464673,0.04121395601947741,-5.658557303762743e-05,0.0013043404995364291,0.6135848126015586,0.0,-0.0005752420851302825,0.0003937893817106554,-0.024262203485173012,0.026447700553739982,-5.658557303762743e-05,0.0013043404995364291,0.6135848126015586,0.0,-0.0005752420851302825,0.0003937893817106554,-0.024262203485173012,0.026447700553739982,0.00019352750369519377,0.0006231094849431157,0.5883751712995967,8.530620563552311e-05,-0.000277462429352878,0.0007401934679527333,-0.003635978972564992,0.004494287487862514,0.011586192642179418,0.02633186017243233,0.11590286322418422,0.011236230878358688,-0.012536158991744043,0.03524959747579934,-0.12187092709592932,0.1688581879823188,5.2623414618048235e-05,0.0024672441871362804,0.44421807403586144,3.856226329715864e-06,-0.0010949698657873725,0.0011694820536290226,-0.035287245572644364,0.04455689015395578,0.00013694193065756635,0.0014092323433109524,1.164927392212306,3.959967846481876e-05,-0.0005078056871383333,0.000773433739861538,-0.027811838139299633,0.029790634688218354,0.00013694193065756635,0.0014092323433109524,1.164927392212306,3.959967846481876e-05,-0.0005078056871383333,0.000773433739861538,-0.027811838139299633,0.029790634688218354,0.011779720145874611,0.026775125031601208,0.11619093357504341,0.011426020863451718,-0.012738814535051098,0.035829503959311775,-0.12493620071354612,0.1731131325285911,0.011638816056797466,0.026594491639888158,0.1326921011677526,0.011259795166196946,-0.012530784891329666,0.03531643399516993,-0.138148720411476,0.18500686988784917,0.011723134572836984,0.026695538261220716,0.12011436286275418,0.011382443832810177,-0.01267580092162737,0.03560760112417705,-0.1331960882444517,0.17928754490741122,0.011723134572836984,0.026695538261220716,0.12011436286275418,0.011382443832810177,-0.01267580092162737,0.03560760112417705,-0.1331960882444517,0.17928754490741122
