,ATA,CHL,ARG,SGS,FLK,ATF,NZL,AUS,URY,ZAF,BRA,LSO,NAM,PRY,SWZ,BWA,MOZ,MDG,BOL,ZWE,NCL,COK,FRA,MUS,VUT,PER,PYF,AGO,ZMB,FJI,MWI,WSM,COD,COM,TZA,PNG,SLB,IDN,TLS,ECU,COG,BDI,KEN,COL,GAB,RWA,UGA,SOM,STP,VEN,GUY,GNQ,MYS,KIR,SUR,CMR,CAF,SSD,ETH,BRN,LBR,CIV,NGA,GHA,PHL,TGO,BEN,LKA,THA,PAN,SLE,GIN,TCD,IND,CRI,SDN,VNM,TTO,MLI,BFA,MMR,KHM,NIC,GNB,DJI,NER,SEN,ERI,YEM,SLV,HND,VCT,GMB,GTM,LAO,MEX,CPV,MRT,BLZ,SAU,OMN,JAM,VIR,HTI,DOM,PRI,CHN,USA,DZA,CYM,LBY,CUB,MAR,ESH,BIR,BGD,BHS,EGY,HKG,TWN,ARE,PAK,QAT,IRN,JPN,NPL,BTN,ESP,KWT,JOR,IRQ,AFG,ISR,TUN,PSE,PRT,SYR,LBN,KOR,CYP,GRC,CYN,SGR,TKM,TUR,ITA,TJK,UZB,PRK,AZE,ARM,KGZ,ALB,KAZ,MKD,BGR,GEO,RUS,CAN,MNG,MNE,XKX,BIH,SRB,HRV,ROU,UKR,SVN,MDA,BAY,CHE,HUN,AUT,DEU,SVK,CZE,POL,BEL,LUX,GBR,NLD,IRL,BLR,LTU,DNK,SWE,LVA,EST,NOR,GRL,ALA,FIN,FRO,ISL
53,0.0,0.03775343,0.292835,0.0,0.0022249776,0.0011635999,0.010555174,-0.08586497,0.018326957,-0.083126776,0.08569669,-0.003484181,-0.037751917,0.07129892,-0.0026303777,-0.05330576,-0.08066352,-0.03758094,-0.04882983,-0.1667215,0.00047353335,0.0,-0.06537177,0.0,0.0,0.051690407,0.0,-0.035059184,-0.13886106,0.010183984,-0.010738344,0.0,0.2080014,0.0,0.1796337,0.047045175,0.0,0.49264503,9.533539e-05,0.007465204,0.014021623,0.00090448215,-0.007540792,0.034044627,0.025097333,0.0004610709,-0.0220033,-0.01089267,0.0,0.0073685255,-0.0015224563,0.0015195474,0.035628192,0.0,0.007906259,0.019230165,0.087076455,-0.07380332,0.016282497,0.0017466855,0.0021977245,-0.06250508,-0.04643459,-0.077663966,0.04327009,-0.018280244,-0.04260723,-0.012067614,-0.100740485,0.009921378,0.00042167373,-0.011440622,-0.019875044,0.028722491,0.004203657,-0.011953619,-0.01578702,-0.00063199556,-0.04173559,-0.04691327,0.04607194,-0.022060016,0.0041320375,-0.013280913,6.6574553e-06,0.007183644,-0.0040355665,0.0046772333,0.0006436121,0.001642079,-0.0024957808,0.0,0.0,0.002295023,-0.0094721485,-0.029955177,0.0,0.0029663763,0.0011852254,-6.526634e-05,-0.0016390032,0.0058600586,0.0,0.03990435,0.006632097,0.0055009546,0.256842,0.85438174,-0.012322505,0.0,-0.0034811096,0.038667053,-0.015136138,5.3035856e-06,0.0,0.006772199,0.0,7.073676e-06,-0.00096895103,0.00035410793,-0.00021452465,-0.00041246254,6.0813738e-05,0.012592397,0.053681407,0.018327959,0.0022719237,-0.004384897,8.0116086e-05,-0.00034596035,0.0026128467,0.0048931167,0.00027733977,-0.0014448547,2.571524e-05,0.004964778,-0.0028551347,-0.00023682666,0.017937409,-0.00021276549,0.008522519,-0.0003463991,-1.1517176e-08,0.0058767875,0.039520837,-0.018695498,0.00516742,0.008874227,0.016809598,0.005000816,0.0011380342,0.022189448,0.003906364,0.13176014,0.003012177,0.0072519043,0.0013267064,0.8865693,0.30937862,-0.0077270814,0.003858875,0.0026690273,0.008521263,0.013432811,0.009093771,0.009434021,0.048610013,0.0009210289,-0.0005893594,1.2353154e-06,0.0020766638,0.016588533,0.0036406014,0.005235321,0.006291968,0.0033201713,-0.007083039,0.0010749784,0.0,0.011173554,0.0010035689,0.0020859735,-0.0043380368,0.0024016555,-0.004831756,0.025209911,0.0045667356,0.0049629724,0.015079455,0.006380214,0.0012822951,0.021020282,0.0,0.0016230518
54,0.0,0.014296235,0.014450117,0.0,0.0015382419,0.0009171162,0.030504324,0.19534428,0.018763253,0.035242576,0.20800486,0.0010600102,0.04656257,0.008153967,0.00086434756,0.111731835,0.22224681,0.0049065296,0.07532822,0.09403665,-0.0026721423,0.0,0.035960365,0.0,0.0,0.07633726,0.0,0.008957772,0.12511416,0.0033129205,0.026062636,0.0,0.20855998,0.0,0.109961316,0.07210918,0.0,0.50543,0.0087033,0.041102175,0.03239347,0.0029101735,0.107849225,0.17495368,0.029588655,0.0003336085,-0.070559844,0.05401412,0.0,0.14645053,0.013174938,0.0022979572,0.052796137,0.0,0.014961377,0.023171743,0.0061875256,0.024592374,0.069150396,0.0013857167,0.00934304,0.008199334,0.06557987,0.041612525,0.13742669,0.0004333165,0.0028262348,0.0036678475,0.24621151,0.031990282,0.00067502353,0.012215771,-0.08466405,0.2709228,0.01421685,-0.021521812,0.07000201,0.0015687923,-0.026054086,-0.0036892502,0.085550584,0.0397725,0.022159275,0.001397458,0.00044158948,-0.0030045246,0.0326818,-0.0035327973,0.0018734086,0.0034551488,0.021381844,0.0,0.0,0.007058738,0.014002677,-0.053452175,0.0,-0.010738558,0.0046026274,0.0007712612,-0.00084741344,0.0019629323,0.0,0.004472653,0.02104659,0.011295158,0.2702599,0.34474343,-0.010705805,0.0,0.0041673803,-0.016605174,-0.013252702,5.844512e-06,0.0,0.043932915,0.0,-0.00093091576,0.0014786784,0.007688622,-0.00012410172,-0.01276291,7.1406044e-05,0.0050234594,0.058497574,0.029609717,0.007174157,0.007102537,3.3458895e-05,0.00011293972,0.002611714,-0.0047120466,-0.0013547943,-0.0040446566,-3.135596e-05,-0.00012993824,-0.0003653196,0.00017612297,0.01707453,0.0009601889,-0.0029204288,0.00032345948,-1.0661821e-08,-0.0065651783,0.0037288838,-0.05941471,-0.0003622785,-0.0012068889,0.009507857,-0.0043641045,-0.0012673392,0.007193759,-0.0027062094,-0.051039733,0.0010057772,0.0055283206,-0.0025306814,0.18534741,0.34266517,-0.032649253,-0.005727182,0.0008421111,0.003235548,-0.0017841723,-0.008585938,0.0238634,-0.013445731,0.0024434237,0.0033851925,7.4300124e-07,0.0022877888,0.023094013,0.0048295707,0.034250565,0.014282201,0.016437668,0.040196974,-0.0029573066,0.0,0.015120245,-0.00037322027,0.003477963,0.008775147,0.0015435843,0.007936847,-0.00069540885,-0.0045113205,-0.004701701,-0.014345098,-0.0013252358,0.00019746005,-0.014945057,0.0,0.016203267
55,0.0,0.0046481653,-0.30836552,0.0,0.00034581526,0.0005376751,0.018984267,-0.25652266,0.0015463082,-0.05072271,1.0670364,0.00084736757,0.03688335,0.03654378,0.0017767654,-0.049865156,0.13878992,0.07130755,0.18084814,0.06667739,0.0027681275,0.0,0.028325818,0.0,0.0,0.09312797,0.0,0.09204537,0.06885337,0.005866594,0.01882558,0.0,0.12151766,0.0,0.10213258,0.06754292,0.0,0.15635112,-0.0023418928,-0.0014468343,0.02281691,0.0018644696,0.1204985,0.141949,0.012803036,0.0013772885,-0.016408294,0.02232299,0.0,0.08600616,0.035753448,0.001882913,0.03314316,0.0,0.011920323,0.023367954,0.0054670926,0.037575573,0.05588342,0.003109846,0.0162328,0.058465604,0.099523164,0.027531799,0.0121668,0.011283574,0.03922812,0.02142792,0.081259586,0.033496924,0.00911037,0.005194107,-0.0062489267,-0.0020010194,0.012193089,0.06948415,0.03190604,0.005858806,-0.0148998555,0.037757117,0.07716356,0.026437916,0.0054455027,0.003953486,-0.00014621673,0.002087499,-0.008795031,0.004725521,-0.0018470624,-0.0006949312,0.01785045,0.0,0.0,0.011108222,0.02795607,0.07298427,0.0,-0.013471401,0.0026570787,0.0013145241,-0.000636674,0.0090462975,0.0,-0.02572661,0.0016830595,-0.00040582285,0.33458823,-0.18782349,0.02067432,0.0,0.00220368,0.04409371,0.03849261,1.1076348e-05,0.0,0.014192634,0.0,0.0010226853,0.00079053856,0.008498149,0.00028332454,-0.022504725,-7.872295e-05,0.00431963,0.04683162,0.010599111,0.0025377595,0.045306746,-9.450038e-05,-0.00017778533,0.0023047277,-0.0028395148,0.00024164675,0.0020710751,-9.998256e-06,-0.0014125713,0.0055464585,0.0009265305,0.0033562572,-0.0007203681,0.016236752,5.9813017e-05,-1.1522459e-08,0.006092233,0.04573764,0.0005361023,-0.00050919096,-0.006745836,0.01275667,-0.0015411144,-0.00493917,-0.0027377026,0.0013326295,0.054453477,0.0006993459,0.008416433,0.0040826253,-0.0377243,0.011808781,0.00071782706,-0.0018105312,0.00016444613,0.0049542147,-0.003676074,0.004475951,0.014058801,-0.016197477,0.0016422375,-0.000626503,6.928237e-07,0.0021202029,0.00513485,0.002693121,-0.062739834,0.0034078546,-0.010735989,-0.029683353,-0.0084555,0.0,-0.008206108,-0.007519849,-0.0030981526,0.0041140676,0.00794797,-0.024779893,0.023631804,0.0033376082,0.00016027359,0.0140490355,-0.00433596,0.0008120801,0.007219377,0.0,-0.0021912474
56,0.0,-0.0026860745,0.110550426,0.0,-0.00010655687,-0.0006850752,0.009262626,-0.52063894,0.024809126,-0.10669934,0.42688245,-0.005592396,0.03397592,-0.0065465854,-0.0037721365,0.022153702,0.020702453,0.08031389,-0.058745965,0.047947925,0.0034171094,0.0,-0.100377,0.0,0.0,0.07052173,0.0,0.11913708,-0.096847475,0.008776231,0.005640765,0.0,0.09872737,0.0,0.096140265,0.07409629,0.0,-0.098816104,-0.019658195,0.021792833,0.00557665,0.0016511882,0.03565699,0.07348551,0.017388402,0.00078121125,0.040849987,-0.006065299,0.0,0.0067256107,0.0034846286,0.0022495876,0.043151733,0.0,0.0047263233,0.038455106,-0.04507884,0.05686511,0.03616881,0.0036553855,0.015185935,0.09979064,0.07007001,0.020678101,-0.030606447,0.008067539,0.023779716,-0.0049672215,-0.14019589,0.0037970124,0.010252343,0.0053763073,0.0374336,-0.02689111,0.009296579,0.11231519,0.01313281,-0.0019745016,0.010870788,0.014360159,-0.012209491,-0.014441923,-0.006241874,0.0041467263,-0.00022363136,-0.0068604634,-0.031274255,0.0058425423,-0.001882697,-0.0030566838,-0.0044038515,0.0,0.0,0.01118009,0.019352281,0.010135042,0.0,0.0060737836,0.0024050788,0.0009163845,0.00047031444,-0.0032136112,0.0,0.005463606,-0.0319308,-0.010053625,0.1060742,0.5142037,0.00867801,0.0,0.0038732213,0.030294692,-7.37415e-05,-1.7326714e-05,0.0,0.006963983,0.0,0.000801635,0.0017209352,0.009518747,-7.834496e-05,0.02163295,-3.9580624e-05,0.016832434,0.055972196,0.010865898,0.0022350329,0.017239945,2.3123032e-06,0.00046382198,0.0028358803,0.019984623,0.0013323274,0.010506075,1.8238368e-05,0.004427897,0.00646181,0.00026606995,0.013512639,0.0013511227,-0.0008906389,0.00020101802,-1.0301921e-08,0.021574987,0.036694236,0.05363513,0.002687574,0.012805906,0.00809491,-0.0028826254,-0.0045579164,-0.00018812357,0.0018914156,-0.03534483,0.002196616,-0.00014471321,0.0035445997,0.49836856,0.14233749,0.025649244,0.002676531,0.0019365146,0.0053652143,0.0085164085,0.021141343,-0.0030910722,0.005786565,0.0010982146,-0.0024803372,7.991232e-07,-0.0001693135,0.004919804,0.0021378715,-0.06291209,0.0015636962,-0.007770398,-0.022563504,-0.0042418484,0.0,-0.004171796,-0.00044814925,-0.0016225339,0.014191834,-0.00062923366,-0.023184929,0.029888168,0.0037516851,0.006307775,0.03379611,0.004664299,0.000409969,0.02603701,0.0,0.007979117
57,0.0,0.013043176,-0.0111629125,0.0,0.0013275885,-5.3125972e-05,0.022786202,0.22686443,0.035457492,0.1333907,0.44602105,0.005853218,0.009338656,-0.036217235,0.0009883518,0.026592858,-0.09337336,0.038486566,-0.064993404,-0.018427169,0.0027609558,0.0,-0.08969619,0.0,0.0,0.0630935,0.0,0.028146751,-0.05815194,0.006103025,-0.013517733,0.0,0.10824122,0.0,0.18061996,0.052608438,0.0,0.37708658,-0.017127631,0.02964861,0.024238516,0.002220168,0.082416564,0.059303507,0.017336318,-0.0009847777,0.07929373,-0.018848162,0.0,-0.053329363,0.032625586,0.0020273312,0.047211654,0.0,0.0133669935,-0.0017735804,0.021613153,0.026501585,0.099305674,0.0030657696,0.008353587,0.0100326715,0.02476047,-0.012016825,0.09004072,-9.166988e-05,-0.024537874,-0.0013180488,-0.0066734864,0.0155288,0.0019804027,0.0013064389,0.022689518,0.5202403,0.011901322,0.017231766,-0.016566897,-0.0008499406,0.029749192,-0.053519275,0.034671385,0.005076751,-0.0013364395,-0.0014463508,-0.00014258547,0.020438451,-0.03142813,0.0043562977,-0.002363083,-0.00032434476,-0.013682238,0.0,0.0,-0.0074078715,0.0041160155,-0.18942294,0.0,0.03351007,-0.0026407805,0.00084235164,0.0021465728,-0.0051590404,0.0,-0.002951013,0.0014795,0.013748722,0.45937362,0.39695328,-0.010032909,0.0,0.00019439978,-0.06447824,-0.0066760373,3.4928205e-06,0.0,-0.0015952463,0.0,0.00087491336,0.002299752,0.010803101,4.3992724e-05,0.03767826,3.712343e-05,0.024751477,0.056473684,0.011180933,0.0012501134,0.018529745,4.916712e-05,0.00055775774,0.0024264557,0.009043039,0.0012272304,-0.0003783355,8.322243e-05,0.008790372,0.0067953337,0.00025249078,0.026938623,0.00046944479,0.014546767,2.0615724e-05,-9.887672e-09,0.00039123162,0.009964604,0.04460255,0.003537758,0.009330095,0.005572603,0.003676059,0.0056040897,0.012854891,0.0013436107,-0.07324568,0.0008795066,-0.0070978394,0.00014612773,0.8366799,0.19350803,0.058795538,0.005235437,0.0022393253,0.004285478,0.015890483,0.016587028,0.005188418,-0.009202815,-0.00047115792,-0.0024583908,1.1262456e-06,0.0015022589,-0.0031448903,0.0013813603,0.01251871,-0.0010989654,0.003078522,0.020627307,0.0059859348,0.0,0.017318653,0.008797262,0.0017133104,0.021956721,0.000505538,0.018531576,-0.0021347748,0.0008635831,0.002236771,-0.019870033,0.0025262753,-4.7531772e-05,-0.0016368589,0.0,0.0050965706
58,0.0,0.03331292,0.06305547,0.0,0.0033972666,0.0005668733,0.02973344,0.56969476,0.012734294,0.11277712,0.58445156,0.016790947,0.015178525,0.02226753,0.0040380405,-0.0140459575,0.05937275,0.009958556,0.032857973,0.032981507,0.0047235778,0.0,0.029887838,0.0,0.0,0.06387384,0.0,0.0896459,0.04044915,-0.0067968806,0.003628712,0.0,0.1880135,0.0,0.023792021,0.07296695,0.0,0.49355948,-0.00576176,0.008909072,0.017239962,0.0013822172,0.023292307,0.07239469,0.0148800835,0.0020193523,0.014131549,0.005394957,0.0,0.14208664,-0.0041179173,0.0016026483,0.047048103,0.0,0.023180824,0.0221835,-0.011033093,-0.009512612,-0.07367791,0.0032472373,0.009404271,0.022890922,-0.026562816,0.021411555,0.021522842,-0.007106781,-0.016364682,0.054411992,0.11439378,0.01798911,0.0038739678,0.0071929535,-0.014562944,0.2763626,0.01025847,-0.089609,0.07029572,0.0053953268,-0.033418052,-0.028554155,0.014864775,0.026172644,0.023804488,0.0013514791,-0.0005261388,-0.0057177283,0.033273373,-0.004418454,0.0060705524,0.00927777,0.035909627,0.0,0.0,0.022269974,0.02116294,0.01656408,0.0,-0.005277132,0.007354935,0.0008009909,-0.0013323405,0.013794972,0.0,0.023870453,0.04902924,0.0049857288,0.39673316,0.1579738,-0.02440256,0.0,-0.008143501,0.031665355,-0.0071762362,3.244517e-05,0.0,0.005979496,0.0,-0.0011229274,-0.00041753982,0.01572037,0.00023796594,-0.02185928,-7.490217e-05,-0.031177403,0.04924159,0.009328917,0.0043692146,0.022916099,3.6905683e-05,-0.00051090616,-0.0020376993,-0.0042827777,-0.0013676462,-0.009436666,-7.529578e-05,0.01045315,-0.0024117914,9.318448e-05,0.01530103,0.00022297772,-0.014053722,-0.00015936555,-1.0590253e-08,-0.010651723,-0.039616983,-0.012522173,0.00087386684,-0.007288765,0.010736036,0.00021012356,0.0003993555,-0.007993974,-0.0046156864,-0.08531327,-0.0032298784,-0.007605867,0.0045972015,0.69022965,0.12005901,0.034408696,-0.002512779,-0.002759586,0.00220973,-0.0052569,-0.0070200576,-0.00050895306,0.040591862,0.001895461,0.004037476,1.5368548e-07,0.00057459756,-0.010307873,-7.73238e-05,0.0414565,0.005855102,0.013993037,0.057798054,0.0033620321,0.0,-0.0047253096,0.0032706854,-0.00070265454,0.014121587,0.006185157,0.020991089,0.017867595,0.0050774836,0.005911999,-0.0017923455,0.00021989175,0.0014328645,0.016075864,0.0,-0.0026799443
59,0.0,0.0071028345,-0.4395729,0.0,1.5864422e-05,0.0007749742,0.017478636,0.35700828,-0.01225675,0.16172244,0.8090351,0.013972143,-0.008630849,-0.067545995,0.001771293,0.053334594,0.16421591,0.07227974,-0.05245725,0.08882016,-0.006001232,0.0,-0.0186435,0.0,0.0,0.028897256,0.0,0.05704788,0.12754363,0.005058267,0.010142247,0.0,0.13240413,0.0,-0.086429924,0.049712945,0.0,0.2912986,0.015054973,0.020694653,0.023229992,-0.0010128448,0.07061533,0.08883636,0.018556306,0.0063760392,0.020297516,0.04067286,0.0,0.06387307,-0.009107155,0.0036500199,0.03523324,0.0,0.0066198874,0.03511983,-0.12432681,-0.09388538,-0.015019819,0.0020307975,0.016347256,0.054431453,0.049447443,0.027899984,0.018364888,0.008121283,0.024567356,0.011205718,0.19686966,0.022692477,0.011512392,0.00075926055,0.029375268,0.19469132,0.007129227,-0.020232568,0.067779504,-0.001277564,0.022952924,0.04223476,0.15947549,0.054070517,0.015048419,0.010287797,-0.000107185755,-0.0032496555,0.08121005,0.0018849572,0.00086350297,0.004296018,0.008953519,0.0,0.0,0.007146608,0.046915133,0.0848391,0.0,-0.0011346085,0.001859264,0.00082129193,9.4343995e-05,0.0004225054,0.0,0.0055430136,0.020655278,-0.007046123,0.33881918,-0.19916645,-0.01429943,0.0,0.0019875644,0.058343645,-0.0075729196,1.3044706e-05,0.0,0.013636368,0.0,0.00071378035,0.0058546215,0.007716219,0.00047543668,0.038239125,8.812203e-05,0.0065396437,0.039412435,0.00068889576,0.003955055,-0.035057686,3.142861e-05,0.00022228157,-0.0006626445,-0.0032690691,-0.00028377865,-0.010490416,4.3861957e-05,-0.0075917733,-0.0051649422,-0.0007057655,-0.004008647,-0.00022837087,-0.0026151745,5.353672e-05,-1.1475439e-08,-0.0021789141,-0.016471928,-0.0728809,0.0011087537,0.0027689293,-0.005980603,-0.0014465639,-0.003526004,-6.6470224e-05,-0.0050158524,-0.0058599245,-0.0013353148,0.00283128,-0.0009504612,0.5516003,0.32099694,-0.03052404,-0.004675093,-0.0027653442,-0.013638013,-0.013301308,-0.033351503,-0.038264737,0.0009273607,0.00066151714,-0.0041032853,6.012851e-07,0.002801225,-0.031788565,0.0022653905,0.00037967224,-0.006022954,-0.005349293,-0.027533257,-0.003621345,0.0,0.0124943005,0.0014259637,0.011276611,-0.0036512115,0.0038707145,0.0044024168,0.024405496,0.0035284122,0.0041804826,0.015619972,-0.0075267144,0.0013457941,0.019647613,0.0,0.00028967042
60,0.0,0.021208173,0.13522327,0.0,8.135885e-05,0.0,-0.0019537879,0.09066836,0.01461821,0.092920944,0.2676943,0.0016125725,0.034002576,0.018603157,0.0011727958,0.023488542,0.066382214,0.022561766,0.0923015,0.025416462,0.0,0.0,0.006023086,0.0,0.0,0.08605097,0.0,0.086169355,0.051500853,0.0,0.008770582,0.0,0.012152068,0.0,0.035285775,0.016591037,0.00074973033,0.03129184,-0.00034086301,-0.00013140759,-0.0010935885,0.00041140275,0.019322133,-0.00023972642,-0.0071445517,0.00023493277,0.020916037,0.015566219,0.0,0.045954052,0.023912918,0.0008719241,-0.0067717806,0.0,0.011987087,0.008177302,0.0308028,0.013320262,0.03482626,1.18004355e-05,0.004571855,0.027720574,0.021783685,0.02718312,-0.0022159505,0.005841312,0.0056533646,0.0027022115,-0.0026109447,-0.0041995025,-0.00032606022,0.0055100163,0.01123698,0.014684732,0.00038474664,0.005053285,0.006069062,0.00061361544,0.010609786,0.011502988,0.0014958525,0.0013742524,0.0072151963,0.00046788203,-0.0002090084,0.008367134,0.0047877724,0.002184912,0.0032960353,0.0010225323,-0.0022760993,0.0,0.00017731951,-0.0005475401,-0.00028091282,0.036073152,0.0,0.008896315,-0.0013905228,0.0030800109,7.7673365e-05,0.00035808687,0.0,0.0007716592,-0.00016397833,0.00036187033,0.09611242,0.38784108,0.022552447,0.0,0.0037212865,0.0051067844,0.01616955,-5.05718e-08,7.8069455e-08,0.0046178214,5.2382282e-05,0.0035435199,0.0,-0.000100332654,0.00013127226,0.0012173399,2.0213454e-05,0.019830832,0.00879972,0.0012311892,-0.00089055253,0.021600557,1.2122323e-05,0.00087060826,0.0021774683,-0.001098253,0.0012481086,0.0028143243,0.00035632076,0.0025295606,0.0028251975,0.0008113563,0.016497638,0.00010732649,0.0038916927,2.0839796e-05,5.288014e-05,0.002306489,0.015463342,0.008691073,0.002980797,0.005747371,0.008001334,0.0034636075,0.0016742427,0.003322203,0.00033760225,0.13160494,0.0011875157,0.0055970564,0.004375399,0.426195,0.28014293,0.067000255,0.00051344355,0.00060561416,0.0010873667,0.0029404091,0.00043909115,0.008872956,0.012002219,-0.0005713296,0.0018133238,0.00028190567,-0.00016339966,0.0012660935,-0.00045767587,0.0057225884,0.00021391785,0.0013220296,0.012261613,-0.00046274718,-3.684761e-05,-0.0017240304,0.00048377155,-0.0017485248,0.0033646214,0.0011115242,0.0017578526,0.039678875,0.0022213773,0.0011189013,0.020065684,7.3490876e-09,0.0,0.010275187,0.0,5.3721415e-05
61,0.0,0.04513367,0.16114274,0.0,0.00020327326,0.0,0.01231146,0.117194116,0.030925566,0.04305968,-0.21741264,0.0014590704,0.015820762,0.0039936136,0.00087224913,0.014365133,0.066358835,0.025794607,0.045013268,0.032939024,0.0,0.0,0.028848745,0.0,0.0,0.05079682,0.0,0.07462198,0.058532868,0.0,0.0068860045,0.0,0.039980743,0.0,0.04628931,0.014574998,0.0004577428,-0.058854043,-0.00018171161,-0.0007464102,0.0038100542,0.0018600179,0.017477721,-0.062396705,0.0017157892,0.002057148,0.013169106,0.009074384,0.0,-0.019048128,-0.01779498,0.0012098469,-0.012339726,0.0,-0.010820376,0.011945235,0.0133492295,0.005077229,0.04539099,-0.00018461635,0.0067671915,0.023953563,0.015176263,0.015832648,-0.0014506822,0.003654235,0.0037011066,-0.00082812225,0.014505298,-0.0062700626,0.002756636,0.004151806,0.0043403194,0.06998105,-0.0038119082,0.0061143218,-0.0090591395,0.00039317313,0.0060639186,0.012590857,-0.007050774,-0.006887592,-0.0035512035,-0.00025729227,0.0002606584,0.009037713,-0.0021769349,0.0057573323,0.0064784903,-0.0002837139,-3.059497e-05,0.0,-0.00011808836,0.002188998,0.0009904112,0.029377341,0.0,0.0016293059,-0.0003187388,0.00075192784,0.00056234055,0.0001940505,0.0,-0.000645851,-0.0018433159,-0.00018458313,0.24900042,0.4927849,0.015153637,0.0,0.0031263358,0.003647987,0.012221104,6.776838e-08,6.4830714e-09,-0.00012137056,3.0276218e-05,0.0008603297,0.0,0.0004531048,-4.6988054e-05,0.0049004657,9.804683e-06,-0.0036055103,0.02542173,0.004779494,0.00038705344,0.028968528,-1.5520605e-05,0.0005665459,-0.0006116586,0.005184168,0.000915267,0.0013985496,0.00027366326,0.0015022408,0.0018490882,0.0006428301,0.007609377,0.00016873925,0.009225047,8.805312e-05,2.8263306e-05,-0.00075850764,0.016733782,0.017177459,0.003040604,-0.0022546793,0.009406525,-0.0014806903,0.00022236322,-0.001202909,0.003386643,0.0041628536,0.0023200128,0.0068229972,-0.0041558906,0.19773729,0.28007567,0.062906004,0.0020798766,0.001708402,0.008526168,0.0063188877,0.007212289,0.01990801,0.008788554,0.0023678353,0.00077019364,-8.586245e-05,0.0015522367,0.0072267056,0.0036739672,0.021255312,0.0024200585,0.00088846096,0.00398141,0.0026050394,0.00016910453,0.016786203,0.0018176046,0.0034682604,-0.0007752162,-0.0010604664,-0.00029602618,-0.006346388,-0.00066939683,-0.0006058736,0.006179195,-8.5826457e-10,0.0,-0.007615606,0.0,5.797714e-05
62,0.0,0.03166038,0.1882787,0.0,0.00026755725,0.0,0.00071870536,0.16076832,0.019144237,0.035520427,-0.5410701,0.0009148023,0.022469997,0.030103166,-0.00023910937,0.013667644,0.0045431303,0.045929898,0.035900388,0.015731435,0.0,0.0,-0.043137543,0.0,0.0,0.019677533,0.0,0.044730093,0.021033186,0.0,0.0026470048,0.0,-0.016985781,0.0,0.043391116,-0.03341473,0.00045994722,-0.1274292,-8.8410736e-05,-0.017732223,-0.008395001,0.0012774899,0.014966334,-0.11907149,-0.008874493,0.0011840732,-0.0063263597,0.003509082,0.0,-0.07699914,-0.017995153,-0.0010223378,-0.004648042,0.0,-0.010067277,-0.011197654,-0.0091535915,0.0024212904,-0.017916864,5.357173e-05,-0.00591559,0.002014196,-0.00052026624,-0.0077287355,-0.0141507685,-0.0024586439,-0.0029347888,0.0045918836,-0.0029915518,-0.012714529,-0.0039479574,-0.0028638095,-0.015659112,0.07191072,-0.007241947,-0.0035192808,-0.037911884,2.3095798e-05,0.011526373,-0.004168634,0.018331056,-0.017378934,-0.014711805,0.00073912455,-0.00026589667,-0.0010268108,0.00841037,0.0018495194,-0.0023633244,-0.0026207392,-0.00483572,0.0,0.00042492917,-0.0017976741,-0.023130214,0.05412407,0.0,0.0030599926,-0.00020372632,-2.3797964e-05,-0.0004224875,-5.536069e-05,0.0,-0.0016980531,-0.002956065,-0.00032880556,0.13855863,0.27428967,0.0071114404,0.0,0.0010002989,-0.0023506125,0.0027921507,2.789956e-07,-2.7254214e-09,-0.0016697188,-1.7454444e-05,0.0015700548,0.0,-0.0010136248,-0.000101718695,0.0050813053,-8.16082e-06,-0.0055198753,0.009335979,0.004212491,-0.00049740257,-0.0075563393,1.6997463e-05,0.00015290217,0.00012078237,0.009390722,0.00016029322,0.0023089687,1.8590275e-05,-0.0013239516,0.0022141747,0.0002734753,0.0072928932,0.00019734043,0.00540641,0.000159295,-2.619917e-05,0.0012154038,0.0009956163,-0.009159535,0.000872421,-3.0043493e-05,0.008106187,-0.0030849446,-0.0017246968,0.0022795482,-0.000978034,0.08406358,0.0008902607,-0.0006605018,-0.007902959,0.3896348,0.23358127,0.008385715,-0.00082662335,-0.0002224433,-0.0031088088,-0.0016299124,-0.0035901535,-0.01752787,-0.019340392,-0.001695628,-0.0031913863,6.7719055e-05,-0.001907638,-0.0059524686,-0.005672083,-0.011663395,-0.0035275659,-0.00550384,-0.009852634,-0.0016877955,-0.00016953883,0.0013023657,0.00012854577,0.0009808908,-0.009861548,0.0005932839,0.0025547259,0.017004147,0.0019684073,0.002094856,-0.004577921,6.6903314e-09,0.0,0.019603262,0.0,-5.5667737e-05
