Country,iso,Fab_mean,Fab_std,Fab_skew,Fab_median,Fab_q17,Fab_q83,Fab_min,Fab_max
Jordan,JOR,-6.268958893359287e-05,7.570246090098322e-05,0.03252557206041826,-6.416224226261862e-05,-0.00013238527439324014,9.734299782197056e-06,-0.00028622612868736685,0.00018892206900333614
Kazakhstan,KAZ,-0.017231716107824716,0.004704396753347507,-0.11959663381431862,-0.017002219028660295,-0.021715063630508853,-0.01275164347304244,-0.033743416804656985,-0.002613841748704911
Kenya,KEN,-0.03379196586389634,0.0023870034950406495,0.004062479339366473,-0.03368912486865902,-0.036148632314716114,-0.03158417951368576,-0.04135482118884468,-0.025967068542155265
Kiribati,KIR,-4.161314882594525e-06,8.763105825307735e-07,-0.214617755873854,-4.1478958792140475e-06,-5.00978442687483e-06,-3.316805193662731e-06,-6.894598300277721e-06,-1.9664048522827215e-06
Kuwait,KWT,-1.0769082304941755e-06,1.5623985266674328e-05,-0.08787181816658632,-1.050200168442505e-06,-1.573586850201915e-05,1.3337145173234165e-05,-5.5496006151225415e-05,5.7773541193116455e-05
Kyrgyzstan,KGZ,-0.002950612624590663,0.0005936974773590803,-0.049103378955913046,-0.0029412168119016886,-0.0035147410232635977,-0.002384711617458338,-0.004725209265019655,-0.0011642475371593834
Laos,LAO,-0.009212161362959125,0.0016390437793438613,-0.02040714726551475,-0.009212508522051334,-0.010782346004574698,-0.0075891338610608525,-0.014607274767320632,-0.004197129206132888
Latvia,LVA,-0.0017694263043725904,0.00026524732977634125,0.04854132602653643,-0.0017700066590005158,-0.002008454488819672,-0.0015097966471887732,-0.002613765807660699,-0.0008809979847320317
Lebanon,LBN,-9.638852575645566e-05,5.085492124785111e-05,0.060695510714055344,-9.885149842584879e-05,-0.00014554389403286986,-4.558301524641043e-05,-0.0002484808732845336,4.1530593208201247e-05
Lesotho,LSO,-0.00045406655537832665,0.00034035185467159415,0.010692596325625565,-0.00045301881334635616,-0.0007886796534610909,-0.00014713835260761558,-0.0017061936890541314,0.0005311446142784729
Liberia,LBR,-0.0014889752848565364,0.00041143380159084324,0.01598408973200105,-0.0014954822112189532,-0.001864988062436888,-0.0010922427744769806,-0.0028654993238244053,-0.0002214614271640776
Libya,LBY,-0.00033365379758820956,0.0007206687884913607,0.0651990609754412,-0.00036798748921927437,-0.0010096593781743046,0.0003491887800741961,-0.0027267158767927883,0.0018437830064454079
Lithuania,LTU,-0.0019311543605980497,0.0003561128594842054,-0.04250367897707203,-0.001931060653969109,-0.0022576185134350873,-0.0015988104265334737,-0.0031431458783125876,-0.0007405859062969089
Luxembourg,LUX,5.791450575925323e-06,1.3131746216773012e-05,0.28225378985723715,5.348881825105987e-06,-6.579523191801269e-06,1.7804286999017007e-05,-3.342488432958163e-05,5.814029767828062e-05
Madagascar,MDG,-0.012901035444655776,0.0019969001359391504,0.06360082202308033,-0.012950149386061191,-0.014794425694753437,-0.010946873853117609,-0.020439416738236425,-0.00685209757929182
Malawi,MWI,-0.0005201696207366573,0.0005714779652041301,0.03798173416079001,-0.000531823564769983,-0.0010691152732791491,2.6092527731222383e-05,-0.0025067760531063076,0.0013806952936472896
Malaysia,MYS,0.005629652818432959,0.0029320676597779927,0.2009378051228485,0.005440954300251009,0.002890177321208144,0.00840542517109138,-0.003303328135974882,0.01567568626696301
Mali,MLI,-0.0014289154939562904,0.001294774298038633,0.06465497716055153,-0.001456603550506353,-0.002646247969496813,-0.00021908767884293333,-0.005311779194878101,0.002931578010332704
Mauritania,MRT,-0.0007506489604238611,0.0004089068505658292,-0.16856987136916798,-0.0007379008872652351,-0.0011310877196128075,-0.0003408412130993552,-0.0020230291264362334,0.0003107688224201203
Mauritius,MUS,1.7994398755343924e-05,1.230693967228347e-05,0.39923519934590884,1.703394008540571e-05,5.966879207377112e-06,3.0494058921122572e-05,-1.3249889272033235e-05,6.398075427205465e-05
Mexico,MEX,-0.06038752831713593,0.006484828997873161,0.011646030050347454,-0.060698100731065754,-0.0664821936001622,-0.054041423986718365,-0.07868651789936447,-0.039602752387130735
Moldova,MDA,-0.0008820812103884677,0.00021273984617525647,0.06052112567504124,-0.0008813410069158077,-0.0010852974223060801,-0.0006955552356637715,-0.001575439264476061,-0.00023029893130910393
Mongolia,MNG,-0.014666564958148694,0.00294935502155632,0.06385140792271007,-0.014657784309417724,-0.01749356983646861,-0.011929386398243796,-0.02377621841749668,-0.004664080246863842
Montenegro,MNE,-0.001076634643795319,0.00014717765064702456,0.1310845204272892,-0.0010790520627885314,-0.0012171668598073367,-0.0009424648154882258,-0.001627666261333704,-0.0006126182399233766
Morocco,MAR,0.003447379811267588,0.0013412822343914972,-0.008849161797959651,0.003406504036443472,0.0021851864951465756,0.004761776587945673,-0.0009210686340981723,0.007864350533017397
Mozambique,MOZ,-0.01577950928219296,0.003566807354584666,0.08118849671849712,-0.015817651680111407,-0.019060842071424427,-0.012539425165841741,-0.026664636301908493,-0.0015508628700928694
Myanmar,MMR,-0.015301160361460137,0.0029530554936666345,-0.020776264836876546,-0.015301314788122175,-0.01803993373194511,-0.012593462770747126,-0.024830199838832855,-0.004798759253971097
Namibia,NAM,-0.0018704300874930549,0.002105186404094485,0.009087308602171214,-0.0018388790141684415,-0.003878557486889968,0.00021580877544376704,-0.007152243032330513,0.004609159426556229
Nepal,NPL,-0.004662508413043231,0.0007388449961105001,0.28910421869643965,-0.004707653039955259,-0.005381857295318377,-0.003933155515220589,-0.006551685850295544,-0.0018351255049600598
Netherlands,NLD,0.0009651909229028288,0.00019428401974312242,-0.09552686561825803,0.0009698167619058342,0.0007868965788381715,0.0011503436310176364,0.0002685788540175856,0.0016010000667458003
New Zealand,NZL,-0.011281961834541178,0.0010557031292851246,0.11229126043280481,-0.011304825954721452,-0.01230305155929844,-0.010294121548507238,-0.014468013156399727,-0.007708162124999523
Nicaragua,NIC,-0.004107017838690519,0.0006712086635619191,0.050381929868866214,-0.0040848641175546645,-0.004778176346991749,-0.003466742428386536,-0.006095178109078884,-0.0019855290737466804
Niger,NER,0.0021397013687501003,0.0014027170608947046,0.0806308833892241,0.0021548229864401225,0.0008080157116312184,0.003474566218324901,-0.001843684732321024,0.0075474042388485076
Nigeria,NGA,-0.02298361930711911,0.003078026242616106,-0.12415461875707057,-0.02303189392405081,-0.02595688549033516,-0.019996049206105652,-0.03532482051917172,-0.010109631197734833
North Korea,PRK,-0.0064471091595499795,0.0004962873342903882,0.029580981047449693,-0.006445119322995185,-0.006925085258987463,-0.005983147826911459,-0.007956411800225972,-0.004913234137699366
