Country,iso,CSCC_mean,CSCC_std,CSCC_skew,CSCC_median,CSCC_q17,CSCC_q83,CSCC_min,CSCC_max
Republic of the Congo,COG,0.27602733057684253,0.1571410032609999,0.4167489743984961,0.2649661192778606,0.13244998420055137,0.41960236526465855,-0.2714982327959106,1.1908207382749367
Colombia,COL,1.6257238508371585,1.0916092218406492,0.4685023359332454,1.5563422256275856,0.6114401571204234,2.617087896307284,-2.024851920146256,8.558621000688465
Comoros,COM,0.01556264995759789,0.009118510913135024,0.5525907747590532,0.01474926118613444,0.007309566795604465,0.02376620380341441,-0.014579625421448151,0.07182412813832503
Cabo Verde,CPV,0.006869287206320545,0.004828559625889851,0.6785484425132414,0.006389068353652645,0.002443391144203987,0.011217255831182552,-0.009709771346180205,0.041163919860408786
Costa Rica,CRI,0.18539674794964447,0.12087834440199753,0.5940554195852558,0.17473104722379595,0.07490383297612571,0.29394003312531164,-0.21771525965267471,1.0151499144368121
Cuba,CUB,0.16511959729359774,0.09632595825416343,0.5089398137085073,0.1572816654503964,0.07717605754461469,0.2526719047392018,-0.14819124267711636,0.7602647764053109
Cyprus,CYP,0.03166066353649672,0.024119924137005717,0.5664772896808328,0.029979552776756818,0.009245809514636045,0.053294606072897634,-0.052998392665611564,0.20019038237144474
Czechia,CZE,-0.3344346120834505,0.32235654630814775,-0.5056539168796819,-0.31691305923174584,-0.6213311934870877,-0.03306161014972109,-3.113715570427801,0.941956169891166
Germany,DEU,-1.3611023065880843,1.7199505200565564,-0.30433564619080417,-1.3138250009067172,-2.901027780600424,0.23464315969084867,-13.373508776863321,6.3502462742541805
Djibouti,DJI,0.041540379863502445,0.02178218010119998,0.3402956704360569,0.04027863635068285,0.021781456747176502,0.06141038419112464,-0.03603148601040358,0.16764871947398852
Denmark,DNK,-0.16037980409961472,0.1488385544593638,-0.5144929932921671,-0.15212812255197744,-0.2912940262087582,-0.023056189428800555,-1.4664221003089934,0.47038694465081266
Dominican Republic,DOM,0.37576849514866767,0.22049440643567164,0.526213257138205,0.3568827749601108,0.1752864655401763,0.5752076431130012,-0.3578211846330085,1.7955266105864447
Algeria,DZA,0.7272390742017575,0.6073672206886424,0.43181905670024956,0.6933234931649626,0.15367338136460085,1.2810577751872796,-1.3655002994549827,4.465833145150764
Ecuador,ECU,0.38789043744961826,0.2842975433181555,0.5487757266790129,0.3660960478174564,0.12417768884575339,0.6448874989118173,-0.5429822568561541,2.228668108877813
Egypt,EGY,3.9042473679695666,2.444993824649567,0.4107395349401838,3.7589336294292055,1.639034436404798,6.1383420715160275,-4.8222499573079505,18.68147176947572
Eritrea,ERI,0.06775365069473718,0.03955632150798716,0.3293041098427282,0.06573041692386186,0.031323306618484356,0.1039914364067224,-0.0740490945925967,0.28802756915598776
Spain,ESP,0.7739154051300272,1.0206233453959717,0.4974018582161719,0.7139007509587085,-0.20639547609032827,1.6813752717729382,-3.421146672433762,8.190475294391936
Estonia,EST,-0.05911460447544001,0.04141112107128311,-0.8071700318167152,-0.05548329427509989,-0.09527432334301882,-0.021960904597349163,-0.5203233647726877,0.08171533159361634
Ethiopia,ETH,2.0146199828043128,1.4279284313923424,0.5357793111856739,1.903728531950657,0.7002191030148883,3.3024965475336514,-2.866870208043052,10.785232712263351
Finland,FIN,-0.4942096497227712,0.2953479515681305,-1.061051125321592,-0.46136993553007266,-0.7472506048768363,-0.23414080643457247,-4.331319697899322,0.38530202162415633
Fiji,FJI,0.013633773687766653,0.008872068876576596,0.765810236415301,0.01256262170202584,0.005675029675005537,0.0215099545729776,-0.015725523259092832,0.07528551661606524
France,FRA,-0.18750704234846516,1.520269227511784,0.06457795994722013,-0.18476192223597845,-1.6092113940868102,1.2111573125694246,-8.692477376500067,8.152825027845894
Gabon,GAB,0.10315233415102776,0.05974744815747442,0.483026205183475,0.09849027368451453,0.04872401542122931,0.15733953608901163,-0.09967385225840701,0.4700573438235788
United Kingdom,GBR,-0.9683383343840309,1.398510227370895,-0.23721694859898176,-0.9381172767477439,-2.214227282890445,0.30800054476890604,-10.123627855134744,5.8407503359364075
Georgia,GEO,-0.0018187789526022745,0.03365643509559119,0.12421386940406696,-0.002192817920611324,-0.03372866102887243,0.02903664103456245,-0.18713656698003756,0.1878175983555292
Ghana,GHA,1.1392598798358717,0.6536929646609883,0.5339908170017503,1.0781128249849878,0.5488859233008119,1.7322653182461485,-1.1679358795523627,5.018685823107293
Guinea,GIN,0.5475981824198064,0.3098324156710548,0.42924402052335253,0.524738246506061,0.2657852212382492,0.8301234158440002,-0.5336299903868413,2.2942939988059567
Gambia,GMB,0.06626117769823796,0.0386793178855862,0.5257308727257086,0.06260888389199573,0.030876304963897445,0.10192207426452797,-0.06350281376763764,0.2992000435709422
Guinea-Bissau,GNB,0.05511149605580654,0.030939994191777287,0.4650372749430312,0.05241096314136842,0.026916758861446496,0.08363116557799592,-0.050216662720772465,0.2331867146549841
Equatorial Guinea,GNQ,0.08935605976612897,0.05341441670766923,0.5387159077693764,0.08478927725395097,0.04064096841924086,0.1377827104844268,-0.08952822212164191,0.4230873599561034
Greece,GRC,0.2150815310510133,0.26326664517042625,0.5618871277018499,0.1966768480434044,-0.034864795534578,0.44775670480026586,-0.8316048407513427,2.0670681088495324
Guatemala,GTM,0.5825732005924836,0.3520628603390454,0.3702640777034828,0.5621739714656739,0.2559565896547083,0.905899303094394,-0.5973251491246738,2.5523067536297592
Guyana,GUY,0.015829339119767163,0.00872434968152645,0.44128181172755804,0.015240648899786616,0.007914227837028082,0.023707398955813377,-0.015562948314341843,0.07111887961987592
Honduras,HND,0.2843145682946318,0.16274010710717007,0.37543793355655997,0.2736381057937033,0.13484141627989485,0.43379637608641486,-0.26225844373128376,1.1922041290171308
Croatia,HRV,0.0024268653552202636,0.050731570729153845,0.11983288181687517,0.0018705180993026321,-0.046299427730871624,0.049159829723254486,-0.27028418650655056,0.28823570434279233
Haiti,HTI,0.18525512989966603,0.10895666723074499,0.5541476549017786,0.17543223838671473,0.08664775964570809,0.2833906974439296,-0.1901557933632765,0.8938196076017838
Hungary,HUN,-0.042011235248263244,0.15322168461340543,-0.040483914431184854,-0.04084919023959335,-0.18398029904092358,0.10003960480204398,-0.9824779402422497,0.7508038759244237
Indonesia,IDN,7.963958242874264,4.625339879647174,0.5101619746104705,7.600460670494996,3.750219655519523,12.142974649399779,-7.5041616495989505,37.00106602009096
India,IND,51.50974857350572,28.80305803920648,0.4101398154469057,49.535167982422756,25.259382671856358,77.74982927552978,-46.801071553429935,216.47862624241256
Ireland,IRL,-0.11470065193942079,0.10393969220277005,-0.5400108564100924,-0.10739710134152443,-0.20715942490819977,-0.0194601938440735,-1.009816312859852,0.2960566258129348
Iran,IRN,1.38076038532301,1.3936025208643172,0.37726970316868813,1.3187113636030485,0.030087506347561806,2.6548928884748824,-3.7322822860926177,9.899318571645829
Iraq,IRQ,1.5390676788481883,0.9031066702429109,0.28594404581800936,1.4962895846917923,0.7006614227862891,2.3752731659197197,-1.6469430561340055,6.375306623891622
Iceland,ISL,-0.04624909851136612,0.027824454386744902,-1.416656838681029,-0.04205248561024423,-0.06911878592119326,-0.022242954961909096,-0.4542197372045795,0.02446791195861047
Israel,ISR,0.8573393016726942,0.5979217706946157,0.4476067773192415,0.8218735752829618,0.29919223719336185,1.4021247105455727,-1.235095742848533,4.662165405386738
Italy,ITA,0.49383302738614226,1.1788669725702663,0.28398341704545993,0.45472713174308815,-0.6533662648127614,1.5686623153320858,-4.656934710550357,7.60744192967127
Jamaica,JAM,0.035940570075193225,0.02387289336476041,0.5808351827337254,0.033885953120971014,0.014002168333317301,0.05743410337164555,-0.03992196537607752,0.187374339071725
Jordan,JOR,0.29320135540401987,0.23062651406665866,0.4145064192673917,0.2813375782655242,0.07624911327134197,0.5038964760877037,-0.5058999343268595,1.720082523515063
Japan,JPN,1.2972087449668732,2.214205978387407,0.33517119481712115,1.2005250892482526,-0.8664758542942966,3.3212520158438763,-7.448553928478349,14.629593431128276
Kazakhstan,KAZ,-0.5299396833763711,0.402068958330857,-0.6421431793321998,-0.5016883996767733,-0.8869909123616877,-0.1613017219334145,-4.31964847758188,0.8977501560541421
Kenya,KEN,0.9547298195838793,0.6587839776360701,0.557912715700256,0.9034374448121845,0.3503119572198908,1.5462188686521645,-1.2870745311568677,5.083577539823234
Kyrgyzstan,KGZ,-0.05477271012013684,0.050589333761635255,-0.5340932202475488,-0.05202766864607539,-0.09936622310253197,-0.00794633969810696,-0.5148989129152693,0.15922563700471537
Cambodia,KHM,0.42299735204595507,0.23306701639526312,0.45410169884811297,0.4043227402126728,0.2110250828539366,0.6364483887214993,-0.3491943530472171,1.768741622951718
South Korea,KOR,-0.33160701595743947,1.2781332244536323,0.00042823605782270655,-0.3254913956472738,-1.5304558018999463,0.8642051639597245,-7.468726774039083,6.239628869595637
Kuwait,KWT,0.8489739456201615,0.46017298625913994,0.29349479468024886,0.8250268730316657,0.42611891920344863,1.2743842635087448,-0.7833870935028424,3.279121062071721
Laos,LAO,0.1931086838182741,0.11543310115357651,0.5012004399300127,0.18381136763857064,0.08795492941693497,0.29750068426292614,-0.1880059544746646,0.8890088188254344
Lebanon,LBN,0.045738152235029,0.07790610881337605,0.3657091921987382,0.04229724607690429,-0.030015695717331627,0.1160700658471753,-0.27093548371639453,0.5606686068128086
Liberia,LBR,0.18203936827069525,0.10753146565593831,0.5863454009621306,0.17099034920407216,0.0845616907956696,0.27986676444549,-0.1909515772005998,0.8225632667240801
Libya,LBY,0.3970681496081909,0.2629428365699531,0.4515117066710069,0.37968796089377777,0.15278868735265522,0.6368135804196932,-0.50001053375781,2.0347024832559266
Sri Lanka,LKA,0.7893143144674817,0.4441534869896733,0.48600912782412437,0.754804267492676,0.38565040474176815,1.1909575392117546,-0.6902073215833296,3.536306433932174
Lesotho,LSO,0.0038524869249159325,0.018610074365634038,0.17865932370333978,0.0036697853028264987,-0.014129359417100704,0.020788901527164286,-0.08911432023897997,0.12427896089390719
Lithuania,LTU,-0.06558037946824173,0.0518186891639839,-0.6030704644448529,-0.06224957663883902,-0.11141317860868591,-0.017847565407582706,-0.5594933298271105,0.127851242764057
Luxembourg,LUX,-0.02015820540230168,0.02759431112841145,-0.2740156376563508,-0.019516841760892193,-0.044918456384360705,0.005361005283458442,-0.20643889410809274,0.10324390582642094
Latvia,LVA,-0.04791763264469642,0.0362766871942831,-0.6664648730651999,-0.04529496417464445,-0.07987604676955144,-0.01476917752703654,-0.4128400010008491,0.08350082896166267
Morocco,MAR,0.6474172667434908,0.5555603440137235,0.5258875635830343,0.6135250886441055,0.12758190165606875,1.1439038344880428,-1.4269377072790141,4.610208306658282
Moldova,MDA,-0.00916356918916362,0.017200082471585748,-0.16347427954060356,-0.00894094853945506,-0.024724385614579625,0.006740223141977296,-0.12333876357319012,0.07369017517062112
Madagascar,MDG,0.4315049340972335,0.2886066015161954,0.5134813577763675,0.4100690953013655,0.16559117838200751,0.6925468922556774,-0.5379103905555584,2.227627975330201
Mexico,MEX,4.115577312573546,3.0529071154715246,0.4599683206943459,3.9369145096479556,1.2503665653862233,6.892753483908006,-6.057508454854046,23.353163525815578
North Macedonia,MKD,-0.01284809074042147,0.03025651848409855,-0.07310847027309661,-0.012571244784970872,-0.040176588384020905,0.014818977301207239,-0.20670811874767975,0.16154549457041598
Mali,MLI,0.7953198954965314,0.39956113084072786,0.19419217982762974,0.7795144169996748,0.43206172118710495,1.1646845519280176,-0.711390077898131,2.86134338353322
Myanmar,MMR,0.43715270118332555,0.25491181822119807,0.5313483576591208,0.41527709059676554,0.20591884508028566,0.667473033445748,-0.396313720708596,2.004394916747165
Montenegro,MNE,-0.005975631570165525,0.006619169412726275,-0.4120382307490163,-0.005716519978815868,-0.011838347322651013,0.00023072889567999906,-0.059943759148266496,0.023325597407350147
Mongolia,MNG,-0.2638027125482391,0.14968090614668988,-1.5796243438901638,-0.2419236092462429,-0.38349596811711634,-0.137313915394565,-2.889219858028516,0.11761550933566361
Mozambique,MOZ,0.8161197088738598,0.46086608983884664,0.35404392722537115,0.7909278558184714,0.3933221385227257,1.2366157113843546,-0.8327344550611718,3.5794363098444193
Mauritania,MRT,0.18372839524251194,0.09449379398404159,0.2674589492989066,0.17875156432169237,0.09759092833681685,0.2713479980631952,-0.14870817955558813,0.6705858793194844
Mauritius,MUS,0.052524240110653146,0.03209956185559958,0.5825390886874953,0.04970733118693921,0.023304103151841383,0.0813581533582856,-0.0517866022536268,0.2643515971827383
Malawi,MWI,0.7225381465823955,0.4292898946976757,0.3658928528367581,0.6989702466757506,0.3278754405671379,1.1139052076848395,-0.8551246937752053,3.329743814468371
Malaysia,MYS,2.254685252192976,1.2920878013897867,0.4670084158158606,2.1581944860696525,1.0734450874772332,3.4295999363830023,-2.003026997182727,10.136727952143776
Namibia,NAM,0.09409832264083468,0.058304276113933885,0.34244329090498765,0.09128251666621393,0.0398265402446894,0.1476193609063746,-0.10505960535903537,0.42331366417758354
New Caledonia,NCL,0.01047401646634274,0.007123486950371724,0.5721756330667624,0.009856676182479884,0.0039036463490062265,0.016905916178605963,-0.01210534725769172,0.056564849033407964
Niger,NER,1.298586944329184,0.652041287016804,0.20856638198651015,1.2697834330448141,0.7081288752814897,1.9005345508902014,-1.1861146123699164,4.416804344742099
Nigeria,NGA,13.871648942286523,7.539175204566492,0.391506359511031,13.351106775362165,7.033707926987487,20.750209665070436,-13.52023403716056,56.379851827418285
Nicaragua,NIC,0.17502758068832502,0.0971427509623986,0.3949837626606825,0.1681426240265979,0.08629154747431918,0.26415091001412255,-0.1479128630191799,0.7161768537684444
Netherlands,NLD,-0.32483943524205167,0.41336203332213395,-0.32851476735701435,-0.3114086093404568,-0.6904854941447782,0.052951188329553985,-3.335990566522006,1.6049659253477226
Norway,NOR,-0.43621219650598236,0.28036554581610845,-0.917167164083559,-0.40806945792775184,-0.67996639516163,-0.18789706080933624,-3.8808599146862974,0.49804621179576686
Nepal,NPL,0.565177437547004,0.36480545362274974,0.48264976083746597,0.5377822026252351,0.23084797551632144,0.8960313298416778,-0.7056591531862331,2.7031324604121623
New Zealand,NZL,0.006254488445581568,0.09494117581410963,0.23234886823868955,0.004986143001463366,-0.08411673292338916,0.09193423157979241,-0.5060336076791959,0.6723758974627204
Oman,OMN,0.441996342481324,0.24149080493691139,0.3466157672628775,0.4276535634297034,0.22126846307186407,0.6634384019506695,-0.4007005787212468,1.8320104546694937
Pakistan,PAK,6.735592435180821,3.8033433407071016,0.25438609492202485,6.573048330757154,3.2180462777813057,10.254980886122107,-7.079363766491842,26.06234607270088
Panama,PAN,0.2838255284944991,0.16622694874040814,0.5486968909062135,0.26890647534193934,0.13296135179000823,0.43397230806998516,-0.26459087398506725,1.3612352611222354
Peru,PER,0.5788410286862923,0.6162334183937558,0.4799411138735559,0.5394560904775181,-0.011027857314501777,1.138664232460281,-1.684974030124949,4.497220944623439
Philippines,PHL,3.097679988137458,1.7875318631812958,0.5302349041707608,2.943140930543152,1.4772949162721918,4.7120382477902565,-2.8201026712038333,14.078530600063688
Papua New Guinea,PNG,0.19772200966272788,0.12975979526562362,0.5960228952517782,0.185766522958726,0.07937196637685866,0.3143502127113584,-0.23517325968971978,1.0279087198937524
Poland,POL,-0.5954786786219812,0.6245587309127119,-0.41083136243492613,-0.5699668505824508,-1.1540556038038698,-0.00600687899841978,-5.502781552431612,2.065655670292359
Portugal,PRT,0.1437599715929717,0.18312301686861163,0.7077190382546129,0.13006061150672205,-0.02792755363092426,0.3004087066383271,-0.6542440622736571,1.663639510624091
Paraguay,PRY,0.2883694900466396,0.199878086993336,0.699818168915445,0.26026813392209047,0.10614529692941313,0.4738366806079863,-0.36823804461149234,1.4828427423253114
Qatar,QAT,0.8147908324212689,0.442717678802975,0.36392931064005773,0.7849657307458684,0.4100408198479753,1.2241905267530777,-0.7231516553902543,3.2126344745353315
Romania,ROU,-0.13040680663618234,0.22833510590325365,-0.18262514483337283,-0.1274820302047276,-0.33733326271585745,0.08141504142284743,-1.6422679182729554,0.9542618417858056
Russia,RUS,-6.331179009447745,3.955440752378734,-0.9309265481974591,-5.932765435595515,-9.760681931755832,-2.8200576465285887,-51.38019971240189,5.885668737856774
Rwanda,RWA,0.30145331677432324,0.19901408601697304,0.40322807033878233,0.28965909367661324,0.11613133991153649,0.4828661607182323,-0.36889539883057304,1.4615435188141577
Saudi Arabia,SAU,4.163660974411004,2.209509518217686,0.23447044275931814,4.07266831299529,2.1334025873584244,6.203679635638887,-3.6513434581864015,15.84380584628169
Sudan,SDN,2.901957135647923,1.5004661662591066,0.27498382495886503,2.8224724721143906,1.5369928913432906,4.284955694355902,-2.6487776429152636,10.70080790559342
Senegal,SEN,0.538278859744661,0.3049907202419728,0.4643317368699975,0.5122942224719561,0.2578173047115464,0.821112131525057,-0.4962365534799404,2.2926831292051655
Solomon Islands,SLB,0.01840405341416486,0.010644428158807687,0.5940448698129701,0.01730303821213084,0.008812577732535016,0.028030066663770215,-0.016799713047688118,0.08468758036268682
Sierra Leone,SLE,0.18018298832398114,0.10297717303046003,0.5044806153976975,0.17086484111600836,0.08652159558655179,0.2744954619651385,-0.1693419902275961,0.7624785241684721
El Salvador,SLV,0.12037603696069936,0.07321659233934666,0.39949512955316246,0.11575551266697723,0.052531815215467514,0.18737365629824423,-0.1189471515057807,0.5365968040900002
Somaliland,SOM,0.025800691445147243,0.014097884900128463,0.45272927933918367,0.024721813332237302,0.013112281438411472,0.03852900516309575,-0.02544602308437095,0.10744734365183921
Republic of Serbia,SRB,-0.04131459784762213,0.06846645653402135,-0.22076889861958185,-0.040313199384322915,-0.10313696357543718,0.0221701767793495,-0.5047456699350844,0.2802820503528634
São Tomé and Principe,STP,0.006599630550010773,0.0037859688815162483,0.46649722032388424,0.00629873042077758,0.003137091333472621,0.010056699642854534,-0.005558487492759833,0.02869119721856501
Suriname,SUR,0.027710204124740484,0.015102801954583484,0.3975080539321114,0.026745802569601403,0.013944797404219122,0.041478640442014714,-0.024497993303035297,0.11728881604891428
Slovakia,SVK,-0.11259400036537139,0.12158584258787568,-0.42505395320685946,-0.10745314256927174,-0.2213149683977255,0.001126612155533574,-1.0862109195829754,0.39577293199455615
Slovenia,SVN,-0.04209250615773336,0.047859686362367405,-0.40969430343236973,-0.04025339113350091,-0.08486111028436664,0.002640033763289304,-0.4245351491765557,0.15698850991753333
Sweden,SWE,-0.6481397393125078,0.4439206208532259,-0.8200365955165785,-0.6075557987189406,-1.0372795476697436,-0.25065511980353783,-5.694664484491845,0.8674499229934542
eSwatini,SWZ,0.025274608117592173,0.017104788455140827,0.4205222528610838,0.024317408760670484,0.009318979589795395,0.04083164362363388,-0.032568971871523786,0.13015935531500122
Syria,SYR,0.7314544811814014,0.5743425810525025,0.39025248570248794,0.7035073456555725,0.18867840683106468,1.2577007832833127,-1.2122190628817413,4.115954365736597
Chad,TCD,0.6572176341672387,0.33917691476855943,0.2694800307920219,0.6394440529367568,0.3488405853899726,0.9701193936681703,-0.6059785576974008,2.396143077006657
Togo,TGO,0.17205080467354594,0.09739255905393525,0.49808544386307646,0.16325641616735811,0.08407576004508328,0.2608456076813196,-0.17757247261707929,0.7243990496730889
Thailand,THA,3.568830258438367,2.0094009494979663,0.5089124491862769,3.3982182079980117,1.74937279669009,5.38995857558833,-3.0410612757418294,15.82896524445033
Tajikistan,TJK,0.02109107478770459,0.06697345370847534,0.2307872982571251,0.019486617838418655,-0.04398803794199574,0.08234301771574067,-0.27816615137887396,0.39566386044507224
Turkmenistan,TKM,0.13783343273075901,0.1427411961845429,0.4132989348528255,0.13012501849907393,0.00013947774686684018,0.26794269081555355,-0.3782091138290687,1.0204210901375683
Trinidad and Tobago,TTO,0.056100905784939106,0.03371912113575008,0.6557328720959049,0.052537531808720464,0.025785433258645508,0.08608389768620545,-0.05438578954005695,0.2841471936764379
Tunisia,TUN,0.3506342677691512,0.2559442993443998,0.46667315083341904,0.33351518120863044,0.11088020930964607,0.5838336394750365,-0.48397715204028,1.8876375793564124
Turkey,TUR,0.5440087866754231,1.610885680833781,0.3109612770403947,0.49134602883462736,-1.0063959481349232,1.9979131652770197,-6.9188326544002345,10.625522787779607
United Republic of Tanzania,TZA,1.8671381932964235,1.142787082345957,0.463330766352971,1.7861187486910732,0.820126033422342,2.9025351843104406,-2.094198477201339,8.639984508155115
Uganda,UGA,1.9573917475077038,1.2008418332413389,0.4443251627557465,1.870028852480368,0.8539871695013146,3.053601303991068,-2.2160175243385085,9.029603169393907
Ukraine,UKR,-0.4037903923423756,0.4931882021977841,-0.3618443649784229,-0.3876390792545438,-0.8429808599357295,0.052246094316741966,-4.156074555272839,1.7860681770546925
Uruguay,URY,0.057290743608281666,0.05198048976479669,0.7657127924426538,0.051053366129512126,0.010046234577219008,0.1032742697548305,-0.11940244152284663,0.4273881258266694
United States of America,USA,7.404607704211984,13.012409370660503,0.29604299000239187,6.951195212417357,-5.338937734784288,19.318884833857627,-43.710790290068275,89.54008736482511
Uzbekistan,UZB,0.254734873702729,0.3320550219824438,0.342125699776083,0.24042286223268,-0.06862441183843182,0.5583633147873669,-0.9972126173261378,2.207766053970083
Saint Vincent and the Grenadines,VCT,0.00271671508446634,0.0016026585273624181,0.6453006769176728,0.0025470456482867545,0.0012791155887593485,0.0041451488172558155,-0.002561804875285914,0.01327670173723207
Venezuela,VEN,1.6054315134162296,0.9090787247295038,0.4317256585210492,1.5407922068840276,0.7747097572284487,2.4327398599849235,-1.491275504094556,7.045870656048626
Vietnam,VNM,2.119028244671544,1.269006278148888,0.5146392897827424,2.0153213373518892,0.9616412888602961,3.2631593249026363,-2.0082694833229744,9.807018274079914
Vanuatu,VUT,0.006599150756060405,0.004908839673962603,0.7816914510695857,0.006027828513856302,0.002172107295987323,0.010926680336581342,-0.009408309287239656,0.04214396407350327
Samoa,WSM,0.002371653989175566,0.0014334205073132985,0.6767547847169977,0.0022061624072646927,0.0010860443153208228,0.0036570589513491487,-0.0023019486043966745,0.011699250377723045
Yemen,YEM,0.7973658306206265,0.4709582841809557,0.3867592054098866,0.7694247004640842,0.36394014309768263,1.226801963841803,-0.835420780535216,3.583974243140599
South Africa,ZAF,1.3252778037162638,1.0947441443898294,0.43496641430634697,1.2712043238383868,0.28980557901277904,2.31847575356433,-2.4975823552205614,8.417191134485638
