Country,iso,Fab_tf_mean,Fab_tf_std,Fab_tf_skew,Fab_tf_median,Fab_tf_q17,Fab_tf_q83,Fab_tf_min,Fab_tf_max
China,CHN,0.15320542333739065,0.0791285072196805,-0.2779483150839877,0.1599588036035061,0.07688842271968842,0.22563643036741257,-0.11788681251337052,0.4001746077899933
Ivory Coast,CIV,-0.013331471520334011,0.02487983331849836,-0.9033074383412795,-0.010298896239473521,-0.03411904814757288,0.008418233154924395,-0.15312504456783294,0.054247557851867675
Cameroon,CMR,0.015312961152508544,0.015916090657565347,-0.18275268200476755,0.016670025764985084,0.0007414613737988466,0.02872838820513725,-0.04103508211375237,0.07714006419366837
Democratic Republic of the Congo,COD,0.03430438192630826,0.08419967143983245,-0.2520495573381396,0.03493244455846786,-0.03873985704490662,0.11207406701271058,-0.3287455988023758,0.28536131140289306
Republic of the Congo,COG,0.01952740469373174,0.015721293039066095,0.34176387128165325,0.01910028789387226,0.006064974485120773,0.03338587909750938,-0.02044449981721163,0.08633447476776122
Cook Islands,COK,3.958332e-06,4.499286945292288e-06,0.6215063502443693,4.59e-06,0.0,1.047e-05,0.0,1.3180000000000001e-05
Colombia,COL,0.03315132450070266,0.05462238038333572,-0.07311028322331635,0.0332289737870121,-0.014701428497701695,0.08441239018352509,-0.14748117163955687,0.21948583745456696
Comoros,COM,-2.219187e-06,2.911804713523895e-06,-1.3693622223520954,0.0,-4.54e-06,0.0,-1.072e-05,0.0
Cabo Verde,CPV,-1.324576e-06,3.022208145451177e-06,-2.588201983112946,0.0,-1.46e-06,0.0,-1.2760000000000001e-05,3.7e-07
Costa Rica,CRI,0.0025695228254829306,0.003097927767070302,0.2673710209453227,0.0022400765998405216,-1.2525025366842734e-05,0.005281310774646998,-0.010187569409954548,0.012916973681356907
Cuba,CUB,0.0016828545981500105,0.0030041015291772367,-1.3614454748974696,0.0016208776944816113,-0.00027021651893843355,0.004014424518800855,-0.019468383880901337,0.012823808429429531
Cyprus,CYP,0.00010850500550417867,0.00016473078327380948,-0.4775752554615915,0.00011826000000000001,-6.08e-06,0.00022239000000000002,-0.0007911078620897233,0.0008317063966624439
