model,year,ATA,CHL,ARG,SGS,FLK,ATF,NZL,AUS,URY,ZAF,BRA,LSO,NAM,PRY,SWZ,BWA,MOZ,MDG,BOL,ZWE,NCL,COK,FRA,MUS,VUT,PER,PYF,AGO,ZMB,FJI,MWI,WSM,COD,COM,TZA,PNG,SLB,IDN,TLS,ECU,COG,BDI,KEN,COL,GAB,RWA,UGA,SOM,STP,VEN,GUY,GNQ,MYS,KIR,SUR,CMR,CAF,SSD,ETH,BRN,LBR,CIV,NGA,GHA,PHL,TGO,BEN,LKA,THA,PAN,SLE,GIN,TCD,IND,CRI,SDN,VNM,TTO,MLI,BFA,MMR,KHM,NIC,GNB,DJI,NER,SEN,ERI,YEM,SLV,HND,VCT,GMB,GTM,LAO,MEX,CPV,MRT,BLZ,SAU,OMN,JAM,VIR,HTI,DOM,PRI,CHN,USA,DZA,CYM,LBY,CUB,MAR,ESH,BIR,BGD,BHS,EGY,HKG,TWN,ARE,PAK,QAT,IRN,JPN,NPL,BTN,ESP,KWT,JOR,IRQ,AFG,ISR,TUN,PSE,PRT,SYR,LBN,KOR,CYP,GRC,CYN,SGR,TKM,TUR,ITA,TJK,UZB,PRK,AZE,ARM,KGZ,ALB,KAZ,MKD,BGR,GEO,RUS,CAN,MNG,MNE,XKX,BIH,SRB,HRV,ROU,UKR,SVN,MDA,BAY,CHE,HUN,AUT,DEU,SVK,CZE,POL,BEL,LUX,GBR,NLD,IRL,BLR,LTU,DNK,SWE,LVA,EST,NOR,GRL,ALA,FIN,FRO,ISL
4,2018.0,0.0,670.7717,491.33908,7.3995376,-5.0219336,-4.1778016,265.57373,-8424.518,221.81148,-1217.6605,27567.164,2.3604093,437.4516,1129.8583,42.08106,168.2632,557.5735,467.76392,4069.1523,-122.40282,78.68875,0.0,-194.12196,8.504868,7.0586996,3255.709,0.0,1420.8552,1236.8124,3.4423738,147.44922,0.0,5589.732,0.0,1555.4529,1230.8937,71.30584,6142.8037,-77.58723,146.99037,866.08496,16.820896,1035.1572,4823.7354,683.07153,7.9767747,536.5838,-43.723663,0.0,3515.4932,789.5984,95.86156,1319.742,0.0,510.8444,1125.2058,1649.2872,912.11414,1420.4691,24.524046,481.4242,1094.492,1921.6583,627.1063,850.3701,102.48726,228.92834,113.818344,1454.1093,288.45615,312.8257,431.2468,258.3678,2690.3972,213.39958,1556.5311,985.63074,9.864711,682.108,572.64105,2108.1936,655.102,580.22156,39.591198,4.847772,383.66202,199.64102,158.9814,26.856941,52.616993,418.43054,0.0,8.179935,625.4811,1068.9076,4314.599,0.0,72.23809,115.14565,27.310228,-14.984853,14.153298,0.0,14.791631,48.91127,28.911537,11593.904,13304.439,818.972,0.0,213.19759,481.2124,860.1828,-6.0837736,-0.004980011,327.98828,20.116945,5.2031083,0.0,141.6887,0.87401927,-776.1582,-0.5893987,1026.9048,642.8059,384.10104,94.56888,-12.393059,13.758801,-2.5318024,60.460228,233.44153,30.39575,155.73819,5.1324425,-21.827147,92.32922,9.374071,169.67946,-11.749185,539.063,-5.4606776,0.041003242,111.3202,703.6492,170.96281,-8.8953705,25.295923,251.6213,25.97225,-7.928605,3.272524,20.867914,135.42957,5.7882323,280.93954,127.26802,3785.7734,4313.68,667.41675,24.848694,15.704405,93.75891,141.75452,102.497055,256.97986,1195.9949,55.14687,20.3012,0.1182542,-1.5942996,19.890722,30.802471,-278.01996,72.73271,80.47886,466.739,-7.1746707,1.6576327,-224.91685,-33.879856,-45.85014,502.41495,352.93265,-26.090487,278.79025,143.27458,45.22541,449.26367,15.775645,0.0,236.91216,0.0,46.081604
4,2019.0,0.0,-484.55762,2852.4985,-10.336388,4.605381,5.0247045,414.28906,-10754.737,722.65924,-2090.8262,10400.59,-12.450367,253.94688,44.654034,-98.94549,-498.21786,724.95667,854.0445,-285.28604,300.881,-88.33296,0.0,358.87253,4.0155883,10.137687,2079.0571,0.0,1890.3584,66.970474,22.30436,293.6984,0.0,6187.3687,0.0,1448.8362,1790.994,-16.553293,5011.2827,-27.538551,391.73056,985.9304,-7.3608418,988.98285,2337.9358,821.91376,-15.598491,914.7315,334.19058,0.0,950.21924,28.085491,80.57025,1164.2802,0.0,371.29694,1337.7266,1301.6553,1266.7389,1705.4786,34.439697,334.024,1465.099,1807.5438,728.0763,300.6783,108.70509,241.23056,-19.91404,-691.3755,234.886,224.20317,532.688,525.7633,2246.411,150.11769,1740.1543,742.3572,-7.060426,1216.2023,594.48816,1155.4502,79.21208,189.67972,45.963085,4.7255845,274.0963,66.30354,115.246445,37.294834,54.99466,20.63007,0.0,6.5062227,383.60257,19.8223,279.18893,0.0,80.47957,57.126522,41.80723,37.39758,16.678406,0.0,16.752089,-79.57029,29.14229,9628.622,11546.091,-37.482285,0.0,353.3639,172.25786,-360.24728,0.16681002,0.00121264,192.74089,11.927794,57.044666,0.0,83.110344,-2.2155776,1094.6088,0.91193026,19.223272,997.09784,288.51984,70.599266,123.86332,-18.002731,13.876037,-36.480583,139.25099,19.273233,134.58824,1.6413721,42.970364,74.97014,11.339903,274.8403,9.191926,-272.9863,8.612811,0.04952158,92.632286,1747.541,55.268616,85.83422,185.05751,281.92563,-8.341605,-20.520294,12.63527,36.717953,-19.904509,-9.008459,-106.076385,119.47326,13251.002,3498.2097,694.60315,39.26283,18.084372,142.82013,80.52835,95.56197,-657.7874,-1903.227,21.609587,-163.8326,0.34790215,27.354017,-50.711346,115.54566,-87.30063,-17.033836,-50.59574,-290.3325,22.612183,2.6408055,267.2648,-7.1313643,38.6515,271.06714,-0.25809655,17.382252,463.02203,103.15302,42.449837,299.23383,-29.741362,0.0,590.99316,0.0,172.0215
4,2020.0,0.0,256.22482,-131.2,5.37587,10.409964,2.8487365,517.2645,12835.601,410.54745,3232.0361,8345.676,100.812004,41.4915,-312.62082,11.56323,400.43353,-1368.3895,188.62624,-2019.4247,153.19342,47.25589,0.0,1777.8633,0.5575012,1.1754628,1963.0608,0.0,1292.9258,1064.6282,30.064692,-52.89302,0.0,4743.914,0.0,3272.8723,947.77234,47.48794,6317.8633,-137.13052,641.48456,357.52286,117.408325,867.4198,2375.603,441.5957,104.63205,1438.1974,-274.5006,0.0,804.4726,605.9151,68.01234,1118.4938,0.0,578.87573,358.51486,1010.3032,506.12863,1443.4525,13.115793,248.84985,757.30225,364.34665,251.44754,1132.7626,-4.651894,-3.030097,274.0402,32.582226,213.27672,159.25787,252.4767,812.85895,7496.76,104.467995,192.51837,320.35052,-2.7321503,360.35858,-144.80573,548.5091,136.47017,63.02397,7.612602,-6.321437,417.45334,-0.64375097,16.903595,14.584006,106.57508,-67.63139,0.0,0.2098834,-110.92046,-240.56523,-2273.9436,0.0,120.169624,-61.423595,230.5934,60.463284,10.444313,0.0,5.0277414,-66.103195,18.781275,11578.57,6629.044,-354.01315,0.0,-563.0387,-179.05376,28.82639,-0.12659071,-0.0006400502,114.80639,4.195419,14.652512,0.0,69.99172,10.324216,710.202,-1.1285673,229.87364,819.48834,278.25882,88.96849,720.2608,-2.1261456,5.3546915,50.48826,192.5304,17.694487,-162.24997,4.5139914,231.27884,-41.46977,-1.7279882,306.9647,-7.146644,211.57637,-6.439157,0.18330273,19.389349,-1303.1527,390.9123,-18.92557,-40.82527,281.61108,143.85225,73.56382,102.69001,152.82503,340.82333,133.20926,104.88378,101.682686,9455.544,1908.2109,583.27136,85.43937,72.51522,383.6961,323.51093,338.25876,630.39545,443.64902,108.77195,-86.580154,-0.6586013,104.31748,456.52158,190.2375,998.6569,201.13582,179.14528,712.24066,60.61785,9.197583,370.12186,46.145023,61.091324,382.2486,143.44983,189.39253,174.91974,145.57425,126.268364,-297.73502,63.477478,0.0,-203.19856,0.0,-179.61552
4,2021.0,0.0,852.2632,2932.5505,-8.017712,29.391335,-7.4493184,438.16928,10410.455,525.4268,1879.0074,20391.396,120.12983,218.93321,426.16992,77.48053,-78.152115,98.67608,1261.5411,169.35863,320.84927,104.71197,0.0,1068.574,4.790718,9.390092,1307.3228,0.0,1348.1719,865.6912,34.916397,-142.82224,0.0,4766.774,0.0,-156.3798,1287.891,30.01414,8032.7036,-138.14847,580.4964,802.74347,48.178738,459.40457,3816.5928,770.7658,77.4474,385.2761,40.567646,0.0,3615.1118,802.5542,95.14577,1373.8105,0.0,774.2414,769.67957,1168.1963,-291.8662,902.31354,25.681074,248.38722,798.5485,97.66306,116.885574,868.17596,22.862913,-13.176813,226.60876,2220.6252,313.55188,137.84494,166.71928,43.213165,4493.068,142.91112,-695.6814,852.9973,27.29696,-372.61966,11.986624,1276.919,783.25916,606.00867,45.23711,-2.6597033,-133.16373,158.7815,82.96853,59.36421,117.29014,553.97894,0.0,5.368408,528.8173,831.2048,4409.0005,0.0,-63.408012,91.4315,189.11162,-18.774736,33.113495,0.0,146.77826,172.21002,30.255812,9964.875,6643.4004,-607.6849,0.0,259.9868,393.51514,-440.64658,-0.08800641,0.0067588156,-17.690289,9.572742,305.93124,0.0,165.38905,55.998615,-360.40814,13.157807,-101.72773,930.7493,226.22035,91.21303,128.12027,17.450562,12.041442,-55.397827,302.3931,-10.476783,-257.39502,-0.29286745,75.30763,-14.582378,6.063525,178.98865,16.127857,-87.50331,6.8288026,-0.041265726,-137.9913,428.0586,9.51921,-27.488428,-259.97232,290.9159,10.535201,-57.293148,-136.4376,-67.64621,-666.9434,-21.60213,518.60345,44.089016,8998.587,2613.0469,533.64264,-3.91224,-13.834459,-19.166304,96.253716,46.23912,1462.8604,3031.087,49.139774,282.59207,-0.0721507,62.15125,101.279976,245.54597,1047.5464,139.75357,174.0239,1384.7374,3.3276951,1.8449926,414.18668,37.26831,82.48981,420.64276,285.37912,75.35265,535.36945,198.08876,61.337914,130.64543,-17.843513,0.0,314.96698,0.0,-30.535896
4,2022.0,0.0,199.4063,-972.35645,6.012656,-17.251984,6.8363914,403.61182,12096.253,307.07056,2193.4563,17214.018,52.538284,108.79389,-160.29547,32.739044,981.14417,1923.1447,-148.27428,-802.8869,989.9828,37.67046,0.0,-496.6142,5.193691,4.2151194,1971.434,0.0,2081.205,1519.9749,20.262968,293.69107,0.0,6639.66,0.0,-378.96744,1256.0754,25.83975,6509.6743,100.2467,925.657,1198.2666,16.985495,854.6424,4605.0103,1241.6123,37.18255,561.1581,500.71872,0.0,3366.618,986.4236,99.792114,793.4226,0.0,685.3056,909.6913,864.52136,788.9201,1016.5714,13.15935,388.54547,985.9745,1283.1333,563.0588,816.94904,78.52927,187.70471,195.28995,2469.7876,365.82788,336.13763,526.0782,403.0209,3297.8506,170.30794,1457.0723,1124.174,12.4535475,1059.9065,562.58307,2608.2654,815.21027,640.60144,126.78744,4.9976635,318.21506,705.4838,79.381325,5.4340525,75.33304,493.5364,0.0,25.65318,472.9516,1242.8564,933.39606,0.0,518.2113,77.16535,-166.67065,-39.836536,21.439785,0.0,89.41336,177.86528,37.01244,11022.746,12590.322,-325.95074,0.0,-308.35052,123.89578,-76.69045,47.775623,-0.0053184424,184.38446,16.028635,-286.3847,0.0,121.4241,-59.647366,1349.6396,-11.487184,-740.2196,650.0799,165.59068,86.16873,-334.03354,-5.0858655,-6.49343,-185.76083,-333.2141,30.845018,-166.0362,8.000838,2.9957898,17.187626,-0.57055765,179.93355,-11.3721485,120.96835,-7.154176,0.1658683,-14.287094,266.57632,12.8964,18.969488,212.31477,278.07397,44.919746,-19.276249,-12.598035,27.887653,1065.8801,97.804115,155.63335,-16.474854,10169.95,7218.209,551.2041,-4.0494695,26.06371,-59.79395,-0.17292438,-17.349434,-335.9553,70.29461,30.193405,-82.46066,-0.39422324,42.607857,-309.1442,24.202269,-567.2317,-24.018612,6.54186,-108.3381,15.765821,4.7875137,123.0573,10.5127125,96.67088,607.8342,250.18794,11.893331,543.132,280.75058,228.04855,337.55234,-57.26835,0.0,603.5846,0.0,-38.746487
5,2013.0,0.0,808.78937,4623.9727,0.0,0.0,0.0,1025.6465,3411.2397,881.79193,1175.7083,25534.328,30.908197,-0.18949841,1901.0183,12.322013,-0.1332833,590.77576,989.671,5092.871,194.03354,85.31067,0.0,637.8924,0.0,12.691934,5086.825,0.0,983.33044,292.38242,41.369076,-69.12653,0.0,9251.7705,0.0,484.23386,2435.8672,55.8284,7853.8896,80.83791,1086.2499,1314.1705,22.378578,820.031,4990.714,929.4218,-22.179548,587.68805,43.37547,0.0,3901.48,1094.3031,124.88871,1391.6349,0.0,645.2642,1323.8821,1235.8661,209.85568,2061.9724,26.836086,604.1945,1576.7965,848.6025,897.02924,1344.6234,155.43332,152.2906,282.42743,1926.0146,265.8708,302.96124,355.02728,-0.16260377,1955.4636,194.85394,-17.537315,1480.9396,34.0176,1.4268029,5.8056226,1968.7607,860.8986,731.4078,11.914445,-0.028608724,-58.625603,1.4752612,4.32431,147.76923,95.32096,512.3216,0.0,-0.02773769,536.5342,1062.2244,2635.1262,0.0,-1.518398,80.2336,-16.969341,-1.6947068,59.98002,0.0,169.66187,154.8531,71.00918,6921.1997,14892.085,779.405,0.0,7.3508306,589.3426,389.5249,-0.0021759598,-3.3066362e-07,357.34323,2.353742,-2.511638,0.0,102.926895,-0.018009743,-15.104179,-6.3607024e-07,222.45578,785.88116,299.51627,52.729603,-231.79059,-0.015957732,0.3186537,-3.965971,9.397743,10.475923,104.274124,0.016929109,158.6985,51.855495,3.3074958,60.61603,2.734024,142.95119,2.0513377,0.0,-0.50671273,1158.667,533.91046,20.94162,9.540152,264.92264,220.05775,62.16048,49.45092,43.979557,-173.6813,29.530714,204.46024,86.77651,10276.96,8045.614,-108.462,26.17531,25.956223,159.0242,30.530895,81.88626,242.23373,1441.8518,48.15248,-12.347931,0.031113274,31.599886,-84.418495,137.32024,360.58548,110.94425,50.31386,670.5283,21.414946,5.452479,34.07863,23.598957,-7.8081813,529.4381,67.53173,123.02349,994.6429,84.96178,71.7086,442.6701,1.1021149,0.0,684.83997,0.0,7.4552593
5,2014.0,0.0,560.9231,5559.646,0.0,0.0,0.0,630.5775,3974.3625,1578.4448,1576.0325,30618.91,99.65422,-0.25737137,2261.0095,72.03856,0.094974816,880.20764,1227.9673,6639.2275,-85.60334,136.40189,0.0,1602.1354,0.0,13.352964,5969.2856,0.0,749.6239,458.6988,17.66762,269.98505,0.0,10646.493,0.0,1018.3643,2225.071,54.708733,7705.968,72.03751,970.08136,1539.3119,59.21786,616.5577,4066.196,1408.0293,48.71605,300.74667,40.01563,0.0,3588.7637,1157.9679,111.86267,1313.1005,0.0,910.7891,1538.4265,1199.609,356.05652,2926.0269,34.183987,519.37335,776.6529,812.46533,451.73856,1372.0114,156.68681,99.68699,408.9338,669.28485,332.39792,302.8255,272.50275,0.1708568,2602.0654,286.57303,2.8892567,1215.1821,33.54759,2.3054068,5.9735203,542.53436,518.7469,441.47382,15.815544,-0.022951804,-55.513443,4.928327,23.297611,143.80101,-8.6563425,367.09772,0.0,1.3966992,427.02542,891.3374,4453.657,0.0,-1.5069605,48.272938,-18.2167,-1.2086325,55.983627,0.0,-45.72987,96.31455,24.587038,15879.158,14009.544,345.8194,0.0,3.8284764,424.40417,-5.1897345,-0.0027930734,-3.2452903e-07,31.642067,2.7076852,-1.4808544,0.0,102.0378,-0.013959298,105.599045,-6.2426966e-07,-35.735847,1247.8224,401.3223,93.31271,988.9528,-0.017695166,0.4828961,-1.8696402,15.158487,12.758594,54.863705,-0.065452516,239.5507,-24.016357,8.576054,340.5949,1.3910413,518.9148,-0.4928987,0.0,-1.6865599,1266.7029,1234.8549,23.439432,8.278123,214.69344,36.4884,49.66312,139.46483,103.053185,1192.5999,70.06699,198.15422,3.5552764,18773.14,7980.709,34.823643,34.61372,17.466066,288.98468,184.76596,345.95685,414.8507,1566.4707,87.783844,115.214836,-0.1938754,30.997026,142.33261,150.46274,488.82642,52.779243,125.17571,960.62305,37.19178,3.7559314,712.37115,35.395443,115.1926,461.40283,48.299007,15.595244,494.3919,88.904205,95.204865,191.00624,0.8482267,0.0,520.1301,0.0,16.861612
5,2015.0,0.0,243.4147,7137.842,0.0,0.0,0.0,566.5056,1916.9277,1108.3854,1182.1393,22313.521,13.3745985,-0.21411687,2174.3198,76.02684,-0.49887696,-339.09048,1660.4448,4971.6504,-23.448093,93.299416,0.0,727.29407,0.0,11.922048,5791.375,0.0,761.9527,591.19006,4.1898165,129.34735,0.0,10790.278,0.0,1297.7616,2128.235,60.540386,7412.6846,58.311672,664.6915,1532.2845,61.818775,565.69293,3788.695,916.7789,68.220764,624.3651,-4.577615,0.0,2281.3005,1035.5842,61.601566,1559.042,0.0,941.0277,1656.2919,1071.8992,323.49088,1700.2964,36.351246,257.54407,277.8267,782.3304,-5.4552946,1351.3955,94.38765,121.45221,300.37097,1111.3228,149.75883,308.76147,408.5003,0.2176392,3213.186,142.92377,-4.4951663,673.05023,13.493004,-1.0138762,-6.1463833,1071.0796,129.07361,153.63783,3.3758395,-0.025879709,-57.57749,2.8312874,26.241583,97.2293,-30.922033,-7.350517,0.0,1.3864821,341.7466,426.09283,6199.7217,0.0,-1.463032,-1.0016185,-18.134897,-0.4391736,1.4384853,0.0,92.4155,115.03619,27.387785,16192.037,15522.418,226.05647,0.0,9.983476,538.0134,250.86465,-0.0019627903,-3.1850826e-07,178.87581,26.094883,-1.3351394,0.0,125.38862,-0.021939198,26.638412,-6.12688e-07,42.99443,1066.2201,78.38335,76.2077,639.6345,-0.0088759065,0.6424218,1.7381182,5.8114395,44.049553,104.93037,0.19900171,41.48786,64.70255,25.621033,116.28551,7.3252707,407.02414,-2.3133907,0.0,-1.6352125,1121.5936,364.66635,25.148697,10.688233,223.17671,65.153625,12.992718,97.934326,50.339046,977.7464,25.06611,157.39996,4.444279,14033.039,9002.409,410.2397,8.297639,-4.0566306,-70.05283,60.586086,-14.737267,-58.12353,-11.412905,-23.777443,3.2784815,-0.12198927,-29.06578,83.94376,-115.0202,153.24028,-44.132507,-15.469672,71.82614,8.47921,0.47251987,241.61472,7.6604366,30.447927,101.57605,138.51503,-24.232697,70.630005,125.01975,37.125095,-110.45297,0.52901196,0.0,102.82068,0.0,42.606792
5,2016.0,0.0,1640.8512,6355.526,0.0,0.0,0.0,920.76227,1918.9814,614.7048,705.6453,15648.611,11.017972,-0.27751142,2242.6433,80.35325,-0.8060466,-383.3343,1949.375,3285.674,-31.197615,-36.459507,0.0,544.8671,0.0,9.240324,4651.7505,0.0,236.54623,-126.2508,3.1081524,-83.15641,0.0,8889.341,0.0,1218.2903,1613.2633,51.934875,5641.3955,29.266815,1102.8647,1099.0919,127.65054,698.97644,3355.6855,822.4878,100.17884,478.3022,64.17555,0.0,1277.0333,427.99048,92.70694,1054.5066,0.0,411.89316,801.78424,995.30206,187.8984,2201.5059,23.590479,0.28255,-1268.2971,722.0826,-588.49066,968.70435,-12.281939,-73.42785,159.55505,592.0396,307.06683,157.39668,58.302437,0.08949918,2369.1936,200.25859,-11.468478,674.06537,32.14762,-0.57652026,-4.7492094,2692.8577,21.581055,481.11517,-2.5127509,-0.027423944,-55.559002,1.6980879,9.289815,152.05081,20.712086,416.80844,0.0,1.2257361,358.2046,457.42352,3768.721,0.0,-1.5446329,11.606606,-18.59661,-0.5749807,28.064175,0.0,156.20154,111.479774,24.504923,10881.325,12943.424,308.79993,0.0,3.7935598,281.04578,-81.19829,-0.0027019104,-3.1259918e-07,120.44951,5.256322,-2.0591362,0.0,120.50691,-0.018304462,110.74305,-6.0132123e-07,219.48944,1009.388,332.84357,108.35249,607.6334,-0.029725153,0.07636905,-2.9065022,26.634846,-16.780243,103.39036,-0.20792423,108.7095,-15.010293,4.2283206,209.48865,-0.8159405,327.70813,-0.27564776,0.0,-0.69637233,1126.3857,694.49603,32.182003,19.294857,316.4773,269.22842,65.035126,195.26549,102.30073,1374.4606,98.24828,430.22208,135.77142,16129.544,8621.397,250.82109,34.295307,49.593807,180.19518,207.74542,143.96243,475.41385,1171.0181,37.788437,76.56521,0.042477522,18.588165,56.344887,188.66992,-296.76984,33.12581,-114.031815,-226.06572,2.971115,-0.16434145,248.18698,15.3606,31.987467,226.78914,-17.777264,55.202602,879.4862,114.60156,154.08081,591.47656,0.058621585,0.0,666.188,0.0,-14.903178
5,2017.0,0.0,399.41617,6307.435,0.0,0.0,0.0,886.9215,5425.626,916.44214,455.53415,21765.398,27.079632,-0.24242292,1656.6736,74.67126,-0.21193366,1118.1346,441.93365,3120.8447,514.24097,1.9928339,0.0,1018.6882,0.0,12.771335,5224.419,0.0,565.4498,505.96558,26.370533,-18.610498,0.0,11330.756,0.0,1347.374,2064.0415,58.639313,9739.697,41.7608,1183.8488,1844.9414,60.959473,740.31274,5516.753,1386.8711,11.449969,703.19977,-16.040741,0.0,3727.399,1438.184,110.964966,2113.6736,0.0,748.34674,1228.5057,1179.334,279.44098,2013.3726,37.7708,195.39561,-747.4651,737.3625,-92.8241,1800.5687,73.79707,88.012634,238.96077,2647.2605,313.794,303.06757,70.172455,0.16287033,1811.6667,230.23813,1.2572699,1884.04,36.780952,-1.1925402,-0.14965618,3314.9521,990.6064,715.6569,7.396924,-0.026020069,-49.29264,1.5362943,36.97624,152.27759,55.82875,544.72754,0.0,0.5951489,394.58032,1477.251,3048.5452,0.0,-1.4632778,62.456516,-18.476315,0.18563537,35.876877,0.0,193.06847,239.8786,56.005775,13440.654,23378.273,-356.31744,0.0,2.1045086,31.70005,-745.3249,-0.002327761,-3.0679973e-07,627.1745,4.2991805,-2.8085346,0.0,124.10722,-0.013687938,56.45382,-5.901653e-07,134.47327,864.452,361.50204,61.90553,156.7068,-0.012388771,-0.33269104,-3.1477554,6.2164335,-9.649266,-27.889193,-0.21308048,70.23437,11.514034,11.367784,284.46402,0.5050107,209.89633,-0.11882748,0.0,-0.86753273,527.95886,-194.04913,24.80796,14.430607,380.75516,147.2514,44.601368,155.99734,51.8575,1844.0664,54.451824,215.46442,36.26129,15021.529,9937.545,224.29198,-4.6061354,1.2948467,-1.5793678,138.3132,87.48145,356.8473,494.92444,46.881256,112.49649,-0.23124433,13.797649,264.56235,52.36083,248.73691,55.75161,69.416985,179.41531,33.581177,4.1727448,366.20563,11.204268,62.933594,111.34478,92.19219,48.709232,577.4246,108.94568,-11.520643,397.9842,-0.11630932,0.0,371.67624,0.0,77.84787
5,2018.0,0.0,714.2778,5227.6113,0.0,0.0,0.0,463.55255,2642.9705,764.4842,649.8008,29047.805,43.872093,-0.22856507,1851.1439,60.327484,-0.034688227,2204.692,1691.7795,5906.6655,296.5652,11.692832,0.0,-105.77058,0.0,13.66741,6499.825,0.0,946.5347,807.3853,22.594635,312.03516,0.0,12231.902,0.0,3071.8335,2442.8306,64.467224,9344.488,51.691288,1616.5576,1704.7473,120.16698,1818.1029,6777.9146,1289.4578,118.99795,866.2844,81.87041,0.0,5160.9214,1302.9442,96.436295,1690.4028,0.0,1034.6676,1597.0078,1559.7684,343.48218,3692.501,33.881695,424.78235,1132.475,1049.1796,680.0364,1335.2394,172.83118,142.2097,279.7999,1658.1383,442.17715,362.1277,368.53217,0.157278,2579.459,400.73602,3.257519,1557.6215,31.985062,3.0702126,5.6655545,2822.2297,597.13086,784.8094,-3.698832,-0.027001737,-55.132954,-1.4698063,13.801377,157.74384,28.093685,538.3712,0.0,0.20494796,668.66943,1313.6205,4057.7732,0.0,-1.5326786,77.78035,-18.007645,-0.36459687,64.15996,0.0,113.874535,289.21048,29.037565,11408.263,16954.08,670.12683,0.0,14.86435,878.7116,555.03796,-0.002184067,-3.011079e-07,340.03156,18.281971,-2.8761852,0.0,138.25383,-0.020930648,9.44555,-5.7921636e-07,136.52295,1234.4623,353.30606,54.41008,891.84045,-0.017855711,-0.68454933,-0.6974083,2.3078709,-8.874014,104.25453,-0.040567294,320.79382,24.681526,8.261311,334.58725,1.6325184,474.52655,0.35713178,0.0,-1.3817924,1071.0502,-21.263138,23.679792,10.930747,109.92363,89.267334,41.436615,162.59161,41.75885,1263.4171,78.64745,322.25278,29.120409,12640.805,10528.732,51.90168,76.948944,65.3427,214.66185,164.00665,62.748085,802.11444,2307.4912,40.45726,127.373024,-0.092839226,36.358093,39.869076,187.72078,323.64734,163.22476,55.220123,1153.0168,21.287388,4.4908648,269.09265,24.263145,42.075363,935.71625,156.46207,52.02283,907.75714,126.45821,88.693085,382.39114,0.7880149,0.0,508.17404,0.0,-38.3129
5,2019.0,0.0,779.6305,8117.7476,0.0,0.0,0.0,630.6895,327.42996,1074.2866,-98.54438,23402.246,20.025988,-0.27520454,1234.7941,21.012705,-0.25698057,1510.6879,1124.8701,3198.9036,188.87524,50.451336,0.0,208.2376,0.0,11.003012,6179.328,0.0,1229.9766,630.2841,18.082943,361.60867,0.0,11190.527,0.0,1904.096,2751.7866,69.70739,9189.802,3.6959875,1134.4044,1877.7397,78.22555,1025.1917,5430.3896,1256.2993,78.070274,675.9255,68.48279,0.0,4532.715,1211.5267,107.97214,1357.4989,0.0,572.5181,1688.0333,1122.5004,287.66516,2288.7778,35.46327,506.37225,1527.6763,1246.8658,629.6667,1138.0536,123.32208,151.52007,169.30615,-408.12045,380.4335,310.72583,481.41922,0.35319996,1809.7018,341.29248,15.753772,1040.1785,23.9947,5.9752426,14.641107,1323.3909,348.98254,391.91647,2.0723662,-0.023471987,-54.3376,5.0403514,25.126888,149.35767,26.392534,587.2651,0.0,0.7301583,243.1932,427.635,1791.6748,0.0,-1.5477405,93.12194,-17.180973,-1.2986344,39.253387,0.0,-22.741318,196.70529,51.962055,11613.996,19456.3,483.98193,0.0,15.354842,329.6841,627.61774,-0.00212893,-2.9552163e-07,86.82345,9.9687195,-2.0759888,0.0,129.16888,-0.01829363,-147.2349,-5.684705e-07,120.92788,1018.4998,334.87213,61.80702,1323.0509,-0.017950924,-0.11687942,3.8573625,11.931455,20.869808,133.09967,0.09683883,215.64177,84.130905,17.47045,152.41943,6.6753545,202.47144,1.3928794,0.0,-0.96062803,1294.869,382.85193,26.29955,16.632233,261.82947,69.32558,56.43634,156.85414,53.10735,2308.1775,42.429157,232.96156,126.11306,17390.537,8594.469,288.37912,-1.0290916,2.2723544,117.133095,229.25684,169.15042,463.69983,1692.0854,7.8249073,48.419636,-0.06392802,-19.671219,247.56024,-18.318846,-463.50986,31.741806,-17.145554,403.85184,11.490227,-1.7955647,120.70059,13.520116,51.913113,248.59401,-42.012085,-80.00317,63.597473,25.351627,39.704536,193.6315,-0.8338475,0.0,436.97348,0.0,71.13122
