Country,iso,CSCC_mean,CSCC_std,CSCC_skew,CSCC_median,CSCC_q17,CSCC_q83,CSCC_min,CSCC_max,Fa_mean,Fa_std,Fa_skew,Fa_median,Fa_q17,Fa_q83,Fa_min,Fa_max,Fa_mf_mean,Fa_mf_std,Fa_mf_skew,Fa_mf_median,Fa_mf_q17,Fa_mf_q83,Fa_mf_min,Fa_mf_max,Fa_tf_mean,Fa_tf_std,Fa_tf_skew,Fa_tf_median,Fa_tf_q17,Fa_tf_q83,Fa_tf_min,Fa_tf_max,Fb_mean,Fb_std,Fb_skew,Fb_median,Fb_q17,Fb_q83,Fb_min,Fb_max,Fc_mean,Fc_std,Fc_skew,Fc_median,Fc_q17,Fc_q83,Fc_min,Fc_max,Fab_mean,Fab_std,Fab_skew,Fab_median,Fab_q17,Fab_q83,Fab_min,Fab_max,Fab_mf_mean,Fab_mf_std,Fab_mf_skew,Fab_mf_median,Fab_mf_q17,Fab_mf_q83,Fab_mf_min,Fab_mf_max,Fab_tf_mean,Fab_tf_std,Fab_tf_skew,Fab_tf_median,Fab_tf_q17,Fab_tf_q83,Fab_tf_min,Fab_tf_max,Fbc_mean,Fbc_std,Fbc_skew,Fbc_median,Fbc_q17,Fbc_q83,Fbc_min,Fbc_max,Fabc_mean,Fabc_std,Fabc_skew,Fabc_median,Fabc_q17,Fabc_q83,Fabc_min,Fabc_max,Fabc_mf_mean,Fabc_mf_std,Fabc_mf_skew,Fabc_mf_median,Fabc_mf_q17,Fabc_mf_q83,Fabc_mf_min,Fabc_mf_max,Fabc_tf_mean,Fabc_tf_std,Fabc_tf_skew,Fabc_tf_median,Fabc_tf_q17,Fabc_tf_q83,Fabc_tf_min,Fabc_tf_max,FaWglob_mean,FaWglob_std,FaWglob_skew,FaWglob_median,FaWglob_q17,FaWglob_q83,FaWglob_min,FaWglob_max,FaWglob_tf_mean,FaWglob_tf_std,FaWglob_tf_skew,FaWglob_tf_median,FaWglob_tf_q17,FaWglob_tf_q83,FaWglob_tf_min,FaWglob_tf_max,FaWglob_mf_mean,FaWglob_mf_std,FaWglob_mf_skew,FaWglob_mf_median,FaWglob_mf_q17,FaWglob_mf_q83,FaWglob_mf_min,FaWglob_mf_max,FbWglob_mean,FbWglob_std,FbWglob_skew,FbWglob_median,FbWglob_q17,FbWglob_q83,FbWglob_min,FbWglob_max,FcWglob_mean,FcWglob_std,FcWglob_skew,FcWglob_median,FcWglob_q17,FcWglob_q83,FcWglob_min,FcWglob_max,FabWglob_mean,FabWglob_std,FabWglob_skew,FabWglob_median,FabWglob_q17,FabWglob_q83,FabWglob_min,FabWglob_max,FabWglob_tf_mean,FabWglob_tf_std,FabWglob_tf_skew,FabWglob_tf_median,FabWglob_tf_q17,FabWglob_tf_q83,FabWglob_tf_min,FabWglob_tf_max,FabWglob_mf_mean,FabWglob_mf_std,FabWglob_mf_skew,FabWglob_mf_median,FabWglob_mf_q17,FabWglob_mf_q83,FabWglob_mf_min,FabWglob_mf_max,FbcWglob_mean,FbcWglob_std,FbcWglob_skew,FbcWglob_median,FbcWglob_q17,FbcWglob_q83,FbcWglob_min,FbcWglob_max,FabcWglob_mean,FabcWglob_std,FabcWglob_skew,FabcWglob_median,FabcWglob_q17,FabcWglob_q83,FabcWglob_min,FabcWglob_max,FabcWglob_tf_mean,FabcWglob_tf_std,FabcWglob_tf_skew,FabcWglob_tf_median,FabcWglob_tf_q17,FabcWglob_tf_q83,FabcWglob_tf_min,FabcWglob_tf_max,FabcWglob_mf_mean,FabcWglob_mf_std,FabcWglob_mf_skew,FabcWglob_mf_median,FabcWglob_mf_q17,FabcWglob_mf_q83,FabcWglob_mf_min,FabcWglob_mf_max,FaWdom_mean,FaWdom_std,FaWdom_skew,FaWdom_median,FaWdom_q17,FaWdom_q83,FaWdom_min,FaWdom_max,FaWdom_tf_mean,FaWdom_tf_std,FaWdom_tf_skew,FaWdom_tf_median,FaWdom_tf_q17,FaWdom_tf_q83,FaWdom_tf_min,FaWdom_tf_max,FaWdom_mf_mean,FaWdom_mf_std,FaWdom_mf_skew,FaWdom_mf_median,FaWdom_mf_q17,FaWdom_mf_q83,FaWdom_mf_min,FaWdom_mf_max,FbWdom_mean,FbWdom_std,FbWdom_skew,FbWdom_median,FbWdom_q17,FbWdom_q83,FbWdom_min,FbWdom_max,FcWdom_mean,FcWdom_std,FcWdom_skew,FcWdom_median,FcWdom_q17,FcWdom_q83,FcWdom_min,FcWdom_max,FabWdom_mean,FabWdom_std,FabWdom_skew,FabWdom_median,FabWdom_q17,FabWdom_q83,FabWdom_min,FabWdom_max,FabWdom_tf_mean,FabWdom_tf_std,FabWdom_tf_skew,FabWdom_tf_median,FabWdom_tf_q17,FabWdom_tf_q83,FabWdom_tf_min,FabWdom_tf_max,FabWdom_mf_mean,FabWdom_mf_std,FabWdom_mf_skew,FabWdom_mf_median,FabWdom_mf_q17,FabWdom_mf_q83,FabWdom_mf_min,FabWdom_mf_max,FbcWdom_mean,FbcWdom_std,FbcWdom_skew,FbcWdom_median,FbcWdom_q17,FbcWdom_q83,FbcWdom_min,FbcWdom_max,FabcWdom_mean,FabcWdom_std,FabcWdom_skew,FabcWdom_median,FabcWdom_q17,FabcWdom_q83,FabcWdom_min,FabcWdom_max,FabcWdom_tf_mean,FabcWdom_tf_std,FabcWdom_tf_skew,FabcWdom_tf_median,FabcWdom_tf_q17,FabcWdom_tf_q83,FabcWdom_tf_min,FabcWdom_tf_max,FabcWdom_mf_mean,FabcWdom_mf_std,FabcWdom_mf_skew,FabcWdom_mf_median,FabcWdom_mf_q17,FabcWdom_mf_q83,FabcWdom_mf_min,FabcWdom_mf_max,FaWin_mean,FaWin_std,FaWin_skew,FaWin_median,FaWin_q17,FaWin_q83,FaWin_min,FaWin_max,FaWin_tf_mean,FaWin_tf_std,FaWin_tf_skew,FaWin_tf_median,FaWin_tf_q17,FaWin_tf_q83,FaWin_tf_min,FaWin_tf_max,FaWin_mf_mean,FaWin_mf_std,FaWin_mf_skew,FaWin_mf_median,FaWin_mf_q17,FaWin_mf_q83,FaWin_mf_min,FaWin_mf_max,FbWin_mean,FbWin_std,FbWin_skew,FbWin_median,FbWin_q17,FbWin_q83,FbWin_min,FbWin_max,FcWin_mean,FcWin_std,FcWin_skew,FcWin_median,FcWin_q17,FcWin_q83,FcWin_min,FcWin_max,FabWin_mean,FabWin_std,FabWin_skew,FabWin_median,FabWin_q17,FabWin_q83,FabWin_min,FabWin_max,FabWin_tf_mean,FabWin_tf_std,FabWin_tf_skew,FabWin_tf_median,FabWin_tf_q17,FabWin_tf_q83,FabWin_tf_min,FabWin_tf_max,FabWin_mf_mean,FabWin_mf_std,FabWin_mf_skew,FabWin_mf_median,FabWin_mf_q17,FabWin_mf_q83,FabWin_mf_min,FabWin_mf_max,FbcWin_mean,FbcWin_std,FbcWin_skew,FbcWin_median,FbcWin_q17,FbcWin_q83,FbcWin_min,FbcWin_max,FabcWin_mean,FabcWin_std,FabcWin_skew,FabcWin_median,FabcWin_q17,FabcWin_q83,FabcWin_min,FabcWin_max,FabcWin_tf_mean,FabcWin_tf_std,FabcWin_tf_skew,FabcWin_tf_median,FabcWin_tf_q17,FabcWin_tf_q83,FabcWin_tf_min,FabcWin_tf_max,FabcWin_mf_mean,FabcWin_mf_std,FabcWin_mf_skew,FabcWin_mf_median,FabcWin_mf_q17,FabcWin_mf_q83,FabcWin_mf_min,FabcWin_mf_max,FaWout_mean,FaWout_std,FaWout_skew,FaWout_median,FaWout_q17,FaWout_q83,FaWout_min,FaWout_max,FaWout_tf_mean,FaWout_tf_std,FaWout_tf_skew,FaWout_tf_median,FaWout_tf_q17,FaWout_tf_q83,FaWout_tf_min,FaWout_tf_max,FaWout_mf_mean,FaWout_mf_std,FaWout_mf_skew,FaWout_mf_median,FaWout_mf_q17,FaWout_mf_q83,FaWout_mf_min,FaWout_mf_max,FbWout_mean,FbWout_std,FbWout_skew,FbWout_median,FbWout_q17,FbWout_q83,FbWout_min,FbWout_max,FcWout_mean,FcWout_std,FcWout_skew,FcWout_median,FcWout_q17,FcWout_q83,FcWout_min,FcWout_max,FabWout_mean,FabWout_std,FabWout_skew,FabWout_median,FabWout_q17,FabWout_q83,FabWout_min,FabWout_max,FabWout_tf_mean,FabWout_tf_std,FabWout_tf_skew,FabWout_tf_median,FabWout_tf_q17,FabWout_tf_q83,FabWout_tf_min,FabWout_tf_max,FabWout_mf_mean,FabWout_mf_std,FabWout_mf_skew,FabWout_mf_median,FabWout_mf_q17,FabWout_mf_q83,FabWout_mf_min,FabWout_mf_max,FbcWout_mean,FbcWout_std,FbcWout_skew,FbcWout_median,FbcWout_q17,FbcWout_q83,FbcWout_min,FbcWout_max,FabcWout_mean,FabcWout_std,FabcWout_skew,FabcWout_median,FabcWout_q17,FabcWout_q83,FabcWout_min,FabcWout_max,FabcWout_tf_mean,FabcWout_tf_std,FabcWout_tf_skew,FabcWout_tf_median,FabcWout_tf_q17,FabcWout_tf_q83,FabcWout_tf_min,FabcWout_tf_max,FabcWout_mf_mean,FabcWout_mf_std,FabcWout_mf_skew,FabcWout_mf_median,FabcWout_mf_q17,FabcWout_mf_q83,FabcWout_mf_min,FabcWout_mf_max,FaWnet_mean,FaWnet_std,FaWnet_skew,FaWnet_median,FaWnet_q17,FaWnet_q83,FaWnet_min,FaWnet_max,FaWnet_tf_mean,FaWnet_tf_std,FaWnet_tf_skew,FaWnet_tf_median,FaWnet_tf_q17,FaWnet_tf_q83,FaWnet_tf_min,FaWnet_tf_max,FaWnet_mf_mean,FaWnet_mf_std,FaWnet_mf_skew,FaWnet_mf_median,FaWnet_mf_q17,FaWnet_mf_q83,FaWnet_mf_min,FaWnet_mf_max,FbWnet_mean,FbWnet_std,FbWnet_skew,FbWnet_median,FbWnet_q17,FbWnet_q83,FbWnet_min,FbWnet_max,FcWnet_mean,FcWnet_std,FcWnet_skew,FcWnet_median,FcWnet_q17,FcWnet_q83,FcWnet_min,FcWnet_max,FabWnet_mean,FabWnet_std,FabWnet_skew,FabWnet_median,FabWnet_q17,FabWnet_q83,FabWnet_min,FabWnet_max,FabWnet_tf_mean,FabWnet_tf_std,FabWnet_tf_skew,FabWnet_tf_median,FabWnet_tf_q17,FabWnet_tf_q83,FabWnet_tf_min,FabWnet_tf_max,FabWnet_mf_mean,FabWnet_mf_std,FabWnet_mf_skew,FabWnet_mf_median,FabWnet_mf_q17,FabWnet_mf_q83,FabWnet_mf_min,FabWnet_mf_max,FbcWnet_mean,FbcWnet_std,FbcWnet_skew,FbcWnet_median,FbcWnet_q17,FbcWnet_q83,FbcWnet_min,FbcWnet_max,FabcWnet_mean,FabcWnet_std,FabcWnet_skew,FabcWnet_median,FabcWnet_q17,FabcWnet_q83,FabcWnet_min,FabcWnet_max,FabcWnet_tf_mean,FabcWnet_tf_std,FabcWnet_tf_skew,FabcWnet_tf_median,FabcWnet_tf_q17,FabcWnet_tf_q83,FabcWnet_tf_min,FabcWnet_tf_max,FabcWnet_mf_mean,FabcWnet_mf_std,FabcWnet_mf_skew,FabcWnet_mf_median,FabcWnet_mf_q17,FabcWnet_mf_q83,FabcWnet_mf_min,FabcWnet_mf_max
Aruba,ABW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00023969091102165273,3.533497704069358e-06,0.018350380904503364,-0.00023799999999999998,-0.000243,-0.000235,-0.000245,-0.000234841900433697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,0.2707055115195197,0.5243240501657377,0.33482350394721294,0.24844865433515073,-0.23236114046425035,0.7448194674426658,-1.9248726987223885,3.3178647758345665,0.0038228126,0.010383549,0.1328357309103012,0.0028992223,-0.004085710737854242,0.012185154641047155,-0.031656284,0.03387492,0.000106991065,0.0002777933,0.789825439453125,2.3583547e-05,-5.696471635019407e-05,0.00033576603163965046,-0.00067946437,0.0012726451,0.00010364844,0.0002780334,0.7688242793083191,1.5873453e-05,-5.753257210017182e-05,0.00033331429585814476,-0.00067946437,0.0012726451,-0.000792295094,0.0008425400330395338,-2.047417404882549,-0.0007472,-0.00133172,-5.497e-05,-0.00417712,5.147e-05,-0.0028188714557187016,0.00026654118976964696,-0.08914113267633296,-0.00269322298034935,-0.0031210450198039,-0.0025028136919793,-0.00324455946180832,-0.00247478120738994,0.0030305174856531457,0.010423011861263615,0.1396375529751744,0.0019733779960489275,-0.004593857588883863,0.011554082382173538,-0.035833403885240554,0.03392639150068283,-0.0006853040326306747,0.0008847754440214987,-1.7285113394387874,-0.0005280510114483908,-0.0012707240658426657,1.4029387022362823e-05,-0.004856584370477945,0.0013241150804620982,-0.0006886466555090159,0.0008848561848560966,-1.731130139883485,-0.0005452692293471098,-0.0012716233973705695,1.2895776164792476e-05,-0.004856584370477945,0.0013241150804620982,-0.003611166549718702,0.0008851450427596053,-1.7881295952930907,-0.00342597128871437,-0.00412713946180832,-0.00290105407723201,-0.00742167946180832,-0.00242331120738994,0.0002116460299344443,0.010430974915149846,0.13908998676286738,-0.000845160452640463,-0.0074668971696422275,0.008770641403996957,-0.039077963347048876,0.03145161029329289,-0.0035041754883493766,0.0009242473473942711,-1.5481593921872918,-0.00336501128871437,-0.0041032598656299355,-0.002732264690618326,-0.007873924409707297,-0.0011815586115172018,-0.003507518111227718,0.0009256530628313345,-1.536085913007403,-0.0033599100939579202,-0.004114472165103401,-0.002742261857709542,-0.00800390805114564,-0.0011506661269278418,2.451212630175251,6.82412532536868,0.292007239317252,1.7406805736778725,-2.379794047118748,7.670877526846809,-32.05275618869941,36.47210022270766,0.06632046688842719,0.18398211955924987,0.9485436115132124,0.010658207255146348,-0.03729735848393718,0.20382251523319475,-0.7629383509876668,1.2202981922667406,0.06850229414714397,0.18372559063389363,0.9643653362092444,0.01228955212279804,-0.03445258785437243,0.20870903441257052,-0.6986402165439687,1.3401534641614747,-0.5053419056913581,0.564273055395886,-2.3113470719018565,-0.3936426615266896,-0.8248527849793411,-0.04151227219954975,-4.812036180138549,0.05523794561500324,-1.7952024219235423,0.46101542990228767,-0.3676656699164946,-1.7634039017940086,-2.2304881191625365,-1.3577600413837019,-4.152350885670368,-0.26827611936702905,1.9458707244838926,6.845098667777836,0.27843488910919734,1.1961136313188219,-2.904836060898718,7.238053292904091,-32.809314334027476,36.52629977340401,-0.4390214388029309,0.5878417028791999,-1.9827014890073493,-0.32431293966022234,-0.7999574519170812,0.009180032181332183,-4.812036180138549,1.2325605046919543,-0.436839611544214,0.5897209396794972,-2.0288176576018175,-0.315113565715222,-0.7902169681857495,0.010525383900374517,-4.812036180138549,0.9782510494236237,-2.3005443276149005,0.7973142716370006,-1.2786511252447215,-2.1770443030574294,-2.946599317084569,-1.603392153166323,-7.662980540819437,-0.3414118966319738,0.15066830256035063,6.8306922000905965,0.19423590233666443,-0.4979225697403614,-4.694659493889333,5.383426399886985,-35.536268005023224,33.16596529234622,-2.2342238607264733,0.8053951490536169,-1.2467098248878234,-2.110523767804755,-2.88827158825147,-1.5331900191729866,-7.662980540819437,-0.3145263983502777,-2.2320420334677564,0.8060043738545746,-1.2991131165961,-2.102908187892921,-2.88205383103947,-1.5385057769655557,-7.662980540819437,-0.34530289081736837,0.0038566391737409633,0.02383788261744897,0.8857260481627481,0.0005157989296098191,-0.008203639258237621,0.01604456626686662,-0.27659997253938945,0.22356131969957146,0.00011400422591818713,0.0006494165339628723,2.183462337436727,0.0,-0.00015962849161284544,0.00039982492957350277,-0.005081727910131954,0.007866826608357639,0.00011129408174213316,0.0006311233829205979,2.040813330751988,0.0,-0.00015440147599658525,0.00039815927529879443,-0.004319672122291149,0.00780233855333991,-0.000803994611984335,0.0024222430463620684,-2.689331833819718,-0.0002463603418626565,-0.0020454941289525974,0.0003166019829610451,-0.02807830736109977,0.01936776745138672,-0.002875133657070327,0.005441281869170838,-0.3865386980285258,-0.0026748128001924743,-0.00764471049907123,0.002282922735907021,-0.03589282112902726,0.018035106049203883,0.003052644561756628,0.023509696997275703,0.7250700341937107,0.00029767477301539664,-0.008539516184532267,0.014786130465751087,-0.27756093387932945,0.2190971197584423,-0.0006899903860661478,0.0023818120281994598,-2.6972390534411357,-0.00019213126604646495,-0.0018174396688187965,0.0004708973559562386,-0.02838789516183865,0.01936776745138672,-0.0006927005302422018,0.002379984954901647,-2.8387404273214583,-0.00018522771952733444,-0.0018548854261706232,0.0004676498097161315,-0.029539009860203524,0.01898649665518569,-0.0036791282690546625,0.007224146393790895,-0.5896609115180242,-0.0032741251898367523,-0.009701335018289165,0.0028196227649552818,-0.054214146082821706,0.0374028735005906,0.00017751090468630062,0.02284748056877738,-0.05123132894920923,-7.287805898471338e-05,-0.011477876070842039,0.010972519440670438,-0.3036851483750352,0.1963238028643679,-0.0035651240431364755,0.007058712921871674,-0.612279348407567,-0.0031390102189903174,-0.009479982845591295,0.0027102373317367447,-0.054214146082821706,0.0374028735005906,-0.00356783418731253,0.007054844170972493,-0.632688361914001,-0.0031695989905353517,-0.009454935332446245,0.002730922707206938,-0.054214146082821706,0.03702160270438957,3.458052564288335,6.652162102091732,0.5494219663119477,3.0863560676625585,-2.668769865463256,9.19233888382183,-22.4778868724458,59.6332023844542,2.263546441697674,4.371872404929326,0.4921539965897229,2.040695164993621,-1.7463153950941537,6.043832858136933,-19.319614428060838,31.040905832772662,1.7485367005052999,3.3789377478340024,0.4628293436638866,1.561019060501791,-1.348807797993181,4.6625102217850705,-10.956555718750366,19.4384245081051,-1.191561618029272,2.285959619401641,-0.4637053514230928,-1.0916619497112074,-3.170629943863399,0.9484388171301804,-15.966658271708624,7.747814001575365,-9.672496653512441,18.235146191005125,-0.3517316989052791,-9.043785728222902,-26.048323769702804,7.730731315552321,-117.76805016862076,58.6252959990249,2.2620826341307487,4.491918679663995,0.7426089181114184,1.8604565239648143,-1.6219960752138047,6.016931856940662,-16.720727787860387,47.14602501098708,1.070167056039274,2.2580602989504674,0.8473411555866874,0.7759883423828615,-0.7127288033861199,2.871938826041603,-11.556843906541907,19.523228708989922,0.5550698091567443,1.321891727660017,1.1279346415487397,0.30494290023499604,-0.3843455403969603,1.5675356732252133,-5.993495454277439,10.3867214796223,-10.768760935690054,20.309414775320317,-0.3549998734159109,-10.052008932589622,-28.973309934640067,8.646650510156123,-128.13636478565206,65.81475917743171,-7.289406415079702,13.861503552328458,-0.3658236384228711,-6.752333384408473,-19.633131165548093,5.7822415929912445,-75.98450718489507,47.78861869441161,-8.481321993171177,16.025962272779477,-0.3618395419731716,-7.839932724915686,-22.7084576080257,6.819378990607322,-96.79735102901786,47.475347877657136,-8.996419240053706,16.973524264550566,-0.3611079409253544,-8.414510997424362,-24.179001262236323,7.193519607273109,-109.44165950631572,57.353219354777444,2.4473559910015092,6.813827110328442,0.292123488377361,1.737845637853411,-2.379471582962269,7.656451025694166,-32.045977015482855,36.42243701735667,0.06620646266250901,0.18368594853186188,0.9483172772772668,0.010634296668647996,-0.03723132910961193,0.20336226890262094,-0.7629129438601719,1.2193826070166114,0.06839100006540184,0.18345931767318815,0.9649894304048474,0.012303944258949592,-0.03438982876509026,0.20833275410671734,-0.6949473079959173,1.3421903536630202,-0.5045379110793737,0.5635050066431582,-2.313215175272057,-0.39236211656841424,-0.8247132530373945,-0.041533870528433305,-4.814617532311886,0.05519491362921667,-1.7923272882664718,0.4608629876216433,-0.3667689405808713,-1.7608407215936248,-2.2266757971863815,-1.3549025596873845,-4.153249557738927,-0.2656689533983832,1.9428180799221362,6.834701076030072,0.27850406897365215,1.1950092244005568,-2.898392067904037,7.222803936757563,-32.80237514840246,36.476562765793226,-0.4383314484168647,0.5870234276660243,-1.984764620366378,-0.3234356954088734,-0.7989757583632929,0.00914501892448558,-4.814617532311886,1.2297614511560024,-0.43614691101397185,0.5888987648762493,-2.0305832884384163,-0.3149671541961966,-0.7885392897564362,0.010483043574932186,-4.814617532311886,0.9794534112890965,-2.2968651993458455,0.7966924010682476,-1.2785252677524368,-2.173069421961272,-2.9429484949274363,-1.6010451472258616,-7.667091243801042,-0.3380939811936192,0.15049079165566437,6.820266315279977,0.19410470639410177,-0.49953125542781507,-4.680453084705049,5.3750947711406205,-35.52875206739659,33.12080397355954,-2.230658736683336,0.8047387839594631,-1.246823091319065,-2.1066005573115847,-2.885124719537013,-1.5308118295500155,-7.667091243801042,-0.31146976206094135,-2.2284741992804435,0.8053361478241398,-1.2992016321169406,-2.0999340002293176,-2.8798869524912956,-1.5350080473285286,-7.667091243801042,-0.3419471618470144,-1.0106965732868258,9.535870597637594,-0.08029845760039882,-0.9305705291737509,-9.44162800187291,7.3428902768572195,-58.480127795120595,35.194935312370426,-2.197339979035165,4.37317036128951,-0.49295917064471517,-1.9613058371396588,-5.966563799678382,1.7821935547066943,-30.920558539424146,19.319614428060838,-1.680145700439898,3.382958571227365,-0.4619587824688966,-1.5018639720785334,-4.618591794183385,1.4100834544911953,-19.4384245081051,10.958901987617201,0.6870237069498986,2.355892390112795,0.3784378628934599,0.6097987154394116,-1.4868534787846261,2.702810585814054,-9.875472874241838,15.331089764036046,7.880169365245966,18.239525049944866,0.351379175013931,7.2506262549720475,-9.491911768308452,24.1829085148096,-60.60655447403421,116.03485347085471,-0.31926455420861244,8.195671824421439,0.03392008133836218,-0.4727696446908756,-7.409251849430525,6.5942174719054085,-47.12481701561619,33.239206049164345,-1.5084985044561388,2.3261731128980134,-0.816143717248478,-1.2249504434796323,-3.422852576021902,0.38219943681192897,-19.585357215806827,9.429185033875434,-0.9912167201707164,1.4428011933218816,-0.9984443957951846,-0.7700125221619613,-2.158378870823341,0.13939763529428462,-10.796420478023041,5.969488397331203,8.471895736344209,20.32639820373362,0.35297022133520756,7.788374532339558,-10.901828375124959,26.64997864378026,-69.9236765251075,126.2206922877206,7.439897206735365,15.44754451222801,0.27886856424122186,6.856349337820564,-6.85646650837118,21.22238779555703,-56.111672636536085,81.1575561263218,6.25066325648784,16.049754529731224,0.35880924030560957,5.675900421767587,-8.973333798206497,20.514516464679687,-50.463121162060666,95.00202582443491,6.767945040773263,16.99511704778184,0.35834130788707347,6.174513198255563,-9.452315301505813,21.899872928177913,-61.420251947565404,107.49941447236291
