Country,iso,Fabc_tf_mean,Fabc_tf_std,Fabc_tf_skew,Fabc_tf_median,Fabc_tf_q17,Fabc_tf_q83,Fabc_tf_min,Fabc_tf_max
Montenegro,MNE,0.00028926839038477867,0.0014577415416192605,-0.3771312074513004,0.0002876204221455707,-0.0007118566654147005,0.0013683961146733164,-0.006253312142436505,0.005632446838120222
Mongolia,MNG,-0.008724429229183222,0.003270927843415509,-0.027982714508204158,-0.008725779280239394,-0.011902953661918923,-0.005551448624854857,-0.020231547219925913,0.0021748961007091493
Mozambique,MOZ,0.009027841794785238,0.036827876046200046,-0.2896424007327268,0.009998316612273399,-0.02209026822050154,0.039923844073673935,-0.1197273548782697,0.14991589048342394
Mauritania,MRT,-0.0011634733482868958,0.0003518909157011171,-0.9871174864022885,-0.0011407600000000002,-0.00144952939663577,-0.0008228989365122021,-0.00258404939663577,-0.000556288936512202
Mauritius,MUS,-0.001175490703654087,0.00011816408771425486,-0.7048209307783495,-0.0011678699999999999,-0.0012452540988985585,-0.00110084,-0.002051369148551598,-0.0006112051940107345
Malawi,MWI,-0.002565193640577861,0.0025174843780468347,-0.25213910404496903,-0.002369103495366617,-0.004918573371523767,-0.00026874889486631557,-0.013826128741960495,0.00865170803678921
Malaysia,MYS,-0.07801342281751114,0.0232664640355797,-0.47006083466662524,-0.07556787343603094,-0.09941018529268086,-0.05703177759782681,-0.18904023332486264,-0.006106228154483445
Namibia,NAM,-0.0023768675605985567,0.000928672201356744,0.4010666319916417,-0.0026876891266375542,-0.00326827008733624,-0.0010880368184542602,-0.0036708468184542603,-0.000638139126637554
Niger,NER,-0.006158527053684442,0.006670586431142229,0.4241532951443015,-0.008521963388244454,-0.01221746729584138,0.0033343411794972302,-0.017340313267253337,0.0060642012518240165
Nigeria,NGA,-0.018820165937274445,0.016634079332119855,0.8612027733838398,-0.023661192544902433,-0.033057960874049434,0.0012051005706987493,-0.05351215045863893,0.051581502359430265
Nicaragua,NIC,0.0013889986497197006,0.007371928604432304,0.019805390779239013,0.0013446606533957617,-0.005178409652422399,0.008042062971315881,-0.026616817045135976,0.022430751644991854
Netherlands,NLD,-0.04473781138645862,0.004066088896881958,0.6862287257458246,-0.04650978974275752,-0.0486449686339616,-0.03988097466144634,-0.051671654939319404,-0.03444362423331669
Norway,NOR,-0.008017859602294907,0.005536446882513846,-0.20382833634369588,-0.00810439083044881,-0.012690929024317834,-0.0032001490964791626,-0.03436980804533709,0.009541791063145464
Nepal,NPL,4.4727810125290216e-05,0.006440340861880772,-1.6403196935987583,0.0004984376472894772,-0.004335549623880658,0.0051931370971335655,-0.03816570899334291,0.018051070567934504
New Zealand,NZL,-0.0037117222630529043,0.006636924395250861,0.09848598889034425,-0.0036970371870758394,-0.010527115356643968,0.002726316501423478,-0.023594959773328813,0.01773696010010689
Oman,OMN,-0.017729988094753207,0.0010968377407084922,-0.8329231628059801,-0.0173416721014604,-0.019292663979581903,-0.016734274229727602,-0.0200197204651006,-0.016594310294751502
Pakistan,PAK,-0.05379456520921428,0.006920543475322242,0.5037316478698929,-0.05580479167984825,-0.0603080790904713,-0.04468359046840419,-0.07157672520025973,-0.033805058946257883
