Country,iso,Fabc_mf_mean,Fabc_mf_std,Fabc_mf_skew,Fabc_mf_median,Fabc_mf_q17,Fabc_mf_q83,Fabc_mf_min,Fabc_mf_max
Kiribati,KIR,1.689728744137948e-05,4.980874262824772e-07,-0.24735701138143054,1.6911353576770602e-05,1.6437838480557947e-05,1.7375952813432685e-05,1.54e-05,1.81075690511804e-05
Kuwait,KWT,0.026153758900144583,0.0008781132607954683,-0.1764174168769529,0.02619880077829493,0.02528132249874761,0.026992846822423085,0.02361333471154151,0.028626716227371195
Kyrgyzstan,KGZ,0.0029876492832410194,0.000116539420416532,0.012239781770168785,0.002986602428587411,0.002872554183626549,0.0031004655344731005,0.00265452969515156,0.00337266062012731
Laos,LAO,-0.0044335930094039,0.0016773523719036058,-0.058133678396745846,-0.0044310248728736765,-0.006041816301399759,-0.0028303134156127535,-0.009724853976883475,0.0008155933209597344
Latvia,LVA,0.00021771861027408148,0.00026711255035964654,0.06664360814571293,0.00021793137362752962,-2.7333611053099454e-05,0.0004748032245524845,-0.0006120201096973181,0.0010876989581613916
Lebanon,LBN,0.006580431416511796,0.00024094797950352433,-0.26462002395750295,0.006586319108830214,0.00635978694127632,0.006812030150669901,0.005704795603688605,0.007217258238788136
Lesotho,LSO,0.0008340669047260718,0.00010585163450672811,-0.16365818568595764,0.0008363713682189564,0.0007370674844237631,0.0009321333589132543,0.00046154199999999995,0.001149306171778394
Liberia,LBR,-0.0007228044000304133,0.0003884403931133274,0.028400970401622285,-0.00073072438081783,-0.0010718531242405157,-0.0003571320978657156,-0.001971949687183613,0.0005091048511596399
Libya,LBY,0.013094329274939776,0.0005825639991341385,-0.003688194685176013,0.013106006775384892,0.012516387739322996,0.013660495563266071,0.011300598852675663,0.014917763144475809
Lithuania,LTU,0.0023538161348746014,0.00029542779710274407,-0.019779835975732154,0.0023597715812235364,0.00207683743554217,0.0026259002524183796,0.0013955351007804975,0.003393598905615212
Luxembourg,LUX,0.0024910805676826692,7.774809465144013e-05,-0.2295196044258029,0.0024924900012833462,0.0024153252980575173,0.0025645676029968,0.0022300565825698004,0.002702223896352489
Madagascar,MDG,-0.0013092212126609953,0.0008190261601049057,0.0404853294085649,-0.0013196750950368965,-0.002116425292002348,-0.0005301914970285703,-0.0036419072536315955,0.0011714924164500603
Malawi,MWI,0.002581471415977833,0.0002908032483981936,0.07730677185404038,0.0025808811034336073,0.0023068772706013266,0.002852603626020651,0.0016072796767268866,0.0034826340543078317
Malaysia,MYS,0.07912783774708108,0.003291955922709644,0.19749241559821146,0.07887613761326838,0.07590443273596563,0.08221304075357941,0.06977740455367917,0.08959602055092664
