"Country","CSCC_mean","CSCC_std","CSCC_skew","CSCC_median","CSCC_min","CSCC_q17","CSCC_q83","CSCC_max","Fa_mean","Fa_std","Fa_skew","Fa_median","Fa_min","Fa_q17","Fa_q83","Fa_max","FaWdom_mean","FaWdom_std","FaWdom_skew","FaWdom_median","FaWdom_min","FaWdom_q17","FaWdom_q83","Fadom_max","FaWout_mean","FaWout_std","FaWout_skew","FaWout_median","FaWout_min","FaWout_q17","FaWout_q83","FaWin_max","FaWin_mean","FaWin_std","FaWin_skew","FaWin_median","FaWin_min","FaWin_q17","FaWin_q83","FaWin_max","FaWnet_mean","FaWnet_std","FaWnet_skew","FaWnet_median","FaWnet_min","FaWnet_q17","FaWnet_q83","FaWnet_max"
"CMR",0.7425265973639137,0.4307728732995383,0.4417455100796838,0.711220025697672,-0.765250583235892,0.3490859452514582,1.1348835788321896,3.296289680291126,0.024066283954799997,0.01625756147324071,-0.09004850618626388,0.024947368,-0.027378505,0.008734178,0.038193185,0.08049165,0.06471808218376274,0.06338196833607657,1.031698027574077,0.05315577659329447,-0.1700452902309627,0.009353711262418761,0.11928189077401664,0.48621794126717593,14.925158550248813,18.00564457678227,1.2872563941022102,11.092738390913444,-66.54950996373749,0.21333717344533365,30.240256061814076,128.92676635596516,9.033901981473626,6.408877453314971,0.9993328867478255,7.930760432298004,-7.776673431252715,3.3799789436621146,14.713201944032528,"{5.8912565687751846, 19.134362479371536, 1.0032144960959637, 2.6099052117363892, -90.61963609893917, -9.861498599327842, 21.83143964429204, 126.30010108448387}","{5.8912565687751846, 19.134362479371536, 1.0032144960959637, 2.6099052117363892, -90.61963609893917, -9.861498599327842, 21.83143964429204, 126.30010108448387}","{5.8912565687751846, 19.134362479371536, 1.0032144960959637, 2.6099052117363892, -90.61963609893917, -9.861498599327842, 21.83143964429204, 126.30010108448387}","{5.8912565687751846, 19.134362479371536, 1.0032144960959637, 2.6099052117363892, -90.61963609893917, -9.861498599327842, 21.83143964429204, 126.30010108448387}","{5.8912565687751846, 19.134362479371536, 1.0032144960959637, 2.6099052117363892, -90.61963609893917, -9.861498599327842, 21.83143964429204, 126.30010108448387}","{5.8912565687751846, 19.134362479371536, 1.0032144960959637, 2.6099052117363892, -90.61963609893917, -9.861498599327842, 21.83143964429204, 126.30010108448387}","{5.8912565687751846, 19.134362479371536, 1.0032144960959637, 2.6099052117363892, -90.61963609893917, -9.861498599327842, 21.83143964429204, 126.30010108448387}",0,0
"COD",2.1502315516807786,1.2485196276402533,0.363710051137703,2.0727845064739845,-2.1751457100918,1.0047337800589218,3.2940181878705683,9.058427362163838,0.18660428339459992,0.07897646988560807,-0.21741290666594332,0.1833345,-0.06664264,0.12151766,0.25777656,0.3857453,1.4635996206768949,1.1005439668747423,1.0070971323632438,1.2928476733144463,-1.1040429120078037,0.5158855144803464,2.421771728638717,7.83550362379189,113.97980536908875,111.70455051515272,1.0043813614103079,97.24021575794634,-265.7925389603901,14.143108087196682,207.43814733692636,802.5448976440064,25.102659158514378,17.55780178793159,0.9574898773884603,22.260014069881525,-23.83296016266179,9.602723718858364,40.72703695897849,"{88.87714621057437, 112.97384243980491, 0.9559482578676268, 72.2651111192206, -318.33293106204763, -10.544218914704247, 183.21592615617715, 775.1835096792666}","{88.87714621057437, 112.97384243980491, 0.9559482578676268, 72.2651111192206, -318.33293106204763, -10.544218914704247, 183.21592615617715, 775.1835096792666}","{88.87714621057437, 112.97384243980491, 0.9559482578676268, 72.2651111192206, -318.33293106204763, -10.544218914704247, 183.21592615617715, 775.1835096792666}","{88.87714621057437, 112.97384243980491, 0.9559482578676268, 72.2651111192206, -318.33293106204763, -10.544218914704247, 183.21592615617715, 775.1835096792666}","{88.87714621057437, 112.97384243980491, 0.9559482578676268, 72.2651111192206, -318.33293106204763, -10.544218914704247, 183.21592615617715, 775.1835096792666}","{88.87714621057437, 112.97384243980491, 0.9559482578676268, 72.2651111192206, -318.33293106204763, -10.544218914704247, 183.21592615617715, 775.1835096792666}","{88.87714621057437, 112.97384243980491, 0.9559482578676268, 72.2651111192206, -318.33293106204763, -10.544218914704247, 183.21592615617715, 775.1835096792666}",0,0
"COG",0.2761309123101693,0.15719997183291803,0.4167489743984965,0.2650655501923658,-0.2716001149446435,0.13249938365962333,0.41975968912385736,1.191267604445378,0.023658361374600003,0.01599993859931257,0.47034608634837366,0.022925038,-0.01206473,0.010462553,0.037788536,0.087887645,0.023917131714401883,0.023102582720382275,1.5894990502463955,0.01941287564108142,-0.0297621347191188,0.00431187957576505,0.04186411106511462,0.24295552040083696,14.667367376186123,17.107409047402502,1.4614607374637831,11.12949059735563,-80.6849740132593,0.3671100902266536,28.64657455155161,125.89648814805793,3.3893060699765134,2.287571153063328,0.970559792379511,3.0234380556618596,-3.283415012066455,1.3330664135001264,5.3876302089595125,"{11.27806130620961, 17.24483762929231, 1.4157712344932494, 7.694733170379774, -80.19787668956809, -3.0817293649405157, 25.66225434593879, 121.51674390668191}","{11.27806130620961, 17.24483762929231, 1.4157712344932494, 7.694733170379774, -80.19787668956809, -3.0817293649405157, 25.66225434593879, 121.51674390668191}","{11.27806130620961, 17.24483762929231, 1.4157712344932494, 7.694733170379774, -80.19787668956809, -3.0817293649405157, 25.66225434593879, 121.51674390668191}","{11.27806130620961, 17.24483762929231, 1.4157712344932494, 7.694733170379774, -80.19787668956809, -3.0817293649405157, 25.66225434593879, 121.51674390668191}","{11.27806130620961, 17.24483762929231, 1.4157712344932494, 7.694733170379774, -80.19787668956809, -3.0817293649405157, 25.66225434593879, 121.51674390668191}","{11.27806130620961, 17.24483762929231, 1.4157712344932494, 7.694733170379774, -80.19787668956809, -3.0817293649405157, 25.66225434593879, 121.51674390668191}","{11.27806130620961, 17.24483762929231, 1.4157712344932494, 7.694733170379774, -80.19787668956809, -3.0817293649405157, 25.66225434593879, 121.51674390668191}",0,0
"COL",1.6263339183041317,1.0920188579990595,0.46850233593324614,1.556926257016953,-2.025611764003676,0.611660666700453,2.6180534496280345,8.561832700038256,0.057447481643599994,0.06575194709744075,-0.002052720697842106,0.06042165,-0.13009872,-0.001515252,0.12305903,0.26944318,0.34254409913880435,0.519378678351982,1.2537616166253744,0.2412866168473166,-1.6782543242270935,-0.03698339642165188,0.7579962473278292,4.54897042950574,35.4726783841739,59.65148515675827,1.298835194310194,23.127565200009506,-195.25001283053615,-5.667560590444601,82.19854903864608,510.2429287878152,19.582481681823406,15.08570733977771,1.0092877947635035,17.164615425915834,-20.688594978233073,6.216511561018666,32.52405278168926,"{15.890196702350496, 61.8755332144093, 1.1783858371399274, 5.001769969449111, -258.5968835892924, -31.33003628340827, 63.47413150409195, 515.335830199559}","{15.890196702350496, 61.8755332144093, 1.1783858371399274, 5.001769969449111, -258.5968835892924, -31.33003628340827, 63.47413150409195, 515.335830199559}","{15.890196702350496, 61.8755332144093, 1.1783858371399274, 5.001769969449111, -258.5968835892924, -31.33003628340827, 63.47413150409195, 515.335830199559}","{15.890196702350496, 61.8755332144093, 1.1783858371399274, 5.001769969449111, -258.5968835892924, -31.33003628340827, 63.47413150409195, 515.335830199559}","{15.890196702350496, 61.8755332144093, 1.1783858371399274, 5.001769969449111, -258.5968835892924, -31.33003628340827, 63.47413150409195, 515.335830199559}","{15.890196702350496, 61.8755332144093, 1.1783858371399274, 5.001769969449111, -258.5968835892924, -31.33003628340827, 63.47413150409195, 515.335830199559}","{15.890196702350496, 61.8755332144093, 1.1783858371399274, 5.001769969449111, -258.5968835892924, -31.33003628340827, 63.47413150409195, 515.335830199559}",0,0
"COM",0.015568489981679574,0.009121932716199828,0.552590774759052,0.014754795978778911,-0.01458509655674933,0.007312275303577072,0.023775054049309376,0.07185108078707798,6.798621424015593e-7,0.00006581076119329101,-0.021086417333291606,0,-0.000319798,0,0,0.000372855,1.888206659333761e-8,4.083251018422049e-6,-0.9620468820621956,0.,-0.00004451937731478452,0.,0.,0.000027477669998233795,0.0007335379642449986,0.051576994867614204,0.3715684133647131,0.,-0.5710655820009913,0.,0.,0.674157045675623,0.19037644519347321,0.13105399111627697,1.1554950787720948,0.16910955633407398,-0.1311419552866099,0.0749050171262851,0.30451835220352325,"{-0.18964290722922822, 0.14132996603279893, -0.8432940094752727, -0.1690404155584116, -1.0695219754221208, -0.31025309774039117, -0.07010614474497188, 0.619666026167866}","{-0.18964290722922822, 0.14132996603279893, -0.8432940094752727, -0.1690404155584116, -1.0695219754221208, -0.31025309774039117, -0.07010614474497188, 0.619666026167866}","{-0.18964290722922822, 0.14132996603279893, -0.8432940094752727, -0.1690404155584116, -1.0695219754221208, -0.31025309774039117, -0.07010614474497188, 0.619666026167866}","{-0.18964290722922822, 0.14132996603279893, -0.8432940094752727, -0.1690404155584116, -1.0695219754221208, -0.31025309774039117, -0.07010614474497188, 0.619666026167866}","{-0.18964290722922822, 0.14132996603279893, -0.8432940094752727, -0.1690404155584116, -1.0695219754221208, -0.31025309774039117, -0.07010614474497188, 0.619666026167866}","{-0.18964290722922822, 0.14132996603279893, -0.8432940094752727, -0.1690404155584116, -1.0695219754221208, -0.31025309774039117, -0.07010614474497188, 0.619666026167866}","{-0.18964290722922822, 0.14132996603279893, -0.8432940094752727, -0.1690404155584116, -1.0695219754221208, -0.31025309774039117, -0.07010614474497188, 0.619666026167866}",0,0
"CPV",0.006871864968001158,0.00483037158622898,0.6785484425132221,0.006391465908898525,-0.00971341502502958,0.002444243527088438,0.011221446155331475,0.041179366990809804,0.000012822863113364458,0.00004399833351704601,3.998234189090009,0,-0.000022,0,1.2055419e-6,0.000290768,3.398833050895081e-7,1.4125044581087123e-6,6.144447218728887,0.,-2.9697465560516555e-6,0.,1.5465425286655083e-8,0.000022702458538212846,0.00842720870486341,0.03852622080331881,6.3228599740883515,0.,-0.14007644124525534,0.,0.00017099341042457958,0.6653851708621618,0.08458284542503393,0.06763818003187777,1.1755261131002048,0.07238691721774962,-0.07583526623274832,0.026702459019919002,0.14217857089931726,"{-0.07615563672017049, 0.07706308916854435, -0.14132976913091794, -0.06807765634198888, -0.5383894920407644, -0.13809603042719246, -0.019233906443015498, 0.5621876356656975}","{-0.07615563672017049, 0.07706308916854435, -0.14132976913091794, -0.06807765634198888, -0.5383894920407644, -0.13809603042719246, -0.019233906443015498, 0.5621876356656975}","{-0.07615563672017049, 0.07706308916854435, -0.14132976913091794, -0.06807765634198888, -0.5383894920407644, -0.13809603042719246, -0.019233906443015498, 0.5621876356656975}","{-0.07615563672017049, 0.07706308916854435, -0.14132976913091794, -0.06807765634198888, -0.5383894920407644, -0.13809603042719246, -0.019233906443015498, 0.5621876356656975}","{-0.07615563672017049, 0.07706308916854435, -0.14132976913091794, -0.06807765634198888, -0.5383894920407644, -0.13809603042719246, -0.019233906443015498, 0.5621876356656975}","{-0.07615563672017049, 0.07706308916854435, -0.14132976913091794, -0.06807765634198888, -0.5383894920407644, -0.13809603042719246, -0.019233906443015498, 0.5621876356656975}","{-0.07615563672017049, 0.07706308916854435, -0.14132976913091794, -0.06807765634198888, -0.5383894920407644, -0.13809603042719246, -0.019233906443015498, 0.5621876356656975}",0,0
"CRI",0.1854663197433709,0.12092370508569747,0.5940554195852579,0.17479661661759338,-0.2177969592579978,0.07492498633143295,0.29404897307559275,1.0155308585538463,0.004538870917659801,0.0037805686284963385,0.46445115549816546,0.004203657,-0.007241947,0.001438091,0.007149055,0.015261341,0.0030185262563157318,0.0036591050054385677,1.8171539152442355,0.0021678614092394714,-0.014520584103815974,0.00035975901308566284,0.005628930251258878,0.03377190749141667,2.8569774981818403,3.8337153248594613,1.6349580295912869,1.869479132161393,-16.9783847829222,0.12018015802149074,5.807684842170994,28.811427223812316,2.250981605043436,1.7067241446301624,1.1272555480309894,1.9545520293503005,-1.759775659557022,0.759027402960017,3.721923411807978,"{0.6059958931384041, 4.21177088891599, 1.1644214693309678, -0.055971471970277645, -18.776114358231386, -2.6436690665482034, 3.8882748392357147, 28.047576587908992}","{0.6059958931384041, 4.21177088891599, 1.1644214693309678, -0.055971471970277645, -18.776114358231386, -2.6436690665482034, 3.8882748392357147, 28.047576587908992}","{0.6059958931384041, 4.21177088891599, 1.1644214693309678, -0.055971471970277645, -18.776114358231386, -2.6436690665482034, 3.8882748392357147, 28.047576587908992}","{0.6059958931384041, 4.21177088891599, 1.1644214693309678, -0.055971471970277645, -18.776114358231386, -2.6436690665482034, 3.8882748392357147, 28.047576587908992}","{0.6059958931384041, 4.21177088891599, 1.1644214693309678, -0.055971471970277645, -18.776114358231386, -2.6436690665482034, 3.8882748392357147, 28.047576587908992}","{0.6059958931384041, 4.21177088891599, 1.1644214693309678, -0.055971471970277645, -18.776114358231386, -2.6436690665482034, 3.8882748392357147, 28.047576587908992}","{0.6059958931384041, 4.21177088891599, 1.1644214693309678, -0.055971471970277645, -18.776114358231386, -2.6436690665482034, 3.8882748392357147, 28.047576587908992}",0,0
"CUB",0.1651815599045397,0.09636210543458747,0.5089398137085089,0.1573406868070636,-0.14824685277104535,0.07720258670573593,0.2527660901792977,0.7605500725865362,0.0041506102284,0.013043773818688553,-1.6745943805373258,0.004162722,-0.088382,-0.001958266,0.010723411,0.058343645,0.002343843758493611,0.009340295462295622,-2.3020258212938027,0.001747930005814663,-0.11117119545085424,-0.000986549190356406,0.0066891437439999665,0.0978167655900292,2.5426903579513453,10.717243418385058,-1.9445618609292834,1.625956871854048,-159.22577398070686,-1.2675188065072813,7.349010929917976,119.7665202259719,2.0178541915637878,1.4163007749045529,1.0845330632626107,1.771697741671806,-1.3457089750755837,0.7609228402099191,3.23639644477275,"{0.5248361663875576, 10.873222255917357, -1.9083379266259177, -0.16438173867503209, -164.5666927026577, -3.9681810460122247, 5.678211356008949, 118.8004093705725}","{0.5248361663875576, 10.873222255917357, -1.9083379266259177, -0.16438173867503209, -164.5666927026577, -3.9681810460122247, 5.678211356008949, 118.8004093705725}","{0.5248361663875576, 10.873222255917357, -1.9083379266259177, -0.16438173867503209, -164.5666927026577, -3.9681810460122247, 5.678211356008949, 118.8004093705725}","{0.5248361663875576, 10.873222255917357, -1.9083379266259177, -0.16438173867503209, -164.5666927026577, -3.9681810460122247, 5.678211356008949, 118.8004093705725}","{0.5248361663875576, 10.873222255917357, -1.9083379266259177, -0.16438173867503209, -164.5666927026577, -3.9681810460122247, 5.678211356008949, 118.8004093705725}","{0.5248361663875576, 10.873222255917357, -1.9083379266259177, -0.16438173867503209, -164.5666927026577, -3.9681810460122247, 5.678211356008949, 118.8004093705725}","{0.5248361663875576, 10.873222255917357, -1.9083379266259177, -0.16438173867503209, -164.5666927026577, -3.9681810460122247, 5.678211356008949, 118.8004093705725}",0,0
"CYP",0.03167254448466419,0.02412897535503039,0.5664772896808327,0.02999080287302261,-0.05301828078815496,0.009248967349921517,0.05331457496466021,0.2002655056092707,0.00006065107965766001,0.0003259688975561311,0.21584604185420528,0,-0.001328597,-0.0000883,0.000240037,0.001351123,6.503961863888604e-6,0.000047362565681184686,-0.5057609234021463,0.,-0.0007288819668399148,-9.195284969705925e-6,0.000027563262940609434,0.0003923142199184657,0.04017499716850393,0.26050385084478533,0.7576340395227265,0.,-1.8868451797633157,-0.046916237616731846,0.15639650335654234,1.9686213976860751,0.3908321721885055,0.3353445969907587,1.0306606778381262,0.3429037591951454,-0.5712656398607903,0.09139570792259323,0.677410647193305,"{-0.35065717502000154, 0.427913309398556, -0.33370242548817103, -0.3171208770974113, -2.959064859206211, -0.6978510950718446, -0.015970656200897403, 1.9703491994337083}","{-0.35065717502000154, 0.427913309398556, -0.33370242548817103, -0.3171208770974113, -2.959064859206211, -0.6978510950718446, -0.015970656200897403, 1.9703491994337083}","{-0.35065717502000154, 0.427913309398556, -0.33370242548817103, -0.3171208770974113, -2.959064859206211, -0.6978510950718446, -0.015970656200897403, 1.9703491994337083}","{-0.35065717502000154, 0.427913309398556, -0.33370242548817103, -0.3171208770974113, -2.959064859206211, -0.6978510950718446, -0.015970656200897403, 1.9703491994337083}","{-0.35065717502000154, 0.427913309398556, -0.33370242548817103, -0.3171208770974113, -2.959064859206211, -0.6978510950718446, -0.015970656200897403, 1.9703491994337083}","{-0.35065717502000154, 0.427913309398556, -0.33370242548817103, -0.3171208770974113, -2.959064859206211, -0.6978510950718446, -0.015970656200897403, 1.9703491994337083}","{-0.35065717502000154, 0.427913309398556, -0.33370242548817103, -0.3171208770974113, -2.959064859206211, -0.6978510950718446, -0.015970656200897403, 1.9703491994337083}",0,0
"CZE",-0.3345601116734067,0.3224775134955131,-0.5056539168796808,-0.31703198370172686,-3.1148840201432604,-0.6215646940261501,-0.03307577050123872,0.9423096473985972,0.000946048744965,0.007096867357720305,-0.7189686215167609,0.00132203,-0.03422155,-0.003596108,0.005649526,0.02921969,-0.0012232174631796337,0.011772861261251162,0.7951178054299822,-0.0005192618607281125,-0.1143356102931896,-0.007222374690730716,0.0039951101652634146,0.13487268819641007,0.6232417253207349,5.712558197965458,-0.5316186602756447,0.3431601126889636,-67.37930486794097,-1.9395796475571878,3.4264196470986414,50.557692081141695,-4.15977749112012,4.590674740385259,-0.9390570210065162,-3.5532264752088007,-42.48227785660109,-8.178742140469563,-0.20654709163143584,"{4.783019216440855, 7.306724352393828, -0.07896004283073044, 4.274165634877498, -65.77155358544128, -0.3528692956692599, 10.206222576477273, 61.51322091357387}","{4.783019216440855, 7.306724352393828, -0.07896004283073044, 4.274165634877498, -65.77155358544128, -0.3528692956692599, 10.206222576477273, 61.51322091357387}","{4.783019216440855, 7.306724352393828, -0.07896004283073044, 4.274165634877498, -65.77155358544128, -0.3528692956692599, 10.206222576477273, 61.51322091357387}","{4.783019216440855, 7.306724352393828, -0.07896004283073044, 4.274165634877498, -65.77155358544128, -0.3528692956692599, 10.206222576477273, 61.51322091357387}","{4.783019216440855, 7.306724352393828, -0.07896004283073044, 4.274165634877498, -65.77155358544128, -0.3528692956692599, 10.206222576477273, 61.51322091357387}","{4.783019216440855, 7.306724352393828, -0.07896004283073044, 4.274165634877498, -65.77155358544128, -0.3528692956692599, 10.206222576477273, 61.51322091357387}","{4.783019216440855, 7.306724352393828, -0.07896004283073044, 4.274165634877498, -65.77155358544128, -0.3528692956692599, 10.206222576477273, 61.51322091357387}",0,0
"DEU",-1.3616130724454245,1.720595946926901,-0.30433564619080467,-1.3143180255307556,-13.378527306067925,-2.902138373355519,0.2347258749650858,6.352629261166254,0.0018837465510000001,0.026891349471666444,-0.6672108674332541,0.005045965,-0.1284658,-0.014459975,0.020965561,0.12280151,-0.012653504251591011,0.21551829376681209,0.6022887468326702,-0.006259058665281866,-2.3298369977918574,-0.11598579769107273,0.07261181626375443,2.1584616951635516,1.2201097532606495,21.34536205920517,-0.45167384773483366,1.2764770302963715,-239.95547934664813,-7.56902202833931,12.570419158630466,282.03681279788174,-16.565272510432905,23.203369307428808,-0.6288477851198488,-14.355936228821943,-156.3748958403915,-36.66631997474512,3.6737468870714296,"{17.785382263693556, 31.70110710462497, 0.0953676592640403, 16.528308706731977, -234.24331758877608, -6.386404309980599, 43.56864934951202, 302.1156479360365}","{17.785382263693556, 31.70110710462497, 0.0953676592640403, 16.528308706731977, -234.24331758877608, -6.386404309980599, 43.56864934951202, 302.1156479360365}","{17.785382263693556, 31.70110710462497, 0.0953676592640403, 16.528308706731977, -234.24331758877608, -6.386404309980599, 43.56864934951202, 302.1156479360365}","{17.785382263693556, 31.70110710462497, 0.0953676592640403, 16.528308706731977, -234.24331758877608, -6.386404309980599, 43.56864934951202, 302.1156479360365}","{17.785382263693556, 31.70110710462497, 0.0953676592640403, 16.528308706731977, -234.24331758877608, -6.386404309980599, 43.56864934951202, 302.1156479360365}","{17.785382263693556, 31.70110710462497, 0.0953676592640403, 16.528308706731977, -234.24331758877608, -6.386404309980599, 43.56864934951202, 302.1156479360365}","{17.785382263693556, 31.70110710462497, 0.0953676592640403, 16.528308706731977, -234.24331758877608, -6.386404309980599, 43.56864934951202, 302.1156479360365}",0,0
"DJI",0.04155596826389862,0.02179035405979242,0.3402956704360558,0.04029375127050084,-0.0360450071489354,0.021789365884574724,0.061433193694402005,0.16771163116072926,0.000018408369232962002,0.00035378598228546197,-0.33444232812719543,0,-0.001978727,-0.000172003,0.000166267,0.001418292,2.2985208716047736e-6,0.0000602197066281765,-0.4196249945717294,0.,-0.0007235422148286735,-0.00002086543359723583,0.000023088685679618454,0.00041562457190272913,0.009360751572617539,0.2797190478719715,-0.49918413106766746,0.,-3.1507909017932767,-0.08151061949374404,0.090762709951957,2.431632718991161,0.5059419450617798,0.3269897031061422,0.9618737058870626,0.458456950353495,-0.3063809614859181,0.21677405424597532,0.7855957002190479,"{-0.49658119348916235, 0.42865855769332784, -0.5709412809709525, -0.45792064649133557, -3.5855727747087274, -0.839324990433369, -0.16597432838054293, 1.988257340144229}","{-0.49658119348916235, 0.42865855769332784, -0.5709412809709525, -0.45792064649133557, -3.5855727747087274, -0.839324990433369, -0.16597432838054293, 1.988257340144229}","{-0.49658119348916235, 0.42865855769332784, -0.5709412809709525, -0.45792064649133557, -3.5855727747087274, -0.839324990433369, -0.16597432838054293, 1.988257340144229}","{-0.49658119348916235, 0.42865855769332784, -0.5709412809709525, -0.45792064649133557, -3.5855727747087274, -0.839324990433369, -0.16597432838054293, 1.988257340144229}","{-0.49658119348916235, 0.42865855769332784, -0.5709412809709525, -0.45792064649133557, -3.5855727747087274, -0.839324990433369, -0.16597432838054293, 1.988257340144229}","{-0.49658119348916235, 0.42865855769332784, -0.5709412809709525, -0.45792064649133557, -3.5855727747087274, -0.839324990433369, -0.16597432838054293, 1.988257340144229}","{-0.49658119348916235, 0.42865855769332784, -0.5709412809709525, -0.45792064649133557, -3.5855727747087274, -0.839324990433369, -0.16597432838054293, 1.988257340144229}",0,0
"DNK",-0.16043998806061788,0.14889440746284913,-0.5144929932921678,-0.15218520999541557,-1.4669723883642425,-0.2914066476094049,-0.023066826814914752,0.4705634615738268,0.0011426513217188,0.005153669535651652,-0.7976449669469904,0.001181105,-0.024779893,-0.001123819,0.00356095,0.020991089,-0.0007009905337852392,0.0040228151774517815,0.04978564017440137,-0.00038361983755919233,-0.041093090919345654,-0.002406724784473975,0.0006966382563684931,0.03833720577253384,0.6905232285064363,4.2201535513367325,-0.5300742239439189,0.43903521475251606,-41.87615885882464,-0.673727076266871,2.469770209995266,46.635193410028236,-2.003842992614766,2.076249998507307,-1.0864642758515035,-1.7008220126073132,-18.447426142053814,-3.725578152822665,-0.20538699488613718,"{2.6943662211212023, 4.711554372633278, -0.39218857377665317, 2.443096872475538, -42.4696757065034, -0.004901719810147842, 5.599180524611219, 46.87854243157388}","{2.6943662211212023, 4.711554372633278, -0.39218857377665317, 2.443096872475538, -42.4696757065034, -0.004901719810147842, 5.599180524611219, 46.87854243157388}","{2.6943662211212023, 4.711554372633278, -0.39218857377665317, 2.443096872475538, -42.4696757065034, -0.004901719810147842, 5.599180524611219, 46.87854243157388}","{2.6943662211212023, 4.711554372633278, -0.39218857377665317, 2.443096872475538, -42.4696757065034, -0.004901719810147842, 5.599180524611219, 46.87854243157388}","{2.6943662211212023, 4.711554372633278, -0.39218857377665317, 2.443096872475538, -42.4696757065034, -0.004901719810147842, 5.599180524611219, 46.87854243157388}","{2.6943662211212023, 4.711554372633278, -0.39218857377665317, 2.443096872475538, -42.4696757065034, -0.004901719810147842, 5.599180524611219, 46.87854243157388}","{2.6943662211212023, 4.711554372633278, -0.39218857377665317, 2.443096872475538, -42.4696757065034, -0.004901719810147842, 5.599180524611219, 46.87854243157388}",0,0
"DOM",0.37590950564924286,0.2205771489407697,0.5262132571382064,0.3570166984246735,-0.3579554602442238,0.17534691744278652,0.5754226713580793,1.796200398063106,0.0020313421084912,0.006607967023650212,1.0625900659694254,0.001728691,-0.0319308,-0.001887872,0.00560916,0.04902924,0.0027466844091398267,0.010630063710582978,2.45690285019807,0.0017553089502337469,-0.08824418334807373,-0.0019190323182569917,0.007329699093764242,0.18170765946693784,1.2737928456523795,5.579272233721537,2.8336468815272906,0.6081745879866339,-61.34943561764768,-0.9489044694756087,3.4832169694863637,89.38752885648859,4.595992037221064,3.1784930538104983,1.092059361158358,4.042674618954786,-3.234411968220102,1.77632747170296,7.397270039466992,"{-3.3221991915686844, 6.412906007859412, 1.809951743027368, -3.3166800281215076, -65.84531467868003, -7.568023600679423, 0.3541652370939269, 87.63544873642824}","{-3.3221991915686844, 6.412906007859412, 1.809951743027368, -3.3166800281215076, -65.84531467868003, -7.568023600679423, 0.3541652370939269, 87.63544873642824}","{-3.3221991915686844, 6.412906007859412, 1.809951743027368, -3.3166800281215076, -65.84531467868003, -7.568023600679423, 0.3541652370939269, 87.63544873642824}","{-3.3221991915686844, 6.412906007859412, 1.809951743027368, -3.3166800281215076, -65.84531467868003, -7.568023600679423, 0.3541652370939269, 87.63544873642824}","{-3.3221991915686844, 6.412906007859412, 1.809951743027368, -3.3166800281215076, -65.84531467868003, -7.568023600679423, 0.3541652370939269, 87.63544873642824}","{-3.3221991915686844, 6.412906007859412, 1.809951743027368, -3.3166800281215076, -65.84531467868003, -7.568023600679423, 0.3541652370939269, 87.63544873642824}","{-3.3221991915686844, 6.412906007859412, 1.809951743027368, -3.3166800281215076, -65.84531467868003, -7.568023600679423, 0.3541652370939269, 87.63544873642824}",0,0
"DZA",0.7275119771918033,0.6075951406897282,0.43181905670024995,0.6935836690288096,-1.3660127156986215,0.15372371653882647,1.2815366734787328,4.467508989122288,-0.0024974829374000006,0.021253556803309478,0.03639309834283232,-0.001885161,-0.104210906,-0.016094679,0.012154126,0.124308065,-0.0061202797787207755,0.07133199168158529,-0.8517587040721025,-0.0021848916638830735,-0.8776755666917481,-0.043273800073751166,0.029452325602063092,0.7463795513980562,-1.718119933151604,17.370727123137982,-0.2813623195446947,-0.7279400772778153,-196.72992524751,-10.440074776158479,7.109702166983449,200.073474834821,8.888165692853573,8.419678946575285,0.8981036635009519,7.639423275134412,-17.521301727994075,1.6424646079746883,16.224404960519806,"{-10.606285626005178, 19.237633618959393, -0.23342756374969167, -9.177171281092065, -196.65441904921218, -23.633327780447303, 1.8153390159378946, 196.11310066485413}","{-10.606285626005178, 19.237633618959393, -0.23342756374969167, -9.177171281092065, -196.65441904921218, -23.633327780447303, 1.8153390159378946, 196.11310066485413}","{-10.606285626005178, 19.237633618959393, -0.23342756374969167, -9.177171281092065, -196.65441904921218, -23.633327780447303, 1.8153390159378946, 196.11310066485413}","{-10.606285626005178, 19.237633618959393, -0.23342756374969167, -9.177171281092065, -196.65441904921218, -23.633327780447303, 1.8153390159378946, 196.11310066485413}","{-10.606285626005178, 19.237633618959393, -0.23342756374969167, -9.177171281092065, -196.65441904921218, -23.633327780447303, 1.8153390159378946, 196.11310066485413}","{-10.606285626005178, 19.237633618959393, -0.23342756374969167, -9.177171281092065, -196.65441904921218, -23.633327780447303, 1.8153390159378946, 196.11310066485413}","{-10.606285626005178, 19.237633618959393, -0.23342756374969167, -9.177171281092065, -196.65441904921218, -23.633327780447303, 1.8153390159378946, 196.11310066485413}",0,0
