"mean","10%","25%","50%","75%","90%","ID","iso","dr","elasmu","prtp"
0.302748054574723,0.241262008952377,0.259948610838837,0.286057138660556,0.338778302972215,0.385528577598422,"2_1p5_NA_COL","COL","NA","1p5","2"
0.00049983073324759,0.000404990091180709,0.000426467194364785,0.000477188235668068,0.000566350655578332,0.000640306607271465,"2_1p5_NA_COM","COM","NA","1p5","2"
0.000819557275335811,0.000604332415221658,0.000702943344170828,0.000783665587812003,0.000903386087067684,0.00113725004147977,"2_1p5_NA_CPV","CPV","NA","1p5","2"
0.0399787805702688,0.0300582636497499,0.0329693255462906,0.037471943295322,0.0457646628577887,0.0521156421935539,"2_1p5_NA_CRI","CRI","NA","1p5","2"
0.0356719044795163,0.0282555010884607,0.030660330047677,0.0336559258753644,0.0417730889700883,0.0453429192061569,"2_1p5_NA_CUB","CUB","NA","1p5","2"
0.0110240196909768,0.00841725256626365,0.00900626925707434,0.00991900150516127,0.0126164464954327,0.0150257082361505,"2_1p5_NA_CYP","CYP","NA","1p5","2"
-0.0761615115055606,-0.0930664795196414,-0.0848282432423502,-0.0742596990785738,-0.0664141525409897,-0.0613636291911099,"2_1p5_NA_CZE","CZE","NA","1p5","2"
-0.507975339492998,-0.609421324342861,-0.552962049159501,-0.500594165601515,-0.453669232432782,-0.421011724041222,"2_1p5_NA_DEU","DEU","NA","1p5","2"
0.00253433777282349,0.00204955947765894,0.00222371354421008,0.00241528652425319,0.00274420442057993,0.00318922635493202,"2_1p5_NA_DJI","DJI","NA","1p5","2"
-0.0540404482548674,-0.0637638777822607,-0.0589819407531389,-0.0534127577419843,-0.0482670299332817,-0.0439682851393267,"2_1p5_NA_DNK","DNK","NA","1p5","2"
0.0771951507635861,0.0563944628173056,0.0633118996681299,0.0764992557293288,0.0895237893945,0.102090501186156,"2_1p5_NA_DOM","DOM","NA","1p5","2"
0.142692802405714,0.10736560481514,0.117268767373827,0.134815884570322,0.16189589417161,0.191404501852095,"2_1p5_NA_DZA","DZA","NA","1p5","2"
0.0564524861079642,0.0435061009449082,0.0460854684445216,0.0523730572695052,0.0662302162860219,0.074326042954865,"2_1p5_NA_ECU","ECU","NA","1p5","2"
0.408418879212493,0.33134803405516,0.34920688212221,0.381880559249455,0.445819137572519,0.529151802230507,"2_1p5_NA_EGY","EGY","NA","1p5","2"
0.00281594478693386,0.00235363524473776,0.00249863203802431,0.00271353717700393,0.00304080981598407,0.00343300200036507,"2_1p5_NA_ERI","ERI","NA","1p5","2"
0.280876937758335,0.191457595693585,0.218932979505667,0.24647224469021,0.313561547347403,0.422767369741094,"2_1p5_NA_ESP","ESP","NA","1p5","2"
-0.0122907717966296,-0.0143844136832255,-0.0134807368722449,-0.0123612788342541,-0.0107855833961373,-0.0101073104095697,"2_1p5_NA_EST","EST","NA","1p5","2"
0.0635955218936139,0.049686453511284,0.0529068610608003,0.0596589365334435,0.0713080896506101,0.0849955901814935,"2_1p5_NA_ETH","ETH","NA","1p5","2"
-0.153135306427936,-0.179776197938355,-0.167114244700462,-0.152744358512428,-0.133340679764763,-0.125272142774651,"2_1p5_NA_FIN","FIN","NA","1p5","2"
0.00162515546475236,0.00109899887940008,0.00131848716180175,0.00154925576880023,0.00182810213004486,0.00227981096772541,"2_1p5_NA_FJI","FJI","NA","1p5","2"
-0.0797674291720266,-0.130940050430342,-0.115087299321533,-0.0906660830975936,-0.0737549272023658,0.0187835958491102,"2_1p5_NA_FRA","FRA","NA","1p5","2"
0.0225083520558701,0.0170339429506585,0.0187974781271038,0.0218360476842932,0.0248599661788491,0.0291575052629331,"2_1p5_NA_GAB","GAB","NA","1p5","2"
-0.330724414190103,-0.398242889386737,-0.356112812902984,-0.327065913996546,-0.296242141620364,-0.266856567733388,"2_1p5_NA_GBR","GBR","NA","1p5","2"
-0.000902934505303995,-0.00145599631372754,-0.0012904631036252,-0.00100796231604132,-0.000715114408153084,-0.000497192044631043,"2_1p5_NA_GEO","GEO","NA","1p5","2"
0.062144780524795,0.0446481969006365,0.0506240818822103,0.0594290592633856,0.0686180334161457,0.084751585072182,"2_1p5_NA_GHA","GHA","NA","1p5","2"
0.0134577172354698,0.0105844260548449,0.011527050083093,0.0129930244351267,0.0148911982850613,0.0169468513913972,"2_1p5_NA_GIN","GIN","NA","1p5","2"
0.00354818110711482,0.00232229608584733,0.00288008922773467,0.00356944457417485,0.00415142503340819,0.00464173534675375,"2_1p5_NA_GMB","GMB","NA","1p5","2"
0.00156068874644853,0.00110094460718268,0.00126140771490502,0.00159169547712127,0.00182012298213076,0.00194138911670663,"2_1p5_NA_GNB","GNB","NA","1p5","2"
0.0298525466743686,0.021812850597455,0.0248177234097289,0.0281476657191099,0.0339642018904645,0.0398648329679647,"2_1p5_NA_GNQ","GNQ","NA","1p5","2"
0.0535428622929998,0.0354896759618847,0.0397986524632141,0.0465156661366981,0.0678486439226251,0.0807412711974291,"2_1p5_NA_GRC","GRC","NA","1p5","2"
0.0527949428978452,0.0411164930599774,0.0461263212579922,0.0528745824653217,0.0592337675011452,0.0637287437502961,"2_1p5_NA_GTM","GTM","NA","1p5","2"
0.00219045293913055,0.00178390889886623,0.00191049527434625,0.00211533004988672,0.00236998470879166,0.00266692283100458,"2_1p5_NA_GUY","GUY","NA","1p5","2"
0.0244001415557658,0.0182222634155917,0.0198967939567229,0.0247665690263994,0.0277059642085821,0.0306197131198896,"2_1p5_NA_HND","HND","NA","1p5","2"
0.000188041435804875,-0.00207308908729518,-0.0011559857008831,-6.37208967362829e-05,0.00119617631440407,0.00244596534133875,"2_1p5_NA_HRV","HRV","NA","1p5","2"
0.00665129645447025,0.00488527068783128,0.00557204160550158,0.00651329387737264,0.00761204982187951,0.00867318787565018,"2_1p5_NA_HTI","HTI","NA","1p5","2"
-0.0127350543137704,-0.0161277650992021,-0.0152242619362022,-0.0135563544546516,-0.011207571983575,-0.00829794300365244,"2_1p5_NA_HUN","HUN","NA","1p5","2"
0.819691961101223,0.656723333582449,0.691756749148324,0.786834963254784,0.893237999474026,1.05756126437998,"2_1p5_NA_IDN","IDN","NA","1p5","2"
5.09531232755144,4.03224551307334,4.30280226373602,4.89482807570352,5.75107377858888,6.38614242140732,"2_1p5_NA_IND","IND","NA","1p5","2"
-0.0392557942013897,-0.047385597795098,-0.0435669891773492,-0.039130850349307,-0.0347968619890859,-0.0303300413579436,"2_1p5_NA_IRL","IRL","NA","1p5","2"
0.276046899471879,0.211483083740966,0.220263801981831,0.249162093281779,0.335545576597718,0.367507592567906,"2_1p5_NA_IRN","IRN","NA","1p5","2"
0.316209773093846,0.245737915719481,0.261923160958437,0.299623845570173,0.361446541191854,0.407815041037524,"2_1p5_NA_IRQ","IRQ","NA","1p5","2"
-0.0107907834794502,-0.0138109731204766,-0.0123979659666467,-0.010684035028254,-0.00931007976901497,-0.00822690928315916,"2_1p5_NA_ISL","ISL","NA","1p5","2"
0.234780381182458,0.182741154941263,0.195196770573415,0.220615158674233,0.256605105679316,0.317099865423407,"2_1p5_NA_ISR","ISR","NA","1p5","2"
0.15167495156119,0.0665752653986163,0.110594570291527,0.14006140218495,0.190726075358588,0.238210049535258,"2_1p5_NA_ITA","ITA","NA","1p5","2"
0.00741636804396404,0.00574781013243462,0.00611359144517268,0.00708056391814585,0.00863101914532157,0.00963723185944553,"2_1p5_NA_JAM","JAM","NA","1p5","2"
0.022814309905148,0.0176469363386882,0.0189071350601792,0.021357771628446,0.024789804968361,0.031074055006752,"2_1p5_NA_JOR","JOR","NA","1p5","2"
0.496552763965752,0.339455499951635,0.377523201492684,0.439849787670027,0.624366214820213,0.746667359830607,"2_1p5_NA_JPN","JPN","NA","1p5","2"
-0.120895453752388,-0.139991630179685,-0.129216523363218,-0.12006591061544,-0.109988634894527,-0.102540113167101,"2_1p5_NA_KAZ","KAZ","NA","1p5","2"
0.0479120056760438,0.0368826198899034,0.0410709737667253,0.0453985010419914,0.0539923862975475,0.0628161312527906,"2_1p5_NA_KEN","KEN","NA","1p5","2"
-0.00465666144946847,-0.00533763416615513,-0.0049389545635388,-0.00462530346359553,-0.00425169259663705,-0.00400192012578202,"2_1p5_NA_KGZ","KGZ","NA","1p5","2"
0.0341186973425266,0.0246731744885982,0.0281010022627871,0.0338828064586939,0.0396826023068657,0.0435160804920573,"2_1p5_NA_KHM","KHM","NA","1p5","2"
-0.103318556817215,-0.129601842376014,-0.117863962400475,-0.108564586793523,-0.0993211046271172,-0.0576441891406477,"2_1p5_NA_KOR","KOR","NA","1p5","2"
0.366323946832403,0.27553383024318,0.301579958942906,0.344463870961743,0.419023921529926,0.487055998767821,"2_1p5_NA_KWT","KWT","NA","1p5","2"
0.0168588647809123,0.0128328219053003,0.014176170895496,0.0162551469696282,0.0196964230099801,0.0212312940060858,"2_1p5_NA_LAO","LAO","NA","1p5","2"
0.00810503057044069,0.00494479172648284,0.00610073219587322,0.00744074603390615,0.0092187049874689,0.0130946752581299,"2_1p5_NA_LBN","LBN","NA","1p5","2"
0.00323245088328747,0.0022199891137914,0.00276517056003287,0.00312070069232683,0.00367887492612339,0.00442308454429696,"2_1p5_NA_LBR","LBR","NA","1p5","2"
0.098453491774565,0.0743503451603658,0.0808807744508095,0.0940431471612419,0.111858931547837,0.128555225179852,"2_1p5_NA_LBY","LBY","NA","1p5","2"
0.0944567994518497,0.0765024993856877,0.0805307418453842,0.0907989174254868,0.107000993184347,0.121979641848992,"2_1p5_NA_LKA","LKA","NA","1p5","2"
-1.6233990123842e-05,-7.80158081486375e-05,-6.31377086789456e-05,-2.42847522067793e-05,1.50129527440598e-06,6.98173360556444e-05,"2_1p5_NA_LSO","LSO","NA","1p5","2"
-0.0190869727535183,-0.022606992944008,-0.0211708920668981,-0.0187965049880576,-0.016730126150671,-0.015711303511644,"2_1p5_NA_LTU","LTU","NA","1p5","2"
-0.00976688118149539,-0.0118748703333348,-0.0108477981245,-0.00975481197460041,-0.00868272287254264,-0.00801888774156619,"2_1p5_NA_LUX","LUX","NA","1p5","2"
-0.0118972296125963,-0.0140314091545099,-0.0132972039529808,-0.0118566412772566,-0.0103686849384312,-0.00982539036514256,"2_1p5_NA_LVA","LVA","NA","1p5","2"
0.0546247362784131,0.0424375920337849,0.045315778704054,0.0506912943678748,0.0583941646744047,0.073012945232156,"2_1p5_NA_MAR","MAR","NA","1p5","2"
-0.00122996092135973,-0.0014934329731193,-0.00138296658868048,-0.00121775547553781,-0.00111699583053408,-0.00100632117687561,"2_1p5_NA_MDA","MDA","NA","1p5","2"
0.0116500082564648,0.0093281111994545,0.0101193255567671,0.0111633024719888,0.0131151772842134,0.0147473711356791,"2_1p5_NA_MDG","MDG","NA","1p5","2"
0.844646770512873,0.664112219942827,0.706616855970958,0.793701468273067,0.961611116285489,1.10612811633761,"2_1p5_NA_MEX","MEX","NA","1p5","2"
-0.00270551255635606,-0.00334494689306372,-0.00304922732872959,-0.00277439299026634,-0.00238529978967591,-0.0019531919576989,"2_1p5_NA_MKD","MKD","NA","1p5","2"
0.028234944617641,0.0229790339405888,0.0247543466371579,0.0271730092776849,0.0314456139661552,0.035101839984244,"2_1p5_NA_MLI","MLI","NA","1p5","2"
0.0663293530747894,0.0506625376790367,0.0549827979761597,0.0633712410462831,0.0770402351877661,0.0855982134188743,"2_1p5_NA_MMR","MMR","NA","1p5","2"
-0.0015564303494854,-0.00189918247781421,-0.00167436225036831,-0.00151165423340388,-0.00140146225164036,-0.00131685885394244,"2_1p5_NA_MNE","MNE","NA","1p5","2"
-0.0214302765138829,-0.0267608026821272,-0.0237909952204965,-0.0204762223298327,-0.0187535867057828,-0.0171125579753239,"2_1p5_NA_MNG","MNG","NA","1p5","2"
0.0254825586207178,0.0211248839987761,0.0225505382865271,0.0247414590813774,0.0277837905950653,0.0310227277319017,"2_1p5_NA_MOZ","MOZ","NA","1p5","2"
0.0147937772508637,0.0109795663974869,0.0124874797861765,0.0144206557966371,0.0170779721401132,0.0183265032930128,"2_1p5_NA_MRT","MRT","NA","1p5","2"
0.0103884983160568,0.00808854427259911,0.00886556015797102,0.00985195236293178,0.0117528163396404,0.0134707264327866,"2_1p5_NA_MUS","MUS","NA","1p5","2"
0.0177406876720552,0.0139947034296699,0.0152258232601059,0.0174193682680342,0.0196780584733567,0.0217522442975784,"2_1p5_NA_MWI","MWI","NA","1p5","2"
0.436336793799959,0.344803760779985,0.367768959524916,0.415440914287669,0.491826669148947,0.556099953087182,"2_1p5_NA_MYS","MYS","NA","1p5","2"
0.0139827111662879,0.011404062235972,0.0120102719404584,0.0133582960645055,0.0157551329356033,0.0174440100223921,"2_1p5_NA_NAM","NAM","NA","1p5","2"
0.00319705652380581,0.00237432993704735,0.00261232185651867,0.00305677587013115,0.0037547560758697,0.00415075578445846,"2_1p5_NA_NCL","NCL","NA","1p5","2"
0.0328428120554019,0.026310564976657,0.0279033079362364,0.03148414630577,0.0370408814547543,0.0416545754678685,"2_1p5_NA_NER","NER","NA","1p5","2"
0.705444427351882,0.556954532467361,0.597009269061098,0.673603324629979,0.792776345640594,0.918087926601493,"2_1p5_NA_NGA","NGA","NA","1p5","2"
0.0114398216883091,0.00842449827903959,0.00924038274271537,0.0116215249867973,0.0131156373133309,0.0142824953782396,"2_1p5_NA_NIC","NIC","NA","1p5","2"
-0.111940612811281,-0.137237510893988,-0.122220256782584,-0.110456017073528,-0.0990432274634438,-0.0910959413461193,"2_1p5_NA_NLD","NLD","NA","1p5","2"
-0.177543599261728,-0.212060549766368,-0.195855050222299,-0.177277533712327,-0.160260782562674,-0.139849640378615,"2_1p5_NA_NOR","NOR","NA","1p5","2"
0.0275547886449866,0.0220947497623473,0.0234623452818421,0.025340278684667,0.0320871349295479,0.0358943576631473,"2_1p5_NA_NPL","NPL","NA","1p5","2"
0.000745944522320864,-0.000975459051225655,-0.000710673757842664,-0.000289519807859513,0.0017819585670792,0.00288076258758509,"2_1p5_NA_NZL","NZL","NA","1p5","2"
0.138134417851463,0.108127601463582,0.115943863122145,0.131623186124839,0.157892486817043,0.177319442908997,"2_1p5_NA_OMN","OMN","NA","1p5","2"
0.533438451464956,0.435158222924474,0.463663851609846,0.504663937677536,0.593311810395466,0.660990664990504,"2_1p5_NA_PAK","PAK","NA","1p5","2"
0.0561345253171616,0.0422405748490569,0.0458238411472921,0.0524270446276013,0.0662774233352461,0.0741321071141844,"2_1p5_NA_PAN","PAN","NA","1p5","2"
0.0842031262535746,0.062376410261233,0.0660171488540841,0.0750510515416108,0.104735517536025,0.114100844175673,"2_1p5_NA_PER","PER","NA","1p5","2"
0.341141402287374,0.266126348428072,0.282758501032781,0.323448910128734,0.383876609480216,0.437951801612743,"2_1p5_NA_PHL","PHL","NA","1p5","2"
0.0128816640292696,0.0097861914652643,0.0106666100687637,0.0122678191103142,0.0145792065752221,0.0171588140391821,"2_1p5_NA_PNG","PNG","NA","1p5","2"
-0.167199675348142,-0.203201414685364,-0.186912229828665,-0.166123604181127,-0.146294141661795,-0.135495123037352,"2_1p5_NA_POL","POL","NA","1p5","2"
0.0396414126674591,0.0255537601775659,0.030178173768779,0.0357904199662416,0.043035059806175,0.0546849741925591,"2_1p5_NA_PRT","PRT","NA","1p5","2"
0.0261549012095249,0.0137887521542094,0.018430567627945,0.0263107440115691,0.0341124338339718,0.0379111870083321,"2_1p5_NA_PRY","PRY","NA","1p5","2"
0.52319202614634,0.37715641580604,0.410715110416114,0.477289004349794,0.634646512299259,0.715413937023458,"2_1p5_NA_QAT","QAT","NA","1p5","2"
-0.0323509029172848,-0.039497945992556,-0.035754510016853,-0.0320181761597575,-0.0294456138052496,-0.0273204893504797,"2_1p5_NA_ROU","ROU","NA","1p5","2"
-1.39337155362048,-1.62496229662489,-1.50430284280133,-1.38772225542695,-1.24460986195294,-1.155896966861,"2_1p5_NA_RUS","RUS","NA","1p5","2"
0.0119275895903649,0.00921042672454257,0.0103752035671046,0.0117623971535599,0.013188374312085,0.0147543324749012,"2_1p5_NA_RWA","RWA","NA","1p5","2"
1.55750710718286,1.20872062463183,1.31537844501734,1.52902859833334,1.7585182670772,1.95790177217034,"2_1p5_NA_SAU","SAU","NA","1p5","2"
0.173168630746352,0.137687582097655,0.149209441422449,0.166438160295301,0.195494702686468,0.219365535743303,"2_1p5_NA_SDN","SDN","NA","1p5","2"
0.02630210468321,0.0163927332979218,0.0214381052579565,0.0264564518630589,0.0308419268115958,0.0342939863103869,"2_1p5_NA_SEN","SEN","NA","1p5","2"
0.00134019353449323,0.000951587184032186,0.00106786202028724,0.00133538275170004,0.00156381159036709,0.00179470958251269,"2_1p5_NA_SLB","SLB","NA","1p5","2"
0.00647161921548741,0.00438842464148668,0.00547483023249195,0.00630309176977895,0.00753944955310116,0.00850839433612784,"2_1p5_NA_SLE","SLE","NA","1p5","2"
0.0207730069749395,0.0159247678940178,0.0174647940546553,0.0210088578005064,0.0235784759044921,0.0255332007291454,"2_1p5_NA_SLV","SLV","NA","1p5","2"
0.000280953166646308,0.000229568364508575,0.000241636959072064,0.000261851508258918,0.000308025653140245,0.000367868384529857,"2_1p5_NA_SOM","SOM","NA","1p5","2"
-0.0108219180647755,-0.013296020065732,-0.0118417661037129,-0.0106295443220861,-0.00977177780052263,-0.00910283941549817,"2_1p5_NA_SRB","SRB","NA","1p5","2"
0.00046585867094428,0.000340273923920134,0.00039643571624782,0.000460134125427635,0.000527674629063387,0.000570218364870274,"2_1p5_NA_STP","STP","NA","1p5","2"
0.00407906140888229,0.00338660119767742,0.00356088162932768,0.00395301419929847,0.00448666058198958,0.0051463922056283,"2_1p5_NA_SUR","SUR","NA","1p5","2"
-0.0291190334918442,-0.0357915532477622,-0.0323327729540765,-0.0284291841061839,-0.0256135682134793,-0.0237352177236507,"2_1p5_NA_SVK","SVK","NA","1p5","2"
-0.0127172556762927,-0.0156437211418899,-0.0138355882859898,-0.0123087363645268,-0.0111388029453746,-0.0104347695038813,"2_1p5_NA_SVN","SVN","NA","1p5","2"
-0.209490706886664,-0.247457666051055,-0.230533674273977,-0.209244281944692,-0.186804786486004,-0.167218426851258,"2_1p5_NA_SWE","SWE","NA","1p5","2"
0.00248679249993011,0.00200770895472854,0.00221755411196564,0.00239421617246969,0.00266276623803199,0.00304312742526756,"2_1p5_NA_SWZ","SWZ","NA","1p5","2"
0.0628512371722417,0.0484187618335527,0.0523109020612889,0.0598795393432205,0.0718236271679996,0.0818680907213693,"2_1p5_NA_SYR","SYR","NA","1p5","2"
0.0255167359314454,0.0204831655841851,0.0220835736927395,0.0245436419285086,0.028759548531531,0.03226620181098,"2_1p5_NA_TCD","TCD","NA","1p5","2"
0.00668624644667418,0.00486325897398149,0.00552465950291365,0.0064205013425141,0.0074955018563692,0.00904671634617453,"2_1p5_NA_TGO","TGO","NA","1p5","2"
0.502147616027374,0.366085641683741,0.417006859620991,0.490505052715324,0.591343767982778,0.646227817630521,"2_1p5_NA_THA","THA","NA","1p5","2"
0.000438077456336292,-0.000180132244379878,-6.45946771831212e-05,0.00026598944265224,0.00071165719429101,0.00124697357434503,"2_1p5_NA_TJK","TJK","NA","1p5","2"
0.0206476596512455,0.0138773877252125,0.0166190813333281,0.0196144265418774,0.024516803944962,0.0284542062215854,"2_1p5_NA_TKM","TKM","NA","1p5","2"
0.0187645856539518,0.0137116468319361,0.0146813972981882,0.0177262478644454,0.0220724411938895,0.0257605733290386,"2_1p5_NA_TTO","TTO","NA","1p5","2"
0.0491176358860546,0.037127884188206,0.0406924997821428,0.0471585285599416,0.0576031183915349,0.0634683694223827,"2_1p5_NA_TUN","TUN","NA","1p5","2"
0.0899857709567127,0.0293235429797644,0.0433870923394577,0.0662992122032263,0.141674407612207,0.188333458684207,"2_1p5_NA_TUR","TUR","NA","1p5","2"
0.0720636092762054,0.0556324216565427,0.0622131162902689,0.0704246445995006,0.0787717875238193,0.0911472796173477,"2_1p5_NA_TZA","TZA","NA","1p5","2"
0.0567915647651423,0.0413707556429898,0.0475247398579826,0.0566481955426313,0.0633669780345427,0.0717175719771953,"2_1p5_NA_UGA","UGA","NA","1p5","2"
-0.0624175815790379,-0.0754590305824588,-0.0700558012384424,-0.0619154677625131,-0.0545873904365831,-0.0505578434010131,"2_1p5_NA_UKR","UKR","NA","1p5","2"
0.0119993688509003,0.00711436698902352,0.00910817639276654,0.0112457029195404,0.0152399325332834,0.0173437770382455,"2_1p5_NA_URY","URY","NA","1p5","2"
3.51747836955481,2.21960370396654,2.6916485759972,3.24459918331774,4.18269482436255,5.24654898931172,"2_1p5_NA_USA","USA","NA","1p5","2"
0.0218913565428631,0.0150426744450309,0.0168027052336521,0.0201806109438029,0.0263059003822296,0.0308649354103287,"2_1p5_NA_UZB","UZB","NA","1p5","2"
0.000610538996789569,0.000442679572563906,0.000479591657811956,0.000579849324266707,0.000715950176065881,0.000830312675665914,"2_1p5_NA_VCT","VCT","NA","1p5","2"
0.367355144148344,0.281076350589072,0.301647706293949,0.358052147223148,0.420518473209962,0.47855043620948,"2_1p5_NA_VEN","VEN","NA","1p5","2"
0.222668687471,0.173875144893615,0.183101415066963,0.211900910886583,0.258765084179967,0.276127274699379,"2_1p5_NA_VNM","VNM","NA","1p5","2"
0.000461619967411619,0.000322983877671629,0.00037092141113656,0.000435735416483284,0.000535576809530118,0.000635770554082079,"2_1p5_NA_VUT","VUT","NA","1p5","2"
22.1484589256382,16.6614924933912,17.7527125476289,20.164953674212,26.6233513104664,30.4121206440685,"2_1p5_NA_WLD","WLD","NA","1p5","2"
0.000353569201420503,0.000248363338584261,0.000277631174680826,0.000342934177969507,0.000414610730912185,0.000475643361991283,"2_1p5_NA_WSM","WSM","NA","1p5","2"
0.0608311211222205,0.0498439801335366,0.0524342904148162,0.0582781030950664,0.0667534117486223,0.0750770319308397,"2_1p5_NA_YEM","YEM","NA","1p5","2"
0.246077104692877,0.195496799346925,0.210730602435684,0.232145208470753,0.273595313230913,0.319965698422311,"2_1p5_NA_ZAF","ZAF","NA","1p5","2"
0.0262358876512351,0.0204734110048328,0.0227463119773773,0.0259192450557349,0.0292373184073188,0.0326141053727218,"2_1p5_NA_ZMB","ZMB","NA","1p5","2"
0.00252714686342289,0.00208954487541027,0.00225484823748408,0.00247177370147932,0.00267676193553498,0.00303756432479607,"2_1p5_NA_ZWE","ZWE","NA","1p5","2"
